Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,4/07/2020 18:42,131830,4758,14236
New Jersey,US,4/07/2020 18:42,41090,1003,0
Michigan,US,4/07/2020 18:42,17221,727,94
California,US,4/07/2020 18:42,16349,388,285
Louisiana,US,4/07/2020 18:42,14867,512,0
Massachusetts,US,4/07/2020 18:42,13837,260,311
Florida,US,4/07/2020 18:42,13629,254,0
Pennsylvania,US,4/07/2020 18:42,13206,179,76
Illinois,US,4/07/2020 18:42,12264,308,24
WA,US,4/07/2020 18:42,8384,383,839
Texas,US,4/07/2020 18:42,8157,153,763
Georgia,US,4/07/2020 18:42,7558,294,0
Connecticut,US,4/07/2020 18:42,6906,206,0
Colorado,US,4/07/2020 18:42,5183,150,0
Indiana,US,4/07/2020 18:42,4956,143,0
Ohio,US,4/07/2020 18:42,4453,142,0
Maryland,US,4/07/2020 18:42,4045,91,184
Tennessee,US,4/07/2020 18:42,3802,65,356
North Carolina,US,4/07/2020 18:42,3054,50,140
Virginia,US,4/07/2020 18:42,2878,66,2
Missouri,US,4/07/2020 18:42,2868,65,69
Wisconsin,US,4/07/2020 18:42,2511,85,1
Arizona,US,4/07/2020 18:42,2456,65,3
South Carolina,US,4/07/2020 18:42,2232,48,0
Alabama,US,4/07/2020 18:42,2006,53,0
Nevada,US,4/07/2020 18:42,1970,46,36
Mississippi,US,4/07/2020 18:42,1738,51,0
Utah,US,4/07/2020 18:42,1680,13,26
Oklahoma,US,4/07/2020 18:42,1329,51,409
Idaho,US,4/07/2020 18:42,1170,13,0
Oregon,US,4/07/2020 18:42,1132,29,0
Washington DC,US,4/07/2020 18:42,1097,24,287
Rhode Island,US,4/07/2020 18:42,1082,27,0
Kentucky,US,4/07/2020 18:42,1008,60,306
Minnesota,US,4/07/2020 18:42,986,30,470
Iowa,US,4/07/2020 18:42,946,24,3
Arkansas,US,4/07/2020 18:42,927,16,102
Kansas,US,4/07/2020 18:42,849,25,4
Delaware,US,4/07/2020 18:42,783,15,71
New Hampshire,US,4/07/2020 18:42,715,9,151
New Mexico,US,4/07/2020 18:42,686,12,133
Vermont,US,4/07/2020 18:42,543,23,0
Puerto Rico,US,4/07/2020 18:42,513,21,0
Maine,US,4/07/2020 18:42,499,10,158
Nebraska,US,4/07/2020 18:42,417,9,0
Hawaii,US,4/07/2020 18:42,387,5,72
West Virginia,US,4/07/2020 18:42,345,4,0
Montana,US,4/07/2020 18:42,319,6,32
South Dakota,US,4/07/2020 18:42,288,4,91
North Dakota,US,4/07/2020 18:42,225,3,74
Wyoming,US,4/07/2020 18:42,212,0,50
Alaska,US,4/07/2020 18:42,191,6,0
Guam,US,4/07/2020 18:42,113,4,25
Grand Princess,US,4/07/2020 18:42,103,3,0
Diamond Princess,US,4/07/2020 18:42,49,0,0
US Virgin Islands,US,4/07/2020 18:42,43,1,36
Quebec,Canada,4/07/2020 18:42,8580,121,611
Ontario,Canada,4/07/2020 18:42,4347,132,1624
Alberta,Canada,4/07/2020 18:42,1348,24,361
British Columbia,Canada,4/07/2020 18:42,1266,39,783
Nova Scotia,Canada,4/07/2020 18:42,293,0,64
Saskatchewan,Canada,4/07/2020 18:42,253,3,81
Newfoundland and Labrador,Canada,4/07/2020 18:42,226,1,32
Manitoba,Canada,4/07/2020 18:42,204,2,17
New Brunswick,Canada,4/07/2020 18:42,103,0,28
Prince Edward Island,Canada,4/07/2020 18:42,22,0,8
Yukon,Canada,4/07/2020 18:42,7,0,3
Northwest Territories,Canada,4/07/2020 18:42,5,0,1
,Spain,4/07/2020 18:42,136675,13341,40437
,Italy,4/07/2020 18:42,132547,16523,22837
,Germany,4/07/2020 18:42,103375,1810,36081
,France,4/07/2020 18:42,98010,8911,17250
,Iran,4/07/2020 18:42,60500,3739,24236
,UK,4/07/2020 18:42,51608,5373,135
,Turkey,4/07/2020 18:42,30217,649,1326
,Switzerland,4/07/2020 18:42,21712,769,8056
Brussels,Belgium,4/07/2020 18:42,20814,1632,3986
,Netherlands,4/07/2020 18:42,18803,1867,250
,Austria,4/07/2020 18:42,12390,220,3463
,Brazil,4/07/2020 18:42,12232,566,127
,Portugal,4/07/2020 18:42,11730,311,140
,South Korea,4/07/2020 18:42,10331,192,6694
,Israel,4/07/2020 18:42,9006,59,683
,Russia,4/07/2020 18:42,7497,58,494
,Sweden,4/07/2020 18:42,7206,477,205
,Norway,4/07/2020 18:42,5866,78,32
,Ireland,4/07/2020 18:42,5364,174,25
,India,4/07/2020 18:42,4858,136,382
,Czechia,4/07/2020 18:42,4828,80,127
,Chile,4/07/2020 18:42,4815,37,728
,Denmark,4/07/2020 18:42,4681,187,1378
,Poland,4/07/2020 18:42,4532,111,191
,Romania,4/07/2020 18:42,4057,176,406
,Pakistan,4/07/2020 18:42,3918,54,429
,Japan,4/07/2020 18:42,3906,92,592
,Malaysia,4/07/2020 18:42,3793,62,1241
,Ecuador,4/07/2020 18:42,3747,191,100
,Philippines,4/07/2020 18:42,3660,163,73
