Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
New York,US,4/24/2020 07:09,269909,20885,30453,0,0
New Jersey,US,4/24/2020 07:09,95914,5150,730,0,0
Massachusetts,US,4/24/2020 07:09,42944,2182,1299,0,0
California,US,4/24/2020 07:09,39010,1514,3582,0,0
Pennsylvania,US,4/24/2020 07:09,38255,1724,586,0,0
Illinois,US,4/24/2020 07:09,36935,1688,645,0,0
Michigan,US,4/24/2020 07:09,35291,2977,3272,0,0
Florida,US,4/24/2020 07:09,28832,960,174,0,0
Louisiana,US,4/24/2020 07:09,25739,1540,0,0,0
Connecticut,US,4/24/2020 07:09,23128,1637,63,0,0
Texas,US,4/24/2020 07:09,21981,574,7359,0,0
Georgia,US,4/24/2020 07:09,21512,872,340,0,0
Maryland,US,4/24/2020 07:09,15737,748,981,0,0
Ohio,US,4/24/2020 07:09,14694,656,448,0,0
WA,US,4/24/2020 07:09,12962,700,1803,0,0
Indiana,US,4/24/2020 07:09,12438,666,1559,0,0
Virginia,US,4/24/2020 07:09,10998,373,721,0,0
Colorado,US,4/24/2020 07:09,10891,508,559,0,0
Tennessee,US,4/24/2020 07:09,7842,166,4012,0,0
North Carolina,US,4/24/2020 07:09,7763,275,1302,0,0
Missouri,US,4/24/2020 07:09,6441,236,1529,0,0
Rhode Island,US,4/24/2020 07:09,6256,189,342,0,0
Arizona,US,4/24/2020 07:09,5772,249,6,0,0
Alabama,US,4/24/2020 07:09,5678,202,0,0,0
Mississippi,US,4/24/2020 07:09,5153,201,0,0,0
Wisconsin,US,4/24/2020 07:09,5052,258,196,0,0
South Carolina,US,4/24/2020 07:09,4920,147,0,0,0
Nevada,US,4/24/2020 07:09,4208,189,2296,0,0
Iowa,US,4/24/2020 07:09,3924,96,1492,0,0
Utah,US,4/24/2020 07:09,3612,35,218,0,0
Kentucky,US,4/24/2020 07:09,3373,185,1174,0,0
Washington DC,US,4/24/2020 07:09,3361,139,648,0,0
Delaware,US,4/24/2020 07:09,3308,92,643,0,0
Oklahoma,US,4/24/2020 07:09,3017,179,1886,0,0
Minnesota,US,4/24/2020 07:09,2942,200,1536,0,0
Kansas,US,4/24/2020 07:09,2596,113,444,0,0
Arkansas,US,4/24/2020 07:09,2465,45,898,0,0
New Mexico,US,4/24/2020 07:09,2210,71,529,0,0
Oregon,US,4/24/2020 07:09,2127,83,595,0,0
South Dakota,US,4/24/2020 07:09,1956,9,1064,0,0
Nebraska,US,4/24/2020 07:09,1813,45,0,0,0
Idaho,US,4/24/2020 07:09,1802,54,767,0,0
New Hampshire,US,4/24/2020 07:09,1588,48,550,0,0
Navajo Nation,US,4/24/2020 07:09,1501,45,0,0,0
Puerto Rico,US,4/24/2020 07:09,1378,69,0,0,0
West Virginia,US,4/24/2020 07:09,967,29,360,0,0
Maine,US,4/24/2020 07:09,937,44,485,0,0
Vermont,US,4/24/2020 07:09,823,43,0,0,0
North Dakota,US,4/24/2020 07:09,709,15,269,0,0
Hawaii,US,4/24/2020 07:09,592,12,444,0,0
Wyoming,US,4/24/2020 07:09,447,6,290,0,0
Montana,US,4/24/2020 07:09,442,14,306,0,0
Alaska,US,4/24/2020 07:09,337,9,209,0,0
Guam,US,4/24/2020 07:09,139,5,97,0,0
Grand Princess,US,4/24/2020 07:09,103,3,0,0,0
US Virgin Islands,US,4/24/2020 07:09,54,3,48,0,0
Diamond Princess,US,4/24/2020 07:09,49,0,0,0,0
Quebec,Canada,4/24/2020 07:09,21838,1243,4484,0,0
Ontario,Canada,4/24/2020 07:09,14028,803,6829,0,0
Alberta,Canada,4/24/2020 07:09,3401,66,1310,0,0
British Columbia,Canada,4/24/2020 07:09,1795,93,1115,0,0
Nova Scotia,Canada,4/24/2020 07:09,827,16,358,0,0
Saskatchewan,Canada,4/24/2020 07:09,331,4,270,0,0
Manitoba,Canada,4/24/2020 07:09,262,6,174,0,0
Newfoundland and Labrador,Canada,4/24/2020 07:09,256,3,205,0,0
New Brunswick,Canada,4/24/2020 07:09,118,0,104,0,0
Prince Edward Island,Canada,4/24/2020 07:09,26,0,24,0,0
Yukon,Canada,4/24/2020 07:09,11,0,8,0,0
Northwest Territories,Canada,4/24/2020 07:09,5,0,5,0,0
,US,4/24/2020 07:09,0,0,0,4482793,14994
,Canada,4/24/2020 07:09,0,0,0,620101,557
,Spain,4/24/2020 07:09,213024,22157,89250,930230,7705
,Italy,4/24/2020 07:09,189973,25549,57576,1579909,2267
,France,4/24/2020 07:09,158183,21856,42088,463662,5053
,Germany,4/24/2020 07:09,151784,5404,103300,2072669,2908
,UK,4/24/2020 07:09,138078,18738,626,583496,1559
,Turkey,4/24/2020 07:09,101790,2491,18491,791906,1816
,Iran,4/24/2020 07:09,87026,5481,64843,389507,3105
,Russia,4/24/2020 07:09,62773,555,4891,2401616,2300
,Brazil,4/24/2020 07:09,49492,3313,26573,291922,8318
Brussels,Belgium,4/24/2020 07:09,42797,6490,9800,179666,993
,Netherlands,4/24/2020 07:09,35729,4177,322,187000,1008
,Switzerland,4/24/2020 07:09,28496,1549,20600,227554,386
,India,4/24/2020 07:09,23039,721,5012,500542,0
,Portugal,4/24/2020 07:09,22353,820,1201,300525,204
,Peru,4/24/2020 07:09,20914,572,7422,185238,396
,Ireland,4/24/2020 07:09,17607,794,9233,111584,147
,Sweden,4/24/2020 07:09,16755,2021,550,94500,533
,Austria,4/24/2020 07:09,15002,522,11694,205835,169
,Israel,4/24/2020 07:09,14803,192,5611,240303,139
,Saudi Arabia,4/24/2020 07:09,13930,121,1925,200000,93
,Japan,4/24/2020 07:09,11950,299,1424,130587,241
,Chile,4/24/2020 07:09,11812,168,5804,135147,411
,Ecuador,4/24/2020 07:09,11183,560,1328,34840,141
,Singapore,4/24/2020 07:09,11178,12,924,94796,26
,Pakistan,4/24/2020 07:09,11057,235,2337,124549,60
,South Korea,4/24/2020 07:09,10702,240,8411,583971,55
,Mexico,4/24/2020 07:09,10544,970,2627,49570,378
,Poland,4/24/2020 07:09,10511,454,1740,250719,160
,Romania,4/24/2020 07:09,10096,545,2478,113336,236
,United Arab Emirates,4/24/2020 07:09,8756,56,1637,790000,1
,Denmark,4/24/2020 07:09,8073,394,5384,116621,74
,Belarus,4/24/2020 07:09,8022,60,938,122543,92
