Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/31/2020 20:30,67384,1342,0.0
New Jersey,US,3/31/2020 20:30,16636,198,1.0
California,US,3/31/2020 20:30,7394,149,6.0
Michigan,US,3/31/2020 20:30,6498,185,0.0
Massachusetts,US,3/31/2020 20:30,5752,56,1.0
Florida,US,3/31/2020 20:30,5704,71,0.0
WA,US,3/31/2020 20:30,5187,219,1.0
Illinois,US,3/31/2020 20:30,5058,74,2.0
Pennsylvania,US,3/31/2020 20:30,4155,51,0.0
Louisiana,US,3/31/2020 20:30,4025,185,0.0
Texas,US,3/31/2020 20:30,3346,48,0.0
Georgia,US,3/31/2020 20:30,3032,102,0.0
Colorado,US,3/31/2020 20:30,2627,51,0.0
Connecticut,US,3/31/2020 20:30,2571,36,0.0
Tennessee,US,3/31/2020 20:30,1937,14,0.0
Ohio,US,3/31/2020 20:30,1933,40,0.0
Indiana,US,3/31/2020 20:30,1787,35,0.0
Maryland,US,3/31/2020 20:30,1413,15,3.0
North Carolina,US,3/31/2020 20:30,1379,8,0.0
Wisconsin,US,3/31/2020 20:30,1285,24,1.0
Arizona,US,3/31/2020 20:30,1158,20,1.0
Missouri,US,3/31/2020 20:30,1122,13,0.0
Nevada,US,3/31/2020 20:30,1044,18,0.0
Virginia,US,3/31/2020 20:30,1020,25,0.0
Alabama,US,3/31/2020 20:30,947,11,0.0
South Carolina,US,3/31/2020 20:30,925,18,0.0
Mississippi,US,3/31/2020 20:30,847,16,0.0
Utah,US,3/31/2020 20:30,806,4,0.0
Oregon,US,3/31/2020 20:30,606,16,0.0
Minnesota,US,3/31/2020 20:30,576,10,0.0
Arkansas,US,3/31/2020 20:30,508,7,0.0
Washington DC,US,3/31/2020 20:30,495,9,0.0
Oklahoma,US,3/31/2020 20:30,483,17,0.0
Kentucky,US,3/31/2020 20:30,480,11,1.0
Idaho,US,3/31/2020 20:30,431,8,0.0
Iowa,US,3/31/2020 20:30,424,6,0.0
Rhode Island,US,3/31/2020 20:30,408,4,0.0
Kansas,US,3/31/2020 20:30,374,8,0.0
New Hampshire,US,3/31/2020 20:30,314,3,0.0
New Mexico,US,3/31/2020 20:30,281,4,0.0
Maine,US,3/31/2020 20:30,275,3,0.0
Delaware,US,3/31/2020 20:30,264,7,0.0
Vermont,US,3/31/2020 20:30,256,12,0.0
Hawaii,US,3/31/2020 20:30,204,0,0.0
Montana,US,3/31/2020 20:30,177,5,0.0
Puerto Rico,US,3/31/2020 20:30,174,7,1.0
Nebraska,US,3/31/2020 20:30,153,3,0.0
West Virginia,US,3/31/2020 20:30,145,1,0.0
Alaska,US,3/31/2020 20:30,119,3,0.0
North Dakota,US,3/31/2020 20:30,109,3,0.0
Grand Princess,US,3/31/2020 20:30,103,3,0.0
South Dakota,US,3/31/2020 20:30,101,1,0.0
Wyoming,US,3/31/2020 20:30,95,0,0.0
Guam,US,3/31/2020 20:30,58,1,0.0
Diamond Princess,US,3/31/2020 20:30,49,0,0.0
US Virgin Islands,US,3/31/2020 20:30,30,0,0.0
Quebec,Canada,3/31/2020 20:30,3430,25,0.0
Ontario,Canada,3/31/2020 20:30,1706,32,6.0
British Columbia,Canada,3/31/2020 20:30,970,19,4.0
Alberta,Canada,3/31/2020 20:30,690,8,0.0
Saskatchewan,Canada,3/31/2020 20:30,176,2,0.0
Newfoundland and Labrador,Canada,3/31/2020 20:30,148,1,0.0
Nova Scotia,Canada,3/31/2020 20:30,127,0,0.0
Manitoba,Canada,3/31/2020 20:30,96,1,0.0
New Brunswick,Canada,3/31/2020 20:30,68,0,0.0
Prince Edward Island,Canada,3/31/2020 20:30,18,0,0.0
Yukon,Canada,3/31/2020 20:30,5,0,0.0
Northwest Territories,Canada,3/31/2020 20:30,1,0,0.0
,US,3/31/2020 20:30,0,0,5489.0
,Canada,3/31/2020 20:30,0,0,1104.0
,Italy,3/31/2020 20:30,101739,11591,14620.0
,Spain,3/31/2020 20:30,87956,7716,16780.0
,Germany,3/31/2020 20:30,67051,650,13500.0
,France,3/31/2020 20:30,44550,3024,7927.0
,Iran,3/31/2020 20:30,41495,2757,13911.0
,UK,3/31/2020 20:30,22141,1408,135.0
,Switzerland,3/31/2020 20:30,15922,359,1823.0
Brussels,Belgium,3/31/2020 20:30,12775,705,1527.0
,Netherlands,3/31/2020 20:30,11750,864,250.0
,Turkey,3/31/2020 20:30,10827,168,162.0
,South Korea,3/31/2020 20:30,9786,162,5408.0
,Austria,3/31/2020 20:30,9772,128,1095.0
,Portugal,3/31/2020 20:30,6408,140,43.0
,Israel,3/31/2020 20:30,4831,17,163.0
,Brazil,3/31/2020 20:30,4661,165,127.0
,Norway,3/31/2020 20:30,4465,32,12.0
,Sweden,3/31/2020 20:30,4028,146,16.0
,Czechia,3/31/2020 20:30,3002,24,25.0
,Ireland,3/31/2020 20:30,2910,54,5.0
,Denmark,3/31/2020 20:30,2815,77,1.0
,Malaysia,3/31/2020 20:30,2766,43,479.0
,Chile,3/31/2020 20:30,2449,8,156.0
,Poland,3/31/2020 20:30,2132,31,7.0
,Romania,3/31/2020 20:30,2109,68,209.0
,Philippines,3/31/2020 20:30,2084,88,49.0
,Luxembourg,3/31/2020 20:30,1988,22,80.0
,Ecuador,3/31/2020 20:30,1966,62,54.0
,Japan,3/31/2020 20:30,1953,56,424.0
,Pakistan,3/31/2020 20:30,1865,25,76.0
,Russia,3/31/2020 20:30,1836,9,66.0
,Thailand,3/31/2020 20:30,1651,10,342.0
,Indonesia,3/31/2020 20:30,1528,136,81.0
,Saudi Arabia,3/31/2020 20:30,1453,8,115.0
,Finland,3/31/2020 20:30,1384,13,10.0
,South Africa,3/31/2020 20:30,1326,3,31.0
,India,3/31/2020 20:30,1251,32,102.0
,Greece,3/31/2020 20:30,1212,46,52.0
,Mexico,3/31/2020 20:30,1094,28,35.0
,Iceland,3/31/2020 20:30,1086,2,157.0
,Panama,3/31/2020 20:30,1075,27,9.0
,Argentina,3/31/2020 20:30,966,24,228.0
,Peru,3/31/2020 20:30,950,24,53.0
,Dominican Republic,3/31/2020 20:30,901,42,4.0
,Singapore,3/31/2020 20:30,879,3,228.0
,Colombia,3/31/2020 20:30,798,14,15.0
,Croatia,3/31/2020 20:30,790,6,67.0
,Serbia,3/31/2020 20:30,785,16,42.0
,Slovenia,3/31/2020 20:30,756,12,10.0
,Estonia,3/31/2020 20:30,745,4,26.0
Hong Kong,Hong Kong,3/31/2020 20:30,714,4,128.0
Yokohama,Japan,3/31/2020 20:30,712,10,603.0
,Qatar,3/31/2020 20:30,693,1,51.0
,Egypt,3/31/2020 20:30,656,41,150.0
,New Zealand,3/31/2020 20:30,647,1,74.0
,Iraq,3/31/2020 20:30,630,46,152.0
,United Arab Emirates,3/31/2020 20:30,611,5,61.0
,Algeria,3/31/2020 20:30,584,35,37.0
,Morocco,3/31/2020 20:30,574,33,15.0
,Ukraine,3/31/2020 20:30,549,13,8.0
,Lithuania,3/31/2020 20:30,533,7,7.0
,Bahrain,3/31/2020 20:30,530,4,295.0
,Hungary,3/31/2020 20:30,492,16,37.0
,Armenia,3/31/2020 20:30,482,3,30.0
,Lebanon,3/31/2020 20:30,446,12,35.0
,Bosnia and Herzegovina,3/31/2020 20:30,411,10,17.0
,Latvia,3/31/2020 20:30,398,0,1.0
,Bulgaria,3/31/2020 20:30,379,8,17.0
,Andorra,3/31/2020 20:30,370,8,10.0
,Slovakia,3/31/2020 20:30,363,0,7.0
,Tunisia,3/31/2020 20:30,362,9,3.0
,Costa Rica,3/31/2020 20:30,330,2,4.0
,Kazakhstan,3/31/2020 20:30,325,2,22.0
Taiwan,Taiwan,3/31/2020 20:30,322,5,39.0
,Uruguay,3/31/2020 20:30,320,1,25.0
,Moldova,3/31/2020 20:30,298,2,15.0
,Kuwait,3/31/2020 20:30,289,0,73.0
,North Macedonia,3/31/2020 20:30,285,7,12.0
,Azerbaijan,3/31/2020 20:30,273,4,26.0
,Jordan,3/31/2020 20:30,268,5,26.0
,Burkina Faso,3/31/2020 20:30,246,12,31.0
,Albania,3/31/2020 20:30,243,13,52.0
,San Marino,3/31/2020 20:30,230,25,13.0
,Cyprus,3/31/2020 20:30,230,7,22.0
,Reunion,3/31/2020 20:30,224,0,1.0
,Vietnam,3/31/2020 20:30,204,0,55.0
,Cameroon,3/31/2020 20:30,193,6,5.0
,Oman,3/31/2020 20:30,192,0,34.0
,Afghanistan,3/31/2020 20:30,174,4,5.0
,Cuba,3/31/2020 20:30,170,4,4.0
,Faeroe Islands,3/31/2020 20:30,169,0,74.0
,Ivory Coast,3/31/2020 20:30,168,1,6.0
,Senegal,3/31/2020 20:30,162,0,28.0
,Uzbekistan,3/31/2020 20:30,158,2,7.0
,Malta,3/31/2020 20:30,156,0,2.0
,Ghana,3/31/2020 20:30,152,5,2.0
,Belarus,3/31/2020 20:30,152,0,47.0
,Mauritius,3/31/2020 20:30,143,3,0.0
,Honduras,3/31/2020 20:30,141,7,3.0
,Channel Islands,3/31/2020 20:30,141,3,0.0
,Venezuela,3/31/2020 20:30,135,3,39.0
,Nigeria,3/31/2020 20:30,131,2,8.0
,Brunei,3/31/2020 20:30,129,1,45.0
,Sri Lanka,3/31/2020 20:30,122,2,16.0
,Palestine,3/31/2020 20:30,117,1,18.0
,Georgia,3/31/2020 20:30,110,0,21.0
,Cambodia,3/31/2020 20:30,109,0,23.0
,Bolivia,3/31/2020 20:30,107,6,0.0
,Kyrgyzstan,3/31/2020 20:30,107,0,3.0
,Guadeloupe,3/31/2020 20:30,106,4,17.0
,Montenegro,3/31/2020 20:30,105,1,0.0
,DRC,3/31/2020 20:30,98,8,2.0
,Martinique,3/31/2020 20:30,93,1,0.0
,Trinidad and Tobago,3/31/2020 20:30,85,3,1.0
,Mayotte,3/31/2020 20:30,82,0,10.0
,Rwanda,3/31/2020 20:30,70,0,0.0
,Gibraltar,3/31/2020 20:30,69,0,34.0
,Paraguay,3/31/2020 20:30,65,3,1.0
,Liechtenstein,3/31/2020 20:30,64,0,0.0
,Isle of Man,3/31/2020 20:30,60,0,0.0
,Kenya,3/31/2020 20:30,50,1,1.0
,Aruba,3/31/2020 20:30,50,0,1.0
,Bangladesh,3/31/2020 20:30,49,5,19.0
,Monaco,3/31/2020 20:30,49,1,1.0
,Madagascar,3/31/2020 20:30,46,0,0.0
,French Guiana,3/31/2020 20:30,43,0,6.0
Macau,Macau,3/31/2020 20:30,38,0,10.0
,Guatemala,3/31/2020 20:30,36,1,10.0
,Jamaica,3/31/2020 20:30,36,1,2.0
,French Polynesia,3/31/2020 20:30,36,0,0.0
,Zambia,3/31/2020 20:30,35,0,0.0
,Barbados,3/31/2020 20:30,34,0,0.0
,Uganda,3/31/2020 20:30,33,0,0.0
,El Salvador,3/31/2020 20:30,32,0,0.0
,Togo,3/31/2020 20:30,30,1,1.0
,Niger,3/31/2020 20:30,27,3,0.0
,Bermuda,3/31/2020 20:30,27,0,2.0
,Mali,3/31/2020 20:30,25,2,0.0
,Ethiopia,3/31/2020 20:30,25,0,4.0
,Guinea,3/31/2020 20:30,22,0,0.0
,Tanzania,3/31/2020 20:30,19,1,1.0
,Congo,3/31/2020 20:30,19,0,0.0
,Djibouti,3/31/2020 20:30,18,0,0.0
,Maldives,3/31/2020 20:30,18,0,13.0
,Gabon,3/31/2020 20:30,16,1,0.0
,Saint Martin,3/31/2020 20:30,15,1,2.0
,Eritrea,3/31/2020 20:30,15,0,0.0
,Haiti,3/31/2020 20:30,15,0,1.0
,New Caledonia,3/31/2020 20:30,15,0,0.0
,Myanmar,3/31/2020 20:30,14,1,0.0
,Bahamas,3/31/2020 20:30,14,0,1.0
,Cayman Islands,3/31/2020 20:30,12,1,0.0
,Dominica,3/31/2020 20:30,12,0,0.0
,Equatorial Guinea,3/31/2020 20:30,12,0,0.0
,Mongolia,3/31/2020 20:30,12,0,2.0
,Curacao,3/31/2020 20:30,11,1,2.0
,Namibia,3/31/2020 20:30,11,0,2.0
,Syria,3/31/2020 20:30,10,2,0.0
,Greenland,3/31/2020 20:30,10,0,2.0
,Seychelles,3/31/2020 20:30,10,0,0.0
,Grenada,3/31/2020 20:30,9,0,0.0
,Laos,3/31/2020 20:30,9,0,0.0
,Saint Lucia,3/31/2020 20:30,9,0,1.0
,Eswatini,3/31/2020 20:30,9,0,0.0
,Guyana,3/31/2020 20:30,8,1,0.0
,Zimbabwe,3/31/2020 20:30,8,1,0.0
,Guinea-Bissau,3/31/2020 20:30,8,0,0.0
,Libya,3/31/2020 20:30,8,0,0.0
,Mozambique,3/31/2020 20:30,8,0,0.0
,Suriname,3/31/2020 20:30,8,0,0.0
,Angola,3/31/2020 20:30,7,2,1.0
,Antigua and Barbuda,3/31/2020 20:30,7,0,0.0
,Chad,3/31/2020 20:30,7,0,0.0
,Saint Kitts and Nevis,3/31/2020 20:30,7,0,0.0
,Sudan,3/31/2020 20:30,6,2,0.0
,Cabo Verde,3/31/2020 20:30,6,1,0.0
,Mauritania,3/31/2020 20:30,6,1,2.0
,Benin,3/31/2020 20:30,6,0,1.0
,Vatican City,3/31/2020 20:30,6,0,0.0
,St. Barth,3/31/2020 20:30,6,0,1.0
,Sint Maarten,3/31/2020 20:30,6,0,0.0
,Nepal,3/31/2020 20:30,5,0,1.0
,Fiji,3/31/2020 20:30,5,0,0.0
,Montserrat,3/31/2020 20:30,5,0,0.0
,Turks and Caicos,3/31/2020 20:30,5,0,0.0
,Gambia,3/31/2020 20:30,4,1,0.0
,Nicaragua,3/31/2020 20:30,4,1,0.0
,Bhutan,3/31/2020 20:30,4,0,0.0
,Belize,3/31/2020 20:30,3,0,0.0
,Botswana,3/31/2020 20:30,3,0,0.0
,British Virgin Islands,3/31/2020 20:30,3,0,0.0
,CAR,3/31/2020 20:30,3,0,0.0
,Liberia,3/31/2020 20:30,3,0,0.0
,Somalia,3/31/2020 20:30,3,0,1.0
,MS Zaandam,3/31/2020 20:30,2,0,0.0
,Anguilla,3/31/2020 20:30,2,0,0.0
,Papua New Guinea,3/31/2020 20:30,1,0,0.0
,St. Vincent Grenadines,3/31/2020 20:30,1,0,1.0
,Timor-Leste,3/31/2020 20:30,1,0,0.0
