Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,4/08/2020 08:32,139855,5489,15549
New Jersey,US,4/08/2020 08:32,44416,1232,51
California,US,4/08/2020 08:32,17334,432,294
Michigan,US,4/08/2020 08:32,17221,727,94
Louisiana,US,4/08/2020 08:32,16284,582,0
Massachusetts,US,4/08/2020 08:32,15202,356,311
Pennsylvania,US,4/08/2020 08:32,14852,240,76
Florida,US,4/08/2020 08:32,14504,283,0
Illinois,US,4/08/2020 08:32,12266,308,24
Texas,US,4/08/2020 08:32,8925,160,885
Georgia,US,4/08/2020 08:32,8822,329,0
WA,US,4/08/2020 08:32,8494,388,853
Connecticut,US,4/08/2020 08:32,6906,206,0
Indiana,US,4/08/2020 08:32,5510,173,0
Colorado,US,4/08/2020 08:32,5183,150,0
Ohio,US,4/08/2020 08:32,4782,167,0
Maryland,US,4/08/2020 08:32,4371,103,184
Tennessee,US,4/08/2020 08:32,4139,72,356
Virginia,US,4/08/2020 08:32,3335,66,2
North Carolina,US,4/08/2020 08:32,3270,53,155
Missouri,US,4/08/2020 08:32,2884,65,69
Wisconsin,US,4/08/2020 08:32,2578,92,1
Arizona,US,4/08/2020 08:32,2575,73,3
South Carolina,US,4/08/2020 08:32,2417,51,0
Alabama,US,4/08/2020 08:32,2110,56,0
Nevada,US,4/08/2020 08:32,2096,71,36
Mississippi,US,4/08/2020 08:32,1915,60,0
Utah,US,4/08/2020 08:32,1739,13,26
Oklahoma,US,4/08/2020 08:32,1474,67,409
Rhode Island,US,4/08/2020 08:32,1229,30,0
Washington DC,US,4/08/2020 08:32,1211,22,318
Idaho,US,4/08/2020 08:32,1170,13,0
Oregon,US,4/08/2020 08:32,1132,29,0
Minnesota,US,4/08/2020 08:32,1069,34,549
Kentucky,US,4/08/2020 08:32,1008,60,306
Iowa,US,4/08/2020 08:32,946,25,3
Arkansas,US,4/08/2020 08:32,932,16,142
Delaware,US,4/08/2020 08:32,928,16,144
Kansas,US,4/08/2020 08:32,904,25,4
New Hampshire,US,4/08/2020 08:32,715,9,151
New Mexico,US,4/08/2020 08:32,686,12,133
Vermont,US,4/08/2020 08:32,575,23,0
Puerto Rico,US,4/08/2020 08:32,573,23,0
Maine,US,4/08/2020 08:32,519,12,176
Nebraska,US,4/08/2020 08:32,447,10,0
West Virginia,US,4/08/2020 08:32,412,4,0
Hawaii,US,4/08/2020 08:32,410,5,72
South Dakota,US,4/08/2020 08:32,320,6,98
Montana,US,4/08/2020 08:32,319,6,32
North Dakota,US,4/08/2020 08:32,237,4,82
Wyoming,US,4/08/2020 08:32,216,0,62
Alaska,US,4/08/2020 08:32,213,6,29
Guam,US,4/08/2020 08:32,121,4,27
Grand Princess,US,4/08/2020 08:32,103,3,0
Diamond Princess,US,4/08/2020 08:32,49,0,0
US Virgin Islands,US,4/08/2020 08:32,43,1,36
Quebec,Canada,4/08/2020 08:32,8580,121,611
Ontario,Canada,4/08/2020 08:32,4726,153,1802
Alberta,Canada,4/08/2020 08:32,1348,24,361
British Columbia,Canada,4/08/2020 08:32,1266,39,783
Nova Scotia,Canada,4/08/2020 08:32,293,1,64
Saskatchewan,Canada,4/08/2020 08:32,253,3,81
Newfoundland and Labrador,Canada,4/08/2020 08:32,226,1,32
