Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
,Andorra,4/17/2020 18:43,682,33,169,1673
,Latvia,4/17/2020 18:43,682,5,88,32837
,Lebanon,4/17/2020 18:43,663,21,86,18115
,Costa Rica,4/17/2020 18:43,642,4,74,9396
,Ghana,4/17/2020 18:43,641,8,83,50719
,Niger,4/17/2020 18:43,609,15,105,4427
,Djibouti,4/17/2020 18:43,591,2,73,6430
,Burkina Faso,4/17/2020 18:43,546,32,257,0
,Albania,4/17/2020 18:43,518,26,277,4827
,Uruguay,4/17/2020 18:43,502,9,286,11239
,Kyrgyzstan,4/17/2020 18:43,489,5,114,26147
,Bolivia,4/17/2020 18:43,465,31,26,2185
,Channel Islands,4/17/2020 18:43,457,19,73,3320
,Honduras,4/17/2020 18:43,442,41,9,2012
,Nigeria,4/17/2020 18:43,442,13,152,5000
,Guinea,4/17/2020 18:43,438,1,49,0
,San Marino,4/17/2020 18:43,426,38,55,846
,Malta,4/17/2020 18:43,412,3,82,21164
,Jordan,4/17/2020 18:43,402,7,259,20500
Taiwan,Taiwan,4/17/2020 18:43,395,6,166,51603
,Reunion,4/17/2020 18:43,394,0,237,0
,Palestine,4/17/2020 18:43,374,2,63,17329
,Georgia,4/17/2020 18:43,370,3,77,5027
,Senegal,4/17/2020 18:43,335,2,194,0
,Mauritius,4/17/2020 18:43,324,9,81,8279
,Montenegro,4/17/2020 18:43,303,4,55,3874
,DRC,4/17/2020 18:43,287,23,25,0
,Isle of Man,4/17/2020 18:43,284,4,154,2261
,Vietnam,4/17/2020 18:43,268,0,194,206253
,Sri Lanka,4/17/2020 18:43,238,7,68,4768
,Kenya,4/17/2020 18:43,234,11,53,9630
,Mayotte,4/17/2020 18:43,233,3,69,1500
,Guatemala,4/17/2020 18:43,214,7,21,7200
,Venezuela,4/17/2020 18:43,204,9,111,268503
,Paraguay,4/17/2020 18:43,199,8,30,4267
,Faeroe Islands,4/17/2020 18:43,184,0,171,5846
,El Salvador,4/17/2020 18:43,177,7,33,9267
,Mali,4/17/2020 18:43,171,13,34,0
,Martinique,4/17/2020 18:43,158,8,73,0
,Guadeloupe,4/17/2020 18:43,145,8,67,0
,Jamaica,4/17/2020 18:43,143,5,21,1424
,Rwanda,4/17/2020 18:43,138,0,60,6237
,Brunei,4/17/2020 18:43,136,1,108,10826
,Gibraltar,4/17/2020 18:43,132,0,105,1760
,Cambodia,4/17/2020 18:43,122,0,98,5768
,Congo,4/17/2020 18:43,117,5,11,0
,Trinidad and Tobago,4/17/2020 18:43,114,8,20,1282
,Madagascar,4/17/2020 18:43,111,0,33,0
,Aruba,4/17/2020 18:43,95,2,39,1237
,Gabon,4/17/2020 18:43,95,1,6,0
,Tanzania,4/17/2020 18:43,94,4,11,0
,Monaco,4/17/2020 18:43,93,3,12,0
,Ethiopia,4/17/2020 18:43,92,3,15,5389
,French Guiana,4/17/2020 18:43,86,0,51,0
,Myanmar,4/17/2020 18:43,85,4,2,3236
,Bermuda,4/17/2020 18:43,81,5,33,527
,Togo,4/17/2020 18:43,81,5,45,3618
,Somalia,4/17/2020 18:43,80,5,2,0
,Liechtenstein,4/17/2020 18:43,79,1,55,900
,Barbados,4/17/2020 18:43,75,5,15,900
,Cayman Islands,4/17/2020 18:43,61,1,7,690
,Liberia,4/17/2020 18:43,59,6,4,0
,Sint Maarten,4/17/2020 18:43,57,9,12,163
,Cabo Verde,4/17/2020 18:43,56,1,1,0
,Guyana,4/17/2020 18:43,55,6,8,213
,French Polynesia,4/17/2020 18:43,55,0,0,920
,Uganda,4/17/2020 18:43,55,0,20,7693
,Bahamas,4/17/2020 18:43,53,8,6,0
,Equatorial Guinea,4/17/2020 18:43,51,0,4,854
,Libya,4/17/2020 18:43,49,1,11,699
,Zambia,4/17/2020 18:43,48,2,30,1879
Macau,Macau,4/17/2020 18:43,45,0,16,0
,Haiti,4/17/2020 18:43,43,3,0,365
,Guinea-Bissau,4/17/2020 18:43,43,0,0,1500
,Saint Martin,4/17/2020 18:43,35,2,13,0
,Benin,4/17/2020 18:43,35,1,18,0
,Eritrea,4/17/2020 18:43,35,0,0,0
,Syria,4/17/2020 18:43,33,2,5,0
,Sudan,4/17/2020 18:43,32,5,4,0
,Mongolia,4/17/2020 18:43,31,0,5,1450
,Mozambique,4/17/2020 18:43,31,0,2,855
,Chad,4/17/2020 18:43,27,0,5,0
,Maldives,4/17/2020 18:43,25,0,16,3432
,Zimbabwe,4/17/2020 18:43,24,3,2,1299
,Antigua and Barbuda,4/17/2020 18:43,23,3,3,73
,Angola,4/17/2020 18:43,19,2,5,0
,Laos,4/17/2020 18:43,19,0,2,1288
,Belize,4/17/2020 18:43,18,2,0,651
,New Caledonia,4/17/2020 18:43,18,0,1,3197
,Timor-Leste,4/17/2020 18:43,18,0,1,0
,Fiji,4/17/2020 18:43,17,0,0,0
,Malawi,4/17/2020 18:43,16,2,0,353
,Eswatini,4/17/2020 18:43,16,1,8,714
,Nepal,4/17/2020 18:43,16,0,2,15800
,Dominica,4/17/2020 18:43,16,0,8,345
,Namibia,4/17/2020 18:43,16,0,4,362
,Botswana,4/17/2020 18:43,15,1,0,3441
,Saint Lucia,4/17/2020 18:43,15,0,11,319
,Sierra Leone,4/17/2020 18:43,15,0,0,0
,Curacao,4/17/2020 18:43,14,1,10,230
,Grenada,4/17/2020 18:43,14,0,0,92
,Saint Kitts and Nevis,4/17/2020 18:43,14,0,0,234
,CAR,4/17/2020 18:43,12,0,4,0
,St. Vincent Grenadines,4/17/2020 18:43,12,0,1,87
,Turks and Caicos,4/17/2020 18:43,11,1,0,83
,Falkland Islands,4/17/2020 18:43,11,0,1,137
,Greenland,4/17/2020 18:43,11,0,11,912
,Montserrat,4/17/2020 18:43,11,0,1,36
,Seychelles,4/17/2020 18:43,11,0,5,0
,Suriname,4/17/2020 18:43,10,1,6,0
,MS Zaandam,4/17/2020 18:43,9,2,0,0
,Gambia,4/17/2020 18:43,9,1,2,281
,Nicaragua,4/17/2020 18:43,9,1,4,0
,Vatican City,4/17/2020 18:43,8,0,2,0
,Mauritania,4/17/2020 18:43,7,1,2,713
,Papua New Guinea,4/17/2020 18:43,7,0,0,167
,St. Barth,4/17/2020 18:43,6,0,4,0
,Western Sahara,4/17/2020 18:43,6,0,0,0
,Burundi,4/17/2020 18:43,5,1,0,0
,Bhutan,4/17/2020 18:43,5,0,2,1166
,British Virgin Islands,4/17/2020 18:43,4,0,2,0
,Sao Tome and Principe,4/17/2020 18:43,4,0,0,19
,South Sudan,4/17/2020 18:43,4,0,0,0
,Anguilla,4/17/2020 18:43,3,0,1,0
,Caribbean Netherlands,4/17/2020 18:43,3,0,0,10
,Saint Pierre Miquelon,4/17/2020 18:43,1,0,0,0
,Yemen,4/17/2020 18:43,1,0,0,0
