Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Heilongjiang,China,04/29/2020 18:00,939,13,587,0,0,2020-04-30 09:00:00,339,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Shanghai,China,04/29/2020 18:00,645,7,597,0,0,2020-04-30 09:00:00,41,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Inner Mongolia,China,04/29/2020 18:00,199,1,146,0,0,2020-04-30 09:00:00,52,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Shaanxi,China,04/29/2020 18:00,306,3,253,0,0,2020-04-30 09:00:00,50,37330000.0,Asia,Worldwide,36.0,109.0
Beijing,China,04/29/2020 18:00,593,9,538,0,0,2020-04-30 09:00:00,46,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanxi,China,04/29/2020 18:00,197,0,160,0,0,2020-04-30 09:00:00,37,36500000.0,Asia,Worldwide,37.0,112.0
Guangdong,China,04/29/2020 18:00,1588,8,1554,0,0,2020-04-30 09:00:00,26,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Shandong,China,04/29/2020 18:00,787,7,771,0,0,2020-04-30 09:00:00,9,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Jilin,China,04/29/2020 18:00,110,1,99,0,0,2020-04-30 09:00:00,10,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Jiangsu,China,04/29/2020 18:00,653,0,647,0,0,2020-04-30 09:00:00,6,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Zhejiang,China,04/29/2020 18:00,1268,1,1262,0,0,2020-04-30 09:00:00,5,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Fujian,China,04/29/2020 18:00,355,1,352,0,0,2020-04-30 09:00:00,2,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Tianjin,China,04/29/2020 18:00,190,3,183,0,0,2020-04-30 09:00:00,4,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Hebei,China,04/29/2020 18:00,328,6,318,0,0,2020-04-30 09:00:00,4,74700000.0,Asia,Worldwide,39.0000001,116.0
Yunnan,China,04/29/2020 18:00,185,2,181,0,0,2020-04-30 09:00:00,2,45970000.0,Asia,Worldwide,25.0,102.0
Liaoning,China,04/29/2020 18:00,146,2,143,0,0,2020-04-30 09:00:00,1,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Hubei,China,04/29/2020 18:00,68128,4512,63616,0,0,2020-04-30 09:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,04/29/2020 18:00,1276,22,1254,0,0,2020-04-30 09:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,04/29/2020 18:00,1019,4,1015,0,0,2020-04-30 09:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,04/29/2020 18:00,991,6,985,0,0,2020-04-30 09:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Jiangxi,China,04/29/2020 18:00,937,1,936,0,0,2020-04-30 09:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Chongqing,China,04/29/2020 18:00,579,6,573,0,0,2020-04-30 09:00:00,0,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Sichuan,China,04/29/2020 18:00,561,3,558,0,0,2020-04-30 09:00:00,0,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Guangxi,China,04/29/2020 18:00,254,2,252,0,0,2020-04-30 09:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Hainan,China,04/29/2020 18:00,168,6,162,0,0,2020-04-30 09:00:00,0,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Guizhou,China,04/29/2020 18:00,147,2,145,0,0,2020-04-30 09:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Gansu,China,04/29/2020 18:00,139,2,137,0,0,2020-04-30 09:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Xinjiang,China,04/29/2020 18:00,76,3,73,0,0,2020-04-30 09:00:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,04/29/2020 18:00,75,0,75,0,0,2020-04-30 09:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,04/29/2020 18:00,18,0,18,0,0,2020-04-30 09:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,04/29/2020 18:00,1,0,1,0,0,2020-04-30 09:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,04/29/2020 18:00,3016,39,2266,212659,0,2020-04-30 09:00:00,711,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,04/29/2020 18:00,1034,6,934,104950,0,2020-04-30 09:00:00,94,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,04/29/2020 18:00,1354,18,1287,111000,0,2020-04-30 09:00:00,49,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,04/29/2020 18:00,438,4,420,55417,0,2020-04-30 09:00:00,14,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,04/29/2020 18:00,551,8,516,36530,0,2020-04-30 09:00:00,27,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,04/29/2020 18:00,218,11,137,10686,0,2020-04-30 09:00:00,70,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,04/29/2020 18:00,106,3,101,8442,0,2020-04-30 09:00:00,2,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
Northern Territory,Australia,04/29/2020 18:00,27,0,25,4338,0,2020-04-30 09:00:00,2,211945.0,Oceania,Worldwide,-12.46044,130.8410469
