Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,18783,,,,,493,2020-07-28,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,35364,,,,,556,2020-07-28,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,97079,,,,,3224,2020-07-28,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,150616,,,,,5753,2020-07-28,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,36148,,,,,830,2020-07-28,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,30316,,,,,479,2020-07-28,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,22106,,,,,350,2020-07-28,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,56204,,,,,1514,2020-07-28,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,149109,,,,,3227,2020-07-28,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,165055,,,,,7585,2020-07-28,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,114585,,,,,2943,2020-07-28,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,76693,,,,,1727,2020-07-28,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,89132,,,,,6376,2020-07-28,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,47551,,,,,1278,2020-07-28,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,47430,,,,,1703,2020-07-28,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,53612,,,,,1340,2020-07-28,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,98480,,,,,1339,2020-07-28,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,59043,,,,,1457,2020-07-28,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,45155,,,,,1664,2020-07-28,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,21802,,,,,319,2020-07-28,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,78180,,,,,2437,2020-07-28,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,113718,,,,,2461,2020-07-28,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,157834,,,,,12876,2020-07-28,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,487654,,,,,21676,2020-07-28,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,68001,,,,,1703,2020-07-28,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,60044,,,,,1611,2020-07-28,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,70138,,,,,924,2020-07-28,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
