Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Hubei,China,04/25/2020 07:00,68128,4512,63593,0,0,2020-04-25 22:00:00,23,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Heilongjiang,China,04/25/2020 07:00,930,13,509,0,0,2020-04-25 22:00:00,408,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Shanghai,China,04/25/2020 07:00,641,7,558,0,0,2020-04-25 22:00:00,76,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Beijing,China,04/25/2020 07:00,593,8,525,0,0,2020-04-25 22:00:00,60,21540000.0,Asia,Worldwide,39.906217,116.3912757
Guangdong,China,04/25/2020 07:00,1585,8,1534,0,0,2020-04-25 22:00:00,43,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Inner Mongolia,China,04/25/2020 07:00,197,1,114,0,0,2020-04-25 22:00:00,82,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Fujian,China,04/25/2020 07:00,355,1,349,0,0,2020-04-25 22:00:00,5,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shanxi,China,04/25/2020 07:00,197,0,149,0,0,2020-04-25 22:00:00,48,36500000.0,Asia,Worldwide,37.0,112.0
Zhejiang,China,04/25/2020 07:00,1268,1,1256,0,0,2020-04-25 22:00:00,11,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Tianjin,China,04/25/2020 07:00,190,3,181,0,0,2020-04-25 22:00:00,6,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shandong,China,04/25/2020 07:00,787,7,767,0,0,2020-04-25 22:00:00,13,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Jiangsu,China,04/25/2020 07:00,653,0,646,0,0,2020-04-25 22:00:00,7,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Sichuan,China,04/25/2020 07:00,561,3,558,0,0,2020-04-25 22:00:00,0,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Liaoning,China,04/25/2020 07:00,146,2,143,0,0,2020-04-25 22:00:00,1,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Yunnan,China,04/25/2020 07:00,185,2,180,0,0,2020-04-25 22:00:00,3,45970000.0,Asia,Worldwide,25.0,102.0
Hebei,China,04/25/2020 07:00,328,6,318,0,0,2020-04-25 22:00:00,4,74700000.0,Asia,Worldwide,39.0000001,116.0
Shaanxi,China,04/25/2020 07:00,286,3,253,0,0,2020-04-25 22:00:00,30,37330000.0,Asia,Worldwide,36.0,109.0
Jilin,China,04/25/2020 07:00,109,1,99,0,0,2020-04-25 22:00:00,9,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Chongqing,China,04/25/2020 07:00,579,6,573,0,0,2020-04-25 22:00:00,0,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Henan,China,04/25/2020 07:00,1276,22,1254,0,0,2020-04-25 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Gansu,China,04/25/2020 07:00,139,2,137,0,0,2020-04-25 22:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hunan,China,04/25/2020 07:00,1019,4,1015,0,0,2020-04-25 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,04/25/2020 07:00,991,6,985,0,0,2020-04-25 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Jiangxi,China,04/25/2020 07:00,937,1,936,0,0,2020-04-25 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Guizhou,China,04/25/2020 07:00,147,2,145,0,0,2020-04-25 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Guangxi,China,04/25/2020 07:00,254,2,252,0,0,2020-04-25 22:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Hainan,China,04/25/2020 07:00,168,6,162,0,0,2020-04-25 22:00:00,0,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Xinjiang,China,04/25/2020 07:00,76,3,73,0,0,2020-04-25 22:00:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,04/25/2020 07:00,75,0,75,0,0,2020-04-25 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,04/25/2020 07:00,18,0,18,0,0,2020-04-25 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
