Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,07/15/2020 07:00,929,9,729,0,0,2020-07-15 22:00:00,191,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanghai,China,07/15/2020 07:00,731,7,690,0,0,2020-07-15 22:00:00,34,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Liaoning,China,07/15/2020 07:00,164,2,150,0,0,2020-07-15 22:00:00,12,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Sichuan,China,07/15/2020 07:00,599,3,589,0,0,2020-07-15 22:00:00,7,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Inner Mongolia,China,07/15/2020 07:00,249,1,237,0,0,2020-07-15 22:00:00,11,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Guangdong,China,07/15/2020 07:00,1650,8,1636,0,0,2020-07-15 22:00:00,6,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Tianjin,China,07/15/2020 07:00,203,3,195,0,0,2020-07-15 22:00:00,5,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Hebei,China,07/15/2020 07:00,349,6,340,0,0,2020-07-15 22:00:00,3,74700000.0,Asia,Worldwide,39.0000001,116.0
Shaanxi,China,07/15/2020 07:00,321,3,315,0,0,2020-07-15 22:00:00,3,37330000.0,Asia,Worldwide,36.0,109.0
Shanxi,China,07/15/2020 07:00,201,0,198,0,0,2020-07-15 22:00:00,3,36500000.0,Asia,Worldwide,37.0,112.0
Yunnan,China,07/15/2020 07:00,188,2,183,0,0,2020-07-15 22:00:00,3,45970000.0,Asia,Worldwide,25.0,102.0
Shandong,China,07/15/2020 07:00,793,7,785,0,0,2020-07-15 22:00:00,1,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Zhejiang,China,07/15/2020 07:00,1270,1,1267,0,0,2020-07-15 22:00:00,2,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Chongqing,China,07/15/2020 07:00,583,6,576,0,0,2020-07-15 22:00:00,1,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Fujian,China,07/15/2020 07:00,363,1,361,0,0,2020-07-15 22:00:00,1,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Gansu,China,07/15/2020 07:00,167,2,164,0,0,2020-07-15 22:00:00,1,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hubei,China,07/15/2020 07:00,68135,4512,63623,0,0,2020-07-15 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,07/15/2020 07:00,1276,22,1254,0,0,2020-07-15 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,07/15/2020 07:00,1019,4,1015,0,0,2020-07-15 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,07/15/2020 07:00,991,6,985,0,0,2020-07-15 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Heilongjiang,China,07/15/2020 07:00,945,13,932,0,0,2020-07-15 22:00:00,0,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Jiangxi,China,07/15/2020 07:00,937,1,936,0,0,2020-07-15 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Jiangsu,China,07/15/2020 07:00,654,0,654,0,0,2020-07-15 22:00:00,0,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Guangxi,China,07/15/2020 07:00,254,2,252,0,0,2020-07-15 22:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Hainan,China,07/15/2020 07:00,171,6,163,0,0,2020-07-15 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Jilin,China,07/15/2020 07:00,155,2,153,0,0,2020-07-15 22:00:00,0,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Guizhou,China,07/15/2020 07:00,147,2,145,0,0,2020-07-15 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Xinjiang,China,07/15/2020 07:00,76,3,73,0,0,2020-07-15 22:00:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,07/15/2020 07:00,75,0,75,0,0,2020-07-15 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,07/15/2020 07:00,18,0,18,0,0,2020-07-15 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,07/15/2020 07:00,1,0,1,0,0,2020-07-15 22:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,07/15/2020 07:00,3328,49,2799,1080163,0,2020-07-15 22:00:00,480,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,07/15/2020 07:00,1071,6,1058,435198,0,2020-07-15 22:00:00,7,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,07/15/2020 07:00,4448,27,2488,1197392,0,2020-07-15 22:00:00,1933,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,07/15/2020 07:00,443,4,439,178869,0,2020-07-15 22:00:00,0,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,07/15/2020 07:00,644,9,606,214685,0,2020-07-15 22:00:00,29,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,07/15/2020 07:00,228,13,213,58504,0,2020-07-15 22:00:00,2,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,07/15/2020 07:00,113,3,105,38685,0,2020-07-15 22:00:00,5,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
