Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,Population,lat,lon
Australian Capital Territory,Australia,04/15/2020 07:00,103,3,77,2020-04-15 22:00:00,23,412576,-35.488350200000006,149.00269419999995
Northern Territory,Australia,04/15/2020 07:00,27,0,6,2020-04-15 22:00:00,21,211945,-12.46044,130.8410469
,Artania Cruise,04/15/2020 07:00,41,2,0,2020-04-15 22:00:00,39,1300,-32.065715000000004,115.677863
New York,US,04/15/2020 07:00,203377,10842,26999,2020-04-15 22:00:00,165536,19542200,40.7127281,-74.0060152
New Jersey,US,04/15/2020 07:00,68824,2805,394,2020-04-15 22:00:00,65625,8909000,40.0757384,-74.4041622
Massachusetts,US,04/15/2020 07:00,28164,957,729,2020-04-15 22:00:00,26478,6902000,42.3788774,-72.03236600000002
Michigan,US,04/15/2020 07:00,27001,1768,433,2020-04-15 22:00:00,24800,9996000,43.6211955,-84.6824346
California,US,04/15/2020 07:00,25779,790,1321,2020-04-15 22:00:00,23668,39560000,36.7014631,-118.7559974
Pennsylvania,US,04/15/2020 07:00,25591,702,264,2020-04-15 22:00:00,24625,12810000,40.9699889,-77.72788309999999
Illinois,US,04/15/2020 07:00,23248,869,409,2020-04-15 22:00:00,21970,12740000,40.0796606,-89.4337288
Florida,US,04/15/2020 07:00,21628,571,163,2020-04-15 22:00:00,20894,21300000,27.7567667,-81.4639835
Louisiana,US,04/15/2020 07:00,21518,1013,0,2020-04-15 22:00:00,20505,4660000,30.8703881,-92.007126
Texas,US,04/15/2020 07:00,15343,362,2677,2020-04-15 22:00:00,12304,28700000,31.8160381,-99.5120986
Georgia,US,04/15/2020 07:00,14578,525,340,2020-04-15 22:00:00,13713,10520000,32.329380900000004,-83.1137366
Connecticut,US,04/15/2020 07:00,13989,671,63,2020-04-15 22:00:00,13255,3573000,41.6500201,-72.7342163
WA,US,04/15/2020 07:00,10976,546,1424,2020-04-15 22:00:00,9006,7536000,47.2868352,-120.2126139
Maryland,US,04/15/2020 07:00,9472,302,594,2020-04-15 22:00:00,8576,6043000,39.5162234,-76.9382069
Indiana,US,04/15/2020 07:00,8527,387,131,2020-04-15 22:00:00,8009,6692000,40.3270127,-86.1746933
Colorado,US,04/15/2020 07:00,7950,329,498,2020-04-15 22:00:00,7123,5696000,38.7251776,-105.6077167
Ohio,US,04/15/2020 07:00,7285,324,305,2020-04-15 22:00:00,6656,11690000,40.2253569,-82.6881395
Virginia,US,04/15/2020 07:00,6182,157,721,2020-04-15 22:00:00,5304,8518000,37.1232245,-78.4927721
Tennessee,US,04/15/2020 07:00,5827,124,1969,2020-04-15 22:00:00,3734,6770000,35.7730076,-86.28200809999998
North Carolina,US,04/15/2020 07:00,5170,120,883,2020-04-15 22:00:00,4167,10380000,35.6729639,-79.03929190000002
Missouri,US,04/15/2020 07:00,4784,153,316,2020-04-15 22:00:00,4315,6126000,38.7604815,-92.5617875
Alabama,US,04/15/2020 07:00,3953,114,0,2020-04-15 22:00:00,3839,4888000,33.2588817,-86.8295337
Arizona,US,04/15/2020 07:00,3809,131,6,2020-04-15 22:00:00,3672,7172000,34.395342,-111.7632755
Wisconsin,US,04/15/2020 07:00,3555,170,87,2020-04-15 22:00:00,3298,5814000,44.4308975,-89.6884637
South Carolina,US,04/15/2020 07:00,3553,97,0,2020-04-15 22:00:00,3456,5084000,33.687438799999995,-80.4363743
Rhode Island,US,04/15/2020 07:00,3251,80,0,2020-04-15 22:00:00,3171,1057000,41.7962409,-71.59923719999998
Nevada,US,04/15/2020 07:00,3144,130,1249,2020-04-15 22:00:00,1765,3034000,39.5158825,-116.8537227
Mississippi,US,04/15/2020 07:00,3087,111,0,2020-04-15 22:00:00,2976,2987000,32.9715645,-89.7348497
Utah,US,04/15/2020 07:00,2417,19,219,2020-04-15 22:00:00,2179,3161000,39.4225192,-111.7143584
Kentucky,US,04/15/2020 07:00,2210,115,653,2020-04-15 22:00:00,1442,4468000,37.5726028,-85.1551411
Oklahoma,US,04/15/2020 07:00,2184,108,1060,2020-04-15 22:00:00,1016,3943000,34.9550817,-97.2684063
Washington DC,US,04/15/2020 07:00,2058,67,518,2020-04-15 22:00:00,1473,633427,38.89489320000001,-77.0365529
Delaware,US,04/15/2020 07:00,1926,43,319,2020-04-15 22:00:00,1564,967171,38.6920451,-75.4013315
Iowa,US,04/15/2020 07:00,1899,49,674,2020-04-15 22:00:00,1176,3156000,41.9216734,-93.3122705
Minnesota,US,04/15/2020 07:00,1695,79,909,2020-04-15 22:00:00,707,5611000,45.98965870000001,-94.6113288
Oregon,US,04/15/2020 07:00,1633,55,38,2020-04-15 22:00:00,1540,4191000,43.9792797,-120.737257
Arkansas,US,04/15/2020 07:00,1498,32,444,2020-04-15 22:00:00,1022,3014000,35.2048883,-92.4479108
Idaho,US,04/15/2020 07:00,1469,39,0,2020-04-15 22:00:00,1430,1754000,43.6447642,-114.0154071
Kansas,US,04/15/2020 07:00,1441,69,258,2020-04-15 22:00:00,1114,2912000,38.27312,-98.5821872
New Mexico,US,04/15/2020 07:00,1407,36,340,2020-04-15 22:00:00,1031,2095000,34.5708167,-105.993007
New Hampshire,US,04/15/2020 07:00,1091,27,249,2020-04-15 22:00:00,815,1356000,43.4849133,-71.6553992
South Dakota,US,04/15/2020 07:00,988,6,261,2020-04-15 22:00:00,721,882235,44.6471761,-100.348761
Puerto Rico,US,04/15/2020 07:00,923,45,0,2020-04-15 22:00:00,878,3195000,18.2214149,-66.4132818
Nebraska,US,04/15/2020 07:00,901,20,0,2020-04-15 22:00:00,881,1929000,41.7370229,-99.5873816
Navajo Nation,US,04/15/2020 07:00,838,33,0,2020-04-15 22:00:00,805,356890,36.3089731,-109.325688
Vermont,US,04/15/2020 07:00,783,29,0,2020-04-15 22:00:00,754,626299,44.5990718,-72.5002608
Maine,US,04/15/2020 07:00,734,21,292,2020-04-15 22:00:00,421,1338000,45.709097,-68.8590201
West Virginia,US,04/15/2020 07:00,694,10,147,2020-04-15 22:00:00,537,1806000,38.47584060000001,-80.84084150000002
Hawaii,US,04/15/2020 07:00,517,9,310,2020-04-15 22:00:00,198,1420000,21.2160437,-157.975203
Montana,US,04/15/2020 07:00,399,7,197,2020-04-15 22:00:00,195,1062000,47.3752671,-109.63875790000002
North Dakota,US,04/15/2020 07:00,341,9,138,2020-04-15 22:00:00,194,760077,47.6201461,-100.540737
Alaska,US,04/15/2020 07:00,285,9,66,2020-04-15 22:00:00,210,737438,64.44596130000001,-149.680909
Wyoming,US,04/15/2020 07:00,282,1,164,2020-04-15 22:00:00,117,577737,43.1700264,-107.5685348
Guam,US,04/15/2020 07:00,135,5,66,2020-04-15 22:00:00,64,164229,13.4501257,144.757551
Grand Princess,US,04/15/2020 07:00,103,3,0,2020-04-15 22:00:00,100,3500,37.7268801,-122.203452
US Virgin Islands,US,04/15/2020 07:00,51,1,43,2020-04-15 22:00:00,7,107268,17.789187,-64.7080574
Diamond Princess,US,04/15/2020 07:00,49,0,0,2020-04-15 22:00:00,49,3700,41.2587459,-95.9383758
Quebec,Canada,04/15/2020 07:00,14248,435,2146,2020-04-15 22:00:00,11667,8485000,52.4760892,-71.8258668
Ontario,Canada,04/15/2020 07:00,7953,334,3568,2020-04-15 22:00:00,4051,14570000,50.000678,-86.000977
Alberta,Canada,04/15/2020 07:00,1870,48,914,2020-04-15 22:00:00,908,4371000,55.001251,-115.002136
British Columbia,Canada,04/15/2020 07:00,1517,72,942,2020-04-15 22:00:00,503,5071000,55.001251,-125.002441
Nova Scotia,Canada,04/15/2020 07:00,517,3,124,2020-04-15 22:00:00,390,971395,45.1960403,-63.1653789
Saskatchewan,Canada,04/15/2020 07:00,301,4,187,2020-04-15 22:00:00,110,1174000,55.5321257,-106.1412243
Manitoba,Canada,04/15/2020 07:00,246,4,99,2020-04-15 22:00:00,143,1369000,55.001251,-97.001038
Newfoundland and Labrador,Canada,04/15/2020 07:00,244,3,149,2020-04-15 22:00:00,92,521542,53.82173270000001,-61.2295532
New Brunswick,Canada,04/15/2020 07:00,116,0,75,2020-04-15 22:00:00,41,776827,46.500283,-66.75018299999999
Prince Edward Island,Canada,04/15/2020 07:00,25,0,23,2020-04-15 22:00:00,2,156947,46.5035454,-63.5955171
Yukon,Canada,04/15/2020 07:00,8,0,6,2020-04-15 22:00:00,2,35874,63.000147,-136.002502
Northwest Territories,Canada,04/15/2020 07:00,5,0,2,2020-04-15 22:00:00,3,44826,65.00000039999999,-118.0
,Spain,04/15/2020 07:00,177633,18579,70853,2020-04-15 22:00:00,88201,46660000,39.3262345,-4.838064900000001
,Italy,04/15/2020 07:00,162488,21067,37130,2020-04-15 22:00:00,104291,60480000,45.6209,9.768892999999998
,France,04/15/2020 07:00,143303,15729,28805,2020-04-15 22:00:00,98769,66990000,46.603354,1.8883335
,Germany,04/15/2020 07:00,132210,3495,72600,2020-04-15 22:00:00,56115,82790000,51.0834196,10.4234469
,UK,04/15/2020 07:00,93873,12107,344,2020-04-15 22:00:00,81422,66440000,54.70235450000001,-3.2765753
,Iran,04/15/2020 07:00,76389,4777,49933,2020-04-15 22:00:00,21679,81160000,32.6475314,54.56435160000001
,Turkey,04/15/2020 07:00,65111,1403,4799,2020-04-15 22:00:00,58909,80810000,38.9597594,34.9249653
Brussels,Belgium,04/15/2020 07:00,33573,4440,7107,2020-04-15 22:00:00,22026,11400000,50.8436709,4.3674367
,Netherlands,04/15/2020 07:00,27419,2945,250,2020-04-15 22:00:00,24224,17180000,52.5001698,5.7480821
,Switzerland,04/15/2020 07:00,26023,1190,14700,2020-04-15 22:00:00,10133,8570000,46.7985624,8.231973599999998
,Brazil,04/15/2020 07:00,25758,1557,14026,2020-04-15 22:00:00,10175,209300000,-10.3333333,-53.2
,Russia,04/15/2020 07:00,24490,198,1986,2020-04-15 22:00:00,22306,144500000,64.6863136,97.7453061
,Portugal,04/15/2020 07:00,18091,599,383,2020-04-15 22:00:00,17109,10290000,40.0332629,-7.889626299999999
,Austria,04/15/2020 07:00,14290,393,8098,2020-04-15 22:00:00,5799,8822000,47.2000338,13.199959
,Israel,04/15/2020 07:00,12200,126,2309,2020-04-15 22:00:00,9765,8712000,31.5313113,34.8667654
,India,04/15/2020 07:00,11555,396,1362,2020-04-15 22:00:00,9797,1339000000,22.3511148,78.6677428
,Ireland,04/15/2020 07:00,11479,406,77,2020-04-15 22:00:00,10996,4830000,52.865196,-7.9794599
,Sweden,04/15/2020 07:00,11445,1033,381,2020-04-15 22:00:00,10031,10120000,59.67497120000001,14.5208584
,South Korea,04/15/2020 07:00,10591,225,7616,2020-04-15 22:00:00,2750,51470000,35.8713,128.6018
,Peru,04/15/2020 07:00,10303,230,2869,2020-04-15 22:00:00,7204,32170000,-6.8699697,-75.0458515
,Japan,04/15/2020 07:00,8100,146,853,2020-04-15 22:00:00,7101,126800000,36.5748441,139.2394179
,Chile,04/15/2020 07:00,7917,92,2646,2020-04-15 22:00:00,5179,18050000,-31.7613365,-71.3187697
,Ecuador,04/15/2020 07:00,7603,369,696,2020-04-15 22:00:00,6538,16620000,-1.3397668,-79.3666965
,Poland,04/15/2020 07:00,7408,268,668,2020-04-15 22:00:00,6472,37980000,52.215933,19.134422
,Romania,04/15/2020 07:00,7216,362,1217,2020-04-15 22:00:00,5637,19530000,45.98521289999999,24.6859225
,Norway,04/15/2020 07:00,6686,142,32,2020-04-15 22:00:00,6512,5368000,60.5000209,9.0999715
,Denmark,04/15/2020 07:00,6681,299,2515,2020-04-15 22:00:00,3867,5603000,55.670249,10.333328300000002
,Czechia,04/15/2020 07:00,6151,163,676,2020-04-15 22:00:00,5312,10650000,49.8167003,15.4749544
,Pakistan,04/15/2020 07:00,5988,107,1446,2020-04-15 22:00:00,4435,197000000,30.3308401,71.247499
,Philippines,04/15/2020 07:00,5453,349,353,2020-04-15 22:00:00,4751,104900000,12.7503486,122.7312101
,Mexico,04/15/2020 07:00,5399,406,2125,2020-04-15 22:00:00,2868,129200000,19.4326296,-99.1331785
,Saudi Arabia,04/15/2020 07:00,5369,73,889,2020-04-15 22:00:00,4407,32940000,25.62426180000001,42.3528328
,Indonesia,04/15/2020 07:00,5136,469,446,2020-04-15 22:00:00,4221,264000000,-2.4833826,117.8902853
,Malaysia,04/15/2020 07:00,5072,83,2647,2020-04-15 22:00:00,2342,31620000,4.5693754,102.2656823
,United Arab Emirates,04/15/2020 07:00,4933,28,933,2020-04-15 22:00:00,3972,9400000,24.0002488,53.9994829
,Serbia,04/15/2020 07:00,4465,94,400,2020-04-15 22:00:00,3971,7022000,44.02432279999999,21.0765743
,Ukraine,04/15/2020 07:00,3764,108,143,2020-04-15 22:00:00,3513,42220000,49.4871968,31.2718321
,Belarus,04/15/2020 07:00,3728,36,203,2020-04-15 22:00:00,3489,9508000,53.4250605,27.6971358
,Qatar,04/15/2020 07:00,3711,7,406,2020-04-15 22:00:00,3298,2639000,25.3336984,51.2295295
,Panama,04/15/2020 07:00,3574,95,72,2020-04-15 22:00:00,3407,4099000,8.559559,-81.1308434
,Luxembourg,04/15/2020 07:00,3307,67,500,2020-04-15 22:00:00,2740,602005,49.8158683,6.1296751
,Dominican Republic,04/15/2020 07:00,3286,183,162,2020-04-15 22:00:00,2941,10770000,19.0974031,-70.30280259999999
,Singapore,04/15/2020 07:00,3252,10,611,2020-04-15 22:00:00,2631,5612000,1.340863,103.8303918
,Finland,04/15/2020 07:00,3237,64,300,2020-04-15 22:00:00,2873,5513000,63.2467777,25.9209164
,Colombia,04/15/2020 07:00,2979,127,354,2020-04-15 22:00:00,2498,49070000,2.8894434,-73.78389200000002
,Thailand,04/15/2020 07:00,2643,43,1497,2020-04-15 22:00:00,1103,69040000,14.8971921,100.83273
,Argentina,04/15/2020 07:00,2443,105,559,2020-04-15 22:00:00,1779,44270000,-34.9964963,-64.9672817
,South Africa,04/15/2020 07:00,2415,27,410,2020-04-15 22:00:00,1978,56720000,-28.816623600000003,24.99163900000001
,Egypt,04/15/2020 07:00,2350,178,589,2020-04-15 22:00:00,1583,97550000,26.2540493,29.2675469
,Greece,04/15/2020 07:00,2170,101,269,2020-04-15 22:00:00,1800,10740000,38.9953683,21.9877132
,Algeria,04/15/2020 07:00,2070,326,691,2020-04-15 22:00:00,1053,41320000,28.0000272,2.9999825
,Morocco,04/15/2020 07:00,1988,127,218,2020-04-15 22:00:00,1643,35740000,31.1728205,-7.3362482
,Moldova,04/15/2020 07:00,1934,43,171,2020-04-15 22:00:00,1720,3550000,47.28796079999999,28.5670941
,Iceland,04/15/2020 07:00,1720,8,989,2020-04-15 22:00:00,723,364260,64.9841821,-18.1059013
,Croatia,04/15/2020 07:00,1704,31,415,2020-04-15 22:00:00,1258,4067000,45.5643442,17.0118954
,Hungary,04/15/2020 07:00,1579,134,192,2020-04-15 22:00:00,1253,9773000,47.1817585,19.5060937
,Bahrain,04/15/2020 07:00,1528,7,648,2020-04-15 22:00:00,873,1493000,26.1551249,50.5344606
,Kuwait,04/15/2020 07:00,1405,3,206,2020-04-15 22:00:00,1196,4137000,29.2733964,47.4979476
,Iraq,04/15/2020 07:00,1400,78,766,2020-04-15 22:00:00,556,38270000,33.0955793,44.1749775
,Estonia,04/15/2020 07:00,1400,35,117,2020-04-15 22:00:00,1248,1328000,58.75237779999999,25.3319078
,New Zealand,04/15/2020 07:00,1386,9,728,2020-04-15 22:00:00,649,4794000,-41.5000831,172.8344077
,Kazakhstan,04/15/2020 07:00,1290,15,220,2020-04-15 22:00:00,1055,18040000,47.2286086,65.20931970000001
,Uzbekistan,04/15/2020 07:00,1275,4,99,2020-04-15 22:00:00,1172,32390000,41.32373,63.9528098
,Slovenia,04/15/2020 07:00,1248,61,165,2020-04-15 22:00:00,1022,2067000,45.8133113,14.4808369
,Bangladesh,04/15/2020 07:00,1231,50,49,2020-04-15 22:00:00,1132,164700000,24.4768598,90.2932299
,Azerbaijan,04/15/2020 07:00,1197,13,351,2020-04-15 22:00:00,833,9898000,40.3936294,47.7872508
,Armenia,04/15/2020 07:00,1111,17,297,2020-04-15 22:00:00,797,2973000,40.7696272,44.6736646
,Bosnia and Herzegovina,04/15/2020 07:00,1110,41,253,2020-04-15 22:00:00,816,3507000,44.30534760000001,17.596146700000006
,Lithuania,04/15/2020 07:00,1091,29,138,2020-04-15 22:00:00,924,2794000,55.35000030000001,23.7499997
Hong Kong,Hong Kong,04/15/2020 07:00,1017,4,459,2020-04-15 22:00:00,554,7392000,22.2793278,114.1628131
,Oman,04/15/2020 07:00,910,4,131,2020-04-15 22:00:00,775,4636000,21.0000287,57.00369010000001
,North Macedonia,04/15/2020 07:00,908,44,86,2020-04-15 22:00:00,778,2077000,41.6171214,21.7168387
,Slovakia,04/15/2020 07:00,863,2,151,2020-04-15 22:00:00,710,5450000,48.74115220000001,19.4528646
,Cameroon,04/15/2020 07:00,848,14,130,2020-04-15 22:00:00,704,24050000,4.6125522000000005,13.153581099999998
,Afghanistan,04/15/2020 07:00,784,25,43,2020-04-15 22:00:00,716,35530000,33.7680065,66.2385139
,Cuba,04/15/2020 07:00,766,21,132,2020-04-15 22:00:00,613,11480000,23.0131338,-80.8328748
,Tunisia,04/15/2020 07:00,747,34,43,2020-04-15 22:00:00,670,11530000,33.8439408,9.400138
,Bulgaria,04/15/2020 07:00,735,36,105,2020-04-15 22:00:00,594,7050000,42.6073975,25.4856617
Yokohama,Japan,04/15/2020 07:00,712,12,639,2020-04-15 22:00:00,61,3700,35.44499099999999,139.636768
,Cyprus,04/15/2020 07:00,695,12,65,2020-04-15 22:00:00,618,1170000,34.982301799999995,33.1451285
,Latvia,04/15/2020 07:00,666,5,16,2020-04-15 22:00:00,645,1920000,56.8406494,24.7537645
,Andorra,04/15/2020 07:00,659,31,128,2020-04-15 22:00:00,500,76965,42.5407167,1.5732033
,Lebanon,04/15/2020 07:00,658,21,81,2020-04-15 22:00:00,556,6082000,33.8750629,35.843409
,Ivory Coast,04/15/2020 07:00,638,6,114,2020-04-15 22:00:00,518,25717000,7.9897371,-5.5679458
,Ghana,04/15/2020 07:00,636,8,17,2020-04-15 22:00:00,611,28830000,8.0300284,-1.0800271
,Costa Rica,04/15/2020 07:00,618,3,66,2020-04-15 22:00:00,549,4906000,10.2735633,-84.0739102
,Niger,04/15/2020 07:00,570,14,90,2020-04-15 22:00:00,466,21480000,17.7356214,9.3238432
,Burkina Faso,04/15/2020 07:00,528,30,177,2020-04-15 22:00:00,321,19190000,12.0753083,-1.6880313999999998
,Albania,04/15/2020 07:00,494,25,251,2020-04-15 22:00:00,218,2877000,41.000028,19.9999619
,Uruguay,04/15/2020 07:00,492,8,260,2020-04-15 22:00:00,224,3457000,-32.8755548,-56.0201525
,Kyrgyzstan,04/15/2020 07:00,449,5,78,2020-04-15 22:00:00,366,6202000,41.5089324,74.724091
,Channel Islands,04/15/2020 07:00,440,13,48,2020-04-15 22:00:00,379,170499,49.4622912,-2.5812023
,Honduras,04/15/2020 07:00,419,31,9,2020-04-15 22:00:00,379,9265000,15.2572432,-86.0755145
,Malta,04/15/2020 07:00,399,3,44,2020-04-15 22:00:00,352,493559,35.8885993,14.4476911
,Bolivia,04/15/2020 07:00,397,28,7,2020-04-15 22:00:00,362,11050000,-17.056869600000002,-64.9912286
,Jordan,04/15/2020 07:00,397,7,235,2020-04-15 22:00:00,155,9702000,31.1667049,36.941628
Taiwan,Taiwan,04/15/2020 07:00,395,6,137,2020-04-15 22:00:00,252,23780000,23.9739374,120.9820179
,Reunion,04/15/2020 07:00,391,0,40,2020-04-15 22:00:00,351,859959,-21.1309332,55.5265771
,Nigeria,04/15/2020 07:00,373,11,99,2020-04-15 22:00:00,263,190900000,9.6000359,7.999972099999999
,San Marino,04/15/2020 07:00,372,36,53,2020-04-15 22:00:00,283,33400,43.9458623,12.458306
,Djibouti,04/15/2020 07:00,363,2,53,2020-04-15 22:00:00,308,956985,11.8145966,42.8453061
,Guinea,04/15/2020 07:00,363,0,31,2020-04-15 22:00:00,332,12720000,10.7226226,-10.7083587
,Mauritius,04/15/2020 07:00,324,9,51,2020-04-15 22:00:00,264,1265000,-20.2759451,57.5703566
,Palestine,04/15/2020 07:00,308,2,62,2020-04-15 22:00:00,244,5052000,31.9469665,35.2738655
,Georgia,04/15/2020 07:00,306,3,69,2020-04-15 22:00:00,234,3717000,41.6809707,44.02873820000001
,Senegal,04/15/2020 07:00,299,2,183,2020-04-15 22:00:00,114,15850000,14.475060699999998,-14.4529612
,Montenegro,04/15/2020 07:00,288,4,46,2020-04-15 22:00:00,238,631219,42.9868853,19.5180992
,Vietnam,04/15/2020 07:00,267,0,171,2020-04-15 22:00:00,96,95540000,13.2904027,108.4265113
,Isle of Man,04/15/2020 07:00,256,4,151,2020-04-15 22:00:00,101,84287,54.2358167,-4.5145987000000005
,DRC,04/15/2020 07:00,241,20,20,2020-04-15 22:00:00,201,81340000,-4.0324901,22.4574787
,Sri Lanka,04/15/2020 07:00,233,7,63,2020-04-15 22:00:00,163,21440000,7.555494199999999,80.7137847
,Mayotte,04/15/2020 07:00,217,3,69,2020-04-15 22:00:00,145,270372,-12.823048,45.1520755
,Kenya,04/15/2020 07:00,216,9,41,2020-04-15 22:00:00,166,49700000,1.4419683,38.4313975
,Venezuela,04/15/2020 07:00,197,9,111,2020-04-15 22:00:00,77,31980000,8.0018709,-66.1109318
,Faeroe Islands,04/15/2020 07:00,184,0,166,2020-04-15 22:00:00,18,49290,62.19850039999999,-6.817412400000001
,Guatemala,04/15/2020 07:00,180,5,19,2020-04-15 22:00:00,156,16910000,15.635608800000002,-89.8988087
,Paraguay,04/15/2020 07:00,161,8,23,2020-04-15 22:00:00,130,6811000,-23.3165935,-58.1693445
,El Salvador,04/15/2020 07:00,159,6,30,2020-04-15 22:00:00,123,6378000,13.800038199999998,-88.9140683
,Martinique,04/15/2020 07:00,158,8,73,2020-04-15 22:00:00,77,376480,14.6367927,-61.0158269
,Guadeloupe,04/15/2020 07:00,145,8,67,2020-04-15 22:00:00,70,395700,16.2490067,-61.56504440000001
,Mali,04/15/2020 07:00,144,13,34,2020-04-15 22:00:00,97,18540000,16.3700359,-2.2900239
,Brunei,04/15/2020 07:00,136,1,108,2020-04-15 22:00:00,27,428697,4.4137155,114.5653908
,Rwanda,04/15/2020 07:00,134,0,49,2020-04-15 22:00:00,85,12210000,-1.9646631,30.0644358
,Gibraltar,04/15/2020 07:00,129,0,104,2020-04-15 22:00:00,25,34571,36.106747,-5.3352772
,Cambodia,04/15/2020 07:00,122,0,96,2020-04-15 22:00:00,26,16010000,13.5066394,104.869423
,Trinidad and Tobago,04/15/2020 07:00,113,8,17,2020-04-15 22:00:00,88,1369000,10.8677845,-60.9821067
,Madagascar,04/15/2020 07:00,108,0,23,2020-04-15 22:00:00,85,25570000,-18.9249604,46.4416422
,Jamaica,04/15/2020 07:00,105,5,21,2020-04-15 22:00:00,79,2890000,18.1152958,-77.15984549999997
,Monaco,04/15/2020 07:00,93,1,6,2020-04-15 22:00:00,86,38695,43.7384402,7.4242474
,Aruba,04/15/2020 07:00,92,0,32,2020-04-15 22:00:00,60,105264,12.4902998,-69.96098420000001
,French Guiana,04/15/2020 07:00,86,0,51,2020-04-15 22:00:00,35,290691,4.0039882,-52.999998
,Ethiopia,04/15/2020 07:00,85,3,15,2020-04-15 22:00:00,67,105000000,10.2116702,38.6521203
,Gabon,04/15/2020 07:00,80,1,4,2020-04-15 22:00:00,75,2025000,-0.8999695,11.6899699
