Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/30/2020 11:00,4903,162.0,90.0
Zhejiang,Mainland China,1/30/2020 11:00,428,,4.0
Guangdong,Mainland China,1/30/2020 11:00,354,,10.0
Henan,Mainland China,1/30/2020 11:00,278,2.0,2.0
Hunan,Mainland China,1/30/2020 11:00,277,,2.0
Anhui,Mainland China,1/30/2020 11:00,200,,2.0
Chongqing,Mainland China,1/30/2020 11:00,182,,1.0
Jiangxi,Mainland China,1/30/2020 11:00,162,,5.0
Shandong,Mainland China,1/30/2020 11:00,158,,1.0
Sichuan,Mainland China,1/30/2020 11:00,142,1.0,1.0
Jiangsu,Mainland China,1/30/2020 11:00,129,,1.0
Beijing,Mainland China,1/30/2020 11:00,114,1.0,4.0
Shanghai,Mainland China,1/30/2020 11:00,112,1.0,5.0
Fujian,Mainland China,1/30/2020 11:00,101,,
Guangxi,Mainland China,1/30/2020 11:00,78,,2.0
Yunnan,Mainland China,1/30/2020 11:00,70,,
Hebei,Mainland China,1/30/2020 11:00,65,1.0,
Shaanxi,Mainland China,1/30/2020 11:00,63,,
Hainan,Mainland China,1/30/2020 11:00,46,1.0,1.0
Heilongjiang,Mainland China,1/30/2020 11:00,44,2.0,
Liaoning,Mainland China,1/30/2020 11:00,41,,1.0
Shanxi,Mainland China,1/30/2020 11:00,35,,1.0
Tianjin,Mainland China,1/30/2020 11:00,31,,
Gansu,Mainland China,1/30/2020 11:00,26,,
Inner Mongolia,Mainland China,1/30/2020 11:00,19,,
Ningxia,Mainland China,1/30/2020 11:00,17,,
Jilin,Mainland China,1/30/2020 11:00,14,,1.0
Xinjiang,Mainland China,1/30/2020 11:00,14,,
Guizhou,Mainland China,1/30/2020 11:00,12,,1.0
Hong Kong,Hong Kong,1/30/2020 11:00,10,,
Taiwan,Taiwan,1/30/2020 11:00,9,,
Qinghai,Mainland China,1/30/2020 11:00,8,,
Macau,Macau,1/30/2020 11:00,7,,
Tibet,Mainland China,1/30/2020 11:00,1,,
WA,US,1/30/2020 11:00,1,,
Illinois,US,1/30/2020 11:00,1,,
California,US,1/30/2020 11:00,2,,
Arizona,US,1/30/2020 11:00,1,,
,Japan,1/30/2020 11:00,11,,1.0
,Thailand,1/30/2020 11:00,14,,5.0
,South Korea,1/30/2020 11:00,4,,
,Singapore,1/30/2020 11:00,10,,
,Vietnam,1/30/2020 11:00,2,,
,France,1/30/2020 11:00,5,,
,Nepal,1/30/2020 11:00,1,,
,Malaysia,1/30/2020 11:00,8,,
Ontario,Canada,1/30/2020 11:00,2,,
British Columbia,Canada,1/30/2020 11:00,1,,
,Cambodia,1/30/2020 11:00,1,,
,Sri Lanka,1/30/2020 11:00,1,,
New South Wales,Australia,1/30/2020 11:00,4,,2.0
Victoria,Australia,1/30/2020 11:00,2,,
Queensland,Australia,1/30/2020 11:00,3,,
Bavaria,Germany,1/30/2020 11:00,4,,
,Finland,1/30/2020 11:00,1,,
,United Arab Emirates,1/30/2020 11:00,4,,
,Philippines,1/30/2020 11:00,1,,
,India,1/30/2020 11:00,1,,
