Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
Gansu,China,03/10/2020 00:00,124,2,88,2020-03-10 16:00:00,38.0000001,101.9999999
Qinghai,China,03/10/2020 00:00,18,0,18,2020-03-10 16:00:00,35.40709520000001,95.95211570000001
Tibet,China,03/10/2020 00:00,1,0,1,2020-03-10 16:00:00,31.894343199999998,87.07813709999998
Queensland,Australia,03/10/2020 00:00,15,0,8,2020-03-10 16:00:00,-27.468968199999996,153.02349909999995
New South Wales,Australia,03/10/2020 00:00,54,2,5,2020-03-10 16:00:00,-33.8548157,151.2164539
Victoria,Australia,03/10/2020 00:00,17,0,7,2020-03-10 16:00:00,-37.814217600000006,144.9631608
South Australia,Australia,03/10/2020 00:00,7,0,3,2020-03-10 16:00:00,-34.928180499999996,138.5999312
Western Australia,Australia,03/10/2020 00:00,6,1,0,2020-03-10 16:00:00,-31.95271210000001,115.86047959999999
Tasmania,Australia,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,-42.8825088,147.3281233
WA,US,03/10/2020 00:00,167,22,1,2020-03-10 16:00:00,47.2868352,-120.2126139
New York,US,03/10/2020 00:00,143,0,0,2020-03-10 16:00:00,40.7127281,-74.0060152
California,US,03/10/2020 00:00,143,2,2,2020-03-10 16:00:00,36.7014631,-118.75599740000001
From Diamond Princess cruise,US,03/10/2020 00:00,45,0,0,2020-03-10 16:00:00,41.258745899999994,-95.93837579999999
Massachusetts,US,03/10/2020 00:00,41,0,1,2020-03-10 16:00:00,42.3788774,-72.03236600000002
From Grand Princess,US,03/10/2020 00:00,21,0,0,2020-03-10 16:00:00,37.7268801,-122.203452
Georgia,US,03/10/2020 00:00,17,0,0,2020-03-10 16:00:00,32.329380900000004,-83.1137366
Oregon,US,03/10/2020 00:00,14,0,0,2020-03-10 16:00:00,43.9792797,-120.737257
Florida,US,03/10/2020 00:00,14,2,0,2020-03-10 16:00:00,27.7567667,-81.4639835
Texas,US,03/10/2020 00:00,13,0,0,2020-03-10 16:00:00,31.8160381,-99.51209859999999
Colorado,US,03/10/2020 00:00,12,0,0,2020-03-10 16:00:00,38.7251776,-105.60771670000001
Illinois,US,03/10/2020 00:00,11,0,2,2020-03-10 16:00:00,40.079660600000004,-89.4337288
New Jersey,US,03/10/2020 00:00,11,0,0,2020-03-10 16:00:00,40.0757384,-74.4041622
Pennsylvania,US,03/10/2020 00:00,10,0,0,2020-03-10 16:00:00,40.9699889,-77.72788309999999
Iowa,US,03/10/2020 00:00,8,0,0,2020-03-10 16:00:00,41.9216734,-93.3122705
South Carolina,US,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,33.687438799999995,-80.4363743
North Carolina,US,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,35.6729639,-79.03929190000002
Virginia,US,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,37.1232245,-78.4927721
Arizona,US,03/10/2020 00:00,6,0,1,2020-03-10 16:00:00,34.395342,-111.76327549999999
Maryland,US,03/10/2020 00:00,6,0,0,2020-03-10 16:00:00,39.5162234,-76.9382069
Kentucky,US,03/10/2020 00:00,6,0,0,2020-03-10 16:00:00,37.5726028,-85.1551411
Indiana,US,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,40.327012700000004,-86.1746933
New Hampshire,US,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,43.484913299999995,-71.6553992
Nevada,US,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,39.515882500000004,-116.85372269999999
Tennessee,US,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,35.7730076,-86.28200809999998
Rhode Island,US,03/10/2020 00:00,3,0,0,2020-03-10 16:00:00,41.7962409,-71.59923719999998
Nebraska,US,03/10/2020 00:00,3,0,0,2020-03-10 16:00:00,41.7370229,-99.5873816
Ohio,US,03/10/2020 00:00,3,0,0,2020-03-10 16:00:00,40.225356899999994,-82.6881395
Wisconsin,US,03/10/2020 00:00,2,0,1,2020-03-10 16:00:00,44.4308975,-89.6884637
Minnesota,US,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,45.98965870000001,-94.6113288
Hawaii,US,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,21.2160437,-157.975203
Washington DC,US,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,38.89489320000001,-77.0365529
Connecticut,US,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,41.6500201,-72.7342163
Oklahoma,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,34.9550817,-97.2684063
Utah,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,39.4225192,-111.71435840000001
Kansas,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,38.27312,-98.58218719999999
Missouri,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,38.7604815,-92.5617875
Vermont,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,44.5990718,-72.5002608
Louisiana,US,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,30.8703881,-92.007126
Ontario,Canada,03/10/2020 00:00,35,0,3,2020-03-10 16:00:00,50.000678,-86.000977
British Columbia,Canada,03/10/2020 00:00,32,1,3,2020-03-10 16:00:00,55.001251,-125.00244099999999
Alberta,Canada,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,55.001251,-115.00213600000001
Quebec,Canada,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,52.4760892,-71.8258668
,Italy,03/10/2020 00:00,9172,463,724,2020-03-10 16:00:00,45.6209,9.768892999999998
,South Korea,03/10/2020 00:00,7513,54,247,2020-03-10 16:00:00,35.8713,128.6018
,Iran,03/10/2020 00:00,7161,237,2394,2020-03-10 16:00:00,32.6475314,54.56435160000001
,France,03/10/2020 00:00,1412,30,12,2020-03-10 16:00:00,46.603353999999996,1.8883334999999999
,Spain,03/10/2020 00:00,1231,30,32,2020-03-10 16:00:00,39.3262345,-4.838064900000001
,Germany,03/10/2020 00:00,1224,2,18,2020-03-10 16:00:00,51.0834196,10.4234469
Yokohama,Japan,03/10/2020 00:00,696,7,245,2020-03-10 16:00:00,35.44499099999999,139.636768
,Japan,03/10/2020 00:00,530,9,101,2020-03-10 16:00:00,36.5748441,139.2394179
,Switzerland,03/10/2020 00:00,374,2,3,2020-03-10 16:00:00,46.7985624,8.231973599999998
,UK,03/10/2020 00:00,321,5,18,2020-03-10 16:00:00,54.70235450000001,-3.2765752999999997
,Netherlands,03/10/2020 00:00,321,4,0,2020-03-10 16:00:00,52.500169799999995,5.7480820999999995
,Sweden,03/10/2020 00:00,261,0,1,2020-03-10 16:00:00,59.67497120000001,14.5208584
Brussels,Belgium,03/10/2020 00:00,239,0,1,2020-03-10 16:00:00,50.8436709,4.3674367
,Norway,03/10/2020 00:00,227,0,1,2020-03-10 16:00:00,60.5000209,9.099971499999999
,Singapore,03/10/2020 00:00,160,0,93,2020-03-10 16:00:00,1.340863,103.8303918
,Austria,03/10/2020 00:00,131,0,2,2020-03-10 16:00:00,47.2000338,13.199959
,Malaysia,03/10/2020 00:00,117,0,24,2020-03-10 16:00:00,4.5693754,102.2656823
Hong Kong,Hong Kong,03/10/2020 00:00,116,3,59,2020-03-10 16:00:00,22.2793278,114.16281310000001
,Bahrain,03/10/2020 00:00,109,0,22,2020-03-10 16:00:00,26.155124899999997,50.5344606
,Denmark,03/10/2020 00:00,90,0,1,2020-03-10 16:00:00,55.670249,10.333328300000002
,Greece,03/10/2020 00:00,84,0,0,2020-03-10 16:00:00,38.995368299999996,21.987713199999998
,Iraq,03/10/2020 00:00,71,7,3,2020-03-10 16:00:00,33.0955793,44.174977500000004
,Iceland,03/10/2020 00:00,65,0,1,2020-03-10 16:00:00,64.9841821,-18.1059013
,Kuwait,03/10/2020 00:00,65,0,1,2020-03-10 16:00:00,29.2733964,47.4979476
,Egypt,03/10/2020 00:00,59,1,1,2020-03-10 16:00:00,26.254049300000002,29.2675469
,United Arab Emirates,03/10/2020 00:00,59,0,12,2020-03-10 16:00:00,24.0002488,53.999482900000004
,San Marino,03/10/2020 00:00,51,2,0,2020-03-10 16:00:00,43.945862299999995,12.458306
,Thailand,03/10/2020 00:00,50,1,33,2020-03-10 16:00:00,14.8971921,100.83273
,Israel,03/10/2020 00:00,50,0,4,2020-03-10 16:00:00,31.531311300000002,34.8667654
,India,03/10/2020 00:00,47,0,4,2020-03-10 16:00:00,22.3511148,78.6677428
Taiwan,Taiwan,03/10/2020 00:00,45,1,15,2020-03-10 16:00:00,23.973937399999997,120.9820179
,Lebanon,03/10/2020 00:00,41,0,1,2020-03-10 16:00:00,33.875062899999996,35.843409
,Portugal,03/10/2020 00:00,39,0,0,2020-03-10 16:00:00,40.0332629,-7.889626299999999
,Czechia,03/10/2020 00:00,38,0,0,2020-03-10 16:00:00,49.816700299999994,15.4749544
,Finland,03/10/2020 00:00,33,0,1,2020-03-10 16:00:00,63.2467777,25.9209164
,Vietnam,03/10/2020 00:00,31,0,16,2020-03-10 16:00:00,13.2904027,108.42651129999999
,Brazil,03/10/2020 00:00,25,0,0,2020-03-10 16:00:00,-10.333333300000001,-53.2
,Slovenia,03/10/2020 00:00,25,0,0,2020-03-10 16:00:00,45.813311299999995,14.4808369
,Palestine,03/10/2020 00:00,25,0,0,2020-03-10 16:00:00,31.9469665,35.2738655
,Philippines,03/10/2020 00:00,24,1,2,2020-03-10 16:00:00,12.750348599999999,122.7312101
,Ireland,03/10/2020 00:00,24,0,0,2020-03-10 16:00:00,52.865196,-7.9794599
,Algeria,03/10/2020 00:00,20,0,0,2020-03-10 16:00:00,28.000027199999998,2.9999825
,Russia,03/10/2020 00:00,20,0,3,2020-03-10 16:00:00,64.6863136,97.7453061
,Saudi Arabia,03/10/2020 00:00,20,0,1,2020-03-10 16:00:00,25.62426180000001,42.352832799999995
,Indonesia,03/10/2020 00:00,19,0,0,2020-03-10 16:00:00,-2.4833826,117.89028529999999
,Oman,03/10/2020 00:00,18,0,9,2020-03-10 16:00:00,21.000028699999998,57.00369010000001
,Qatar,03/10/2020 00:00,18,0,0,2020-03-10 16:00:00,25.3336984,51.2295295
,Argentina,03/10/2020 00:00,17,1,0,2020-03-10 16:00:00,-34.9964963,-64.9672817
,Romania,03/10/2020 00:00,17,0,5,2020-03-10 16:00:00,45.98521289999999,24.6859225
,Poland,03/10/2020 00:00,17,0,0,2020-03-10 16:00:00,52.215933,19.134422
,Pakistan,03/10/2020 00:00,16,0,1,2020-03-10 16:00:00,30.3308401,71.247499
,Ecuador,03/10/2020 00:00,15,0,0,2020-03-10 16:00:00,-1.3397668,-79.3666965
,Georgia,03/10/2020 00:00,15,0,0,2020-03-10 16:00:00,41.6809707,44.02873820000001
,Croatia,03/10/2020 00:00,13,0,0,2020-03-10 16:00:00,45.5643442,17.0118954
,Chile,03/10/2020 00:00,13,0,0,2020-03-10 16:00:00,-31.7613365,-71.3187697
Macau,Macau,03/10/2020 00:00,10,0,10,2020-03-10 16:00:00,22.17576050000001,113.5514142
,Estonia,03/10/2020 00:00,10,0,0,2020-03-10 16:00:00,58.75237779999999,25.3319078
,Azerbaijan,03/10/2020 00:00,9,0,0,2020-03-10 16:00:00,40.3936294,47.787250799999995
,Costa Rica,03/10/2020 00:00,9,0,0,2020-03-10 16:00:00,10.2735633,-84.0739102
,Hungary,03/10/2020 00:00,9,0,0,2020-03-10 16:00:00,47.1817585,19.5060937
,Peru,03/10/2020 00:00,9,0,0,2020-03-10 16:00:00,-6.8699697,-75.0458515
,Mexico,03/10/2020 00:00,7,0,4,2020-03-10 16:00:00,19.4326296,-99.1331785
,Slovakia,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,48.74115220000001,19.4528646
,South Africa,03/10/2020 00:00,7,0,0,2020-03-10 16:00:00,-28.816623600000003,24.99163900000001
,Belarus,03/10/2020 00:00,6,0,0,2020-03-10 16:00:00,53.4250605,27.6971358
,Latvia,03/10/2020 00:00,6,0,1,2020-03-10 16:00:00,56.8406494,24.7537645
,Albania,03/10/2020 00:00,6,0,0,2020-03-10 16:00:00,41.000028,19.9999619
,Maldives,03/10/2020 00:00,6,0,0,2020-03-10 16:00:00,4.7064352,73.3287853
,Dominican Republic,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,19.0974031,-70.30280259999999
,Luxembourg,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,49.8158683,6.1296751
,New Zealand,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,-41.5000831,172.83440769999999
,Tunisia,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,33.8439408,9.400138
,Bosnia and Herzegovina,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,44.30534760000001,17.596146700000006
,French Guiana,03/10/2020 00:00,5,0,0,2020-03-10 16:00:00,4.0039882,-52.999998
,Afghanistan,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,33.7680065,66.2385139
,North Macedonia,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,41.617121399999995,21.7168387
,Senegal,03/10/2020 00:00,4,0,1,2020-03-10 16:00:00,14.475060699999998,-14.452961199999999
,Bulgaria,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,42.6073975,25.4856617
,Malta,03/10/2020 00:00,4,0,0,2020-03-10 16:00:00,35.888599299999996,14.4476911
,Bangladesh,03/10/2020 00:00,3,0,0,2020-03-10 16:00:00,24.4768598,90.29322990000001
,Colombia,03/10/2020 00:00,3,0,0,2020-03-10 16:00:00,2.8894433999999998,-73.78389200000002
,Cambodia,03/10/2020 00:00,2,0,1,2020-03-10 16:00:00,13.5066394,104.869423
,Morocco,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,31.1728205,-7.3362482
,Nigeria,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,9.6000359,7.999972099999999
,Cameroon,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,4.6125522000000005,13.153581099999998
,Cyprus,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,34.982301799999995,33.1451285
,Faeroe Islands,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,62.19850039999999,-6.817412400000001
,Martinique,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,14.636792699999999,-61.0158269
,Saint Martin,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,48.5683066,6.7539988
,Serbia,03/10/2020 00:00,2,0,0,2020-03-10 16:00:00,44.02432279999999,21.0765743
,Andorra,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,42.540716700000004,1.5732033
,Armenia,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,40.7696272,44.6736646
,Jordan,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,31.1667049,36.941628
,Lithuania,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,55.35000030000001,23.7499997
,Monaco,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,43.7384402,7.4242474000000005
,Nepal,03/10/2020 00:00,1,0,1,2020-03-10 16:00:00,28.108392900000002,84.0917139
,Sri Lanka,03/10/2020 00:00,1,0,1,2020-03-10 16:00:00,7.555494199999999,80.7137847
,Ukraine,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,49.4871968,31.2718321
,Bhutan,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,27.549511,90.5119273
,Brunei,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,4.4137154999999995,114.5653908
,Burkina Faso,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,12.0753083,-1.6880313999999998
,Channel Islands,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,49.4622912,-2.5812023
,Gibraltar,03/10/2020 00:00,1,0,1,2020-03-10 16:00:00,36.106747,-5.3352772
,Vatican City,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,41.9038149,12.453152699999999
,Liechtenstein,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,47.1416307,9.553152699999998
,Moldova,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,47.28796079999999,28.5670941
,Mongolia,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,46.825038799999994,103.8499736
,Panama,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,8.559559,-81.1308434
,Paraguay,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,-23.3165935,-58.169344499999994
,St. Barth,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,17.9036287,-62.811568799999996
,Togo,03/10/2020 00:00,1,0,0,2020-03-10 16:00:00,8.7800265,1.0199764999999998
