Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,07/23/2020 07:00,929,9,841,0,0,2020-07-23 22:00:00,79,21540000.0,Asia,Worldwide,39.906217,116.3912757
Xinjiang,China,07/23/2020 07:00,158,3,73,0,0,2020-07-23 22:00:00,82,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Shanghai,China,07/23/2020 07:00,738,7,711,0,0,2020-07-23 22:00:00,20,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Guangdong,China,07/23/2020 07:00,1662,8,1637,0,0,2020-07-23 22:00:00,17,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Inner Mongolia,China,07/23/2020 07:00,250,1,241,0,0,2020-07-23 22:00:00,8,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Liaoning,China,07/23/2020 07:00,167,2,158,0,0,2020-07-23 22:00:00,7,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Sichuan,China,07/23/2020 07:00,603,3,594,0,0,2020-07-23 22:00:00,6,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Shandong,China,07/23/2020 07:00,798,7,785,0,0,2020-07-23 22:00:00,6,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Tianjin,China,07/23/2020 07:00,203,3,195,0,0,2020-07-23 22:00:00,5,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shaanxi,China,07/23/2020 07:00,323,3,317,0,0,2020-07-23 22:00:00,3,37330000.0,Asia,Worldwide,36.0,109.0
Zhejiang,China,07/23/2020 07:00,1270,1,1267,0,0,2020-07-23 22:00:00,2,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Fujian,China,07/23/2020 07:00,364,1,361,0,0,2020-07-23 22:00:00,2,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Hebei,China,07/23/2020 07:00,349,6,342,0,0,2020-07-23 22:00:00,1,74700000.0,Asia,Worldwide,39.0000001,116.0
