Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,lat,lon,Continent,World
Liaoning,China,04/20/2020 07:00,146,2,143,0,0,2020-04-20 22:00:00,1,43900000.0,40.9739116,122.3263915,Asia,Worldwide
Yunnan,China,04/20/2020 07:00,184,2,178,0,0,2020-04-20 22:00:00,4,45970000.0,25.0,102.0,Asia,Worldwide
Hebei,China,04/20/2020 07:00,328,6,317,0,0,2020-04-20 22:00:00,5,74700000.0,39.0000001,116.0,Asia,Worldwide
Shaanxi,China,04/20/2020 07:00,256,3,252,0,0,2020-04-20 22:00:00,1,37330000.0,36.0,109.0,Asia,Worldwide
Jilin,China,04/20/2020 07:00,104,1,97,0,0,2020-04-20 22:00:00,6,27460000.0,42.9995032,125.9816054,Asia,Worldwide
Chongqing,China,04/20/2020 07:00,579,6,570,0,0,2020-04-20 22:00:00,3,30480000.0,29.5585712,106.5492822,Asia,Worldwide
Henan,China,04/20/2020 07:00,1276,22,1254,0,0,2020-04-20 22:00:00,0,95590000.0,34.0000001,113.9999999,Asia,Worldwide
Gansu,China,04/20/2020 07:00,139,2,137,0,0,2020-04-20 22:00:00,0,25580000.0,38.0000001,101.9999999,Asia,Worldwide
Hunan,China,04/20/2020 07:00,1019,4,1015,0,0,2020-04-20 22:00:00,0,67370000.0,27.6662087,111.74870630000001,Asia,Worldwide
Anhui,China,04/20/2020 07:00,991,6,984,0,0,2020-04-20 22:00:00,1,62000000.0,32.0,117.0,Asia,Worldwide
Jiangxi,China,04/20/2020 07:00,937,1,936,0,0,2020-04-20 22:00:00,0,45200000.0,28.0,116.0,Asia,Worldwide
Guizhou,China,04/20/2020 07:00,147,2,145,0,0,2020-04-20 22:00:00,0,34750000.0,27.0,107.0,Asia,Worldwide
Guangxi,China,04/20/2020 07:00,254,2,252,0,0,2020-04-20 22:00:00,0,48380000.0,24.0,109.0,Asia,Worldwide
Hainan,China,04/20/2020 07:00,168,6,162,0,0,2020-04-20 22:00:00,0,9258000.0,19.2000001,109.5999999,Asia,Worldwide
Xinjiang,China,04/20/2020 07:00,76,3,73,0,0,2020-04-20 22:00:00,0,21810000.0,41.7574769,87.1673842,Asia,Worldwide
Ningxia,China,04/20/2020 07:00,75,0,75,0,0,2020-04-20 22:00:00,0,6301000.0,37.3095528,105.9608553,Asia,Worldwide
Qinghai,China,04/20/2020 07:00,18,0,18,0,0,2020-04-20 22:00:00,0,5627000.0,35.40709520000001,95.95211570000001,Asia,Worldwide
Tibet,China,04/20/2020 07:00,1,0,1,0,0,2020-04-20 22:00:00,0,3180000.0,31.894343199999998,87.07813709999999,Asia,Worldwide
New South Wales,Australia,04/20/2020 07:00,2963,30,1365,168626,0,2020-04-20 22:00:00,1568,7544000.0,-33.8548157,151.2164539,Oceania,Worldwide
Queensland,Australia,04/20/2020 07:00,1019,6,738,85870,0,2020-04-20 22:00:00,275,5071000.0,-27.468968199999996,153.02349909999998,Oceania,Worldwide
Victoria,Australia,04/20/2020 07:00,1329,15,1196,86000,0,2020-04-20 22:00:00,118,6359000.0,-37.814217600000006,144.9631608,Oceania,Worldwide
South Australia,Australia,04/20/2020 07:00,435,4,354,57744,0,2020-04-20 22:00:00,77,1677000.0,-34.928180499999996,138.5999312,Oceania,Worldwide
Western Australia,Australia,04/20/2020 07:00,545,7,435,29469,0,2020-04-20 22:00:00,103,2589000.0,-31.952712100000003,115.86047959999999,Oceania,Worldwide
Tasmania,Australia,04/20/2020 07:00,197,8,67,6320,0,2020-04-20 22:00:00,122,515000.0,-42.8825088,147.3281233,Oceania,Worldwide
Australian Capital Territory,Australia,04/20/2020 07:00,104,3,91,7063,0,2020-04-20 22:00:00,10,412576.0,-35.488350200000006,149.00269419999998,Oceania,Worldwide
Northern Territory,Australia,04/20/2020 07:00,27,0,12,3713,0,2020-04-20 22:00:00,15,211945.0,-12.46044,130.8410469,Oceania,Worldwide
,Artania Cruise,04/20/2020 07:00,41,2,0,0,0,2020-04-20 22:00:00,39,1300.0,-32.065715000000004,115.67786299999999,Oceania,Worldwide
New York,US,04/20/2020 07:00,248417,18298,29275,0,0,2020-04-20 22:00:00,200844,19542200.0,40.7127281,-74.0060152,North America,Worldwide
New Jersey,US,04/20/2020 07:00,85301,4362,730,0,0,2020-04-20 22:00:00,80209,8909000.0,40.0757384,-74.4041622,North America,Worldwide
Massachusetts,US,04/20/2020 07:00,38077,1706,1299,0,0,2020-04-20 22:00:00,35072,6902000.0,42.3788774,-72.03236600000001,North America,Worldwide
Pennsylvania,US,04/20/2020 07:00,32902,1276,466,0,0,2020-04-20 22:00:00,31160,12810000.0,40.9699889,-77.72788309999999,North America,Worldwide
California,US,04/20/2020 07:00,31531,1180,3053,0,0,2020-04-20 22:00:00,27298,39560000.0,36.7014631,-118.75599740000001,North America,Worldwide
Michigan,US,04/20/2020 07:00,31424,2391,3237,0,0,2020-04-20 22:00:00,25796,9996000.0,43.6211955,-84.6824346,North America,Worldwide
Illinois,US,04/20/2020 07:00,30357,1290,606,0,0,2020-04-20 22:00:00,28461,12740000.0,40.079660600000004,-89.4337288,North America,Worldwide
Florida,US,04/20/2020 07:00,26314,774,174,0,0,2020-04-20 22:00:00,25366,21300000.0,27.7567667,-81.4639835,North America,Worldwide
Louisiana,US,04/20/2020 07:00,23928,1296,0,0,0,2020-04-20 22:00:00,22632,4660000.0,30.8703881,-92.007126,North America,Worldwide
Texas,US,04/20/2020 07:00,19410,500,5534,0,0,2020-04-20 22:00:00,13376,28700000.0,31.8160381,-99.51209859999999,North America,Worldwide
Georgia,US,04/20/2020 07:00,18301,687,340,0,0,2020-04-20 22:00:00,17274,10520000.0,32.329380900000004,-83.1137366,North America,Worldwide
Connecticut,US,04/20/2020 07:00,17962,1127,63,0,0,2020-04-20 22:00:00,16772,3573000.0,41.6500201,-72.7342163,North America,Worldwide
Maryland,US,04/20/2020 07:00,12847,548,914,0,0,2020-04-20 22:00:00,11385,6043000.0,39.5162234,-76.9382069,North America,Worldwide
WA,US,04/20/2020 07:00,11948,634,1778,0,0,2020-04-20 22:00:00,9536,7536000.0,47.2868352,-120.2126139,North America,Worldwide
Ohio,US,04/20/2020 07:00,11602,471,448,0,0,2020-04-20 22:00:00,10683,11690000.0,40.225356899999994,-82.6881395,North America,Worldwide
Indiana,US,04/20/2020 07:00,11211,562,1557,0,0,2020-04-20 22:00:00,9092,6692000.0,40.327012700000004,-86.1746933,North America,Worldwide
Colorado,US,04/20/2020 07:00,9730,422,559,0,0,2020-04-20 22:00:00,8749,5696000.0,38.7251776,-105.60771670000001,North America,Worldwide
Virginia,US,04/20/2020 07:00,8542,277,721,0,0,2020-04-20 22:00:00,7544,8518000.0,37.1232245,-78.4927721,North America,Worldwide
Tennessee,US,04/20/2020 07:00,7070,148,3344,0,0,2020-04-20 22:00:00,3578,6770000.0,35.7730076,-86.28200809999998,North America,Worldwide
North Carolina,US,04/20/2020 07:00,6605,200,1177,0,0,2020-04-20 22:00:00,5228,10380000.0,35.6729639,-79.03929190000001,North America,Worldwide
Missouri,US,04/20/2020 07:00,5807,199,545,0,0,2020-04-20 22:00:00,5063,6126000.0,38.7604815,-92.5617875,North America,Worldwide
Arizona,US,04/20/2020 07:00,4933,184,6,0,0,2020-04-20 22:00:00,4743,7172000.0,34.395342,-111.76327549999999,North America,Worldwide
Alabama,US,04/20/2020 07:00,4903,160,0,0,0,2020-04-20 22:00:00,4743,4888000.0,33.258881699999996,-86.8295337,North America,Worldwide
Rhode Island,US,04/20/2020 07:00,4706,150,0,0,0,2020-04-20 22:00:00,4556,1057000.0,41.7962409,-71.59923719999999,North America,Worldwide
South Carolina,US,04/20/2020 07:00,4377,120,0,0,0,2020-04-20 22:00:00,4257,5084000.0,33.687438799999995,-80.4363743,North America,Worldwide
Wisconsin,US,04/20/2020 07:00,4346,220,196,0,0,2020-04-20 22:00:00,3930,5814000.0,44.4308975,-89.6884637,North America,Worldwide
Mississippi,US,04/20/2020 07:00,4274,159,0,0,0,2020-04-20 22:00:00,4115,2987000.0,32.9715645,-89.7348497,North America,Worldwide
Nevada,US,04/20/2020 07:00,3728,158,1880,0,0,2020-04-20 22:00:00,1690,3034000.0,39.515882500000004,-116.85372269999999,North America,Worldwide
Utah,US,04/20/2020 07:00,3069,27,218,0,0,2020-04-20 22:00:00,2824,3161000.0,39.4225192,-111.71435840000001,North America,Worldwide
Kentucky,US,04/20/2020 07:00,2960,148,1174,0,0,2020-04-20 22:00:00,1638,4468000.0,37.5726028,-85.1551411,North America,Worldwide
Iowa,US,04/20/2020 07:00,2902,75,1171,0,0,2020-04-20 22:00:00,1656,3156000.0,41.9216734,-93.3122705,North America,Worldwide
Washington DC,US,04/20/2020 07:00,2793,96,622,0,0,2020-04-20 22:00:00,2075,633427.0,38.894893200000006,-77.0365529,North America,Worldwide
Oklahoma,US,04/20/2020 07:00,2599,140,1575,0,0,2020-04-20 22:00:00,884,3943000.0,34.9550817,-97.2684063,North America,Worldwide
Delaware,US,04/20/2020 07:00,2538,67,466,0,0,2020-04-20 22:00:00,2005,967171.0,38.6920451,-75.4013315,North America,Worldwide
Minnesota,US,04/20/2020 07:00,2356,134,1160,0,0,2020-04-20 22:00:00,1062,5611000.0,45.98965870000001,-94.6113288,North America,Worldwide
Kansas,US,04/20/2020 07:00,1941,94,444,0,0,2020-04-20 22:00:00,1403,2912000.0,38.27312,-98.58218719999999,North America,Worldwide
Oregon,US,04/20/2020 07:00,1910,74,42,0,0,2020-04-20 22:00:00,1794,4191000.0,43.9792797,-120.737257,North America,Worldwide
New Mexico,US,04/20/2020 07:00,1845,55,465,0,0,2020-04-20 22:00:00,1325,2095000.0,34.5708167,-105.993007,North America,Worldwide
Arkansas,US,04/20/2020 07:00,1781,39,726,0,0,2020-04-20 22:00:00,1016,3014000.0,35.2048883,-92.4479108,North America,Worldwide
Idaho,US,04/20/2020 07:00,1672,44,520,0,0,2020-04-20 22:00:00,1108,1754000.0,43.644764200000004,-114.0154071,North America,Worldwide
South Dakota,US,04/20/2020 07:00,1635,7,646,0,0,2020-04-20 22:00:00,982,882235.0,44.6471761,-100.348761,North America,Worldwide
Nebraska,US,04/20/2020 07:00,1474,28,0,0,0,2020-04-20 22:00:00,1446,1929000.0,41.7370229,-99.5873816,North America,Worldwide
New Hampshire,US,04/20/2020 07:00,1392,41,513,0,0,2020-04-20 22:00:00,838,1356000.0,43.484913299999995,-71.6553992,North America,Worldwide
Puerto Rico,US,04/20/2020 07:00,1213,62,0,0,0,2020-04-20 22:00:00,1151,3195000.0,18.2214149,-66.4132818,North America,Worldwide
Navajo Nation,US,04/20/2020 07:00,1197,44,0,0,0,2020-04-20 22:00:00,1153,356890.0,36.3089731,-109.32568799999999,North America,Worldwide
West Virginia,US,04/20/2020 07:00,890,20,265,0,0,2020-04-20 22:00:00,605,1806000.0,38.475840600000005,-80.84084150000001,North America,Worldwide
Maine,US,04/20/2020 07:00,867,34,393,0,0,2020-04-20 22:00:00,440,1338000.0,45.709097,-68.8590201,North America,Worldwide
Vermont,US,04/20/2020 07:00,813,38,0,0,0,2020-04-20 22:00:00,775,626299.0,44.5990718,-72.5002608,North America,Worldwide
North Dakota,US,04/20/2020 07:00,585,10,189,0,0,2020-04-20 22:00:00,386,760077.0,47.6201461,-100.540737,North America,Worldwide
Hawaii,US,04/20/2020 07:00,580,10,414,0,0,2020-04-20 22:00:00,156,1420000.0,21.2160437,-157.975203,North America,Worldwide
Montana,US,04/20/2020 07:00,433,10,243,0,0,2020-04-20 22:00:00,180,1062000.0,47.3752671,-109.63875790000002,North America,Worldwide
Alaska,US,04/20/2020 07:00,319,9,153,0,0,2020-04-20 22:00:00,157,737438.0,64.44596130000001,-149.680909,North America,Worldwide
Wyoming,US,04/20/2020 07:00,313,2,233,0,0,2020-04-20 22:00:00,78,577737.0,43.1700264,-107.5685348,North America,Worldwide
Guam,US,04/20/2020 07:00,136,5,97,0,0,2020-04-20 22:00:00,34,164229.0,13.4501257,144.757551,North America,Worldwide
Grand Princess,US,04/20/2020 07:00,103,3,0,0,0,2020-04-20 22:00:00,100,3500.0,37.7268801,-122.203452,North America,Worldwide
US Virgin Islands,US,04/20/2020 07:00,53,3,46,0,0,2020-04-20 22:00:00,4,107268.0,17.789187,-64.7080574,North America,Worldwide
Diamond Princess,US,04/20/2020 07:00,49,0,0,0,0,2020-04-20 22:00:00,49,3700.0,41.258745899999994,-95.93837579999999,North America,Worldwide
Quebec,Canada,04/20/2020 07:00,18357,877,3555,0,0,2020-04-20 22:00:00,13925,8485000.0,52.4760892,-71.8258668,North America,Worldwide
Ontario,Canada,04/20/2020 07:00,11561,591,5209,0,0,2020-04-20 22:00:00,5761,14570000.0,50.000678,-86.000977,North America,Worldwide
Alberta,Canada,04/20/2020 07:00,2803,55,1198,0,0,2020-04-20 22:00:00,1550,4371000.0,55.001251,-115.00213600000001,North America,Worldwide
British Columbia,Canada,04/20/2020 07:00,1647,81,996,0,0,2020-04-20 22:00:00,570,5071000.0,55.001251,-125.00244099999999,North America,Worldwide
Nova Scotia,Canada,04/20/2020 07:00,675,9,200,0,0,2020-04-20 22:00:00,466,971395.0,45.1960403,-63.1653789,North America,Worldwide
Saskatchewan,Canada,04/20/2020 07:00,315,4,234,0,0,2020-04-20 22:00:00,77,1174000.0,55.5321257,-106.1412243,North America,Worldwide
Newfoundland and Labrador,Canada,04/20/2020 07:00,257,3,191,0,0,2020-04-20 22:00:00,63,521542.0,53.821732700000005,-61.2295532,North America,Worldwide
Manitoba,Canada,04/20/2020 07:00,253,5,143,0,0,2020-04-20 22:00:00,105,1369000.0,55.001251,-97.001038,North America,Worldwide
New Brunswick,Canada,04/20/2020 07:00,118,0,92,0,0,2020-04-20 22:00:00,26,776827.0,46.500283,-66.75018299999999,North America,Worldwide
Prince Edward Island,Canada,04/20/2020 07:00,26,0,23,0,0,2020-04-20 22:00:00,3,156947.0,46.5035454,-63.595517099999995,North America,Worldwide
Yukon,Canada,04/20/2020 07:00,9,0,8,0,0,2020-04-20 22:00:00,1,35874.0,63.000147,-136.002502,North America,Worldwide
Northwest Territories,Canada,04/20/2020 07:00,5,0,3,0,0,2020-04-20 22:00:00,2,44826.0,65.00000039999999,-118.0,North America,Worldwide
,US,04/20/2020 07:00,0,0,0,3861596,13566,2020-04-20 22:00:00,0,0.0,39.7837304,-100.4458825,North America,Worldwide
,Canada,04/20/2020 07:00,0,0,0,549349,557,2020-04-20 22:00:00,0,0.0,61.0666922,-107.9917071,North America,Worldwide
,Spain,04/20/2020 07:00,200210,20852,80587,930230,7371,2020-04-20 22:00:00,98771,46660000.0,39.3262345,-4.838064900000001,Europe,Worldwide
,Italy,04/20/2020 07:00,178972,23660,47055,1356541,2635,2020-04-20 22:00:00,108257,60480000.0,45.6209,9.768892999999998,Europe,Worldwide
,France,04/20/2020 07:00,152894,19718,36578,463662,5744,2020-04-20 22:00:00,96598,66990000.0,46.603353999999996,1.8883334999999999,Europe,Worldwide
,Germany,04/20/2020 07:00,145743,4642,91500,1728357,2889,2020-04-20 22:00:00,49601,82790000.0,51.0834196,10.4234469,Europe,Worldwide
,UK,04/20/2020 07:00,120067,16060,626,482063,1559,2020-04-20 22:00:00,103381,66440000.0,54.702354500000006,-3.2765752999999997,Europe,Worldwide
,Turkey,04/20/2020 07:00,86306,2017,11976,634277,1922,2020-04-20 22:00:00,72313,80810000.0,38.959759399999996,34.9249653,Asia,Worldwide
,Iran,04/20/2020 07:00,83505,5209,59273,353012,3389,2020-04-20 22:00:00,19023,81160000.0,32.6475314,54.56435160000001,Asia,Worldwide
,Russia,04/20/2020 07:00,47121,405,3446,2050000,8,2020-04-20 22:00:00,43270,144500000.0,64.6863136,97.7453061,Europe,Worldwide
Brussels,Belgium,04/20/2020 07:00,39983,5828,8895,153778,1071,2020-04-20 22:00:00,25260,11400000.0,50.8436709,4.3674367,Europe,Worldwide
,Brazil,04/20/2020 07:00,39144,2484,22130,62985,6634,2020-04-20 22:00:00,14530,209300000.0,-10.333333300000001,-53.2,South America,Worldwide
,Netherlands,04/20/2020 07:00,32655,3684,250,154911,1176,2020-04-20 22:00:00,28721,17180000.0,52.500169799999995,5.7480820999999995,Europe,Worldwide
,Switzerland,04/20/2020 07:00,27944,1406,17800,224442,386,2020-04-20 22:00:00,8738,8570000.0,46.7985624,8.231973599999998,Europe,Worldwide
,Portugal,04/20/2020 07:00,20206,714,610,235878,224,2020-04-20 22:00:00,18882,10290000.0,40.0332629,-7.889626299999999,Europe,Worldwide
,India,04/20/2020 07:00,17615,559,2854,401586,0,2020-04-20 22:00:00,14202,1339000000.0,22.3511148,78.6677428,Asia,Worldwide
,Peru,04/20/2020 07:00,15628,400,6811,143745,167,2020-04-20 22:00:00,8417,32170000.0,-6.8699697,-75.0458515,South America,Worldwide
,Ireland,04/20/2020 07:00,15251,610,77,90646,294,2020-04-20 22:00:00,14564,4830000.0,52.865196,-7.9794599,Europe,Worldwide
,Austria,04/20/2020 07:00,14795,470,10631,182949,194,2020-04-20 22:00:00,3694,8822000.0,47.2000338,13.199959,Europe,Worldwide
,Sweden,04/20/2020 07:00,14385,1540,550,74600,450,2020-04-20 22:00:00,12295,10120000.0,59.67497120000001,14.5208584,Europe,Worldwide
,Israel,04/20/2020 07:00,13654,173,3872,240303,150,2020-04-20 22:00:00,9609,8712000.0,31.531311300000002,34.8667654,Asia,Worldwide
,Japan,04/20/2020 07:00,10797,236,1159,112816,217,2020-04-20 22:00:00,9402,126800000.0,36.5748441,139.2394179,Asia,Worldwide
,South Korea,04/20/2020 07:00,10674,236,8114,563035,55,2020-04-20 22:00:00,2324,51470000.0,35.8713,128.6018,Asia,Worldwide
,Chile,04/20/2020 07:00,10088,133,4338,113649,360,2020-04-20 22:00:00,5617,18050000.0,-31.7613365,-71.3187697,South America,Worldwide
,Ecuador,04/20/2020 07:00,9468,474,1061,31809,124,2020-04-20 22:00:00,7933,16620000.0,-1.3397668,-79.3666965,South America,Worldwide
,Poland,04/20/2020 07:00,9453,362,1133,204246,160,2020-04-20 22:00:00,7958,37980000.0,52.215933,19.134422,Europe,Worldwide
,Saudi Arabia,04/20/2020 07:00,9362,97,1398,180000,97,2020-04-20 22:00:00,7867,32940000.0,25.624261800000003,42.352832799999995,Asia,Worldwide
,Romania,04/20/2020 07:00,8936,460,2017,98491,261,2020-04-20 22:00:00,6459,19530000.0,45.98521289999999,24.6859225,Europe,Worldwide
,Pakistan,04/20/2020 07:00,8418,176,1970,104302,46,2020-04-20 22:00:00,6272,197000000.0,30.3308401,71.247499,Asia,Worldwide
,Mexico,04/20/2020 07:00,8261,686,2627,49570,207,2020-04-20 22:00:00,4948,129200000.0,19.4326296,-99.1331785,North America,Worldwide
,Singapore,04/20/2020 07:00,8014,11,768,94796,22,2020-04-20 22:00:00,7235,5612000.0,1.340863,103.8303918,Asia,Worldwide
,Denmark,04/20/2020 07:00,7515,355,4141,96244,84,2020-04-20 22:00:00,3019,5603000.0,55.670249,10.333328300000002,Europe,Worldwide
,Norway,04/20/2020 07:00,7103,165,32,142166,58,2020-04-20 22:00:00,6906,5368000.0,60.5000209,9.099971499999999,Europe,Worldwide
,Czechia,04/20/2020 07:00,6787,188,1311,172123,84,2020-04-20 22:00:00,5288,10650000.0,49.816700299999994,15.4749544,Europe,Worldwide
,United Arab Emirates,04/20/2020 07:00,6781,41,1286,767000,1,2020-04-20 22:00:00,5454,9400000.0,24.0002488,53.999482900000004,Asia,Worldwide
,Indonesia,04/20/2020 07:00,6760,590,747,43749,0,2020-04-20 22:00:00,5423,264000000.0,-2.4833826,117.89028529999999,Asia,Worldwide
,Philippines,04/20/2020 07:00,6459,428,613,59928,1,2020-04-20 22:00:00,5418,104900000.0,12.750348599999999,122.7312101,Asia,Worldwide
,Serbia,04/20/2020 07:00,6318,122,753,38701,120,2020-04-20 22:00:00,5443,7022000.0,44.02432279999999,21.0765743,Europe,Worldwide
,Qatar,04/20/2020 07:00,6015,9,555,64620,37,2020-04-20 22:00:00,5451,2639000.0,25.3336984,51.2295295,Asia,Worldwide
,Ukraine,04/20/2020 07:00,5710,151,359,58093,45,2020-04-20 22:00:00,5200,42220000.0,49.4871968,31.2718321,Europe,Worldwide
,Malaysia,04/20/2020 07:00,5425,89,3295,108216,45,2020-04-20 22:00:00,2041,31620000.0,4.5693754,102.2656823,Asia,Worldwide
,Belarus,04/20/2020 07:00,4779,47,494,98231,65,2020-04-20 22:00:00,4238,9508000.0,53.4250605,27.6971358,Europe,Worldwide
,Dominican Republic,04/20/2020 07:00,4680,226,363,15583,114,2020-04-20 22:00:00,4091,10770000.0,19.0974031,-70.30280259999999,North America,Worldwide
,Panama,04/20/2020 07:00,4467,126,165,19091,98,2020-04-20 22:00:00,4176,4099000.0,8.559559,-81.1308434,North America,Worldwide
,Finland,04/20/2020 07:00,3868,94,1700,58727,68,2020-04-20 22:00:00,2074,5513000.0,63.2467777,25.9209164,Europe,Worldwide
,Colombia,04/20/2020 07:00,3792,179,711,62746,98,2020-04-20 22:00:00,2902,49070000.0,2.8894433999999998,-73.78389200000001,South America,Worldwide
,Luxembourg,04/20/2020 07:00,3550,73,627,33666,31,2020-04-20 22:00:00,2850,602005.0,49.8158683,6.1296751,Europe,Worldwide
,South Africa,04/20/2020 07:00,3158,54,903,114711,36,2020-04-20 22:00:00,2201,56720000.0,-28.816623600000003,24.991639000000003,Africa,Worldwide
,Egypt,04/20/2020 07:00,3144,239,732,55000,0,2020-04-20 22:00:00,2173,97550000.0,26.254049300000002,29.2675469,Africa,Worldwide
,Morocco,04/20/2020 07:00,2990,143,340,15736,1,2020-04-20 22:00:00,2507,35740000.0,31.1728205,-7.3362482,Africa,Worldwide
,Bangladesh,04/20/2020 07:00,2948,101,85,26604,1,2020-04-20 22:00:00,2762,164700000.0,24.4768598,90.29322990000001,Asia,Worldwide
,Argentina,04/20/2020 07:00,2941,134,709,32712,123,2020-04-20 22:00:00,2098,44270000.0,-34.9964963,-64.9672817,South America,Worldwide
,Thailand,04/20/2020 07:00,2792,47,1999,142589,61,2020-04-20 22:00:00,746,69040000.0,14.8971921,100.83273,Asia,Worldwide
,Algeria,04/20/2020 07:00,2629,375,1047,6500,40,2020-04-20 22:00:00,1207,41320000.0,28.000027199999998,2.9999825,Africa,Worldwide
,Moldova,04/20/2020 07:00,2472,68,457,11763,212,2020-04-20 22:00:00,1947,3550000.0,47.28796079999999,28.5670941,Europe,Worldwide
,Greece,04/20/2020 07:00,2235,113,269,53290,67,2020-04-20 22:00:00,1853,10740000.0,38.995368299999996,21.987713199999998,Europe,Worldwide
,Kuwait,04/20/2020 07:00,1995,9,367,0,39,2020-04-20 22:00:00,1619,4137000.0,29.2733964,47.4979476,Asia,Worldwide
,Hungary,04/20/2020 07:00,1984,199,267,48057,60,2020-04-20 22:00:00,1518,9773000.0,47.1817585,19.5060937,Europe,Worldwide
,Bahrain,04/20/2020 07:00,1895,7,769,89225,2,2020-04-20 22:00:00,1119,1493000.0,26.155124899999997,50.5344606,Asia,Worldwide
,Croatia,04/20/2020 07:00,1871,47,709,24186,23,2020-04-20 22:00:00,1115,4067000.0,45.5643442,17.0118954,Europe,Worldwide
,Iceland,04/20/2020 07:00,1771,9,1291,41091,3,2020-04-20 22:00:00,471,364260.0,64.9841821,-18.1059013,Europe,Worldwide
,Kazakhstan,04/20/2020 07:00,1757,19,428,117949,22,2020-04-20 22:00:00,1310,18040000.0,47.2286086,65.20931970000001,Asia,Worldwide
,Uzbekistan,04/20/2020 07:00,1582,5,240,136000,8,2020-04-20 22:00:00,1337,32390000.0,41.32373,63.9528098,Asia,Worldwide
,Iraq,04/20/2020 07:00,1539,82,1009,56147,0,2020-04-20 22:00:00,448,38270000.0,33.0955793,44.174977500000004,Asia,Worldwide
,Estonia,04/20/2020 07:00,1535,40,165,40930,9,2020-04-20 22:00:00,1330,1328000.0,58.75237779999999,25.3319078,Europe,Worldwide
,New Zealand,04/20/2020 07:00,1440,12,974,86305,3,2020-04-20 22:00:00,454,4794000.0,-41.5000831,172.83440769999999,Oceania,Worldwide
,Oman,04/20/2020 07:00,1410,7,238,0,3,2020-04-20 22:00:00,1165,4636000.0,21.000028699999998,57.00369010000001,Asia,Worldwide
,Azerbaijan,04/20/2020 07:00,1398,19,712,95747,21,2020-04-20 22:00:00,667,9898000.0,40.3936294,47.787250799999995,Asia,Worldwide
,Armenia,04/20/2020 07:00,1339,22,580,13373,30,2020-04-20 22:00:00,737,2973000.0,40.7696272,44.6736646,Asia,Worldwide
,Slovenia,04/20/2020 07:00,1335,77,193,41802,26,2020-04-20 22:00:00,1065,2067000.0,45.813311299999995,14.4808369,Europe,Worldwide
,Lithuania,04/20/2020 07:00,1326,37,242,66352,14,2020-04-20 22:00:00,1047,2794000.0,55.350000300000005,23.7499997,Europe,Worldwide
,Bosnia and Herzegovina,04/20/2020 07:00,1309,49,381,18538,4,2020-04-20 22:00:00,879,3507000.0,44.305347600000005,17.596146700000002,Europe,Worldwide
,North Macedonia,04/20/2020 07:00,1225,54,200,11870,15,2020-04-20 22:00:00,971,2077000.0,41.617121399999995,21.7168387,Europe,Worldwide
,Slovakia,04/20/2020 07:00,1161,12,229,44278,10,2020-04-20 22:00:00,920,5450000.0,48.74115220000001,19.4528646,Europe,Worldwide
,Ghana,04/20/2020 07:00,1042,9,99,68591,4,2020-04-20 22:00:00,934,28830000.0,8.0300284,-1.0800271000000001,Africa,Worldwide
,Cuba,04/20/2020 07:00,1035,34,255,26982,16,2020-04-20 22:00:00,746,11480000.0,23.013133800000002,-80.8328748,North America,Worldwide
