Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,Population,lat,lon
Pennsylvania,US,04/09/2020 07:00,16746,319,134,2020-04-09 22:00:00,16293,12810000.0,40.9699889,-77.72788309999999
Florida,US,04/09/2020 07:00,15698,323,0,2020-04-09 22:00:00,15375,21300000.0,27.7567667,-81.4639835
Illinois,US,04/09/2020 07:00,15079,462,122,2020-04-09 22:00:00,14495,12740000.0,40.079660600000004,-89.4337288
Georgia,US,04/09/2020 07:00,10206,370,0,2020-04-09 22:00:00,9836,10520000.0,32.329380900000004,-83.1137366
Texas,US,04/09/2020 07:00,10077,193,1194,2020-04-09 22:00:00,8690,28700000.0,31.8160381,-99.51209859999999
WA,US,04/09/2020 07:00,9277,432,925,2020-04-09 22:00:00,7920,7536000.0,47.2868352,-120.2126139
Connecticut,US,04/09/2020 07:00,8781,335,0,2020-04-09 22:00:00,8446,3573000.0,41.6500201,-72.7342163
Indiana,US,04/09/2020 07:00,5943,203,28,2020-04-09 22:00:00,5712,6692000.0,40.327012700000004,-86.1746933
Colorado,US,04/09/2020 07:00,5655,193,0,2020-04-09 22:00:00,5462,5696000.0,38.7251776,-105.60771670000001
Maryland,US,04/09/2020 07:00,5529,124,288,2020-04-09 22:00:00,5117,6043000.0,39.5162234,-76.9382069
Ohio,US,04/09/2020 07:00,5148,193,0,2020-04-09 22:00:00,4955,11690000.0,40.225356899999994,-82.6881395
Tennessee,US,04/09/2020 07:00,4363,80,627,2020-04-09 22:00:00,3656,6770000.0,35.7730076,-86.28200809999998
Virginia,US,04/09/2020 07:00,3645,75,2,2020-04-09 22:00:00,3568,8518000.0,37.1232245,-78.4927721
North Carolina,US,04/09/2020 07:00,3576,67,210,2020-04-09 22:00:00,3299,10380000.0,35.6729639,-79.03929190000002
Missouri,US,04/09/2020 07:00,3432,93,96,2020-04-09 22:00:00,3243,6126000.0,38.7604815,-92.5617875
Wisconsin,US,04/09/2020 07:00,2812,103,65,2020-04-09 22:00:00,2644,5814000.0,44.4308975,-89.6884637
Arizona,US,04/09/2020 07:00,2726,80,3,2020-04-09 22:00:00,2643,7172000.0,34.395342,-111.76327549999999
South Carolina,US,04/09/2020 07:00,2552,63,0,2020-04-09 22:00:00,2489,5084000.0,33.687438799999995,-80.4363743
Alabama,US,04/09/2020 07:00,2499,67,0,2020-04-09 22:00:00,2432,4888000.0,33.258881699999996,-86.8295337
Nevada,US,04/09/2020 07:00,2318,74,48,2020-04-09 22:00:00,2196,3034000.0,39.515882500000004,-116.85372269999999
Mississippi,US,04/09/2020 07:00,2003,67,0,2020-04-09 22:00:00,1936,2987000.0,32.9715645,-89.7348497
Utah,US,04/09/2020 07:00,1848,13,26,2020-04-09 22:00:00,1809,3161000.0,39.4225192,-111.71435840000001
Oklahoma,US,04/09/2020 07:00,1526,79,409,2020-04-09 22:00:00,1038,3943000.0,34.9550817,-97.2684063
Rhode Island,US,04/09/2020 07:00,1450,35,0,2020-04-09 22:00:00,1415,1057000.0,41.7962409,-71.59923719999998
Washington DC,US,04/09/2020 07:00,1440,27,361,2020-04-09 22:00:00,1052,633427.0,38.89489320000001,-77.0365529
Kentucky,US,04/09/2020 07:00,1346,73,306,2020-04-09 22:00:00,967,4468000.0,37.5726028,-85.1551411
Oregon,US,04/09/2020 07:00,1239,37,0,2020-04-09 22:00:00,1202,4191000.0,43.9792797,-120.737257
Idaho,US,04/09/2020 07:00,1232,18,0,2020-04-09 22:00:00,1214,1754000.0,43.644764200000004,-114.0154071
Minnesota,US,04/09/2020 07:00,1154,39,632,2020-04-09 22:00:00,483,5611000.0,45.98965870000001,-94.6113288
Iowa,US,04/09/2020 07:00,1145,27,89,2020-04-09 22:00:00,1029,3156000.0,41.9216734,-93.3122705
Delaware,US,04/09/2020 07:00,1116,19,159,2020-04-09 22:00:00,938,967171.0,38.6920451,-75.4013315
Arkansas,US,04/09/2020 07:00,1077,18,237,2020-04-09 22:00:00,822,3014000.0,35.2048883,-92.4479108
Kansas,US,04/09/2020 07:00,1051,34,4,2020-04-09 22:00:00,1013,2912000.0,38.27312,-98.58218719999999
New Mexico,US,04/09/2020 07:00,865,16,171,2020-04-09 22:00:00,678,2095000.0,34.5708167,-105.993007
New Hampshire,US,04/09/2020 07:00,788,18,227,2020-04-09 22:00:00,543,1356000.0,43.484913299999995,-71.6553992
Puerto Rico,US,04/09/2020 07:00,620,24,0,2020-04-09 22:00:00,596,3195000.0,18.2214149,-66.4132818
Vermont,US,04/09/2020 07:00,605,23,0,2020-04-09 22:00:00,582,626299.0,44.5990718,-72.5002608
Maine,US,04/09/2020 07:00,537,14,187,2020-04-09 22:00:00,336,1338000.0,45.709097,-68.8590201
Nebraska,US,04/09/2020 07:00,519,12,0,2020-04-09 22:00:00,507,1929000.0,41.7370229,-99.5873816
West Virginia,US,04/09/2020 07:00,483,4,0,2020-04-09 22:00:00,479,1806000.0,38.47584060000001,-80.84084150000002
Hawaii,US,04/09/2020 07:00,435,5,72,2020-04-09 22:00:00,358,1420000.0,21.2160437,-157.975203
Navajo Nation,US,04/09/2020 07:00,426,17,0,2020-04-09 22:00:00,409,356890.0,36.3089731,-109.32568799999999
South Dakota,US,04/09/2020 07:00,393,6,146,2020-04-09 22:00:00,241,882235.0,44.6471761,-100.348761
Montana,US,04/09/2020 07:00,332,6,32,2020-04-09 22:00:00,294,1062000.0,47.3752671,-109.63875790000002
North Dakota,US,04/09/2020 07:00,251,4,98,2020-04-09 22:00:00,149,760077.0,47.6201461,-100.540737
Wyoming,US,04/09/2020 07:00,230,0,62,2020-04-09 22:00:00,168,577737.0,43.1700264,-107.5685348
Alaska,US,04/09/2020 07:00,226,7,32,2020-04-09 22:00:00,187,737438.0,64.44596130000001,-149.680909
Guam,US,04/09/2020 07:00,125,4,31,2020-04-09 22:00:00,90,164229.0,13.4501257,144.757551
Grand Princess,US,04/09/2020 07:00,103,3,0,2020-04-09 22:00:00,100,3500.0,37.7268801,-122.203452
Diamond Princess,US,04/09/2020 07:00,49,0,0,2020-04-09 22:00:00,49,3700.0,41.258745899999994,-95.93837579999999
US Virgin Islands,US,04/09/2020 07:00,45,1,36,2020-04-09 22:00:00,8,107268.0,17.789187,-64.7080574
Quebec,Canada,04/09/2020 07:00,10031,175,827,2020-04-09 22:00:00,9029,8485000.0,52.4760892,-71.8258668
Ontario,Canada,04/09/2020 07:00,5276,174,2074,2020-04-09 22:00:00,3028,14570000.0,50.000678,-86.000977
Alberta,Canada,04/09/2020 07:00,1423,29,519,2020-04-09 22:00:00,875,4371000.0,55.001251,-115.00213600000001
British Columbia,Canada,04/09/2020 07:00,1336,48,838,2020-04-09 22:00:00,450,5071000.0,55.001251,-125.00244099999999
Nova Scotia,Canada,04/09/2020 07:00,342,1,77,2020-04-09 22:00:00,264,971395.0,45.1960403,-63.1653789
Saskatchewan,Canada,04/09/2020 07:00,271,3,103,2020-04-09 22:00:00,165,1174000.0,55.5321257,-106.1412243
Newfoundland and Labrador,Canada,04/09/2020 07:00,232,2,74,2020-04-09 22:00:00,156,521542.0,53.82173270000001,-61.2295532
Manitoba,Canada,04/09/2020 07:00,221,3,69,2020-04-09 22:00:00,149,1369000.0,55.001251,-97.001038
New Brunswick,Canada,04/09/2020 07:00,108,0,50,2020-04-09 22:00:00,58,776827.0,46.500283,-66.75018299999999
Prince Edward Island,Canada,04/09/2020 07:00,25,0,11,2020-04-09 22:00:00,14,156947.0,46.5035454,-63.595517099999995
Yukon,Canada,04/09/2020 07:00,7,0,3,2020-04-09 22:00:00,4,35874.0,63.000147,-136.002502
Northwest Territories,Canada,04/09/2020 07:00,5,0,1,2020-04-09 22:00:00,4,44826.0,65.00000039999999,-118.0
,Spain,04/09/2020 07:00,152446,15238,52165,2020-04-09 22:00:00,85043,46660000.0,39.3262345,-4.838064900000001
,Italy,04/09/2020 07:00,139422,17669,26491,2020-04-09 22:00:00,95262,60480000.0,45.6209,9.768892999999998
,Germany,04/09/2020 07:00,113296,2349,46300,2020-04-09 22:00:00,64647,82790000.0,51.0834196,10.4234469
,France,04/09/2020 07:00,112950,10869,21254,2020-04-09 22:00:00,80827,66990000.0,46.603353999999996,1.8883334999999999
,Iran,04/09/2020 07:00,64586,3993,29812,2020-04-09 22:00:00,30781,81160000.0,32.6475314,54.56435160000001
,UK,04/09/2020 07:00,60733,7097,135,2020-04-09 22:00:00,53501,66440000.0,54.70235450000001,-3.2765752999999997
,Turkey,04/09/2020 07:00,38226,812,1846,2020-04-09 22:00:00,35568,80810000.0,38.959759399999996,34.9249653
Brussels,Belgium,04/09/2020 07:00,24983,2523,5164,2020-04-09 22:00:00,17296,11400000.0,50.8436709,4.3674367
,Switzerland,04/09/2020 07:00,23514,913,9800,2020-04-09 22:00:00,12801,8570000.0,46.7985624,8.231973599999998
,Netherlands,04/09/2020 07:00,20549,2248,250,2020-04-09 22:00:00,18051,17180000.0,52.500169799999995,5.7480820999999995
,Brazil,04/09/2020 07:00,16238,823,173,2020-04-09 22:00:00,15242,209300000.0,-10.333333300000001,-53.2
,Portugal,04/09/2020 07:00,13141,380,196,2020-04-09 22:00:00,12565,10290000.0,40.0332629,-7.889626299999999
,Austria,04/09/2020 07:00,13074,295,5240,2020-04-09 22:00:00,7539,8822000.0,47.2000338,13.199959
,South Korea,04/09/2020 07:00,10423,204,6973,2020-04-09 22:00:00,3246,51470000.0,35.8713,128.6018
,Russia,04/09/2020 07:00,10131,76,698,2020-04-09 22:00:00,9357,144500000.0,64.6863136,97.7453061
,Israel,04/09/2020 07:00,9755,79,864,2020-04-09 22:00:00,8812,8712000.0,31.531311300000002,34.8667654
,Sweden,04/09/2020 07:00,8419,687,205,2020-04-09 22:00:00,7527,10120000.0,59.67497120000001,14.5208584
,India,04/09/2020 07:00,6237,186,569,2020-04-09 22:00:00,5482,1339000000.0,22.3511148,78.6677428
,Ireland,04/09/2020 07:00,6074,235,25,2020-04-09 22:00:00,5814,4830000.0,52.865196,-7.9794599
,Norway,04/09/2020 07:00,6042,101,32,2020-04-09 22:00:00,5909,5368000.0,60.5000209,9.099971499999999
,Chile,04/09/2020 07:00,5546,48,1115,2020-04-09 22:00:00,4383,18050000.0,-31.7613365,-71.3187697
,Denmark,04/09/2020 07:00,5402,218,1621,2020-04-09 22:00:00,3563,5603000.0,55.670249,10.333328300000002
,Poland,04/09/2020 07:00,5341,164,284,2020-04-09 22:00:00,4893,37980000.0,52.215933,19.134422
,Czechia,04/09/2020 07:00,5335,104,243,2020-04-09 22:00:00,4988,10650000.0,49.816700299999994,15.4749544
,Romania,04/09/2020 07:00,5202,229,647,2020-04-09 22:00:00,4326,19530000.0,45.98521289999999,24.6859225
,Japan,04/09/2020 07:00,4667,94,632,2020-04-09 22:00:00,3941,126800000.0,36.5748441,139.2394179
,Ecuador,04/09/2020 07:00,4450,242,140,2020-04-09 22:00:00,4068,16620000.0,-1.3397668,-79.3666965
,Pakistan,04/09/2020 07:00,4414,63,572,2020-04-09 22:00:00,3779,197000000.0,30.3308401,71.247499
,Peru,04/09/2020 07:00,4342,121,1333,2020-04-09 22:00:00,2888,32170000.0,-6.8699697,-75.0458515
,Malaysia,04/09/2020 07:00,4228,67,1608,2020-04-09 22:00:00,2553,31620000.0,4.5693754,102.2656823
,Philippines,04/09/2020 07:00,4076,203,124,2020-04-09 22:00:00,3749,104900000.0,12.750348599999999,122.7312101
,Indonesia,04/09/2020 07:00,3293,280,252,2020-04-09 22:00:00,2761,264000000.0,-2.4833826,117.89028529999999
,Mexico,04/09/2020 07:00,3181,174,633,2020-04-09 22:00:00,2374,129200000.0,19.4326296,-99.1331785
,Luxembourg,04/09/2020 07:00,3034,46,500,2020-04-09 22:00:00,2488,602005.0,49.8158683,6.1296751
,Saudi Arabia,04/09/2020 07:00,2932,41,631,2020-04-09 22:00:00,2260,32940000.0,25.62426180000001,42.352832799999995
,Serbia,04/09/2020 07:00,2666,65,118,2020-04-09 22:00:00,2483,7022000.0,44.02432279999999,21.0765743
,United Arab Emirates,04/09/2020 07:00,2659,12,239,2020-04-09 22:00:00,2408,9400000.0,24.0002488,53.999482900000004
,Finland,04/09/2020 07:00,2605,40,300,2020-04-09 22:00:00,2265,5513000.0,63.2467777,25.9209164
,Panama,04/09/2020 07:00,2528,63,16,2020-04-09 22:00:00,2449,4099000.0,8.559559,-81.1308434
,Thailand,04/09/2020 07:00,2423,32,940,2020-04-09 22:00:00,1451,69040000.0,14.8971921,100.83273
,Qatar,04/09/2020 07:00,2376,6,206,2020-04-09 22:00:00,2164,2639000.0,25.3336984,51.2295295
,Dominican Republic,04/09/2020 07:00,2111,108,50,2020-04-09 22:00:00,1953,10770000.0,19.0974031,-70.30280259999999
,Colombia,04/09/2020 07:00,2054,55,123,2020-04-09 22:00:00,1876,49070000.0,2.8894433999999998,-73.78389200000002
,Ukraine,04/09/2020 07:00,1892,57,45,2020-04-09 22:00:00,1790,42220000.0,49.4871968,31.2718321
,Greece,04/09/2020 07:00,1884,83,269,2020-04-09 22:00:00,1532,10740000.0,38.995368299999996,21.987713199999998
,South Africa,04/09/2020 07:00,1845,18,95,2020-04-09 22:00:00,1732,56720000.0,-28.816623600000003,24.99163900000001
,Argentina,04/09/2020 07:00,1795,65,358,2020-04-09 22:00:00,1372,44270000.0,-34.9964963,-64.9672817
,Singapore,04/09/2020 07:00,1623,6,406,2020-04-09 22:00:00,1211,5612000.0,1.340863,103.8303918
,Iceland,04/09/2020 07:00,1616,6,633,2020-04-09 22:00:00,977,364260.0,64.9841821,-18.1059013
,Algeria,04/09/2020 07:00,1572,205,237,2020-04-09 22:00:00,1130,41320000.0,28.000027199999998,2.9999825
,Egypt,04/09/2020 07:00,1560,103,305,2020-04-09 22:00:00,1152,97550000.0,26.254049300000002,29.2675469
,Morocco,04/09/2020 07:00,1346,96,103,2020-04-09 22:00:00,1147,35740000.0,31.1728205,-7.3362482
,Croatia,04/09/2020 07:00,1343,19,179,2020-04-09 22:00:00,1145,4067000.0,45.5643442,17.0118954
,New Zealand,04/09/2020 07:00,1239,1,317,2020-04-09 22:00:00,921,4794000.0,-41.5000831,172.83440769999999
,Estonia,04/09/2020 07:00,1207,24,83,2020-04-09 22:00:00,1100,1328000.0,58.75237779999999,25.3319078
,Iraq,04/09/2020 07:00,1202,69,452,2020-04-09 22:00:00,681,38270000.0,33.0955793,44.174977500000004
,Moldova,04/09/2020 07:00,1174,28,43,2020-04-09 22:00:00,1103,3550000.0,47.28796079999999,28.5670941
,Slovenia,04/09/2020 07:00,1124,43,128,2020-04-09 22:00:00,953,2067000.0,45.813311299999995,14.4808369
,Belarus,04/09/2020 07:00,1066,13,77,2020-04-09 22:00:00,976,9508000.0,53.4250605,27.6971358
,Hungary,04/09/2020 07:00,980,66,96,2020-04-09 22:00:00,818,9773000.0,47.1817585,19.5060937
Hong Kong,Hong Kong,04/09/2020 07:00,974,4,293,2020-04-09 22:00:00,677,7392000.0,22.2793278,114.16281310000001
,Lithuania,04/09/2020 07:00,955,15,8,2020-04-09 22:00:00,932,2794000.0,55.35000030000001,23.7499997
,Armenia,04/09/2020 07:00,921,10,138,2020-04-09 22:00:00,773,2973000.0,40.7696272,44.6736646
,Kuwait,04/09/2020 07:00,910,1,111,2020-04-09 22:00:00,798,4137000.0,29.2733964,47.4979476
,Bosnia and Herzegovina,04/09/2020 07:00,841,35,95,2020-04-09 22:00:00,711,3507000.0,44.30534760000001,17.596146700000006
,Bahrain,04/09/2020 07:00,823,5,477,2020-04-09 22:00:00,341,1493000.0,26.155124899999997,50.5344606
,Azerbaijan,04/09/2020 07:00,822,8,63,2020-04-09 22:00:00,751,9898000.0,40.3936294,47.787250799999995
,Kazakhstan,04/09/2020 07:00,764,7,58,2020-04-09 22:00:00,699,18040000.0,47.2286086,65.20931970000001
,Cameroon,04/09/2020 07:00,730,10,60,2020-04-09 22:00:00,660,24050000.0,4.6125522000000005,13.153581099999998
Yokohama,Japan,04/09/2020 07:00,712,11,619,2020-04-09 22:00:00,82,3700.0,35.44499099999999,139.636768
,Slovakia,04/09/2020 07:00,701,2,16,2020-04-09 22:00:00,683,5450000.0,48.74115220000001,19.4528646
,Tunisia,04/09/2020 07:00,628,24,25,2020-04-09 22:00:00,579,11530000.0,33.8439408,9.400138
,North Macedonia,04/09/2020 07:00,617,29,35,2020-04-09 22:00:00,553,2077000.0,41.617121399999995,21.7168387
,Bulgaria,04/09/2020 07:00,611,24,48,2020-04-09 22:00:00,539,7050000.0,42.6073975,25.4856617
,Latvia,04/09/2020 07:00,589,2,16,2020-04-09 22:00:00,571,1920000.0,56.8406494,24.7537645
,Lebanon,04/09/2020 07:00,582,19,62,2020-04-09 22:00:00,501,6082000.0,33.875062899999996,35.843409
,Andorra,04/09/2020 07:00,564,23,52,2020-04-09 22:00:00,489,76965.0,42.540716700000004,1.5732033
,Uzbekistan,04/09/2020 07:00,555,3,30,2020-04-09 22:00:00,522,32390000.0,41.32373,63.9528098
,Cyprus,04/09/2020 07:00,526,9,52,2020-04-09 22:00:00,465,1170000.0,34.982301799999995,33.1451285
,Costa Rica,04/09/2020 07:00,502,3,29,2020-04-09 22:00:00,470,4906000.0,10.2735633,-84.0739102
,Afghanistan,04/09/2020 07:00,484,15,32,2020-04-09 22:00:00,437,35530000.0,33.7680065,66.2385139
,Cuba,04/09/2020 07:00,457,12,27,2020-04-09 22:00:00,418,11480000.0,23.013133800000002,-80.8328748
,Oman,04/09/2020 07:00,457,2,109,2020-04-09 22:00:00,346,4636000.0,21.000028699999998,57.00369010000001
,Uruguay,04/09/2020 07:00,456,7,192,2020-04-09 22:00:00,257,3457000.0,-32.8755548,-56.0201525
,Burkina Faso,04/09/2020 07:00,414,23,134,2020-04-09 22:00:00,257,19190000.0,12.075308300000001,-1.6880313999999998
,Albania,04/09/2020 07:00,409,22,165,2020-04-09 22:00:00,222,2877000.0,41.000028,19.9999619
,Ivory Coast,04/09/2020 07:00,384,3,48,2020-04-09 22:00:00,333,25717000.0,7.9897371,-5.5679457999999995
Taiwan,Taiwan,04/09/2020 07:00,380,5,80,2020-04-09 22:00:00,295,23780000.0,23.973937399999997,120.9820179
,Reunion,04/09/2020 07:00,362,0,40,2020-04-09 22:00:00,322,859959.0,-21.1309332,55.526577100000004
,Jordan,04/09/2020 07:00,358,6,150,2020-04-09 22:00:00,202,9702000.0,31.1667049,36.941628
,Channel Islands,04/09/2020 07:00,351,8,38,2020-04-09 22:00:00,305,170499.0,49.4622912,-2.5812022999999997
,Honduras,04/09/2020 07:00,343,23,6,2020-04-09 22:00:00,314,9265000.0,15.2572432,-86.0755145
,Niger,04/09/2020 07:00,342,11,28,2020-04-09 22:00:00,303,21480000.0,17.7356214,9.323843199999999
,Malta,04/09/2020 07:00,337,2,16,2020-04-09 22:00:00,319,493559.0,35.888599299999996,14.4476911
,Bangladesh,04/09/2020 07:00,330,21,33,2020-04-09 22:00:00,276,164700000.0,24.4768598,90.29322990000001
,Ghana,04/09/2020 07:00,313,6,34,2020-04-09 22:00:00,273,28830000.0,8.0300284,-1.0800271000000001
,San Marino,04/09/2020 07:00,308,34,45,2020-04-09 22:00:00,229,33400.0,43.945862299999995,12.458306
,Kyrgyzstan,04/09/2020 07:00,280,4,35,2020-04-09 22:00:00,241,6202000.0,41.5089324,74.724091
,Nigeria,04/09/2020 07:00,276,6,44,2020-04-09 22:00:00,226,190900000.0,9.6000359,7.999972099999999
,Mauritius,04/09/2020 07:00,273,7,19,2020-04-09 22:00:00,247,1265000.0,-20.2759451,57.5703566
,Bolivia,04/09/2020 07:00,264,18,2,2020-04-09 22:00:00,244,11050000.0,-17.056869600000002,-64.9912286
,Palestine,04/09/2020 07:00,263,1,44,2020-04-09 22:00:00,218,5052000.0,31.9469665,35.2738655
,Montenegro,04/09/2020 07:00,252,2,4,2020-04-09 22:00:00,246,631219.0,42.9868853,19.518099199999998
,Vietnam,04/09/2020 07:00,251,0,128,2020-04-09 22:00:00,123,95540000.0,13.2904027,108.42651129999999
,Senegal,04/09/2020 07:00,244,2,113,2020-04-09 22:00:00,129,15850000.0,14.475060699999998,-14.452961199999999
,Georgia,04/09/2020 07:00,214,3,50,2020-04-09 22:00:00,161,3717000.0,41.6809707,44.02873820000001
,Sri Lanka,04/09/2020 07:00,189,7,47,2020-04-09 22:00:00,135,21440000.0,7.555494199999999,80.7137847
,Mayotte,04/09/2020 07:00,184,2,22,2020-04-09 22:00:00,160,270372.0,-12.823048,45.1520755
,Faeroe Islands,04/09/2020 07:00,184,0,136,2020-04-09 22:00:00,48,49290.0,62.19850039999999,-6.817412400000001
,DRC,04/09/2020 07:00,180,18,9,2020-04-09 22:00:00,153,81340000.0,-4.0324900999999995,22.4574787
,Kenya,04/09/2020 07:00,179,6,9,2020-04-09 22:00:00,164,49700000.0,1.4419683,38.431397499999996
,Isle of Man,04/09/2020 07:00,171,1,88,2020-04-09 22:00:00,82,84287.0,54.2358167,-4.5145987000000005
,Venezuela,04/09/2020 07:00,167,9,65,2020-04-09 22:00:00,93,31980000.0,8.0018709,-66.1109318
,Guinea,04/09/2020 07:00,164,0,5,2020-04-09 22:00:00,159,12720000.0,10.7226226,-10.7083587
,Martinique,04/09/2020 07:00,154,6,50,2020-04-09 22:00:00,98,376480.0,14.636792699999999,-61.0158269
,Guadeloupe,04/09/2020 07:00,141,8,43,2020-04-09 22:00:00,90,395700.0,16.2490067,-61.56504440000001
,Brunei,04/09/2020 07:00,135,1,92,2020-04-09 22:00:00,42,428697.0,4.4137154999999995,114.5653908
,Djibouti,04/09/2020 07:00,135,0,25,2020-04-09 22:00:00,110,956985.0,11.8145966,42.8453061
,Paraguay,04/09/2020 07:00,124,5,18,2020-04-09 22:00:00,101,6811000.0,-23.3165935,-58.169344499999994
,Gibraltar,04/09/2020 07:00,120,0,60,2020-04-09 22:00:00,60,34571.0,36.106747,-5.3352772
,Cambodia,04/09/2020 07:00,117,0,63,2020-04-09 22:00:00,54,16010000.0,13.5066394,104.869423
,Rwanda,04/09/2020 07:00,110,0,7,2020-04-09 22:00:00,103,12210000.0,-1.9646631,30.064435800000002
