Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/13/2020 19:30,51986,1318,3862,
Guangdong,Mainland China,2/13/2020 19:30,1241,2,314,
Henan,Mainland China,2/13/2020 19:30,1169,10,296,
Zhejiang,Mainland China,2/13/2020 19:30,1145,0,360,
Hunan,Mainland China,2/13/2020 19:30,968,2,339,
Anhui,Mainland China,2/13/2020 19:30,910,5,162,
Jiangxi,Mainland China,2/13/2020 19:30,872,1,170,
Jiangsu,Mainland China,2/13/2020 19:30,570,0,139,
Chongqing,Mainland China,2/13/2020 19:30,529,4,128,
Shandong,Mainland China,2/13/2020 19:30,509,2,105,
Sichuan,Mainland China,2/13/2020 19:30,451,1,104,
Heilongjiang,Mainland China,2/13/2020 19:30,418,11,37,
Beijing,Mainland China,2/13/2020 19:30,366,3,69,
Shanghai,Mainland China,2/13/2020 19:30,318,1,62,
Fujian,Mainland China,2/13/2020 19:30,279,0,57,
Hebei,Mainland China,2/13/2020 19:30,283,3,69,
Shaanxi,Mainland China,2/13/2020 19:30,229,0,46,
Guangxi,Mainland China,2/13/2020 19:30,226,2,35,
Yokohama,Japan,2/13/2020 19:30,218,0,0,
Hainan,Mainland China,2/13/2020 19:30,157,4,30,
Yunnan,Mainland China,2/13/2020 19:30,156,0,27,
Guizhou,Mainland China,2/13/2020 19:30,135,1,27,
Shanxi,Mainland China,2/13/2020 19:30,126,0,36,
Liaoning,Mainland China,2/13/2020 19:30,117,1,22,
Tianjin,Mainland China,2/13/2020 19:30,119,3,21,
Gansu,Mainland China,2/13/2020 19:30,90,2,39,
Jilin,Mainland China,2/13/2020 19:30,84,1,24,
Xinjiang,Mainland China,2/13/2020 19:30,63,1,6,
Inner Mongolia,Mainland China,2/13/2020 19:30,61,0,6,
Ningxia,Mainland China,2/13/2020 19:30,64,0,24,
Hong Kong,Hong Kong,2/13/2020 19:30,53,1,1,
,Singapore,2/13/2020 19:30,58,0,15,
,Thailand,2/13/2020 19:30,33,0,12,
,Japan,2/13/2020 19:30,30,1,10,
,South Korea,2/13/2020 19:30,28,0,7,
Qinghai,Mainland China,2/13/2020 19:30,18,0,11,
Taiwan,Taiwan,2/13/2020 19:30,18,0,1,
,Malaysia,2/13/2020 19:30,19,0,3,
,Germany,2/13/2020 19:30,16,0,1,
,Vietnam,2/13/2020 19:30,16,0,7,
,France,2/13/2020 19:30,11,0,2,
Macau,Macau,2/13/2020 19:30,10,0,3,
,UK,2/13/2020 19:30,9,0,1,
,United Arab Emirates,2/13/2020 19:30,8,0,1,
California,US,2/13/2020 19:30,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/13/2020 19:30,5,0,0,
New South Wales,Australia,2/13/2020 19:30,4,0,4,
Victoria,Australia,2/13/2020 19:30,4,0,4,
British Columbia,Canada,2/13/2020 19:30,4,0,0,
Ontario,Canada,2/13/2020 19:30,3,0,1,
,India,2/13/2020 19:30,3,0,1,
,Philippines,2/13/2020 19:30,3,1,2,
,Italy,2/13/2020 19:30,3,0,0,
,Russia,2/13/2020 19:30,2,0,2,
Illinois,US,2/13/2020 19:30,2,0,2,Chicago
South Australia,Australia,2/13/2020 19:30,2,0,0,
,Spain,2/13/2020 19:30,2,0,0,
,Cambodia,2/13/2020 19:30,1,0,1,
,Finland,2/13/2020 19:30,1,0,1,
,Sri Lanka,2/13/2020 19:30,1,0,1,
Tibet,Mainland China,2/13/2020 19:30,1,0,1,
,Nepal,2/13/2020 19:30,1,0,1,
,Sweden,2/13/2020 19:30,1,0,0,
Massachusetts,US,2/13/2020 19:30,1,0,0,Boston
WA,US,2/13/2020 19:30,1,0,1,Seattle
Arizona,US,2/13/2020 19:30,1,0,0,Tempe
Brussels,Belgium,2/13/2020 19:30,1,0,0,
WI,US,2/13/2020 19:30,1,0,0,Madison
Texas,US,2/13/2020 19:30,1,0,0,
