Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City,Date_last_updated_AEDT,lat,lon
Hubei,China,02/11/2020 05:30,31728,974,2258,,2020-02-11 21:30:00,31.1517252,112.8783222
Guangdong,China,02/11/2020 05:30,1177,1,208,,2020-02-11 21:30:00,23.1357694,113.1982688
Zhejiang,China,02/11/2020 05:30,1117,0,263,,2020-02-11 21:30:00,29.0000001,119.9999999
Henan,China,02/11/2020 05:30,1105,7,214,,2020-02-11 21:30:00,34.0000001,113.9999999
Hunan,China,02/11/2020 05:30,912,1,239,,2020-02-11 21:30:00,27.6662087,111.7487063
Anhui,China,02/11/2020 05:30,860,4,108,,2020-02-11 21:30:00,32.0,117.0
Jiangxi,China,02/11/2020 05:30,804,1,127,,2020-02-11 21:30:00,28.0,116.0
Jiangsu,China,02/11/2020 05:30,515,0,93,,2020-02-11 21:30:00,33.0000001,119.9999999
Shandong,China,02/11/2020 05:30,487,1,78,,2020-02-11 21:30:00,36.0000001,118.9999999
Chongqing,China,02/11/2020 05:30,489,2,72,,2020-02-11 21:30:00,29.5585712,106.5492822
Sichuan,China,02/11/2020 05:30,417,1,82,,2020-02-11 21:30:00,30.5000001,102.4999999
Heilongjiang,China,02/11/2020 05:30,360,8,27,,2020-02-11 21:30:00,48.0000047,127.999992
Beijing,China,02/11/2020 05:30,342,3,48,,2020-02-11 21:30:00,39.906217,116.3912757
Shanghai,China,02/11/2020 05:30,303,1,53,,2020-02-11 21:30:00,31.2252985,121.4890497
Fujian,China,02/11/2020 05:30,267,0,39,,2020-02-11 21:30:00,26.5450001,117.842778
Hebei,China,02/11/2020 05:30,239,2,42,,2020-02-11 21:30:00,39.0000001,116.0
Shaanxi,China,02/11/2020 05:30,219,0,32,,2020-02-11 21:30:00,36.0,109.0
Guangxi,China,02/11/2020 05:30,215,1,30,,2020-02-11 21:30:00,24.0,109.0
Yunnan,China,02/11/2020 05:30,153,0,20,,2020-02-11 21:30:00,25.0,102.0
Hainan,China,02/11/2020 05:30,142,3,20,,2020-02-11 21:30:00,19.2000001,109.5999999
Yokohama,Japan,02/11/2020 05:30,135,0,0,,2020-02-11 21:30:00,35.444991,139.636768
Shanxi,China,02/11/2020 05:30,122,0,28,,2020-02-11 21:30:00,37.0,112.0
Guizhou,China,02/11/2020 05:30,118,1,10,,2020-02-11 21:30:00,27.0,107.0
Liaoning,China,02/11/2020 05:30,111,0,18,,2020-02-11 21:30:00,40.9739116,122.3263915
Tianjin,China,02/11/2020 05:30,104,2,10,,2020-02-11 21:30:00,39.1235635,117.1980785
Gansu,China,02/11/2020 05:30,86,2,21,,2020-02-11 21:30:00,38.0000001,101.9999999
Jilin,China,02/11/2020 05:30,81,1,18,,2020-02-11 21:30:00,42.9995032,125.9816054
Inner Mongolia,China,02/11/2020 05:30,58,0,5,,2020-02-11 21:30:00,43.2443242,114.3251664
Xinjiang,China,02/11/2020 05:30,55,0,3,,2020-02-11 21:30:00,41.7574769,87.1673842
Ningxia,China,02/11/2020 05:30,53,0,14,,2020-02-11 21:30:00,37.3095528,105.9608553
,Singapore,02/11/2020 05:30,45,0,7,,2020-02-11 21:30:00,1.340863,103.8303918
Hong Kong,Hong Kong,02/11/2020 05:30,49,1,0,,2020-02-11 21:30:00,22.2793278,114.1628131
,Thailand,02/11/2020 05:30,32,0,10,,2020-02-11 21:30:00,18.7544594,100.624804
,South Korea,02/11/2020 05:30,28,0,3,,2020-02-11 21:30:00,36.5581914,127.9408564
,Japan,02/11/2020 05:30,28,0,9,,2020-02-11 21:30:00,34.9046568,136.6310496
