Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,21033,,,,,547,2020-08-06,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,37318,,,,,588,2020-08-06,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,104250,,,,,3317,2020-08-06,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,162822,,,,,5835,2020-08-06,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,42021,,,,,918,2020-08-06,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,34929,,,,,538,2020-08-06,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,28312,,,,,415,2020-08-06,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,64194,,,,,1633,2020-08-06,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,179738,,,,,3736,2020-08-06,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,182453,,,,,7873,2020-08-06,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,125459,,,,,3103,2020-08-06,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,87071,,,,,1922,2020-08-06,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,100321,,,,,6758,2020-08-06,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,57100,,,,,1436,2020-08-06,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,53649,,,,,1939,2020-08-06,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,61986,,,,,1525,2020-08-06,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,115966,,,,,1605,2020-08-06,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,78505,,,,,1888,2020-08-06,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,58506,,,,,2013,2020-08-06,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,28315,,,,,442,2020-08-06,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,87243,,,,,2646,2020-08-06,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,139661,,,,,3195,2020-08-06,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,172679,,,,,13855,2020-08-06,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,585265,,,,,24109,2020-08-06,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,85317,,,,,2164,2020-08-06,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,76563,,,,,2163,2020-08-06,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,95410,,,,,1306,2020-08-06,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
