Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,18393,,,,,480,2020-07-25,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,35026,,,,,552,2020-07-25,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,95424,,,,,3199,2020-07-25,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,147923,,,,,5689,2020-07-25,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,34873,,,,,801,2020-07-25,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,29394,,,,,473,2020-07-25,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,19965,,,,,334,2020-07-25,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,53713,,,,,1471,2020-07-25,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,142767,,,,,3096,2020-07-25,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,159953,,,,,7456,2020-07-25,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,112683,,,,,2871,2020-07-25,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,74550,,,,,1653,2020-07-25,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,85042,,,,,6237,2020-07-25,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,45389,,,,,1228,2020-07-25,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,46814,,,,,1672,2020-07-25,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,51132,,,,,1284,2020-07-25,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,92414,,,,,1244,2020-07-25,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,54419,,,,,1353,2020-07-25,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,42586,,,,,1556,2020-07-25,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,20303,,,,,281,2020-07-25,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,75854,,,,,2373,2020-07-25,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,106812,,,,,2315,2020-07-25,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,154879,,,,,12654,2020-07-25,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,463218,,,,,21206,2020-07-25,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,64259,,,,,1598,2020-07-25,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,57007,,,,,1494,2020-07-25,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,65017,,,,,844,2020-07-25,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
