Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,14941,,,,,399,2020-07-08,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,30294,,,,,455,2020-07-08,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,79167,,,,,2952,2020-07-08,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,118744,,,,,5169,2020-07-08,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,24564,,,,,577,2020-07-08,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,19284,,,,,386,2020-07-08,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,13004,,,,,228,2020-07-08,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,41524,,,,,1192,2020-07-08,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,91954,,,,,2216,2020-07-08,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,126142,,,,,6563,2020-07-08,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,92088,,,,,2286,2020-07-08,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,54802,,,,,1145,2020-07-08,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,66151,,,,,5234,2020-07-08,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,28411,,,,,858,2020-07-08,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,35820,,,,,1291,2020-07-08,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,31640,,,,,851,2020-07-08,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,62694,,,,,767,2020-07-08,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,32001,,,,,732,2020-07-08,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,23506,,,,,896,2020-07-08,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,10687,,,,,128,2020-07-08,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,56703,,,,,1880,2020-07-08,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,60897,,,,,1282,2020-07-08,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,124086,,,,,10881,2020-07-08,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,332708,,,,,16475,2020-07-08,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,34309,,,,,851,2020-07-08,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,33800,,,,,793,2020-07-08,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,35343,,,,,420,2020-07-08,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
