Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/04/2020 17:00,16678,479,520,
Zhejiang,Mainland China,2/04/2020 17:00,829,0,62,
Guangdong,Mainland China,2/04/2020 17:00,813,0,30,
Henan,Mainland China,2/04/2020 17:00,675,2,33,
Hunan,Mainland China,2/04/2020 17:00,593,0,33,
Anhui,Mainland China,2/04/2020 17:00,480,0,20,
Jiangxi,Mainland China,2/04/2020 17:00,476,0,20,
Chongqing,Mainland China,2/04/2020 17:00,344,2,14,
Jiangsu,Mainland China,2/04/2020 17:00,308,0,12,
Sichuan,Mainland China,2/04/2020 17:00,282,1,14,
Shandong,Mainland China,2/04/2020 17:00,275,0,12,
Beijing,Mainland China,2/04/2020 17:00,228,1,23,
Shanghai,Mainland China,2/04/2020 17:00,219,1,12,
Fujian,Mainland China,2/04/2020 17:00,194,0,7,
Heilongjiang,Mainland China,2/04/2020 17:00,155,2,4,
Shaanxi,Mainland China,2/04/2020 17:00,142,0,2,
Guangxi,Mainland China,2/04/2020 17:00,139,0,10,
Hebei,Mainland China,2/04/2020 17:00,126,1,4,
Yunnan,Mainland China,2/04/2020 17:00,122,0,5,
Liaoning,Mainland China,2/04/2020 17:00,81,0,2,
Hainan,Mainland China,2/04/2020 17:00,80,1,5,
Shanxi,Mainland China,2/04/2020 17:00,81,0,6,
Tianjin,Mainland China,2/04/2020 17:00,67,0,2,
Guizhou,Mainland China,2/04/2020 17:00,58,0,2,
Gansu,Mainland China,2/04/2020 17:00,57,0,4,
Jilin,Mainland China,2/04/2020 17:00,42,0,1,
Inner Mongolia,Mainland China,2/04/2020 17:00,35,0,1,
Ningxia,Mainland China,2/04/2020 17:00,34,0,1,
Xinjiang,Mainland China,2/04/2020 17:00,29,0,0,
,Thailand,2/04/2020 17:00,25,0,8,
,Singapore,2/04/2020 17:00,24,0,1,
,Japan,2/04/2020 17:00,22,0,1,
Hong Kong,Hong Kong,2/04/2020 17:00,17,1,0,
,South Korea,2/04/2020 17:00,16,0,0,
Qinghai,Mainland China,2/04/2020 17:00,15,0,0,
,Germany,2/04/2020 17:00,12,0,0,
Taiwan,Taiwan,2/04/2020 17:00,11,0,0,
Macau,Macau,2/04/2020 17:00,10,0,0,
,Malaysia,2/04/2020 17:00,10,0,0,
,Vietnam,2/04/2020 17:00,10,0,3,
,France,2/04/2020 17:00,6,0,0,
,United Arab Emirates,2/04/2020 17:00,5,0,0,
New South Wales,Australia,2/04/2020 17:00,4,0,3,
Victoria,Australia,2/04/2020 17:00,4,0,0,
California,US,2/04/2020 17:00,6,0,0,"San Benito, Los Angeles, Orange, Santa Clara"
Ontario,Canada,2/04/2020 17:00,3,0,0,
,India,2/04/2020 17:00,3,0,0,
Queensland,Australia,2/04/2020 17:00,3,0,0,
,Italy,2/04/2020 17:00,2,0,0,
,Philippines,2/04/2020 17:00,2,1,0,
,Russia,2/04/2020 17:00,2,0,0,
,UK,2/04/2020 17:00,2,0,0,
Illinois,US,2/04/2020 17:00,2,0,0,Chicago
South Australia,Australia,2/04/2020 17:00,2,0,0,
,Cambodia,2/04/2020 17:00,1,0,0,
British Columbia,Canada,2/04/2020 17:00,1,0,0,
,Finland,2/04/2020 17:00,1,0,0,
Tibet,Mainland China,2/04/2020 17:00,1,0,0,
,Nepal,2/04/2020 17:00,1,0,0,
,Spain,2/04/2020 17:00,1,0,0,
,Sri Lanka,2/04/2020 17:00,1,0,1,
,Sweden,2/04/2020 17:00,1,0,0,
Massachusetts,US,2/04/2020 17:00,1,0,0,Boston
WA,US,2/04/2020 17:00,1,0,0,Seattle
Arizona,US,2/04/2020 17:00,1,0,0,Tempe
,Belgium,2/04/2020 17:00,1,0,0,
