Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,1740,,,,,55,2020-05-15,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,3428,,,,,101,2020-05-15,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,17181,,,,,1235,2020-05-15,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,11479,,,,,1095,2020-05-15,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,1686,,,,,56,2020-05-15,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,1587,,,,,38,2020-05-15,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,1029,,,,,23,2020-05-15,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,2972,,,,,177,2020-05-15,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,6956,,,,,262,2020-05-15,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,21077,,,,,1413,2020-05-15,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,10739,,,,,496,2020-05-15,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,3361,,,,,160,2020-05-15,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,15588,,,,,1298,2020-05-15,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,1905,,,,,60,2020-05-15,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,2537,,,,,117,2020-05-15,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,2494,,,,,47,2020-05-15,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,3416,,,,,51,2020-05-15,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,1460,,,,,67,2020-05-15,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,734,,,,,24,2020-05-15,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,452,,,,,14,2020-05-15,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,5813,,,,,249,2020-05-15,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,3950,,,,,139,2020-05-15,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,19467,,,,,2247,2020-05-15,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,54286,,,,,4315,2020-05-15,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,2091,,,,,122,2020-05-15,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,3101,,,,,126,2020-05-15,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,4332,,,,,78,2020-05-15,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
