Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,4501,,,,,97,2020-05-26,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,6584,,,,,168,2020-05-26,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,30282,,,,,1781,2020-05-26,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,27366,,,,,2431,2020-05-26,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,3268,,,,,121,2020-05-26,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,2514,,,,,86,2020-05-26,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,2697,,,,,58,2020-05-26,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,6682,,,,,337,2020-05-26,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,14204,,,,,477,2020-05-26,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,36185,,,,,2493,2020-05-26,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,24278,,,,,817,2020-05-26,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,8016,,,,,279,2020-05-26,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,28366,,,,,2248,2020-05-26,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,3720,,,,,119,2020-05-26,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,4774,,,,,212,2020-05-26,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,5448,,,,,103,2020-05-26,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,6930,,,,,114,2020-05-26,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,2518,,,,,98,2020-05-26,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,1594,,,,,42,2020-05-26,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,1023,,,,,17,2020-05-26,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,10365,,,,,465,2020-05-26,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,6962,,,,,230,2020-05-26,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,39298,,,,,4105,2020-05-26,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,83625,,,,,6220,2020-05-26,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,3331,,,,,156,2020-05-26,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,6559,,,,,197,2020-05-26,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,6875,,,,,109,2020-05-26,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
