Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,16865,,,,,447,2020-07-17,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,33004,,,,,493,2020-07-17,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,88025,,,,,3095,2020-07-17,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,135164,,,,,5448,2020-07-17,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,28654,,,,,677,2020-07-17,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,25007,,,,,425,2020-07-17,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,16672,,,,,278,2020-07-17,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,48734,,,,,1348,2020-07-17,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,116373,,,,,2693,2020-07-17,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,144058,,,,,7139,2020-07-17,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,104126,,,,,2608,2020-07-17,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,65428,,,,,1418,2020-07-17,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,76091,,,,,5836,2020-07-17,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,37057,,,,,1065,2020-07-17,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,40978,,,,,1501,2020-07-17,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,41226,,,,,1071,2020-07-17,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,77621,,,,,1037,2020-07-17,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,40544,,,,,1018,2020-07-17,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,31717,,,,,1235,2020-07-17,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,15330,,,,,191,2020-07-17,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,68118,,,,,2136,2020-07-17,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,84470,,,,,1834,2020-07-17,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,134573,,,,,11849,2020-07-17,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,402048,,,,,19038,2020-07-17,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,49405,,,,,1246,2020-07-17,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,45344,,,,,1141,2020-07-17,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,49781,,,,,588,2020-07-17,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
