Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,lat,lon
Louisiana,US,03/22/2020 19:30,837,20,0,2020-03-23 11:30:00,817,30.8703881,-92.007126
Texas,US,03/22/2020 19:30,660,8,0,2020-03-23 11:30:00,652,31.8160381,-99.51209859999999
Massachusetts,US,03/22/2020 19:30,646,5,1,2020-03-23 11:30:00,640,42.3788774,-72.03236600000002
Georgia,US,03/22/2020 19:30,621,25,0,2020-03-23 11:30:00,596,32.329380900000004,-83.1137366
Colorado,US,03/22/2020 19:30,591,6,0,2020-03-23 11:30:00,585,38.7251776,-105.60771670000001
Pennsylvania,US,03/22/2020 19:30,509,4,0,2020-03-23 11:30:00,505,40.9699889,-77.72788309999999
Tennessee,US,03/22/2020 19:30,505,2,0,2020-03-23 11:30:00,503,35.7730076,-86.28200809999998
Wisconsin,US,03/22/2020 19:30,381,4,1,2020-03-23 11:30:00,376,44.4308975,-89.6884637
Ohio,US,03/22/2020 19:30,356,3,0,2020-03-23 11:30:00,353,40.225356899999994,-82.6881395
Connecticut,US,03/22/2020 19:30,327,8,0,2020-03-23 11:30:00,319,41.6500201,-72.7342163
North Carolina,US,03/22/2020 19:30,307,0,0,2020-03-23 11:30:00,307,35.6729639,-79.03929190000002
Maryland,US,03/22/2020 19:30,246,3,3,2020-03-23 11:30:00,240,39.5162234,-76.9382069
Virginia,US,03/22/2020 19:30,221,6,0,2020-03-23 11:30:00,215,37.1232245,-78.4927721
Mississippi,US,03/22/2020 19:30,207,1,0,2020-03-23 11:30:00,206,32.9715645,-89.7348497
Indiana,US,03/22/2020 19:30,204,6,0,2020-03-23 11:30:00,198,40.327012700000004,-86.1746933
South Carolina,US,03/22/2020 19:30,196,3,0,2020-03-23 11:30:00,193,33.687438799999995,-80.4363743
Nevada,US,03/22/2020 19:30,190,2,0,2020-03-23 11:30:00,188,39.515882500000004,-116.85372269999999
Utah,US,03/22/2020 19:30,181,1,0,2020-03-23 11:30:00,180,39.4225192,-111.71435840000001
Minnesota,US,03/22/2020 19:30,169,1,0,2020-03-23 11:30:00,168,45.98965870000001,-94.6113288
Arkansas,US,03/22/2020 19:30,165,0,0,2020-03-23 11:30:00,165,35.2048883,-92.4479108
Oregon,US,03/22/2020 19:30,161,5,0,2020-03-23 11:30:00,156,43.9792797,-120.737257
Alabama,US,03/22/2020 19:30,157,0,0,2020-03-23 11:30:00,157,33.258881699999996,-86.8295337
Arizona,US,03/22/2020 19:30,152,2,1,2020-03-23 11:30:00,149,34.395342,-111.76327549999999
Kentucky,US,03/22/2020 19:30,103,3,1,2020-03-23 11:30:00,99,37.5726028,-85.1551411
Washington DC,US,03/22/2020 19:30,102,2,0,2020-03-23 11:30:00,100,38.89489320000001,-77.0365529
Missouri,US,03/22/2020 19:30,100,3,0,2020-03-23 11:30:00,97,38.7604815,-92.5617875
Iowa,US,03/22/2020 19:30,90,0,0,2020-03-23 11:30:00,90,41.9216734,-93.3122705
Maine,US,03/22/2020 19:30,89,0,0,2020-03-23 11:30:00,89,45.709097,-68.8590201
Rhode Island,US,03/22/2020 19:30,83,0,0,2020-03-23 11:30:00,83,41.7962409,-71.59923719999998
New Hampshire,US,03/22/2020 19:30,78,0,0,2020-03-23 11:30:00,78,43.484913299999995,-71.6553992
Oklahoma,US,03/22/2020 19:30,67,2,0,2020-03-23 11:30:00,65,34.9550817,-97.2684063
Kansas,US,03/22/2020 19:30,65,2,0,2020-03-23 11:30:00,63,38.27312,-98.58218719999999
New Mexico,US,03/22/2020 19:30,59,0,0,2020-03-23 11:30:00,59,34.5708167,-105.993007
Hawaii,US,03/22/2020 19:30,56,0,0,2020-03-23 11:30:00,56,21.2160437,-157.975203
Delaware,US,03/22/2020 19:30,56,0,0,2020-03-23 11:30:00,56,38.6920451,-75.4013315
Vermont,US,03/22/2020 19:30,52,2,0,2020-03-23 11:30:00,50,44.5990718,-72.5002608
Nebraska,US,03/22/2020 19:30,51,0,0,2020-03-23 11:30:00,51,41.7370229,-99.5873816
From Diamond Princess cruise,US,03/22/2020 19:30,49,0,0,2020-03-23 11:30:00,49,41.258745899999994,-95.93837579999999
Idaho,US,03/22/2020 19:30,42,0,0,2020-03-23 11:30:00,42,43.644764200000004,-114.0154071
Montana,US,03/22/2020 19:30,34,0,0,2020-03-23 11:30:00,34,47.3752671,-109.63875790000002
From Grand Princess,US,03/22/2020 19:30,30,1,0,2020-03-23 11:30:00,29,37.7268801,-122.203452
North Dakota,US,03/22/2020 19:30,28,0,0,2020-03-23 11:30:00,28,47.6201461,-100.540737
Wyoming,US,03/22/2020 19:30,26,0,0,2020-03-23 11:30:00,26,43.1700264,-107.5685348
South Dakota,US,03/22/2020 19:30,21,1,0,2020-03-23 11:30:00,20,44.6471761,-100.348761
Alaska,US,03/22/2020 19:30,21,0,0,2020-03-23 11:30:00,21,64.44596130000001,-149.680909
West Virginia,US,03/22/2020 19:30,16,0,0,2020-03-23 11:30:00,16,38.47584060000001,-80.84084150000002
,US,03/22/2020 19:30,0,0,159,2020-03-23 11:30:00,-159,39.7837304,-100.4458825
Ontario,Canada,03/22/2020 19:30,425,5,6,2020-03-23 11:30:00,414,50.000678,-86.000977
British Columbia,Canada,03/22/2020 19:30,424,10,4,2020-03-23 11:30:00,410,55.001251,-125.00244099999999
Alberta,Canada,03/22/2020 19:30,259,1,0,2020-03-23 11:30:00,258,55.001251,-115.00213600000001
Quebec,Canada,03/22/2020 19:30,219,4,0,2020-03-23 11:30:00,215,52.4760892,-71.8258668
Saskatchewan,Canada,03/22/2020 19:30,52,0,0,2020-03-23 11:30:00,52,55.5321257,-106.1412243
Nova Scotia,Canada,03/22/2020 19:30,28,0,0,2020-03-23 11:30:00,28,45.1960403,-63.1653789
Manitoba,Canada,03/22/2020 19:30,20,0,0,2020-03-23 11:30:00,20,55.001251,-97.001038
New Brunswick,Canada,03/22/2020 19:30,17,0,0,2020-03-23 11:30:00,17,46.500283,-66.75018299999999
Newfoundland and Labrador,Canada,03/22/2020 19:30,9,0,0,2020-03-23 11:30:00,9,53.82173270000001,-61.2295532
Prince Edward Island,Canada,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,46.5035454,-63.595517099999995
Northwest Territories,Canada,03/22/2020 19:30,1,0,0,2020-03-23 11:30:00,1,65.00000039999999,-118.0
,Italy,03/22/2020 19:30,59138,5476,7024,2020-03-23 11:30:00,46638,45.6209,9.768892999999998
,Spain,03/22/2020 19:30,28603,1756,2125,2020-03-23 11:30:00,24722,39.3262345,-4.838064900000001
,Germany,03/22/2020 19:30,24873,94,266,2020-03-23 11:30:00,24513,51.0834196,10.4234469
,Iran,03/22/2020 19:30,21638,1685,7635,2020-03-23 11:30:00,12318,32.6475314,54.56435160000001
,France,03/22/2020 19:30,16018,674,2200,2020-03-23 11:30:00,13144,46.603353999999996,1.8883334999999999
,South Korea,03/22/2020 19:30,8897,104,2909,2020-03-23 11:30:00,5884,35.8713,128.6018
,Switzerland,03/22/2020 19:30,7474,98,131,2020-03-23 11:30:00,7245,46.7985624,8.231973599999998
,UK,03/22/2020 19:30,5683,281,93,2020-03-23 11:30:00,5309,54.70235450000001,-3.2765752999999997
,Netherlands,03/22/2020 19:30,4204,179,2,2020-03-23 11:30:00,4023,52.500169799999995,5.7480820999999995
,Austria,03/22/2020 19:30,3580,16,9,2020-03-23 11:30:00,3555,47.2000338,13.199959
Brussels,Belgium,03/22/2020 19:30,3401,75,263,2020-03-23 11:30:00,3063,50.8436709,4.3674367
,Norway,03/22/2020 19:30,2263,7,6,2020-03-23 11:30:00,2250,60.5000209,9.099971499999999
,Sweden,03/22/2020 19:30,1931,21,16,2020-03-23 11:30:00,1894,59.67497120000001,14.5208584
,Portugal,03/22/2020 19:30,1600,14,5,2020-03-23 11:30:00,1581,40.0332629,-7.889626299999999
,Brazil,03/22/2020 19:30,1546,25,2,2020-03-23 11:30:00,1519,-10.333333300000001,-53.2
,Denmark,03/22/2020 19:30,1395,13,1,2020-03-23 11:30:00,1381,55.670249,10.333328300000002
,Malaysia,03/22/2020 19:30,1306,10,139,2020-03-23 11:30:00,1157,4.5693754,102.2656823
,Turkey,03/22/2020 19:30,1236,30,0,2020-03-23 11:30:00,1206,38.959759399999996,34.9249653
,Czechia,03/22/2020 19:30,1120,1,6,2020-03-23 11:30:00,1113,49.816700299999994,15.4749544
,Japan,03/22/2020 19:30,1086,36,235,2020-03-23 11:30:00,815,36.5748441,139.2394179
,Israel,03/22/2020 19:30,1071,1,37,2020-03-23 11:30:00,1033,31.531311300000002,34.8667654
,Ireland,03/22/2020 19:30,906,4,5,2020-03-23 11:30:00,897,52.865196,-7.9794599
,Luxembourg,03/22/2020 19:30,798,8,6,2020-03-23 11:30:00,784,49.8158683,6.1296751
,Ecuador,03/22/2020 19:30,789,14,3,2020-03-23 11:30:00,772,-1.3397668,-79.3666965
,Pakistan,03/22/2020 19:30,776,4,13,2020-03-23 11:30:00,759,30.3308401,71.247499
Yokohama,Japan,03/22/2020 19:30,712,8,567,2020-03-23 11:30:00,137,35.44499099999999,139.636768
,Poland,03/22/2020 19:30,634,7,13,2020-03-23 11:30:00,614,52.215933,19.134422
,Chile,03/22/2020 19:30,632,1,8,2020-03-23 11:30:00,623,-31.7613365,-71.3187697
,Finland,03/22/2020 19:30,626,1,10,2020-03-23 11:30:00,615,63.2467777,25.9209164
,Greece,03/22/2020 19:30,624,15,19,2020-03-23 11:30:00,590,38.995368299999996,21.987713199999998
,Thailand,03/22/2020 19:30,599,1,44,2020-03-23 11:30:00,554,14.8971921,100.83273
,Iceland,03/22/2020 19:30,568,1,5,2020-03-23 11:30:00,562,64.9841821,-18.1059013
,Indonesia,03/22/2020 19:30,514,48,29,2020-03-23 11:30:00,437,-2.4833826,117.89028529999999
,Saudi Arabia,03/22/2020 19:30,511,0,17,2020-03-23 11:30:00,494,25.62426180000001,42.352832799999995
,Qatar,03/22/2020 19:30,494,0,33,2020-03-23 11:30:00,461,25.3336984,51.2295295
,Singapore,03/22/2020 19:30,455,2,144,2020-03-23 11:30:00,309,1.340863,103.8303918
,Romania,03/22/2020 19:30,433,3,64,2020-03-23 11:30:00,366,45.98521289999999,24.6859225
,Slovenia,03/22/2020 19:30,414,2,0,2020-03-23 11:30:00,412,45.813311299999995,14.4808369
,India,03/22/2020 19:30,396,7,24,2020-03-23 11:30:00,365,22.3511148,78.6677428
,Philippines,03/22/2020 19:30,380,25,15,2020-03-23 11:30:00,340,12.750348599999999,122.7312101
,Russia,03/22/2020 19:30,367,1,16,2020-03-23 11:30:00,350,64.6863136,97.7453061
,Peru,03/22/2020 19:30,363,5,1,2020-03-23 11:30:00,357,-6.8699697,-75.0458515
,Bahrain,03/22/2020 19:30,334,2,149,2020-03-23 11:30:00,183,26.155124899999997,50.5344606
,Egypt,03/22/2020 19:30,327,14,56,2020-03-23 11:30:00,257,26.254049300000002,29.2675469
,Estonia,03/22/2020 19:30,326,0,4,2020-03-23 11:30:00,322,58.75237779999999,25.3319078
Hong Kong,Hong Kong,03/22/2020 19:30,317,4,100,2020-03-23 11:30:00,213,22.2793278,114.16281310000001
,Panama,03/22/2020 19:30,313,3,1,2020-03-23 11:30:00,309,8.559559,-81.1308434
,South Africa,03/22/2020 19:30,274,0,2,2020-03-23 11:30:00,272,-28.816623600000003,24.99163900000001
,Argentina,03/22/2020 19:30,266,4,27,2020-03-23 11:30:00,235,-34.9964963,-64.9672817
,Croatia,03/22/2020 19:30,254,1,5,2020-03-23 11:30:00,248,45.5643442,17.0118954
,Mexico,03/22/2020 19:30,251,2,4,2020-03-23 11:30:00,245,19.4326296,-99.1331785
,Lebanon,03/22/2020 19:30,248,4,8,2020-03-23 11:30:00,236,33.875062899999996,35.843409
,Iraq,03/22/2020 19:30,233,20,57,2020-03-23 11:30:00,156,33.0955793,44.174977500000004
,Colombia,03/22/2020 19:30,231,2,3,2020-03-23 11:30:00,226,2.8894433999999998,-73.78389200000002
,Serbia,03/22/2020 19:30,222,2,2,2020-03-23 11:30:00,218,44.02432279999999,21.0765743
,Dominican Republic,03/22/2020 19:30,202,3,0,2020-03-23 11:30:00,199,19.0974031,-70.30280259999999
,Algeria,03/22/2020 19:30,201,17,65,2020-03-23 11:30:00,119,28.000027199999998,2.9999825
,Armenia,03/22/2020 19:30,194,0,2,2020-03-23 11:30:00,192,40.7696272,44.6736646
,Kuwait,03/22/2020 19:30,188,0,30,2020-03-23 11:30:00,158,29.2733964,47.4979476
,Bulgaria,03/22/2020 19:30,187,3,3,2020-03-23 11:30:00,181,42.6073975,25.4856617
,Slovakia,03/22/2020 19:30,185,0,7,2020-03-23 11:30:00,178,48.74115220000001,19.4528646
,San Marino,03/22/2020 19:30,175,20,4,2020-03-23 11:30:00,151,43.945862299999995,12.458306
Taiwan,Taiwan,03/22/2020 19:30,169,2,28,2020-03-23 11:30:00,139,23.973937399999997,120.9820179
,Uruguay,03/22/2020 19:30,158,0,0,2020-03-23 11:30:00,158,-32.8755548,-56.0201525
,United Arab Emirates,03/22/2020 19:30,153,2,38,2020-03-23 11:30:00,113,24.0002488,53.999482900000004
,Lithuania,03/22/2020 19:30,143,1,1,2020-03-23 11:30:00,141,55.35000030000001,23.7499997
,Latvia,03/22/2020 19:30,139,0,1,2020-03-23 11:30:00,138,56.8406494,24.7537645
,Costa Rica,03/22/2020 19:30,134,2,2,2020-03-23 11:30:00,130,10.2735633,-84.0739102
,Hungary,03/22/2020 19:30,131,6,16,2020-03-23 11:30:00,109,47.1817585,19.5060937
,Bosnia and Herzegovina,03/22/2020 19:30,126,1,2,2020-03-23 11:30:00,123,44.30534760000001,17.596146700000006
,Morocco,03/22/2020 19:30,115,4,3,2020-03-23 11:30:00,108,31.1728205,-7.3362482
,North Macedonia,03/22/2020 19:30,115,1,1,2020-03-23 11:30:00,113,41.617121399999995,21.7168387
,Faeroe Islands,03/22/2020 19:30,115,0,3,2020-03-23 11:30:00,112,62.19850039999999,-6.817412400000001
,Andorra,03/22/2020 19:30,113,1,1,2020-03-23 11:30:00,111,42.540716700000004,1.5732033
,Vietnam,03/22/2020 19:30,113,0,17,2020-03-23 11:30:00,96,13.2904027,108.42651129999999
,Jordan,03/22/2020 19:30,112,0,1,2020-03-23 11:30:00,111,31.1667049,36.941628
,New Zealand,03/22/2020 19:30,102,0,0,2020-03-23 11:30:00,102,-41.5000831,172.83440769999999
,Cyprus,03/22/2020 19:30,95,1,3,2020-03-23 11:30:00,91,34.982301799999995,33.1451285
,Moldova,03/22/2020 19:30,94,1,1,2020-03-23 11:30:00,92,47.28796079999999,28.5670941
,Malta,03/22/2020 19:30,90,0,2,2020-03-23 11:30:00,88,35.888599299999996,14.4476911
,Albania,03/22/2020 19:30,89,2,2,2020-03-23 11:30:00,85,41.000028,19.9999619
,Brunei,03/22/2020 19:30,88,0,2,2020-03-23 11:30:00,86,4.4137154999999995,114.5653908
,Cambodia,03/22/2020 19:30,84,0,2,2020-03-23 11:30:00,82,13.5066394,104.869423
,Sri Lanka,03/22/2020 19:30,82,0,3,2020-03-23 11:30:00,79,7.555494199999999,80.7137847
,Belarus,03/22/2020 19:30,76,0,15,2020-03-23 11:30:00,61,53.4250605,27.6971358
,Burkina Faso,03/22/2020 19:30,75,4,5,2020-03-23 11:30:00,66,12.075308300000001,-1.6880313999999998
,Tunisia,03/22/2020 19:30,75,3,1,2020-03-23 11:30:00,71,33.8439408,9.400138
,Ukraine,03/22/2020 19:30,73,3,1,2020-03-23 11:30:00,69,49.4871968,31.2718321
,Venezuela,03/22/2020 19:30,70,0,15,2020-03-23 11:30:00,55,8.0018709,-66.1109318
,Senegal,03/22/2020 19:30,67,0,5,2020-03-23 11:30:00,62,14.475060699999998,-14.452961199999999
,Azerbaijan,03/22/2020 19:30,65,1,11,2020-03-23 11:30:00,53,40.3936294,47.787250799999995
,Kazakhstan,03/22/2020 19:30,59,0,0,2020-03-23 11:30:00,59,47.2286086,65.20931970000001
,Palestine,03/22/2020 19:30,59,0,17,2020-03-23 11:30:00,42,31.9469665,35.2738655
,Guadeloupe,03/22/2020 19:30,56,1,0,2020-03-23 11:30:00,55,16.2490067,-61.56504440000001
,Oman,03/22/2020 19:30,55,0,17,2020-03-23 11:30:00,38,21.000028699999998,57.00369010000001
,Georgia,03/22/2020 19:30,54,0,1,2020-03-23 11:30:00,53,41.6809707,44.02873820000001
,Trinidad and Tobago,03/22/2020 19:30,50,0,0,2020-03-23 11:30:00,50,10.8677845,-60.9821067
,Reunion,03/22/2020 19:30,47,0,1,2020-03-23 11:30:00,46,-21.1309332,55.526577100000004
,Uzbekistan,03/22/2020 19:30,43,0,0,2020-03-23 11:30:00,43,41.32373,63.9528098
,Afghanistan,03/22/2020 19:30,40,1,1,2020-03-23 11:30:00,38,33.7680065,66.2385139
,Cameroon,03/22/2020 19:30,40,0,2,2020-03-23 11:30:00,38,4.6125522000000005,13.153581099999998
,Martinique,03/22/2020 19:30,37,1,0,2020-03-23 11:30:00,36,14.636792699999999,-61.0158269
,Liechtenstein,03/22/2020 19:30,37,0,0,2020-03-23 11:30:00,37,47.1416307,9.553152699999998
,Cuba,03/22/2020 19:30,35,1,0,2020-03-23 11:30:00,34,23.013133800000002,-80.8328748
,Channel Islands,03/22/2020 19:30,32,0,0,2020-03-23 11:30:00,32,49.4622912,-2.5812022999999997
,DRC,03/22/2020 19:30,30,1,0,2020-03-23 11:30:00,29,-4.0324900999999995,22.4574787
,Nigeria,03/22/2020 19:30,30,0,2,2020-03-23 11:30:00,28,9.6000359,7.999972099999999
,Mauritius,03/22/2020 19:30,28,2,0,2020-03-23 11:30:00,26,-20.2759451,57.5703566
,Bangladesh,03/22/2020 19:30,27,2,3,2020-03-23 11:30:00,22,24.4768598,90.29322990000001
,Guam,03/22/2020 19:30,27,1,0,2020-03-23 11:30:00,26,13.4501257,144.757551
,Honduras,03/22/2020 19:30,26,0,0,2020-03-23 11:30:00,26,15.2572432,-86.0755145
,Bolivia,03/22/2020 19:30,24,0,0,2020-03-23 11:30:00,24,-17.056869600000002,-64.9912286
,Ghana,03/22/2020 19:30,23,1,0,2020-03-23 11:30:00,22,8.0300284,-1.0800271000000001
,Puerto Rico,03/22/2020 19:30,23,1,0,2020-03-23 11:30:00,22,18.2214149,-66.4132818
,Monaco,03/22/2020 19:30,23,0,1,2020-03-23 11:30:00,22,43.7384402,7.4242474000000005
,Paraguay,03/22/2020 19:30,22,1,0,2020-03-23 11:30:00,21,-23.3165935,-58.169344499999994
Macau,Macau,03/22/2020 19:30,22,0,10,2020-03-23 11:30:00,12,22.17576050000001,113.5514142
,Montenegro,03/22/2020 19:30,21,0,0,2020-03-23 11:30:00,21,42.9868853,19.5180992
,Guatemala,03/22/2020 19:30,19,1,0,2020-03-23 11:30:00,18,15.635608800000002,-89.8988087
,Jamaica,03/22/2020 19:30,19,1,2,2020-03-23 11:30:00,16,18.115295800000002,-77.15984549999997
,Rwanda,03/22/2020 19:30,19,0,0,2020-03-23 11:30:00,19,-1.9646631,30.064435800000002
,Guyana,03/22/2020 19:30,18,1,0,2020-03-23 11:30:00,17,4.8417097,-58.64168910000001
,French Guiana,03/22/2020 19:30,18,0,0,2020-03-23 11:30:00,18,4.0039882,-52.999998
,French Polynesia,03/22/2020 19:30,18,0,0,2020-03-23 11:30:00,18,-16.0344249,-146.0490931
,Togo,03/22/2020 19:30,16,0,0,2020-03-23 11:30:00,16,8.7800265,1.0199764999999998
,Gibraltar,03/22/2020 19:30,15,0,2,2020-03-23 11:30:00,13,36.106747,-5.3352772
,Kenya,03/22/2020 19:30,15,0,0,2020-03-23 11:30:00,15,1.4419683,38.431397499999996
,Barbados,03/22/2020 19:30,14,0,0,2020-03-23 11:30:00,14,13.1500331,-59.52503050000001
,Ivory Coast,03/22/2020 19:30,14,0,1,2020-03-23 11:30:00,13,7.9897371,-5.5679457999999995
,Kyrgyzstan,03/22/2020 19:30,14,0,0,2020-03-23 11:30:00,14,41.5089324,74.724091
,Maldives,03/22/2020 19:30,13,0,3,2020-03-23 11:30:00,10,4.7064352,73.3287853
,Tanzania,03/22/2020 19:30,12,0,0,2020-03-23 11:30:00,12,-6.5247123,35.7878438
,Ethiopia,03/22/2020 19:30,11,0,0,2020-03-23 11:30:00,11,10.211670199999999,38.6521203
,Mayotte,03/22/2020 19:30,11,0,0,2020-03-23 11:30:00,11,-12.823048,45.1520755
,Mongolia,03/22/2020 19:30,10,0,0,2020-03-23 11:30:00,10,46.825038799999994,103.8499736
,Aruba,03/22/2020 19:30,9,0,1,2020-03-23 11:30:00,8,12.4902998,-69.96098420000001
,Seychelles,03/22/2020 19:30,7,0,0,2020-03-23 11:30:00,7,-4.6574976999999995,55.45401460000001
,Bermuda,03/22/2020 19:30,6,0,0,2020-03-23 11:30:00,6,32.3018217,-64.7603583
,Equatorial Guinea,03/22/2020 19:30,6,0,0,2020-03-23 11:30:00,6,1.6131719999999998,10.5170357
,U.S. Virgin Islands,03/22/2020 19:30,6,0,0,2020-03-23 11:30:00,6,17.789187,-64.7080574
,Gabon,03/22/2020 19:30,5,1,0,2020-03-23 11:30:00,4,-0.8999695,11.689969900000001
,Isle of Man,03/22/2020 19:30,5,0,0,2020-03-23 11:30:00,5,54.2358167,-4.5145987000000005
,Saint Martin,03/22/2020 19:30,5,0,0,2020-03-23 11:30:00,5,18.064818300000002,-63.0491711
,Suriname,03/22/2020 19:30,5,0,0,2020-03-23 11:30:00,5,4.1413025,-56.07711870000001
,Bahamas,03/22/2020 19:30,4,0,0,2020-03-23 11:30:00,4,24.7736546,-78.0000547
,Greenland,03/22/2020 19:30,4,0,0,2020-03-23 11:30:00,4,77.61923490000002,-42.8125967
,New Caledonia,03/22/2020 19:30,4,0,0,2020-03-23 11:30:00,4,-20.4542886,164.55660580000003
,Eswatini,03/22/2020 19:30,4,0,0,2020-03-23 11:30:00,4,-26.562480600000004,31.399131699999998
,Cayman Islands,03/22/2020 19:30,3,1,0,2020-03-23 11:30:00,2,19.5417212,-80.5667132
,Curacao,03/22/2020 19:30,3,1,0,2020-03-23 11:30:00,2,12.1845,-68.9640875
,Cabo Verde,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,16.0000552,-24.0083947
,CAR,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,7.0323598,19.9981227
,Congo,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,-0.7264326999999999,15.6419155
,El Salvador,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,13.800038199999998,-88.9140683
,Liberia,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,5.7499721,-9.3658524
,Madagascar,03/22/2020 19:30,3,0,0,2020-03-23 11:30:00,3,-18.9249604,46.441642200000004
