Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/19/2020 02:30,61682,1921,9201,
Guangdong,Mainland China,2/19/2020 02:30,1331,5,578,
Henan,Mainland China,2/19/2020 02:30,1262,19,560,
Zhejiang,Mainland China,2/19/2020 02:30,1174,0,549,
Hunan,Mainland China,2/19/2020 02:30,1008,4,554,
Anhui,Mainland China,2/19/2020 02:30,986,6,401,
Jiangxi,Mainland China,2/19/2020 02:30,934,1,362,
Jiangsu,Mainland China,2/19/2020 02:30,631,0,300,
Chongqing,Mainland China,2/19/2020 02:30,555,5,254,
Shandong,Mainland China,2/19/2020 02:30,544,3,225,
Sichuan,Mainland China,2/19/2020 02:30,514,3,185,
Heilongjiang,Mainland China,2/19/2020 02:30,470,12,115,
Beijing,Mainland China,2/19/2020 02:30,393,4,145,
Yokohama,Japan,2/19/2020 02:30,542,0,3,
Shanghai,Mainland China,2/19/2020 02:30,333,2,186,
Hebei,Mainland China,2/19/2020 02:30,306,4,136,
Fujian,Mainland China,2/19/2020 02:30,293,0,103,
Guangxi,Mainland China,2/19/2020 02:30,244,2,81,
Shaanxi,Mainland China,2/19/2020 02:30,242,0,100,
Yunnan,Mainland China,2/19/2020 02:30,172,1,60,
Hainan,Mainland China,2/19/2020 02:30,163,4,79,
Guizhou,Mainland China,2/19/2020 02:30,146,2,69,
Shanxi,Mainland China,2/19/2020 02:30,131,0,62,
Tianjin,Mainland China,2/19/2020 02:30,128,3,48,
Liaoning,Mainland China,2/19/2020 02:30,121,1,55,
Gansu,Mainland China,2/19/2020 02:30,91,2,62,
Jilin,Mainland China,2/19/2020 02:30,90,1,37,
,Singapore,2/19/2020 02:30,81,0,29,
Xinjiang,Mainland China,2/19/2020 02:30,76,1,20,
Ningxia,Mainland China,2/19/2020 02:30,70,0,42,
Inner Mongolia,Mainland China,2/19/2020 02:30,75,0,9,
Hong Kong,Hong Kong,2/19/2020 02:30,62,2,4,
,Japan,2/19/2020 02:30,77,1,20,
,Thailand,2/19/2020 02:30,35,0,15,
,South Korea,2/19/2020 02:30,47,0,16,
,Malaysia,2/19/2020 02:30,22,0,11,
Qinghai,Mainland China,2/19/2020 02:30,18,0,16,
Taiwan,Taiwan,2/19/2020 02:30,22,1,2,
,Germany,2/19/2020 02:30,16,0,9,
,Vietnam,2/19/2020 02:30,16,0,9,
,France,2/19/2020 02:30,12,1,7,
Macau,Macau,2/19/2020 02:30,10,0,5,
,UK,2/19/2020 02:30,9,0,8,
,United Arab Emirates,2/19/2020 02:30,9,0,3,
Queensland,Australia,2/19/2020 02:30,5,0,0,
British Columbia,Canada,2/19/2020 02:30,5,0,0,
New South Wales,Australia,2/19/2020 02:30,4,0,4,
Victoria,Australia,2/19/2020 02:30,4,0,4,
,India,2/19/2020 02:30,3,0,3,
Ontario,Canada,2/19/2020 02:30,3,0,1,
,Philippines,2/19/2020 02:30,3,1,2,
,Italy,2/19/2020 02:30,3,0,0,
,Russia,2/19/2020 02:30,2,0,2,
South Australia,Australia,2/19/2020 02:30,2,0,0,
,Spain,2/19/2020 02:30,2,0,2,
,Cambodia,2/19/2020 02:30,1,0,1,
,Finland,2/19/2020 02:30,1,0,1,
,Sri Lanka,2/19/2020 02:30,1,0,1,
Tibet,Mainland China,2/19/2020 02:30,1,0,1,
,Nepal,2/19/2020 02:30,1,0,1,
,Sweden,2/19/2020 02:30,1,0,0,
,Egypt,2/19/2020 02:30,1,0,0,
Brussels,Belgium,2/19/2020 02:30,1,0,1,
Illinois,US,2/19/2020 02:30,2,0,2,Chicago
Massachusetts,US,2/19/2020 02:30,1,0,0,Boston
WA,US,2/19/2020 02:30,1,0,1,Seattle
Arizona,US,2/19/2020 02:30,1,0,0,Tempe
Wisconsin,US,2/19/2020 02:30,1,0,0,Madison
Texas,US,2/19/2020 02:30,1,0,0,San Antonio
California,US,2/19/2020 02:30,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
