Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,9771,,,,,265,2020-06-16,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,16813,,,,,329,2020-06-16,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,56777,,,,,2512,2020-06-16,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,71243,,,,,4291,2020-06-16,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,12180,,,,,332,2020-06-16,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,6935,,,,,216,2020-06-16,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,7137,,,,,136,2020-06-16,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,22962,,,,,768,2020-06-16,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,37620,,,,,1145,2020-06-16,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,79853,,,,,5041,2020-06-16,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,60592,,,,,1499,2020-06-16,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,28668,,,,,656,2020-06-16,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,45507,,,,,3886,2020-06-16,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,10881,,,,,393,2020-06-16,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,14214,,,,,553,2020-06-16,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,15675,,,,,352,2020-06-16,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,23684,,,,,319,2020-06-16,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,10566,,,,,238,2020-06-16,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,6390,,,,,223,2020-06-16,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,3551,,,,,33,2020-06-16,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,27652,,,,,1087,2020-06-16,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,21728,,,,,481,2020-06-16,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,80946,,,,,7728,2020-06-16,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,181460,,,,,10767,2020-06-16,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,9839,,,,,342,2020-06-16,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,15438,,,,,360,2020-06-16,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,13960,,,,,199,2020-06-16,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
