Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
,Slovenia,03/09/2020 03:00,16,0,0,2020-03-09 19:00:00,45.813311299999995,14.4808369
,Ecuador,03/09/2020 03:00,15,0,0,2020-03-09 19:00:00,-1.3397668,-79.3666965
,Georgia,03/09/2020 03:00,15,0,0,2020-03-09 19:00:00,41.6809707,44.02873820000001
,Qatar,03/09/2020 03:00,15,0,0,2020-03-09 19:00:00,25.3336984,51.2295295
,Romania,03/09/2020 03:00,15,0,5,2020-03-09 19:00:00,45.98521289999999,24.6859225
,Saudi Arabia,03/09/2020 03:00,15,0,1,2020-03-09 19:00:00,25.62426180000001,42.352832799999995
,Argentina,03/09/2020 03:00,12,1,0,2020-03-09 19:00:00,-34.9964963,-64.9672817
,Croatia,03/09/2020 03:00,12,0,0,2020-03-09 19:00:00,45.5643442,17.0118954
,Poland,03/09/2020 03:00,11,0,0,2020-03-09 19:00:00,52.215933,19.134422
,Philippines,03/09/2020 03:00,10,1,2,2020-03-09 19:00:00,12.750348599999999,122.7312101
Macau,Macau,03/09/2020 03:00,10,0,10,2020-03-09 19:00:00,22.17576050000001,113.5514142
,Estonia,03/09/2020 03:00,10,0,0,2020-03-09 19:00:00,58.75237779999999,25.3319078
,Chile,03/09/2020 03:00,10,0,0,2020-03-09 19:00:00,-31.7613365,-71.3187697
,Azerbaijan,03/09/2020 03:00,9,0,0,2020-03-09 19:00:00,40.3936294,47.787250799999995
,Costa Rica,03/09/2020 03:00,9,0,0,2020-03-09 19:00:00,10.2735633,-84.0739102
,Hungary,03/09/2020 03:00,9,0,0,2020-03-09 19:00:00,47.1817585,19.5060937
,Mexico,03/09/2020 03:00,7,0,1,2020-03-09 19:00:00,19.4326296,-99.1331785
,Pakistan,03/09/2020 03:00,7,0,1,2020-03-09 19:00:00,30.3308401,71.247499
,Peru,03/09/2020 03:00,7,0,0,2020-03-09 19:00:00,-6.8699697,-75.0458515
,Belarus,03/09/2020 03:00,6,0,0,2020-03-09 19:00:00,53.4250605,27.6971358
,Indonesia,03/09/2020 03:00,6,0,0,2020-03-09 19:00:00,-2.4833826,117.89028529999999
,Latvia,03/09/2020 03:00,6,0,1,2020-03-09 19:00:00,56.8406494,24.7537645
,Dominican Republic,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,19.0974031,-70.30280259999999
,Luxembourg,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,49.8158683,6.1296751
,New Zealand,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,-41.5000831,172.83440769999999
,French Guiana,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,4.0039882,-52.999998
,Guyana,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,4.8417097,-58.64168910000001
,Slovakia,03/09/2020 03:00,5,0,0,2020-03-09 19:00:00,48.74115220000001,19.4528646
,Afghanistan,03/09/2020 03:00,4,0,0,2020-03-09 19:00:00,33.7680065,66.2385139
,Senegal,03/09/2020 03:00,4,0,1,2020-03-09 19:00:00,14.475060699999998,-14.452961199999999
,Bulgaria,03/09/2020 03:00,4,0,0,2020-03-09 19:00:00,42.6073975,25.4856617
,Maldives,03/09/2020 03:00,4,0,0,2020-03-09 19:00:00,4.7064352,73.3287853
,North Macedonia,03/09/2020 03:00,3,0,0,2020-03-09 19:00:00,41.617121399999995,21.7168387
,Bangladesh,03/09/2020 03:00,3,0,0,2020-03-09 19:00:00,24.4768598,90.29322990000001
,Bosnia and Herzegovina,03/09/2020 03:00,3,0,0,2020-03-09 19:00:00,44.30534760000001,17.596146700000006
,Malta,03/09/2020 03:00,3,0,0,2020-03-09 19:00:00,35.888599299999996,14.4476911
,South Africa,03/09/2020 03:00,3,0,0,2020-03-09 19:00:00,-28.816623600000003,24.99163900000001
,Cambodia,03/09/2020 03:00,2,0,1,2020-03-09 19:00:00,13.5066394,104.869423
,Morocco,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,31.1728205,-7.3362482
,Tunisia,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,33.8439408,9.400138
,Albania,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,41.000028,19.9999619
,Cameroon,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,4.6125522000000005,13.153581099999998
,Faeroe Islands,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,62.19850039999999,-6.817412400000001
,Martinique,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,14.636792699999999,-61.0158269
,Saint Martin,03/09/2020 03:00,2,0,0,2020-03-09 19:00:00,48.5683066,6.7539988
,Andorra,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,42.540716700000004,1.5732033
,Armenia,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,40.7696272,44.6736646
,Jordan,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,31.1667049,36.941628
,Lithuania,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,55.35000030000001,23.7499997
,Monaco,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,43.7384402,7.4242474000000005
,Nepal,03/09/2020 03:00,1,0,1,2020-03-09 19:00:00,28.108392900000002,84.0917139
,Nigeria,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,9.6000359,7.999972099999999
,Sri Lanka,03/09/2020 03:00,1,0,1,2020-03-09 19:00:00,7.555494199999999,80.7137847
,Ukraine,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,49.4871968,31.2718321
,Bhutan,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,27.549511,90.5119273
,Colombia,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,2.8894433999999998,-73.78389200000002
,Gibraltar,03/09/2020 03:00,1,0,1,2020-03-09 19:00:00,36.106747,-5.3352772
,Vatican City,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,41.9038149,12.453152699999999
,Liechtenstein,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,47.1416307,9.553152699999998
,Moldova,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,47.28796079999999,28.5670941
,Paraguay,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,-23.3165935,-58.169344499999994
,St. Barth,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,17.9036287,-62.8115688
,Serbia,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,44.02432279999999,21.0765743
,Togo,03/09/2020 03:00,1,0,0,2020-03-09 19:00:00,8.7800265,1.0199764999999998
