Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,17202,,,,,457,2020-07-19,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,33585,,,,,505,2020-07-19,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,90534,,,,,3129,2020-07-19,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,137484,,,,,5523,2020-07-19,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,29117,,,,,686,2020-07-19,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,25373,,,,,429,2020-07-19,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,17209,,,,,288,2020-07-19,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,49583,,,,,1381,2020-07-19,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,120238,,,,,2793,2020-07-19,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,146972,,,,,7178,2020-07-19,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,106092,,,,,2676,2020-07-19,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,66971,,,,,1477,2020-07-19,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,78509,,,,,5928,2020-07-19,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,39297,,,,,1100,2020-07-19,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,43451,,,,,1572,2020-07-19,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,43072,,,,,1111,2020-07-19,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,81163,,,,,1075,2020-07-19,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,40795,,,,,1086,2020-07-19,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,32971,,,,,1312,2020-07-19,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,16006,,,,,216,2020-07-19,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,70131,,,,,2202,2020-07-19,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,90875,,,,,1964,2020-07-19,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,135230,,,,,11919,2020-07-19,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,412027,,,,,19647,2020-07-19,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,53553,,,,,1308,2020-07-19,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,46847,,,,,1229,2020-07-19,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,52531,,,,,662,2020-07-19,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
