Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/13/2020 03:00,48206,1310,3441,
Guangdong,Mainland China,2/13/2020 03:00,1241,2,289,
Henan,Mainland China,2/13/2020 03:00,1169,10,272,
Zhejiang,Mainland China,2/13/2020 03:00,1145,0,330,
Hunan,Mainland China,2/13/2020 03:00,968,2,316,
Anhui,Mainland China,2/13/2020 03:00,910,5,149,
Jiangxi,Mainland China,2/13/2020 03:00,872,1,170,
Jiangsu,Mainland China,2/13/2020 03:00,570,0,133,
Chongqing,Mainland China,2/13/2020 03:00,525,3,114,
Shandong,Mainland China,2/13/2020 03:00,506,2,104,
Sichuan,Mainland China,2/13/2020 03:00,451,1,97,
Heilongjiang,Mainland China,2/13/2020 03:00,395,9,31,
Beijing,Mainland China,2/13/2020 03:00,366,3,68,
Shanghai,Mainland China,2/13/2020 03:00,315,1,62,
Fujian,Mainland China,2/13/2020 03:00,279,0,54,
Hebei,Mainland China,2/13/2020 03:00,265,3,60,
Shaanxi,Mainland China,2/13/2020 03:00,229,0,44,
Guangxi,Mainland China,2/13/2020 03:00,222,2,33,
Yokohama,Japan,2/13/2020 03:00,218,0,0,
Hainan,Mainland China,2/13/2020 03:00,157,4,27,
Yunnan,Mainland China,2/13/2020 03:00,155,0,25,
Guizhou,Mainland China,2/13/2020 03:00,135,1,20,
Shanxi,Mainland China,2/13/2020 03:00,126,0,33,
Liaoning,Mainland China,2/13/2020 03:00,116,1,21,
Tianjin,Mainland China,2/13/2020 03:00,113,3,11,
Gansu,Mainland China,2/13/2020 03:00,87,2,33,
Jilin,Mainland China,2/13/2020 03:00,84,1,22,
Xinjiang,Mainland China,2/13/2020 03:00,63,1,3,
Inner Mongolia,Mainland China,2/13/2020 03:00,61,0,6,
Ningxia,Mainland China,2/13/2020 03:00,64,0,24,
Hong Kong,Hong Kong,2/13/2020 03:00,50,1,1,
,Singapore,2/13/2020 03:00,50,0,15,
,Thailand,2/13/2020 03:00,33,0,10,
,Japan,2/13/2020 03:00,29,0,10,
,South Korea,2/13/2020 03:00,28,0,7,
Qinghai,Mainland China,2/13/2020 03:00,18,0,9,
Taiwan,Taiwan,2/13/2020 03:00,18,0,1,
,Malaysia,2/13/2020 03:00,18,0,3,
,Germany,2/13/2020 03:00,16,0,0,
,Vietnam,2/13/2020 03:00,16,0,7,
,France,2/13/2020 03:00,11,0,2,
Macau,Macau,2/13/2020 03:00,10,0,2,
,UK,2/13/2020 03:00,9,0,1,
,United Arab Emirates,2/13/2020 03:00,8,0,1,
California,US,2/13/2020 03:00,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/13/2020 03:00,5,0,0,
New South Wales,Australia,2/13/2020 03:00,4,0,3,
Victoria,Australia,2/13/2020 03:00,4,0,2,
British Columbia,Canada,2/13/2020 03:00,4,0,0,
Ontario,Canada,2/13/2020 03:00,3,0,0,
,India,2/13/2020 03:00,3,0,0,
,Philippines,2/13/2020 03:00,3,1,2,
,Italy,2/13/2020 03:00,3,0,0,
,Russia,2/13/2020 03:00,2,0,2,
Illinois,US,2/13/2020 03:00,2,0,2,Chicago
South Australia,Australia,2/13/2020 03:00,2,0,0,
,Spain,2/13/2020 03:00,2,0,0,
,Cambodia,2/13/2020 03:00,1,0,1,
,Finland,2/13/2020 03:00,1,0,1,
,Sri Lanka,2/13/2020 03:00,1,0,1,
Tibet,Mainland China,2/13/2020 03:00,1,0,1,
,Nepal,2/13/2020 03:00,1,0,1,
,Sweden,2/13/2020 03:00,1,0,0,
Massachusetts,US,2/13/2020 03:00,1,0,0,Boston
WA,US,2/13/2020 03:00,1,0,1,Seattle
Arizona,US,2/13/2020 03:00,1,0,0,Tempe
Brussels,Belgium,2/13/2020 03:00,1,0,0,
WI,US,2/13/2020 03:00,1,0,0,Madison
