Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
Oregon,US,03/08/2020 06:00,7,0,0,2020-03-08 22:00:00,43.9792797,-120.737257
Georgia,US,03/08/2020 06:00,7,0,0,2020-03-08 22:00:00,32.329380900000004,-83.1137366
Illinois,US,03/08/2020 06:00,6,0,2,2020-03-08 22:00:00,40.079660600000004,-89.4337288
Arizona,US,03/08/2020 06:00,5,0,1,2020-03-08 22:00:00,34.395342,-111.76327549999999
New Hampshire,US,03/08/2020 06:00,4,0,0,2020-03-08 22:00:00,43.484913299999995,-71.6553992
New Jersey,US,03/08/2020 06:00,4,0,0,2020-03-08 22:00:00,40.0757384,-74.4041622
Pennsylvania,US,03/08/2020 06:00,4,0,0,2020-03-08 22:00:00,40.9699889,-77.72788309999999
Rhode Island,US,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,41.7962409,-71.59923719999998
Maryland,US,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,39.5162234,-76.9382069
North Carolina,US,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,35.6729639,-79.03929190000002
Nevada,US,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,39.515882500000004,-116.85372269999999
Connecticut,US,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,41.6500201,-72.7342163
South Carolina,US,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,33.687438799999995,-80.4363743
Wisconsin,US,03/08/2020 06:00,1,0,1,2020-03-08 22:00:00,44.4308975,-89.6884637
Tennessee,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,35.7730076,-86.28200809999998
Indiana,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,40.327012700000004,-86.1746933
Minnesota,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,45.98965870000001,-94.6113288
Kentucky,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,37.5726028,-85.1551411
Nebraska,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,41.7370229,-99.5873816
Oklahoma,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,34.9550817,-97.2684063
Hawaii,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,21.2160437,-157.975203
Utah,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,39.4225192,-111.71435840000001
Washington DC,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,38.89489320000001,-77.0365529
Kansas,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,38.27312,-98.5821872
Virginia,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,37.1232245,-78.4927721
Missouri,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,38.7604815,-92.5617875
Vermont,US,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,44.5990718,-72.5002608
Ontario,Canada,03/08/2020 06:00,28,0,3,2020-03-08 22:00:00,50.000678,-86.000977
British Columbia,Canada,03/08/2020 06:00,27,0,3,2020-03-08 22:00:00,55.001251,-125.00244099999999
Quebec,Canada,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,52.4760892,-71.8258668
Alberta,Canada,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,55.001251,-115.00213600000001
,South Korea,03/08/2020 06:00,7313,50,130,2020-03-08 22:00:00,35.8713,128.6018
,Iran,03/08/2020 06:00,6566,194,2134,2020-03-08 22:00:00,32.6475314,54.56435160000001
,Italy,03/08/2020 06:00,5883,233,589,2020-03-08 22:00:00,45.6209,9.768892999999998
,France,03/08/2020 06:00,949,16,12,2020-03-08 22:00:00,46.603353999999996,1.8883334999999999
,Germany,03/08/2020 06:00,847,0,18,2020-03-08 22:00:00,51.0834196,10.4234469
Yokohama,Japan,03/08/2020 06:00,696,6,245,2020-03-08 22:00:00,35.44499099999999,139.636768
,Spain,03/08/2020 06:00,525,10,30,2020-03-08 22:00:00,39.3262345,-4.838064900000001
,Japan,03/08/2020 06:00,461,6,76,2020-03-08 22:00:00,36.5748441,139.2394179
,Switzerland,03/08/2020 06:00,268,1,3,2020-03-08 22:00:00,46.7985624,8.231973599999998
,UK,03/08/2020 06:00,209,2,18,2020-03-08 22:00:00,54.70235450000001,-3.2765752999999997
,Netherlands,03/08/2020 06:00,188,1,0,2020-03-08 22:00:00,52.500169799999995,5.7480820999999995
Brussels,Belgium,03/08/2020 06:00,169,0,1,2020-03-08 22:00:00,50.8436709,4.3674367
,Sweden,03/08/2020 06:00,161,0,1,2020-03-08 22:00:00,59.67497120000001,14.5208584
,Norway,03/08/2020 06:00,157,0,1,2020-03-08 22:00:00,60.5000209,9.099971499999999
,Singapore,03/08/2020 06:00,138,0,90,2020-03-08 22:00:00,1.340863,103.8303918
Hong Kong,Hong Kong,03/08/2020 06:00,113,2,55,2020-03-08 22:00:00,22.2793278,114.16281310000001
,Austria,03/08/2020 06:00,104,0,2,2020-03-08 22:00:00,47.2000338,13.199959
,Malaysia,03/08/2020 06:00,93,0,23,2020-03-08 22:00:00,4.5693754,102.2656823
,Bahrain,03/08/2020 06:00,85,0,6,2020-03-08 22:00:00,26.155124899999997,50.5344606
,Greece,03/08/2020 06:00,66,0,0,2020-03-08 22:00:00,38.995368299999996,21.987713199999998
,Kuwait,03/08/2020 06:00,62,0,1,2020-03-08 22:00:00,29.2733964,47.4979476
,Iraq,03/08/2020 06:00,54,4,1,2020-03-08 22:00:00,33.0955793,44.174977500000004
,Thailand,03/08/2020 06:00,50,1,31,2020-03-08 22:00:00,14.8971921,100.83273
,Iceland,03/08/2020 06:00,50,0,1,2020-03-08 22:00:00,64.9841821,-18.1059013
,Egypt,03/08/2020 06:00,48,0,1,2020-03-08 22:00:00,26.254049300000002,29.2675469
Taiwan,Taiwan,03/08/2020 06:00,45,1,15,2020-03-08 22:00:00,23.973937399999997,120.9820179
,United Arab Emirates,03/08/2020 06:00,45,0,7,2020-03-08 22:00:00,24.0002488,53.999482900000004
,India,03/08/2020 06:00,39,0,3,2020-03-08 22:00:00,22.3511148,78.6677428
,Lebanon,03/08/2020 06:00,28,0,1,2020-03-08 22:00:00,33.875062899999996,35.843409
,Denmark,03/08/2020 06:00,27,0,1,2020-03-08 22:00:00,55.670249,10.333328300000002
,San Marino,03/08/2020 06:00,26,1,0,2020-03-08 22:00:00,43.945862299999995,12.458306
,Czechia,03/08/2020 06:00,26,0,0,2020-03-08 22:00:00,49.816700299999994,15.4749544
,Israel,03/08/2020 06:00,25,0,3,2020-03-08 22:00:00,31.531311300000002,34.8667654
,Portugal,03/08/2020 06:00,25,0,0,2020-03-08 22:00:00,40.0332629,-7.889626299999999
,Finland,03/08/2020 06:00,23,0,1,2020-03-08 22:00:00,63.2467777,25.9209164
,Vietnam,03/08/2020 06:00,21,0,16,2020-03-08 22:00:00,13.2904027,108.42651129999999
,Algeria,03/08/2020 06:00,19,0,0,2020-03-08 22:00:00,28.000027199999998,2.9999825
,Brazil,03/08/2020 06:00,19,0,0,2020-03-08 22:00:00,-10.333333300000001,-53.2
,Ireland,03/08/2020 06:00,19,0,0,2020-03-08 22:00:00,52.865196,-7.9794599
,Palestine,03/08/2020 06:00,19,0,0,2020-03-08 22:00:00,31.9469665,35.2738655
,Oman,03/08/2020 06:00,16,0,2,2020-03-08 22:00:00,21.000028699999998,57.00369010000001
,Russia,03/08/2020 06:00,15,0,3,2020-03-08 22:00:00,64.6863136,97.7453061
,Ecuador,03/08/2020 06:00,14,0,0,2020-03-08 22:00:00,-1.3397668,-79.3666965
,Georgia,03/08/2020 06:00,13,0,0,2020-03-08 22:00:00,41.6809707,44.02873820000001
,Romania,03/08/2020 06:00,13,0,3,2020-03-08 22:00:00,45.98521289999999,24.6859225
,Croatia,03/08/2020 06:00,12,0,0,2020-03-08 22:00:00,45.5643442,17.0118954
,Qatar,03/08/2020 06:00,12,0,0,2020-03-08 22:00:00,25.3336984,51.2295295
,Slovenia,03/08/2020 06:00,12,0,0,2020-03-08 22:00:00,45.813311299999995,14.4808369
,Saudi Arabia,03/08/2020 06:00,11,0,1,2020-03-08 22:00:00,25.62426180000001,42.352832799999995
Macau,Macau,03/08/2020 06:00,10,0,10,2020-03-08 22:00:00,22.17576050000001,113.5514142
,Estonia,03/08/2020 06:00,10,0,0,2020-03-08 22:00:00,58.75237779999999,25.3319078
,Argentina,03/08/2020 06:00,9,1,0,2020-03-08 22:00:00,-34.9964963,-64.9672817
,Azerbaijan,03/08/2020 06:00,9,0,0,2020-03-08 22:00:00,40.3936294,47.787250799999995
,Mexico,03/08/2020 06:00,7,0,1,2020-03-08 22:00:00,19.4326296,-99.1331785
,Chile,03/08/2020 06:00,7,0,0,2020-03-08 22:00:00,-31.7613365,-71.3187697
,Philippines,03/08/2020 06:00,6,1,2,2020-03-08 22:00:00,12.750348599999999,122.7312101
,Belarus,03/08/2020 06:00,6,0,0,2020-03-08 22:00:00,53.4250605,27.6971358
,Indonesia,03/08/2020 06:00,6,0,0,2020-03-08 22:00:00,-2.4833826,117.89028529999999
,Pakistan,03/08/2020 06:00,6,0,1,2020-03-08 22:00:00,30.3308401,71.247499
,Peru,03/08/2020 06:00,6,0,0,2020-03-08 22:00:00,-6.8699697,-75.0458515
,Poland,03/08/2020 06:00,6,0,0,2020-03-08 22:00:00,52.215933,19.134422
,New Zealand,03/08/2020 06:00,5,0,0,2020-03-08 22:00:00,-41.5000831,172.83440769999999
,Costa Rica,03/08/2020 06:00,5,0,0,2020-03-08 22:00:00,10.2735633,-84.0739102
,French Guiana,03/08/2020 06:00,5,0,0,2020-03-08 22:00:00,4.0039882,-52.999998
,Hungary,03/08/2020 06:00,5,0,0,2020-03-08 22:00:00,47.1817585,19.5060937
,Afghanistan,03/08/2020 06:00,4,0,0,2020-03-08 22:00:00,33.7680065,66.2385139
,Senegal,03/08/2020 06:00,4,0,1,2020-03-08 22:00:00,14.475060699999998,-14.452961199999999
,Bulgaria,03/08/2020 06:00,4,0,0,2020-03-08 22:00:00,42.6073975,25.4856617
,Luxembourg,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,49.8158683,6.1296751
,North Macedonia,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,41.617121399999995,21.7168387
,Bosnia and Herzegovina,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,44.30534760000001,17.596146700000006
,Malta,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,35.888599299999996,14.4476911
,Slovakia,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,48.74115220000001,19.4528646
,South Africa,03/08/2020 06:00,3,0,0,2020-03-08 22:00:00,-28.816623600000003,24.99163900000001
,Cambodia,03/08/2020 06:00,2,0,1,2020-03-08 22:00:00,13.5066394,104.869423
,Dominican Republic,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,19.0974031,-70.30280259999999
,Latvia,03/08/2020 06:00,2,0,1,2020-03-08 22:00:00,56.8406494,24.7537645
,Morocco,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,31.1728205,-7.3362482
,Cameroon,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,4.6125522000000005,13.153581099999998
,Faeroe Islands,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,62.19850039999999,-6.817412400000001
,Maldives,03/08/2020 06:00,2,0,0,2020-03-08 22:00:00,4.7064352,73.3287853
,Andorra,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,42.540716700000004,1.5732033
,Armenia,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,40.7696272,44.6736646
,Jordan,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,31.1667049,36.941628
,Lithuania,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,55.35000030000001,23.7499997
,Monaco,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,43.7384402,7.4242474000000005
,Nepal,03/08/2020 06:00,1,0,1,2020-03-08 22:00:00,28.108392900000002,84.0917139
,Nigeria,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,9.6000359,7.999972099999999
,Sri Lanka,03/08/2020 06:00,1,0,1,2020-03-08 22:00:00,7.555494199999999,80.7137847
,Tunisia,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,33.8439408,9.400138
,Ukraine,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,49.4871968,31.2718321
,Bhutan,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,27.549511,90.5119273
,Colombia,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,2.8894433999999998,-73.78389200000002
,Gibraltar,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,36.106747,-5.3352772
,Vatican City,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,41.9038149,12.453152699999999
,Liechtenstein,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,47.1416307,9.553152699999998
,Moldova,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,47.28796079999999,28.5670941
,Paraguay,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,-23.3165935,-58.169344499999994
,Serbia,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,44.02432279999999,21.0765743
,Togo,03/08/2020 06:00,1,0,0,2020-03-08 22:00:00,8.7800265,1.0199764999999998
