Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Xinjiang,China,07/29/2020 07:00,400,3,75,0,0,2020-07-29 22:00:00,322,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Beijing,China,07/29/2020 07:00,932,9,896,0,0,2020-07-29 22:00:00,27,21540000.0,Asia,Worldwide,39.906217,116.3912757
Guangdong,China,07/29/2020 07:00,1674,8,1648,0,0,2020-07-29 22:00:00,18,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Shanghai,China,07/29/2020 07:00,744,7,720,0,0,2020-07-29 22:00:00,17,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Liaoning,China,07/29/2020 07:00,211,2,160,0,0,2020-07-29 22:00:00,49,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Inner Mongolia,China,07/29/2020 07:00,258,1,244,0,0,2020-07-29 22:00:00,13,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Shandong,China,07/29/2020 07:00,799,7,785,0,0,2020-07-29 22:00:00,7,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Sichuan,China,07/29/2020 07:00,604,3,596,0,0,2020-07-29 22:00:00,5,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Tianjin,China,07/29/2020 07:00,204,3,195,0,0,2020-07-29 22:00:00,6,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shaanxi,China,07/29/2020 07:00,323,3,318,0,0,2020-07-29 22:00:00,2,37330000.0,Asia,Worldwide,36.0,109.0
Jilin,China,07/29/2020 07:00,157,2,153,0,0,2020-07-29 22:00:00,2,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Zhejiang,China,07/29/2020 07:00,1270,1,1268,0,0,2020-07-29 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Fujian,China,07/29/2020 07:00,366,1,361,0,0,2020-07-29 22:00:00,4,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Jiangsu,China,07/29/2020 07:00,655,0,654,0,0,2020-07-29 22:00:00,1,80400000.0,Asia,Worldwide,33.0000001,119.9999999
