Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/18/2020 23:00,61682,1921,9128,
Guangdong,Mainland China,2/18/2020 23:00,1331,5,571,
Henan,Mainland China,2/18/2020 23:00,1262,19,552,
Zhejiang,Mainland China,2/18/2020 23:00,1173,0,544,
Hunan,Mainland China,2/18/2020 23:00,1008,4,542,
Anhui,Mainland China,2/18/2020 23:00,986,6,361,
Jiangxi,Mainland China,2/18/2020 23:00,934,1,362,
Jiangsu,Mainland China,2/18/2020 23:00,631,0,296,
Chongqing,Mainland China,2/18/2020 23:00,555,5,254,
Shandong,Mainland China,2/18/2020 23:00,544,3,215,
Sichuan,Mainland China,2/18/2020 23:00,514,3,177,
Heilongjiang,Mainland China,2/18/2020 23:00,470,12,108,
Beijing,Mainland China,2/18/2020 23:00,393,4,145,
Yokohama,Japan,2/18/2020 23:00,542,0,3,
Shanghai,Mainland China,2/18/2020 23:00,333,1,177,
Hebei,Mainland China,2/18/2020 23:00,306,4,136,
Fujian,Mainland China,2/18/2020 23:00,293,0,96,
Guangxi,Mainland China,2/18/2020 23:00,244,2,76,
Shaanxi,Mainland China,2/18/2020 23:00,242,0,89,
Yunnan,Mainland China,2/18/2020 23:00,172,0,57,
Hainan,Mainland China,2/18/2020 23:00,163,4,79,
Guizhou,Mainland China,2/18/2020 23:00,146,2,69,
Shanxi,Mainland China,2/18/2020 23:00,131,0,61,
Tianjin,Mainland China,2/18/2020 23:00,128,3,48,
Liaoning,Mainland China,2/18/2020 23:00,121,1,55,
Gansu,Mainland China,2/18/2020 23:00,91,2,62,
Jilin,Mainland China,2/18/2020 23:00,90,1,36,
,Singapore,2/18/2020 23:00,81,0,29,
Xinjiang,Mainland China,2/18/2020 23:00,76,1,14,
Ningxia,Mainland China,2/18/2020 23:00,70,0,42,
Inner Mongolia,Mainland China,2/18/2020 23:00,75,0,9,
Hong Kong,Hong Kong,2/18/2020 23:00,62,2,4,
,Japan,2/18/2020 23:00,76,1,20,
,Thailand,2/18/2020 23:00,35,0,15,
,South Korea,2/18/2020 23:00,46,0,16,
,Malaysia,2/18/2020 23:00,22,0,11,
Qinghai,Mainland China,2/18/2020 23:00,18,0,15,
Taiwan,Taiwan,2/18/2020 23:00,22,1,2,
,Germany,2/18/2020 23:00,16,0,9,
,Vietnam,2/18/2020 23:00,16,0,7,
,France,2/18/2020 23:00,12,1,7,
Macau,Macau,2/18/2020 23:00,10,0,5,
,UK,2/18/2020 23:00,9,0,8,
,United Arab Emirates,2/18/2020 23:00,9,0,3,
Queensland,Australia,2/18/2020 23:00,5,0,0,
British Columbia,Canada,2/18/2020 23:00,5,0,0,
New South Wales,Australia,2/18/2020 23:00,4,0,4,
Victoria,Australia,2/18/2020 23:00,4,0,4,
,India,2/18/2020 23:00,3,0,3,
Ontario,Canada,2/18/2020 23:00,3,0,1,
,Philippines,2/18/2020 23:00,3,1,2,
,Italy,2/18/2020 23:00,3,0,0,
,Russia,2/18/2020 23:00,2,0,2,
South Australia,Australia,2/18/2020 23:00,2,0,0,
,Spain,2/18/2020 23:00,2,0,2,
,Cambodia,2/18/2020 23:00,1,0,1,
,Finland,2/18/2020 23:00,1,0,1,
,Sri Lanka,2/18/2020 23:00,1,0,1,
Tibet,Mainland China,2/18/2020 23:00,1,0,1,
,Nepal,2/18/2020 23:00,1,0,1,
,Sweden,2/18/2020 23:00,1,0,0,
,Egypt,2/18/2020 23:00,1,0,0,
Brussels,Belgium,2/18/2020 23:00,1,0,1,
Illinois,US,2/18/2020 23:00,2,0,2,Chicago
Massachusetts,US,2/18/2020 23:00,1,0,0,Boston
WA,US,2/18/2020 23:00,1,0,1,Seattle
Arizona,US,2/18/2020 23:00,1,0,0,Tempe
Wisconsin,US,2/18/2020 23:00,1,0,0,Madison
Texas,US,2/18/2020 23:00,1,0,0,San Antonio
California,US,2/18/2020 23:00,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
