Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,14112,,,,,387,2020-07-04,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,29574,,,,,438,2020-07-04,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,74537,,,,,2887,2020-07-04,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,112531,,,,,5069,2020-07-04,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,22241,,,,,533,2020-07-04,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,18769,,,,,358,2020-07-04,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,11736,,,,,211,2020-07-04,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,38404,,,,,1113,2020-07-04,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,82314,,,,,2001,2020-07-04,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,118311,,,,,6373,2020-07-04,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,88214,,,,,2153,2020-07-04,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,50765,,,,,1062,2020-07-04,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,62362,,,,,5068,2020-07-04,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,25561,,,,,762,2020-07-04,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,33487,,,,,1177,2020-07-04,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,28186,,,,,764,2020-07-04,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,53996,,,,,643,2020-07-04,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,27502,,,,,602,2020-07-04,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,19540,,,,,741,2020-07-04,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,9388,,,,,107,2020-07-04,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,51689,,,,,1758,2020-07-04,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,53351,,,,,1110,2020-07-04,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,118956,,,,,10500,2020-07-04,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,310702,,,,,15694,2020-07-04,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,28166,,,,,728,2020-07-04,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,30371,,,,,690,2020-07-04,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,30261,,,,,376,2020-07-04,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
