Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,Population,lat,lon
South Australia,Australia,04/08/2020 18:00,420,3,53,2020-04-09 09:00:00,364,1677000.0,-34.928180499999996,138.5999312
Western Australia,Australia,04/08/2020 18:00,481,6,170,2020-04-09 09:00:00,305,2589000.0,-31.95271210000001,115.86047959999999
Tasmania,Australia,04/08/2020 18:00,107,3,34,2020-04-09 09:00:00,70,515000.0,-42.8825088,147.3281233
Australian Capital Territory,Australia,04/08/2020 18:00,99,2,47,2020-04-09 09:00:00,50,412576.0,-35.488350200000006,149.00269419999995
Northern Territory,Australia,04/08/2020 18:00,28,0,2,2020-04-09 09:00:00,26,211945.0,-12.46044,130.8410469
,Artania Cruise,04/08/2020 18:00,41,0,0,2020-04-09 09:00:00,41,1300.0,-32.065715000000004,115.67786299999999
,Australia,04/08/2020 18:00,0,0,1594,2020-04-09 09:00:00,-1594,,-24.7761086,134.755
New York,US,04/08/2020 18:00,151061,6268,15888,2020-04-09 09:00:00,128905,19542200.0,40.7127281,-74.0060152
New Jersey,US,04/08/2020 18:00,47437,1504,51,2020-04-09 09:00:00,45882,8909000.0,40.0757384,-74.4041622
Michigan,US,04/08/2020 18:00,20346,959,94,2020-04-09 09:00:00,19293,9996000.0,43.6211955,-84.6824346
California,US,04/08/2020 18:00,17863,454,375,2020-04-09 09:00:00,17034,39560000.0,36.7014631,-118.75599740000001
Louisiana,US,04/08/2020 18:00,17030,652,0,2020-04-09 09:00:00,16378,4660000.0,30.8703881,-92.007126
Massachusetts,US,04/08/2020 18:00,16790,433,311,2020-04-09 09:00:00,16046,6902000.0,42.3788774,-72.03236600000002
Pennsylvania,US,04/08/2020 18:00,16631,318,134,2020-04-09 09:00:00,16179,12810000.0,40.9699889,-77.72788309999999
Florida,US,04/08/2020 18:00,15456,309,0,2020-04-09 09:00:00,15147,21300000.0,27.7567667,-81.4639835
Illinois,US,04/08/2020 18:00,15078,462,121,2020-04-09 09:00:00,14495,12740000.0,40.079660600000004,-89.4337288
Georgia,US,04/08/2020 18:00,9901,362,0,2020-04-09 09:00:00,9539,10520000.0,32.329380900000004,-83.1137366
Texas,US,04/08/2020 18:00,9777,189,989,2020-04-09 09:00:00,8599,28700000.0,31.8160381,-99.51209859999999
WA,US,04/08/2020 18:00,9193,422,904,2020-04-09 09:00:00,7867,7536000.0,47.2868352,-120.2126139
Connecticut,US,04/08/2020 18:00,7781,326,0,2020-04-09 09:00:00,7455,3573000.0,41.6500201,-72.7342163
Indiana,US,04/08/2020 18:00,5943,203,0,2020-04-09 09:00:00,5740,6692000.0,40.327012700000004,-86.1746933
Colorado,US,04/08/2020 18:00,5655,193,0,2020-04-09 09:00:00,5462,5696000.0,38.7251776,-105.60771670000001
Maryland,US,04/08/2020 18:00,5529,124,288,2020-04-09 09:00:00,5117,6043000.0,39.5162234,-76.9382069
Ohio,US,04/08/2020 18:00,5148,193,0,2020-04-09 09:00:00,4955,11690000.0,40.225356899999994,-82.6881395
Tennessee,US,04/08/2020 18:00,4363,79,592,2020-04-09 09:00:00,3692,6770000.0,35.7730076,-86.28200809999998
Virginia,US,04/08/2020 18:00,3645,66,2,2020-04-09 09:00:00,3577,8518000.0,37.1232245,-78.4927721
North Carolina,US,04/08/2020 18:00,3491,64,203,2020-04-09 09:00:00,3224,10380000.0,35.6729639,-79.03929190000002
Missouri,US,04/08/2020 18:00,3209,86,74,2020-04-09 09:00:00,3049,6126000.0,38.7604815,-92.5617875
Arizona,US,04/08/2020 18:00,2726,80,3,2020-04-09 09:00:00,2643,7172000.0,34.395342,-111.76327549999999
Wisconsin,US,04/08/2020 18:00,2710,100,1,2020-04-09 09:00:00,2609,5814000.0,44.4308975,-89.6884637
South Carolina,US,04/08/2020 18:00,2417,51,0,2020-04-09 09:00:00,2366,5084000.0,33.687438799999995,-80.4363743
Alabama,US,04/08/2020 18:00,2328,66,0,2020-04-09 09:00:00,2262,4888000.0,33.258881699999996,-86.8295337
Nevada,US,04/08/2020 18:00,2259,72,38,2020-04-09 09:00:00,2149,3034000.0,39.515882500000004,-116.85372269999999
Mississippi,US,04/08/2020 18:00,2003,67,0,2020-04-09 09:00:00,1936,2987000.0,32.9715645,-89.7348497
Utah,US,04/08/2020 18:00,1848,13,26,2020-04-09 09:00:00,1809,3161000.0,39.4225192,-111.71435840000001
Oklahoma,US,04/08/2020 18:00,1526,79,409,2020-04-09 09:00:00,1038,3943000.0,34.9550817,-97.2684063
Rhode Island,US,04/08/2020 18:00,1450,35,0,2020-04-09 09:00:00,1415,1057000.0,41.7962409,-71.59923719999998
Washington DC,US,04/08/2020 18:00,1440,27,361,2020-04-09 09:00:00,1052,633427.0,38.89489320000001,-77.0365529
Idaho,US,04/08/2020 18:00,1210,15,0,2020-04-09 09:00:00,1195,1754000.0,43.644764200000004,-114.0154071
Oregon,US,04/08/2020 18:00,1181,33,0,2020-04-09 09:00:00,1148,4191000.0,43.9792797,-120.737257
Minnesota,US,04/08/2020 18:00,1154,39,632,2020-04-09 09:00:00,483,5611000.0,45.98965870000001,-94.6113288
Kentucky,US,04/08/2020 18:00,1149,65,306,2020-04-09 09:00:00,778,4468000.0,37.5726028,-85.1551411
Iowa,US,04/08/2020 18:00,1145,27,89,2020-04-09 09:00:00,1029,3156000.0,41.9216734,-93.3122705
Delaware,US,04/08/2020 18:00,1116,19,159,2020-04-09 09:00:00,938,967171.0,38.6920451,-75.4013315
Arkansas,US,04/08/2020 18:00,1000,18,201,2020-04-09 09:00:00,781,3014000.0,35.2048883,-92.4479108
Kansas,US,04/08/2020 18:00,979,32,4,2020-04-09 09:00:00,943,2912000.0,38.27312,-98.58218719999999
New Mexico,US,04/08/2020 18:00,794,13,171,2020-04-09 09:00:00,610,2095000.0,34.5708167,-105.993007
New Hampshire,US,04/08/2020 18:00,747,13,151,2020-04-09 09:00:00,583,1356000.0,43.484913299999995,-71.6553992
Puerto Rico,US,04/08/2020 18:00,620,24,0,2020-04-09 09:00:00,596,3195000.0,18.2214149,-66.4132818
Vermont,US,04/08/2020 18:00,605,23,0,2020-04-09 09:00:00,582,626299.0,44.5990718,-72.5002608
Maine,US,04/08/2020 18:00,537,14,187,2020-04-09 09:00:00,336,1338000.0,45.709097,-68.8590201
Nebraska,US,04/08/2020 18:00,519,12,0,2020-04-09 09:00:00,507,1929000.0,41.7370229,-99.5873816
West Virginia,US,04/08/2020 18:00,483,4,0,2020-04-09 09:00:00,479,1806000.0,38.47584060000001,-80.84084150000002
Navajo Nation,US,04/08/2020 18:00,426,17,0,2020-04-09 09:00:00,409,356890.0,36.3089731,-109.32568799999999
Hawaii,US,04/08/2020 18:00,410,5,72,2020-04-09 09:00:00,333,1420000.0,21.2160437,-157.975203
South Dakota,US,04/08/2020 18:00,393,6,146,2020-04-09 09:00:00,241,882235.0,44.6471761,-100.348761
Montana,US,04/08/2020 18:00,332,6,32,2020-04-09 09:00:00,294,1062000.0,47.3752671,-109.63875790000002
North Dakota,US,04/08/2020 18:00,251,4,98,2020-04-09 09:00:00,149,760077.0,47.6201461,-100.540737
Alaska,US,04/08/2020 18:00,226,7,32,2020-04-09 09:00:00,187,737438.0,64.44596130000001,-149.680909
Wyoming,US,04/08/2020 18:00,221,0,62,2020-04-09 09:00:00,159,577737.0,43.1700264,-107.5685348
Guam,US,04/08/2020 18:00,121,4,27,2020-04-09 09:00:00,90,164229.0,13.4501257,144.757551
Grand Princess,US,04/08/2020 18:00,103,3,0,2020-04-09 09:00:00,100,3500.0,37.7268801,-122.203452
Diamond Princess,US,04/08/2020 18:00,49,0,0,2020-04-09 09:00:00,49,3700.0,41.258745899999994,-95.93837579999999
US Virgin Islands,US,04/08/2020 18:00,45,1,36,2020-04-09 09:00:00,8,107268.0,17.789187,-64.7080574
Quebec,Canada,04/08/2020 18:00,9340,150,720,2020-04-09 09:00:00,8470,8485000.0,52.4760892,-71.8258668
Ontario,Canada,04/08/2020 18:00,5276,153,1802,2020-04-09 09:00:00,3321,14570000.0,50.000678,-86.000977
Alberta,Canada,04/08/2020 18:00,1373,26,447,2020-04-09 09:00:00,900,4371000.0,55.001251,-115.00213600000001
British Columbia,Canada,04/08/2020 18:00,1291,43,805,2020-04-09 09:00:00,443,5071000.0,55.001251,-125.00244099999999
Nova Scotia,Canada,04/08/2020 18:00,310,1,64,2020-04-09 09:00:00,245,971395.0,45.1960403,-63.1653789
Saskatchewan,Canada,04/08/2020 18:00,260,3,88,2020-04-09 09:00:00,169,1174000.0,55.5321257,-106.1412243
Newfoundland and Labrador,Canada,04/08/2020 18:00,228,1,49,2020-04-09 09:00:00,178,521542.0,53.82173270000001,-61.2295532
Manitoba,Canada,04/08/2020 18:00,217,3,21,2020-04-09 09:00:00,193,1369000.0,55.001251,-97.001038
New Brunswick,Canada,04/08/2020 18:00,105,0,39,2020-04-09 09:00:00,66,776827.0,46.500283,-66.75018299999999
Prince Edward Island,Canada,04/08/2020 18:00,22,0,8,2020-04-09 09:00:00,14,156947.0,46.5035454,-63.595517099999995
Yukon,Canada,04/08/2020 18:00,7,0,3,2020-04-09 09:00:00,4,35874.0,63.000147,-136.002502
Northwest Territories,Canada,04/08/2020 18:00,5,0,1,2020-04-09 09:00:00,4,44826.0,65.00000039999999,-118.0
,Spain,04/08/2020 18:00,148220,14792,48021,2020-04-09 09:00:00,85407,46660000.0,39.3262345,-4.838064900000001
,Italy,04/08/2020 18:00,139422,17669,26491,2020-04-09 09:00:00,95262,60480000.0,45.6209,9.768892999999998
,Germany,04/08/2020 18:00,113067,2256,46300,2020-04-09 09:00:00,64511,82790000.0,51.0834196,10.4234469
,France,04/08/2020 18:00,112950,10869,21254,2020-04-09 09:00:00,80827,66990000.0,46.603353999999996,1.8883334999999999
,Iran,04/08/2020 18:00,64586,3993,29812,2020-04-09 09:00:00,30781,81160000.0,32.6475314,54.56435160000001
,UK,04/08/2020 18:00,60733,7097,135,2020-04-09 09:00:00,53501,66440000.0,54.70235450000001,-3.2765752999999997
,Turkey,04/08/2020 18:00,38226,812,1846,2020-04-09 09:00:00,35568,80810000.0,38.959759399999996,34.9249653
Brussels,Belgium,04/08/2020 18:00,23403,2240,4681,2020-04-09 09:00:00,16482,11400000.0,50.8436709,4.3674367
,Switzerland,04/08/2020 18:00,23280,895,9800,2020-04-09 09:00:00,12585,8570000.0,46.7985624,8.231973599999998
,Netherlands,04/08/2020 18:00,20549,2248,250,2020-04-09 09:00:00,18051,17180000.0,52.500169799999995,5.7480820999999995
,Brazil,04/08/2020 18:00,16170,819,127,2020-04-09 09:00:00,15224,209300000.0,-10.333333300000001,-53.2
,Portugal,04/08/2020 18:00,13141,380,196,2020-04-09 09:00:00,12565,10290000.0,40.0332629,-7.889626299999999
,Austria,04/08/2020 18:00,12942,273,4512,2020-04-09 09:00:00,8157,8822000.0,47.2000338,13.199959
,South Korea,04/08/2020 18:00,10384,200,6776,2020-04-09 09:00:00,3408,51470000.0,35.8713,128.6018
,Israel,04/08/2020 18:00,9404,73,801,2020-04-09 09:00:00,8530,8712000.0,31.531311300000002,34.8667654
,Russia,04/08/2020 18:00,8672,63,580,2020-04-09 09:00:00,8029,144500000.0,64.6863136,97.7453061
,Sweden,04/08/2020 18:00,8419,687,205,2020-04-09 09:00:00,7527,10120000.0,59.67497120000001,14.5208584
,Norway,04/08/2020 18:00,6086,101,32,2020-04-09 09:00:00,5953,5368000.0,60.5000209,9.099971499999999
,Ireland,04/08/2020 18:00,6074,235,25,2020-04-09 09:00:00,5814,4830000.0,52.865196,-7.9794599
,India,04/08/2020 18:00,5916,178,506,2020-04-09 09:00:00,5232,1339000000.0,22.3511148,78.6677428
,Chile,04/08/2020 18:00,5546,48,1115,2020-04-09 09:00:00,4383,18050000.0,-31.7613365,-71.3187697
,Denmark,04/08/2020 18:00,5402,218,1621,2020-04-09 09:00:00,3563,5603000.0,55.670249,10.333328300000002
,Czechia,04/08/2020 18:00,5221,99,233,2020-04-09 09:00:00,4889,10650000.0,49.816700299999994,15.4749544
,Poland,04/08/2020 18:00,5205,159,222,2020-04-09 09:00:00,4824,37980000.0,52.215933,19.134422
,Romania,04/08/2020 18:00,4761,220,528,2020-04-09 09:00:00,4013,19530000.0,45.98521289999999,24.6859225
,Ecuador,04/08/2020 18:00,4450,242,140,2020-04-09 09:00:00,4068,16620000.0,-1.3397668,-79.3666965
,Peru,04/08/2020 18:00,4342,121,1333,2020-04-09 09:00:00,2888,32170000.0,-6.8699697,-75.0458515
,Pakistan,04/08/2020 18:00,4263,61,467,2020-04-09 09:00:00,3735,197000000.0,30.3308401,71.247499
,Japan,04/08/2020 18:00,4257,93,622,2020-04-09 09:00:00,3542,126800000.0,36.5748441,139.2394179
,Malaysia,04/08/2020 18:00,4119,65,1487,2020-04-09 09:00:00,2567,31620000.0,4.5693754,102.2656823
,Philippines,04/08/2020 18:00,3870,182,96,2020-04-09 09:00:00,3592,104900000.0,12.750348599999999,122.7312101
,Saudi Arabia,04/08/2020 18:00,3122,41,631,2020-04-09 09:00:00,2450,32940000.0,25.62426180000001,42.352832799999995
,Luxembourg,04/08/2020 18:00,3034,46,500,2020-04-09 09:00:00,2488,602005.0,49.8158683,6.1296751
,Indonesia,04/08/2020 18:00,2956,240,222,2020-04-09 09:00:00,2494,264000000.0,-2.4833826,117.89028529999999
,Mexico,04/08/2020 18:00,2785,141,633,2020-04-09 09:00:00,2011,129200000.0,19.4326296,-99.1331785
,Serbia,04/08/2020 18:00,2666,65,118,2020-04-09 09:00:00,2483,7022000.0,44.02432279999999,21.0765743
,United Arab Emirates,04/08/2020 18:00,2659,12,239,2020-04-09 09:00:00,2408,9400000.0,24.0002488,53.999482900000004
,Finland,04/08/2020 18:00,2487,40,300,2020-04-09 09:00:00,2147,5513000.0,63.2467777,25.9209164
,Thailand,04/08/2020 18:00,2369,30,888,2020-04-09 09:00:00,1451,69040000.0,14.8971921,100.83273
,Panama,04/08/2020 18:00,2249,59,16,2020-04-09 09:00:00,2174,4099000.0,8.559559,-81.1308434
,Qatar,04/08/2020 18:00,2210,6,178,2020-04-09 09:00:00,2026,2639000.0,25.3336984,51.2295295
,Dominican Republic,04/08/2020 18:00,2111,108,50,2020-04-09 09:00:00,1953,10770000.0,19.0974031,-70.30280259999999
,Colombia,04/08/2020 18:00,2054,54,123,2020-04-09 09:00:00,1877,49070000.0,2.8894433999999998,-73.78389200000002
,Greece,04/08/2020 18:00,1884,83,269,2020-04-09 09:00:00,1532,10740000.0,38.995368299999996,21.987713199999998
,South Africa,04/08/2020 18:00,1845,18,95,2020-04-09 09:00:00,1732,56720000.0,-28.816623600000003,24.99163900000001
,Argentina,04/08/2020 18:00,1715,63,358,2020-04-09 09:00:00,1294,44270000.0,-34.9964963,-64.9672817
,Ukraine,04/08/2020 18:00,1668,52,35,2020-04-09 09:00:00,1581,42220000.0,49.4871968,31.2718321
,Singapore,04/08/2020 18:00,1623,6,406,2020-04-09 09:00:00,1211,5612000.0,1.340863,103.8303918
,Iceland,04/08/2020 18:00,1616,6,633,2020-04-09 09:00:00,977,364260.0,64.9841821,-18.1059013
,Algeria,04/08/2020 18:00,1572,205,237,2020-04-09 09:00:00,1130,41320000.0,28.000027199999998,2.9999825
,Egypt,04/08/2020 18:00,1560,103,305,2020-04-09 09:00:00,1152,97550000.0,26.254049300000002,29.2675469
,Croatia,04/08/2020 18:00,1343,19,179,2020-04-09 09:00:00,1145,4067000.0,45.5643442,17.0118954
,Morocco,04/08/2020 18:00,1275,93,97,2020-04-09 09:00:00,1085,35740000.0,31.1728205,-7.3362482
,New Zealand,04/08/2020 18:00,1210,1,282,2020-04-09 09:00:00,927,4794000.0,-41.5000831,172.83440769999999
,Iraq,04/08/2020 18:00,1202,69,452,2020-04-09 09:00:00,681,38270000.0,33.0955793,44.174977500000004
,Estonia,04/08/2020 18:00,1185,24,72,2020-04-09 09:00:00,1089,1328000.0,58.75237779999999,25.3319078
,Moldova,04/08/2020 18:00,1174,27,40,2020-04-09 09:00:00,1107,3550000.0,47.28796079999999,28.5670941
,Slovenia,04/08/2020 18:00,1091,40,120,2020-04-09 09:00:00,931,2067000.0,45.813311299999995,14.4808369
,Belarus,04/08/2020 18:00,1066,13,77,2020-04-09 09:00:00,976,9508000.0,53.4250605,27.6971358
Hong Kong,Hong Kong,04/08/2020 18:00,961,4,264,2020-04-09 09:00:00,693,7392000.0,22.2793278,114.16281310000001
,Lithuania,04/08/2020 18:00,912,15,8,2020-04-09 09:00:00,889,2794000.0,55.35000030000001,23.7499997
,Hungary,04/08/2020 18:00,895,58,94,2020-04-09 09:00:00,743,9773000.0,47.1817585,19.5060937
,Armenia,04/08/2020 18:00,881,9,114,2020-04-09 09:00:00,758,2973000.0,40.7696272,44.6736646
,Kuwait,04/08/2020 18:00,855,1,111,2020-04-09 09:00:00,743,4137000.0,29.2733964,47.4979476
,Bahrain,04/08/2020 18:00,823,5,477,2020-04-09 09:00:00,341,1493000.0,26.155124899999997,50.5344606
,Azerbaijan,04/08/2020 18:00,822,8,63,2020-04-09 09:00:00,751,9898000.0,40.3936294,47.787250799999995
,Bosnia and Herzegovina,04/08/2020 18:00,804,34,79,2020-04-09 09:00:00,691,3507000.0,44.30534760000001,17.596146700000006
,Cameroon,04/08/2020 18:00,730,10,60,2020-04-09 09:00:00,660,24050000.0,4.6125522000000005,13.153581099999998
,Kazakhstan,04/08/2020 18:00,727,7,54,2020-04-09 09:00:00,666,18040000.0,47.2286086,65.20931970000001
Yokohama,Japan,04/08/2020 18:00,712,11,619,2020-04-09 09:00:00,82,3700.0,35.44499099999999,139.636768
,Slovakia,04/08/2020 18:00,682,2,16,2020-04-09 09:00:00,664,5450000.0,48.74115220000001,19.4528646
,Tunisia,04/08/2020 18:00,628,24,25,2020-04-09 09:00:00,579,11530000.0,33.8439408,9.400138
,North Macedonia,04/08/2020 18:00,617,29,35,2020-04-09 09:00:00,553,2077000.0,41.617121399999995,21.7168387
,Bulgaria,04/08/2020 18:00,593,24,42,2020-04-09 09:00:00,527,7050000.0,42.6073975,25.4856617
,Latvia,04/08/2020 18:00,577,2,16,2020-04-09 09:00:00,559,1920000.0,56.8406494,24.7537645
,Lebanon,04/08/2020 18:00,576,19,62,2020-04-09 09:00:00,495,6082000.0,33.875062899999996,35.843409
,Andorra,04/08/2020 18:00,564,23,52,2020-04-09 09:00:00,489,76965.0,42.540716700000004,1.5732033
,Uzbekistan,04/08/2020 18:00,545,3,30,2020-04-09 09:00:00,512,32390000.0,41.32373,63.9528098
,Cyprus,04/08/2020 18:00,526,9,52,2020-04-09 09:00:00,465,1170000.0,34.982301799999995,33.1451285
,Costa Rica,04/08/2020 18:00,502,2,29,2020-04-09 09:00:00,471,4906000.0,10.2735633,-84.0739102
,Cuba,04/08/2020 18:00,457,12,27,2020-04-09 09:00:00,418,11480000.0,23.013133800000002,-80.8328748
,Afghanistan,04/08/2020 18:00,444,14,29,2020-04-09 09:00:00,401,35530000.0,33.7680065,66.2385139
,Uruguay,04/08/2020 18:00,424,7,150,2020-04-09 09:00:00,267,3457000.0,-32.8755548,-56.0201525
,Oman,04/08/2020 18:00,419,2,72,2020-04-09 09:00:00,345,4636000.0,21.000028699999998,57.00369010000001
,Burkina Faso,04/08/2020 18:00,414,23,134,2020-04-09 09:00:00,257,19190000.0,12.075308300000001,-1.6880313999999998
,Albania,04/08/2020 18:00,400,22,154,2020-04-09 09:00:00,224,2877000.0,41.000028,19.9999619
,Ivory Coast,04/08/2020 18:00,384,3,48,2020-04-09 09:00:00,333,25717000.0,7.9897371,-5.5679457999999995
Taiwan,Taiwan,04/08/2020 18:00,379,5,67,2020-04-09 09:00:00,307,23780000.0,23.973937399999997,120.9820179
,Jordan,04/08/2020 18:00,358,6,150,2020-04-09 09:00:00,202,9702000.0,31.1667049,36.941628
,Reunion,04/08/2020 18:00,358,0,40,2020-04-09 09:00:00,318,859959.0,-21.1309332,55.526577100000004
,Channel Islands,04/08/2020 18:00,351,8,38,2020-04-09 09:00:00,305,170499.0,49.4622912,-2.5812022999999997
,Niger,04/08/2020 18:00,342,11,28,2020-04-09 09:00:00,303,21480000.0,17.7356214,9.323843199999999
,Ghana,04/08/2020 18:00,313,6,34,2020-04-09 09:00:00,273,28830000.0,8.0300284,-1.0800271000000001
,Honduras,04/08/2020 18:00,312,22,6,2020-04-09 09:00:00,284,9265000.0,15.2572432,-86.0755145
,Malta,04/08/2020 18:00,299,1,16,2020-04-09 09:00:00,282,493559.0,35.888599299999996,14.4476911
,San Marino,04/08/2020 18:00,279,34,40,2020-04-09 09:00:00,205,33400.0,43.945862299999995,12.458306
,Nigeria,04/08/2020 18:00,276,6,44,2020-04-09 09:00:00,226,190900000.0,9.6000359,7.999972099999999
,Mauritius,04/08/2020 18:00,273,7,19,2020-04-09 09:00:00,247,1265000.0,-20.2759451,57.5703566
,Kyrgyzstan,04/08/2020 18:00,270,4,33,2020-04-09 09:00:00,233,6202000.0,41.5089324,74.724091
,Palestine,04/08/2020 18:00,263,1,44,2020-04-09 09:00:00,218,5052000.0,31.9469665,35.2738655
,Vietnam,04/08/2020 18:00,251,0,126,2020-04-09 09:00:00,125,95540000.0,13.2904027,108.42651129999999
,Montenegro,04/08/2020 18:00,248,2,4,2020-04-09 09:00:00,242,631219.0,42.9868853,19.518099199999998
,Senegal,04/08/2020 18:00,244,2,113,2020-04-09 09:00:00,129,15850000.0,14.475060699999998,-14.452961199999999
,Bangladesh,04/08/2020 18:00,218,20,33,2020-04-09 09:00:00,165,164700000.0,24.4768598,90.29322990000001
,Georgia,04/08/2020 18:00,211,3,50,2020-04-09 09:00:00,158,3717000.0,41.6809707,44.02873820000001
,Bolivia,04/08/2020 18:00,210,15,2,2020-04-09 09:00:00,193,11050000.0,-17.056869600000002,-64.9912286
,Sri Lanka,04/08/2020 18:00,189,7,44,2020-04-09 09:00:00,138,21440000.0,7.555494199999999,80.7137847
,Faeroe Islands,04/08/2020 18:00,184,0,131,2020-04-09 09:00:00,53,49290.0,62.19850039999999,-6.817412400000001
,DRC,04/08/2020 18:00,180,18,9,2020-04-09 09:00:00,153,81340000.0,-4.0324900999999995,22.4574787
,Kenya,04/08/2020 18:00,179,6,9,2020-04-09 09:00:00,164,49700000.0,1.4419683,38.431397499999996
,Mayotte,04/08/2020 18:00,171,2,22,2020-04-09 09:00:00,147,270372.0,-12.823048,45.1520755
,Venezuela,04/08/2020 18:00,167,9,65,2020-04-09 09:00:00,93,31980000.0,8.0018709,-66.1109318
,Guinea,04/08/2020 18:00,164,0,5,2020-04-09 09:00:00,159,12720000.0,10.7226226,-10.7083587
,Isle of Man,04/08/2020 18:00,158,1,82,2020-04-09 09:00:00,75,84287.0,54.2358167,-4.5145987000000005
,Martinique,04/08/2020 18:00,154,6,50,2020-04-09 09:00:00,98,376480.0,14.636792699999999,-61.0158269
,Guadeloupe,04/08/2020 18:00,141,8,43,2020-04-09 09:00:00,90,395700.0,16.2490067,-61.56504440000001
,Brunei,04/08/2020 18:00,135,1,91,2020-04-09 09:00:00,43,428697.0,4.4137154999999995,114.5653908
,Djibouti,04/08/2020 18:00,135,0,25,2020-04-09 09:00:00,110,956985.0,11.8145966,42.8453061
,Gibraltar,04/08/2020 18:00,120,0,60,2020-04-09 09:00:00,60,34571.0,36.106747,-5.3352772
,Paraguay,04/08/2020 18:00,119,5,15,2020-04-09 09:00:00,99,6811000.0,-23.3165935,-58.169344499999994
,Cambodia,04/08/2020 18:00,117,0,63,2020-04-09 09:00:00,54,16010000.0,13.5066394,104.869423
,Rwanda,04/08/2020 18:00,110,0,7,2020-04-09 09:00:00,103,12210000.0,-1.9646631,30.064435800000002
