Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/29/2020 21:30,66907,2761,31187
Guangdong,Mainland China,2/29/2020 21:30,1349,7,1009
Zhejiang,Mainland China,2/29/2020 21:30,1205,1,1027
Shandong,Mainland China,2/29/2020 21:30,756,6,431
Henan,Mainland China,2/29/2020 21:30,1272,22,1185
Anhui,Mainland China,2/29/2020 21:30,990,6,868
Jiangxi,Mainland China,2/29/2020 21:30,935,1,831
Hunan,Mainland China,2/29/2020 21:30,1018,4,853
Heilongjiang,Mainland China,2/29/2020 21:30,480,13,330
Sichuan,Mainland China,2/29/2020 21:30,538,3,363
Chongqing,Mainland China,2/29/2020 21:30,576,6,438
Jiangsu,Mainland China,2/29/2020 21:30,631,0,529
Beijing,Mainland China,2/29/2020 21:30,411,8,271
Guangxi,Mainland China,2/29/2020 21:30,252,2,179
Fujian,Mainland China,2/29/2020 21:30,296,1,243
Shanghai,Mainland China,2/29/2020 21:30,337,3,287
Hebei,Mainland China,2/29/2020 21:30,318,6,283
Shaanxi,Mainland China,2/29/2020 21:30,245,1,207
Yunnan,Mainland China,2/29/2020 21:30,174,2,157
Tianjin,Mainland China,2/29/2020 21:30,136,3,109
Hainan,Mainland China,2/29/2020 21:30,168,5,148
Guizhou,Mainland China,2/29/2020 21:30,146,2,112
Liaoning,Mainland China,2/29/2020 21:30,121,1,101
Shanxi,Mainland China,2/29/2020 21:30,133,0,114
Inner Mongolia,Mainland China,2/29/2020 21:30,75,0,51
Xinjiang,Mainland China,2/29/2020 21:30,76,3,62
Jilin,Mainland China,2/29/2020 21:30,93,1,75
Ningxia,Mainland China,2/29/2020 21:30,73,0,69
Gansu,Mainland China,2/29/2020 21:30,91,2,82
Qinghai,Mainland China,2/29/2020 21:30,18,0,18
Tibet,Mainland China,2/29/2020 21:30,1,0,1
,South Korea,2/29/2020 21:30,3526,17,24
,Italy,2/29/2020 21:30,1128,29,50
Yokohama,Japan,2/29/2020 21:30,705,6,10
,Iran,2/29/2020 21:30,593,43,123
,Japan,2/29/2020 21:30,241,5,32
,Singapore,2/29/2020 21:30,102,0,72
,France,2/29/2020 21:30,100,2,12
Hong Kong,Hong Kong,2/29/2020 21:30,95,2,33
,Germany,2/29/2020 21:30,79,0,16
,Spain,2/29/2020 21:30,58,0,2
,Kuwait,2/29/2020 21:30,45,0,0
,Thailand,2/29/2020 21:30,42,0,28
,Bahrain,2/29/2020 21:30,41,0,0
Taiwan,Taiwan,2/29/2020 21:30,39,1,9
,Malaysia,2/29/2020 21:30,25,0,20
,UK,2/29/2020 21:30,23,0,8
,United Arab Emirates,2/29/2020 21:30,21,0,5
,Switzerland,2/29/2020 21:30,19,0,0
,Vietnam,2/29/2020 21:30,16,0,16
,Norway,2/29/2020 21:30,15,0,0
,Iraq,2/29/2020 21:30,13,0,0
,Sweden,2/29/2020 21:30,12,0,0
,Austria,2/29/2020 21:30,10,0,0
Macau,Macau,2/29/2020 21:30,10,0,8
,Greece,2/29/2020 21:30,7,0,0
,Israel,2/29/2020 21:30,7,0,1
,Lebanon,2/29/2020 21:30,7,0,0
,Netherlands,2/29/2020 21:30,7,0,0
,Croatia,2/29/2020 21:30,6,0,0
,Oman,2/29/2020 21:30,6,0,0
,Mexico,2/29/2020 21:30,4,0,0
,Pakistan,2/29/2020 21:30,4,0,0
,Philippines,2/29/2020 21:30,3,1,2
,Denmark,2/29/2020 21:30,3,0,0
,Finland,2/29/2020 21:30,3,0,1
,Georgia,2/29/2020 21:30,3,0,0
,India,2/29/2020 21:30,3,0,3
,Romania,2/29/2020 21:30,3,0,1
,Brazil,2/29/2020 21:30,2,0,0
,Russia,2/29/2020 21:30,2,0,2
