Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,06/18/2020 07:00,752,9,584,0,0,2020-06-18 22:00:00,159,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanghai,China,06/18/2020 07:00,697,7,668,0,0,2020-06-18 22:00:00,22,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Sichuan,China,06/18/2020 07:00,589,3,567,0,0,2020-06-18 22:00:00,19,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Guangdong,China,06/18/2020 07:00,1628,8,1603,0,0,2020-06-18 22:00:00,17,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Gansu,China,06/18/2020 07:00,150,2,137,0,0,2020-06-18 22:00:00,11,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hebei,China,06/18/2020 07:00,338,6,322,0,0,2020-06-18 22:00:00,10,74700000.0,Asia,Worldwide,39.0000001,116.0
Fujian,China,06/18/2020 07:00,362,1,356,0,0,2020-06-18 22:00:00,5,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shaanxi,China,06/18/2020 07:00,314,3,306,0,0,2020-06-18 22:00:00,5,37330000.0,Asia,Worldwide,36.0,109.0
Tianjin,China,06/18/2020 07:00,197,3,191,0,0,2020-06-18 22:00:00,3,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Chongqing,China,06/18/2020 07:00,582,6,573,0,0,2020-06-18 22:00:00,3,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Inner Mongolia,China,06/18/2020 07:00,238,1,234,0,0,2020-06-18 22:00:00,3,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Liaoning,China,06/18/2020 07:00,152,2,147,0,0,2020-06-18 22:00:00,3,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Shandong,China,06/18/2020 07:00,792,7,783,0,0,2020-06-18 22:00:00,2,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Hainan,China,06/18/2020 07:00,171,6,163,0,0,2020-06-18 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Zhejiang,China,06/18/2020 07:00,1269,1,1267,0,0,2020-06-18 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Hubei,China,06/18/2020 07:00,68135,4512,63623,0,0,2020-06-18 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,06/18/2020 07:00,1276,22,1254,0,0,2020-06-18 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,06/18/2020 07:00,1019,4,1015,0,0,2020-06-18 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
