Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,7284,,,,,190,2020-06-06,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,12327,,,,,260,2020-06-06,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,47666,,,,,2199,2020-06-06,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,52623,,,,,3573,2020-06-06,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,6862,,,,,213,2020-06-06,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,5238,,,,,139,2020-06-06,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,5182,,,,,89,2020-06-06,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,13939,,,,,557,2020-06-06,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,26419,,,,,819,2020-06-06,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,62176,,,,,3907,2020-06-06,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,45470,,,,,1132,2020-06-06,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,18579,,,,,451,2020-06-06,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,38511,,,,,3205,2020-06-06,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,7105,,,,,224,2020-06-06,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,9440,,,,,387,2020-06-06,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,8577,,,,,198,2020-06-06,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,14208,,,,,202,2020-06-06,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,5613,,,,,167,2020-06-06,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,3568,,,,,91,2020-06-06,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,1997,,,,,21,2020-06-06,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,18480,,,,,790,2020-06-06,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,13995,,,,,344,2020-06-06,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,63066,,,,,6473,2020-06-06,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,134565,,,,,8842,2020-06-06,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,6348,,,,,227,2020-06-06,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,11583,,,,,276,2020-06-06,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,10846,,,,,159,2020-06-06,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
