Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,07/21/2020 07:00,929,9,816,0,0,2020-07-21 22:00:00,104,21540000.0,Asia,Worldwide,39.906217,116.3912757
Xinjiang,China,07/21/2020 07:00,131,3,73,0,0,2020-07-21 22:00:00,55,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Shanghai,China,07/21/2020 07:00,735,7,709,0,0,2020-07-21 22:00:00,19,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Guangdong,China,07/21/2020 07:00,1659,8,1637,0,0,2020-07-21 22:00:00,14,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Inner Mongolia,China,07/21/2020 07:00,250,1,237,0,0,2020-07-21 22:00:00,12,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Liaoning,China,07/21/2020 07:00,164,2,156,0,0,2020-07-21 22:00:00,6,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Sichuan,China,07/21/2020 07:00,603,3,593,0,0,2020-07-21 22:00:00,7,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Shandong,China,07/21/2020 07:00,798,7,785,0,0,2020-07-21 22:00:00,6,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Tianjin,China,07/21/2020 07:00,203,3,195,0,0,2020-07-21 22:00:00,5,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shaanxi,China,07/21/2020 07:00,322,3,316,0,0,2020-07-21 22:00:00,3,37330000.0,Asia,Worldwide,36.0,109.0
Zhejiang,China,07/21/2020 07:00,1270,1,1267,0,0,2020-07-21 22:00:00,2,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Fujian,China,07/21/2020 07:00,364,1,361,0,0,2020-07-21 22:00:00,2,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Hebei,China,07/21/2020 07:00,349,6,341,0,0,2020-07-21 22:00:00,2,74700000.0,Asia,Worldwide,39.0000001,116.0
Yunnan,China,07/21/2020 07:00,188,2,185,0,0,2020-07-21 22:00:00,1,45970000.0,Asia,Worldwide,25.0,102.0
Jiangsu,China,07/21/2020 07:00,655,0,654,0,0,2020-07-21 22:00:00,1,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Chongqing,China,07/21/2020 07:00,583,6,576,0,0,2020-07-21 22:00:00,1,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Guangxi,China,07/21/2020 07:00,255,2,252,0,0,2020-07-21 22:00:00,1,48380000.0,Asia,Worldwide,24.0,109.0
Shanxi,China,07/21/2020 07:00,201,0,200,0,0,2020-07-21 22:00:00,1,36500000.0,Asia,Worldwide,37.0,112.0
Hubei,China,07/21/2020 07:00,68135,4512,63623,0,0,2020-07-21 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,07/21/2020 07:00,1276,22,1254,0,0,2020-07-21 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,07/21/2020 07:00,1019,4,1015,0,0,2020-07-21 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,07/21/2020 07:00,991,6,985,0,0,2020-07-21 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Heilongjiang,China,07/21/2020 07:00,945,13,932,0,0,2020-07-21 22:00:00,0,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Jiangxi,China,07/21/2020 07:00,937,1,936,0,0,2020-07-21 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Hainan,China,07/21/2020 07:00,171,6,163,0,0,2020-07-21 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Gansu,China,07/21/2020 07:00,167,2,165,0,0,2020-07-21 22:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Jilin,China,07/21/2020 07:00,155,2,153,0,0,2020-07-21 22:00:00,0,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Guizhou,China,07/21/2020 07:00,147,2,145,0,0,2020-07-21 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Ningxia,China,07/21/2020 07:00,75,0,75,0,0,2020-07-21 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,07/21/2020 07:00,18,0,18,0,0,2020-07-21 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,07/21/2020 07:00,1,0,1,0,0,2020-07-21 22:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,07/21/2020 07:00,3410,49,2799,1218155,0,2020-07-21 22:00:00,562,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,07/21/2020 07:00,1072,6,1061,466479,0,2020-07-21 22:00:00,5,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,07/21/2020 07:00,6289,42,3078,1361238,0,2020-07-21 22:00:00,3169,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,07/21/2020 07:00,444,4,440,192436,0,2020-07-21 22:00:00,0,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,07/21/2020 07:00,651,9,625,227546,0,2020-07-21 22:00:00,17,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,07/21/2020 07:00,229,13,213,61810,0,2020-07-21 22:00:00,3,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,07/21/2020 07:00,113,3,107,42723,0,2020-07-21 22:00:00,3,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
Northern Territory,Australia,07/21/2020 07:00,31,0,29,20348,0,2020-07-21 22:00:00,2,211945.0,Oceania,Worldwide,-12.46044,130.8410469
New York,US,07/21/2020 07:00,412477,32506,58366,0,0,2020-07-21 22:00:00,321605,19542200.0,North America,Worldwide,40.7127281,-74.0060152
California,US,07/21/2020 07:00,398751,7775,104904,0,0,2020-07-21 22:00:00,286072,39560000.0,North America,Worldwide,36.7014631,-118.75599740000001
Florida,US,07/21/2020 07:00,360394,5072,381,0,0,2020-07-21 22:00:00,354941,21300000.0,North America,Worldwide,27.7567667,-81.4639835
Texas,US,07/21/2020 07:00,343783,4106,178935,0,0,2020-07-21 22:00:00,160742,28700000.0,North America,Worldwide,31.8160381,-99.51209859999999
New Jersey,US,07/21/2020 07:00,176963,15806,3969,0,0,2020-07-21 22:00:00,157188,8909000.0,North America,Worldwide,40.0757384,-74.4041622
Illinois,US,07/21/2020 07:00,162759,7302,75880,0,0,2020-07-21 22:00:00,79577,12740000.0,North America,Worldwide,40.079660600000004,-89.4337288
Arizona,US,07/21/2020 07:00,145183,2784,174,0,0,2020-07-21 22:00:00,142225,7172000.0,North America,Worldwide,34.395342,-111.76327549999999
Georgia,US,07/21/2020 07:00,145582,3177,340,0,0,2020-07-21 22:00:00,142065,10520000.0,North America,Worldwide,32.329380900000004,-83.1137366
Massachusetts,US,07/21/2020 07:00,113790,8433,94347,0,0,2020-07-21 22:00:00,11010,6902000.0,North America,Worldwide,42.3788774,-72.03236600000001
