Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Xinjiang,China,07/28/2020 07:00,311,3,73,0,0,2020-07-28 22:00:00,235,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Beijing,China,07/28/2020 07:00,931,9,895,0,0,2020-07-28 22:00:00,27,21540000.0,Asia,Worldwide,39.906217,116.3912757
Guangdong,China,07/28/2020 07:00,1672,8,1645,0,0,2020-07-28 22:00:00,19,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Shanghai,China,07/28/2020 07:00,743,7,718,0,0,2020-07-28 22:00:00,18,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Liaoning,China,07/28/2020 07:00,209,2,160,0,0,2020-07-28 22:00:00,47,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Inner Mongolia,China,07/28/2020 07:00,258,1,244,0,0,2020-07-28 22:00:00,13,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Shandong,China,07/28/2020 07:00,799,7,785,0,0,2020-07-28 22:00:00,7,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Sichuan,China,07/28/2020 07:00,604,3,595,0,0,2020-07-28 22:00:00,6,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Tianjin,China,07/28/2020 07:00,204,3,195,0,0,2020-07-28 22:00:00,6,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shaanxi,China,07/28/2020 07:00,323,3,318,0,0,2020-07-28 22:00:00,2,37330000.0,Asia,Worldwide,36.0,109.0
Jilin,China,07/28/2020 07:00,157,2,153,0,0,2020-07-28 22:00:00,2,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Zhejiang,China,07/28/2020 07:00,1270,1,1268,0,0,2020-07-28 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Fujian,China,07/28/2020 07:00,366,1,361,0,0,2020-07-28 22:00:00,4,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Jiangsu,China,07/28/2020 07:00,655,0,654,0,0,2020-07-28 22:00:00,1,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Chongqing,China,07/28/2020 07:00,583,6,576,0,0,2020-07-28 22:00:00,1,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Yunnan,China,07/28/2020 07:00,190,2,186,0,0,2020-07-28 22:00:00,2,45970000.0,Asia,Worldwide,25.0,102.0
Hubei,China,07/28/2020 07:00,68135,4512,63623,0,0,2020-07-28 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,07/28/2020 07:00,1276,22,1254,0,0,2020-07-28 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,07/28/2020 07:00,1019,4,1015,0,0,2020-07-28 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,07/28/2020 07:00,991,6,985,0,0,2020-07-28 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Heilongjiang,China,07/28/2020 07:00,945,13,932,0,0,2020-07-28 22:00:00,0,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Jiangxi,China,07/28/2020 07:00,937,1,936,0,0,2020-07-28 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Hebei,China,07/28/2020 07:00,349,6,343,0,0,2020-07-28 22:00:00,0,74700000.0,Asia,Worldwide,39.0000001,116.0
Guangxi,China,07/28/2020 07:00,255,2,253,0,0,2020-07-28 22:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Shanxi,China,07/28/2020 07:00,201,0,201,0,0,2020-07-28 22:00:00,0,36500000.0,Asia,Worldwide,37.0,112.0
Hainan,China,07/28/2020 07:00,171,6,163,0,0,2020-07-28 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Gansu,China,07/28/2020 07:00,167,2,165,0,0,2020-07-28 22:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Guizhou,China,07/28/2020 07:00,147,2,145,0,0,2020-07-28 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Ningxia,China,07/28/2020 07:00,75,0,75,0,0,2020-07-28 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,07/28/2020 07:00,18,0,18,0,0,2020-07-28 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,07/28/2020 07:00,1,0,1,0,0,2020-07-28 22:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,07/28/2020 07:00,3510,49,2800,1391144,0,2020-07-28 22:00:00,661,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,07/28/2020 07:00,1076,6,1063,510206,0,2020-07-28 22:00:00,7,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,07/28/2020 07:00,9049,83,3937,1536628,0,2020-07-28 22:00:00,5029,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,07/28/2020 07:00,448,4,441,212490,0,2020-07-28 22:00:00,3,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,07/28/2020 07:00,659,9,647,243279,0,2020-07-28 22:00:00,3,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,07/28/2020 07:00,229,13,213,66375,0,2020-07-28 22:00:00,3,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,07/28/2020 07:00,113,3,109,48686,0,2020-07-28 22:00:00,1,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
Northern Territory,Australia,07/28/2020 07:00,31,0,29,22560,0,2020-07-28 22:00:00,2,211945.0,Oceania,Worldwide,-12.46044,130.8410469
California,US,07/28/2020 07:00,462632,8541,132613,0,0,2020-07-28 22:00:00,321478,39560000.0,North America,Worldwide,36.7014631,-118.75599740000001
Florida,US,07/28/2020 07:00,432747,5931,381,0,0,2020-07-28 22:00:00,426435,21300000.0,North America,Worldwide,27.7567667,-81.4639835
New York,US,07/28/2020 07:00,417579,32645,59827,0,0,2020-07-28 22:00:00,325107,19542200.0,North America,Worldwide,40.7127281,-74.0060152
Texas,US,07/28/2020 07:00,400336,5713,230181,0,0,2020-07-28 22:00:00,164442,28700000.0,North America,Worldwide,31.8160381,-99.51209859999999
New Jersey,US,07/28/2020 07:00,179812,15896,3993,0,0,2020-07-28 22:00:00,159923,8909000.0,North America,Worldwide,40.0757384,-74.4041622
Illinois,US,07/28/2020 07:00,172652,7417,77607,0,0,2020-07-28 22:00:00,87628,12740000.0,North America,Worldwide,40.079660600000004,-89.4337288
Georgia,US,07/28/2020 07:00,170846,3511,340,0,0,2020-07-28 22:00:00,166995,10520000.0,North America,Worldwide,32.329380900000004,-83.1137366
Arizona,US,07/28/2020 07:00,163827,3305,174,0,0,2020-07-28 22:00:00,160348,7172000.0,North America,Worldwide,34.395342,-111.76327549999999
Massachusetts,US,07/28/2020 07:00,115926,8529,94347,0,0,2020-07-28 22:00:00,13050,6902000.0,North America,Worldwide,42.3788774,-72.03236600000001
Pennsylvania,US,07/28/2020 07:00,112946,7128,1369,0,0,2020-07-28 22:00:00,104449,12810000.0,North America,Worldwide,40.9699889,-77.72788309999999
