Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,07/09/2020 07:00,929,9,645,0,0,2020-07-09 22:00:00,275,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanghai,China,07/09/2020 07:00,721,7,689,0,0,2020-07-09 22:00:00,25,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Gansu,China,07/09/2020 07:00,167,2,162,0,0,2020-07-09 22:00:00,3,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hebei,China,07/09/2020 07:00,349,6,339,0,0,2020-07-09 22:00:00,4,74700000.0,Asia,Worldwide,39.0000001,116.0
Sichuan,China,07/09/2020 07:00,599,3,582,0,0,2020-07-09 22:00:00,14,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Shaanxi,China,07/09/2020 07:00,321,3,314,0,0,2020-07-09 22:00:00,4,37330000.0,Asia,Worldwide,36.0,109.0
Guangdong,China,07/09/2020 07:00,1647,8,1631,0,0,2020-07-09 22:00:00,8,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Fujian,China,07/09/2020 07:00,363,1,360,0,0,2020-07-09 22:00:00,2,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Liaoning,China,07/09/2020 07:00,162,2,150,0,0,2020-07-09 22:00:00,10,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Chongqing,China,07/09/2020 07:00,582,6,575,0,0,2020-07-09 22:00:00,1,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Tianjin,China,07/09/2020 07:00,199,3,195,0,0,2020-07-09 22:00:00,1,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Zhejiang,China,07/09/2020 07:00,1269,1,1267,0,0,2020-07-09 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Shanxi,China,07/09/2020 07:00,199,0,198,0,0,2020-07-09 22:00:00,1,36500000.0,Asia,Worldwide,37.0,112.0
Yunnan,China,07/09/2020 07:00,187,2,183,0,0,2020-07-09 22:00:00,2,45970000.0,Asia,Worldwide,25.0,102.0
Inner Mongolia,China,07/09/2020 07:00,244,1,237,0,0,2020-07-09 22:00:00,6,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Hubei,China,07/09/2020 07:00,68135,4512,63623,0,0,2020-07-09 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
