Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,14048,,,,,378,2020-07-03,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,29153,,,,,427,2020-07-03,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,73530,,,,,2862,2020-07-03,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,110411,,,,,5050,2020-07-03,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,21970,,,,,530,2020-07-03,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,17583,,,,,354,2020-07-03,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,11454,,,,,209,2020-07-03,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,37328,,,,,1091,2020-07-03,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,79349,,,,,1947,2020-07-03,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,116519,,,,,6307,2020-07-03,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,86025,,,,,2119,2020-07-03,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,49536,,,,,1044,2020-07-03,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,61119,,,,,4968,2020-07-03,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,23307,,,,,697,2020-07-03,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,32897,,,,,1103,2020-07-03,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,26612,,,,,725,2020-07-03,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,52281,,,,,631,2020-07-03,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,26318,,,,,572,2020-07-03,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,17727,,,,,674,2020-07-03,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,9062,,,,,103,2020-07-03,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,50242,,,,,1728,2020-07-03,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,50707,,,,,1059,2020-07-03,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,116823,,,,,10332,2020-07-03,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,302179,,,,,15351,2020-07-03,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,26304,,,,,706,2020-07-03,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,29195,,,,,663,2020-07-03,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,28575,,,,,362,2020-07-03,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
