Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
Hubei,China,03/11/2020 06:00,67773,3046,49134,2020-03-11 22:00:00,31.151725199999998,112.87832220000001
Guangdong,China,03/11/2020 06:00,1353,8,1282,2020-03-11 22:00:00,23.135769399999997,113.19826880000001
Zhejiang,China,03/11/2020 06:00,1215,1,1195,2020-03-11 22:00:00,29.000000099999998,119.9999999
Shandong,China,03/11/2020 06:00,759,6,725,2020-03-11 22:00:00,36.0000001,118.9999999
Henan,China,03/11/2020 06:00,1272,22,1249,2020-03-11 22:00:00,34.0000001,113.9999999
Anhui,China,03/11/2020 06:00,990,6,984,2020-03-11 22:00:00,32.0,117.0
Jiangxi,China,03/11/2020 06:00,935,1,932,2020-03-11 22:00:00,28.0,116.0
Hunan,China,03/11/2020 06:00,1018,4,995,2020-03-11 22:00:00,27.6662087,111.74870630000001
Heilongjiang,China,03/11/2020 06:00,482,13,435,2020-03-11 22:00:00,48.00000470000001,127.99999199999999
Sichuan,China,03/11/2020 06:00,539,3,485,2020-03-11 22:00:00,30.500000099999998,102.4999999
Chongqing,China,03/11/2020 06:00,576,6,549,2020-03-11 22:00:00,29.5585712,106.5492822
Jiangsu,China,03/11/2020 06:00,631,0,627,2020-03-11 22:00:00,33.0000001,119.9999999
Beijing,China,03/11/2020 06:00,435,8,326,2020-03-11 22:00:00,39.906217,116.3912757
Guangxi,China,03/11/2020 06:00,252,2,237,2020-03-11 22:00:00,24.0,109.0
Fujian,China,03/11/2020 06:00,296,1,295,2020-03-11 22:00:00,26.5450001,117.84277800000001
Shanghai,China,03/11/2020 06:00,344,3,320,2020-03-11 22:00:00,31.225298499999997,121.4890497
Hebei,China,03/11/2020 06:00,318,6,307,2020-03-11 22:00:00,39.0000001,116.0
Shaanxi,China,03/11/2020 06:00,245,1,231,2020-03-11 22:00:00,36.0,109.0
Yunnan,China,03/11/2020 06:00,174,2,170,2020-03-11 22:00:00,25.0,102.0
Tianjin,China,03/11/2020 06:00,136,3,131,2020-03-11 22:00:00,39.1235635,117.1980785
Hainan,China,03/11/2020 06:00,168,6,159,2020-03-11 22:00:00,19.2000001,109.5999999
Guizhou,China,03/11/2020 06:00,146,2,133,2020-03-11 22:00:00,27.0,107.0
Liaoning,China,03/11/2020 06:00,125,1,111,2020-03-11 22:00:00,40.9739116,122.3263915
Shanxi,China,03/11/2020 06:00,133,0,131,2020-03-11 22:00:00,37.0,112.0
Inner Mongolia,China,03/11/2020 06:00,75,1,71,2020-03-11 22:00:00,43.2443242,114.32516640000001
Xinjiang,China,03/11/2020 06:00,76,3,73,2020-03-11 22:00:00,41.7574769,87.1673842
Jilin,China,03/11/2020 06:00,93,1,91,2020-03-11 22:00:00,42.9995032,125.9816054
Ningxia,China,03/11/2020 06:00,75,0,71,2020-03-11 22:00:00,37.3095528,105.9608553
Gansu,China,03/11/2020 06:00,125,2,88,2020-03-11 22:00:00,38.0000001,101.9999999
Qinghai,China,03/11/2020 06:00,18,0,18,2020-03-11 22:00:00,35.40709520000001,95.95211570000001
Tibet,China,03/11/2020 06:00,1,0,1,2020-03-11 22:00:00,31.894343199999998,87.07813709999998
Queensland,Australia,03/11/2020 06:00,20,0,8,2020-03-11 22:00:00,-27.468968199999996,153.02349909999995
New South Wales,Australia,03/11/2020 06:00,64,2,6,2020-03-11 22:00:00,-33.8548157,151.2164539
Victoria,Australia,03/11/2020 06:00,23,0,7,2020-03-11 22:00:00,-37.814217600000006,144.9631608
South Australia,Australia,03/11/2020 06:00,9,0,3,2020-03-11 22:00:00,-34.928180499999996,138.5999312
Western Australia,Australia,03/11/2020 06:00,9,1,0,2020-03-11 22:00:00,-31.95271210000001,115.86047959999999
Tasmania,Australia,03/11/2020 06:00,2,0,0,2020-03-11 22:00:00,-42.8825088,147.3281233
WA,US,03/11/2020 06:00,275,24,1,2020-03-11 22:00:00,47.2868352,-120.2126139
New York,US,03/11/2020 06:00,176,0,0,2020-03-11 22:00:00,40.7127281,-74.0060152
California,US,03/11/2020 06:00,157,3,2,2020-03-11 22:00:00,36.7014631,-118.75599740000001
Massachusetts,US,03/11/2020 06:00,92,0,1,2020-03-11 22:00:00,42.3788774,-72.03236600000002
From Diamond Princess cruise,US,03/11/2020 06:00,45,0,0,2020-03-11 22:00:00,41.258745899999994,-95.93837579999999
Florida,US,03/11/2020 06:00,28,2,0,2020-03-11 22:00:00,27.7567667,-81.4639835
Georgia,US,03/11/2020 06:00,22,0,0,2020-03-11 22:00:00,32.329380900000004,-83.1137366
Texas,US,03/11/2020 06:00,21,0,0,2020-03-11 22:00:00,31.8160381,-99.51209859999999
From Grand Princess,US,03/11/2020 06:00,21,0,0,2020-03-11 22:00:00,37.7268801,-122.203452
Illinois,US,03/11/2020 06:00,19,0,2,2020-03-11 22:00:00,40.079660600000004,-89.4337288
Colorado,US,03/11/2020 06:00,18,0,0,2020-03-11 22:00:00,38.7251776,-105.60771670000001
Oregon,US,03/11/2020 06:00,15,0,0,2020-03-11 22:00:00,43.9792797,-120.737257
New Jersey,US,03/11/2020 06:00,15,1,0,2020-03-11 22:00:00,40.0757384,-74.4041622
Pennsylvania,US,03/11/2020 06:00,14,0,0,2020-03-11 22:00:00,40.9699889,-77.72788309999999
Iowa,US,03/11/2020 06:00,13,0,0,2020-03-11 22:00:00,41.9216734,-93.3122705
Maryland,US,03/11/2020 06:00,9,0,0,2020-03-11 22:00:00,39.5162234,-76.9382069
South Carolina,US,03/11/2020 06:00,9,0,0,2020-03-11 22:00:00,33.687438799999995,-80.4363743
Virginia,US,03/11/2020 06:00,9,0,0,2020-03-11 22:00:00,37.1232245,-78.4927721
Kentucky,US,03/11/2020 06:00,8,0,0,2020-03-11 22:00:00,37.5726028,-85.1551411
North Carolina,US,03/11/2020 06:00,7,0,0,2020-03-11 22:00:00,35.6729639,-79.03929190000002
Tennessee,US,03/11/2020 06:00,7,0,0,2020-03-11 22:00:00,35.7730076,-86.28200809999998
Arizona,US,03/11/2020 06:00,6,0,1,2020-03-11 22:00:00,34.395342,-111.76327549999999
Indiana,US,03/11/2020 06:00,6,0,0,2020-03-11 22:00:00,40.327012700000004,-86.1746933
Rhode Island,US,03/11/2020 06:00,5,0,0,2020-03-11 22:00:00,41.7962409,-71.59923719999998
New Hampshire,US,03/11/2020 06:00,5,0,0,2020-03-11 22:00:00,43.484913299999995,-71.6553992
Washington DC,US,03/11/2020 06:00,5,0,0,2020-03-11 22:00:00,38.89489320000001,-77.0365529
South Dakota,US,03/11/2020 06:00,5,1,0,2020-03-11 22:00:00,44.6471761,-100.348761
Nevada,US,03/11/2020 06:00,4,0,0,2020-03-11 22:00:00,39.515882500000004,-116.85372269999999
Nebraska,US,03/11/2020 06:00,4,0,0,2020-03-11 22:00:00,41.7370229,-99.5873816
Wisconsin,US,03/11/2020 06:00,3,0,1,2020-03-11 22:00:00,44.4308975,-89.6884637
Minnesota,US,03/11/2020 06:00,3,0,0,2020-03-11 22:00:00,45.98965870000001,-94.6113288
Louisiana,US,03/11/2020 06:00,3,0,0,2020-03-11 22:00:00,30.8703881,-92.007126
Ohio,US,03/11/2020 06:00,3,0,0,2020-03-11 22:00:00,40.225356899999994,-82.6881395
Oklahoma,US,03/11/2020 06:00,2,0,0,2020-03-11 22:00:00,34.9550817,-97.2684063
Hawaii,US,03/11/2020 06:00,2,0,0,2020-03-11 22:00:00,21.2160437,-157.975203
Utah,US,03/11/2020 06:00,2,0,0,2020-03-11 22:00:00,39.4225192,-111.71435840000001
Connecticut,US,03/11/2020 06:00,2,0,0,2020-03-11 22:00:00,41.6500201,-72.7342163
Kansas,US,03/11/2020 06:00,1,0,0,2020-03-11 22:00:00,38.27312,-98.58218719999999
Missouri,US,03/11/2020 06:00,1,0,0,2020-03-11 22:00:00,38.7604815,-92.5617875
Vermont,US,03/11/2020 06:00,1,0,0,2020-03-11 22:00:00,44.5990718,-72.5002608
British Columbia,Canada,03/11/2020 06:00,39,1,3,2020-03-11 22:00:00,55.001251,-125.00244099999999
Ontario,Canada,03/11/2020 06:00,37,0,3,2020-03-11 22:00:00,50.000678,-86.000977
Alberta,Canada,03/11/2020 06:00,14,0,0,2020-03-11 22:00:00,55.001251,-115.00213600000001
Quebec,Canada,03/11/2020 06:00,4,0,0,2020-03-11 22:00:00,52.4760892,-71.8258668
,Italy,03/11/2020 06:00,10149,631,1004,2020-03-11 22:00:00,45.6209,9.768892999999998
,Iran,03/11/2020 06:00,9000,354,2959,2020-03-11 22:00:00,32.6475314,54.56435160000001
,South Korea,03/11/2020 06:00,7755,61,288,2020-03-11 22:00:00,35.8713,128.6018
,France,03/11/2020 06:00,1784,33,12,2020-03-11 22:00:00,46.603353999999996,1.8883334999999999
,Spain,03/11/2020 06:00,1736,37,135,2020-03-11 22:00:00,39.3262345,-4.838064900000001
,Germany,03/11/2020 06:00,1613,2,18,2020-03-11 22:00:00,51.0834196,10.4234469
Yokohama,Japan,03/11/2020 06:00,696,7,325,2020-03-11 22:00:00,35.44499099999999,139.636768
,Japan,03/11/2020 06:00,587,12,102,2020-03-11 22:00:00,36.5748441,139.2394179
,Switzerland,03/11/2020 06:00,516,3,3,2020-03-11 22:00:00,46.7985624,8.231973599999998
,Norway,03/11/2020 06:00,421,0,1,2020-03-11 22:00:00,60.5000209,9.099971499999999
,UK,03/11/2020 06:00,383,6,18,2020-03-11 22:00:00,54.70235450000001,-3.2765752999999997
,Netherlands,03/11/2020 06:00,382,4,0,2020-03-11 22:00:00,52.500169799999995,5.7480820999999995
,Sweden,03/11/2020 06:00,355,0,1,2020-03-11 22:00:00,59.67497120000001,14.5208584
,Denmark,03/11/2020 06:00,340,0,1,2020-03-11 22:00:00,55.670249,10.333328300000002
Brussels,Belgium,03/11/2020 06:00,267,0,1,2020-03-11 22:00:00,50.8436709,4.3674367
,Austria,03/11/2020 06:00,206,0,4,2020-03-11 22:00:00,47.2000338,13.199959
,Bahrain,03/11/2020 06:00,189,0,30,2020-03-11 22:00:00,26.155124899999997,50.5344606
,Singapore,03/11/2020 06:00,166,0,93,2020-03-11 22:00:00,1.340863,103.8303918
,Malaysia,03/11/2020 06:00,129,0,25,2020-03-11 22:00:00,4.5693754,102.2656823
Hong Kong,Hong Kong,03/11/2020 06:00,121,3,60,2020-03-11 22:00:00,22.2793278,114.16281310000001
,Greece,03/11/2020 06:00,89,0,0,2020-03-11 22:00:00,38.995368299999996,21.987713199999998
,Iceland,03/11/2020 06:00,81,0,1,2020-03-11 22:00:00,64.9841821,-18.1059013
,Israel,03/11/2020 06:00,76,0,4,2020-03-11 22:00:00,31.531311300000002,34.8667654
,United Arab Emirates,03/11/2020 06:00,74,0,17,2020-03-11 22:00:00,24.0002488,53.999482900000004
,Kuwait,03/11/2020 06:00,72,0,2,2020-03-11 22:00:00,29.2733964,47.4979476
,Iraq,03/11/2020 06:00,71,7,15,2020-03-11 22:00:00,33.0955793,44.174977500000004
,Czechia,03/11/2020 06:00,64,0,0,2020-03-11 22:00:00,49.816700299999994,15.4749544
,San Marino,03/11/2020 06:00,62,2,0,2020-03-11 22:00:00,43.945862299999995,12.458306
,India,03/11/2020 06:00,62,0,4,2020-03-11 22:00:00,22.3511148,78.6677428
,Lebanon,03/11/2020 06:00,59,2,1,2020-03-11 22:00:00,33.875062899999996,35.843409
,Egypt,03/11/2020 06:00,59,1,26,2020-03-11 22:00:00,26.254049300000002,29.2675469
,Thailand,03/11/2020 06:00,59,1,34,2020-03-11 22:00:00,14.8971921,100.83273
,Finland,03/11/2020 06:00,58,0,1,2020-03-11 22:00:00,63.2467777,25.9209164
,Philippines,03/11/2020 06:00,49,1,2,2020-03-11 22:00:00,12.750348599999999,122.7312101
Taiwan,Taiwan,03/11/2020 06:00,48,1,17,2020-03-11 22:00:00,23.973937399999997,120.9820179
,Portugal,03/11/2020 06:00,41,0,0,2020-03-11 22:00:00,40.0332629,-7.889626299999999
,Vietnam,03/11/2020 06:00,37,0,16,2020-03-11 22:00:00,13.2904027,108.42651129999999
,Brazil,03/11/2020 06:00,34,0,0,2020-03-11 22:00:00,-10.333333300000001,-53.2
,Ireland,03/11/2020 06:00,34,0,0,2020-03-11 22:00:00,52.865196,-7.9794599
,Slovenia,03/11/2020 06:00,34,0,0,2020-03-11 22:00:00,45.813311299999995,14.4808369
,Romania,03/11/2020 06:00,31,0,5,2020-03-11 22:00:00,45.98521289999999,24.6859225
,Palestine,03/11/2020 06:00,30,0,0,2020-03-11 22:00:00,31.9469665,35.2738655
,Indonesia,03/11/2020 06:00,27,1,2,2020-03-11 22:00:00,-2.4833826,117.89028529999999
,Poland,03/11/2020 06:00,25,0,0,2020-03-11 22:00:00,52.215933,19.134422
,Qatar,03/11/2020 06:00,24,0,0,2020-03-11 22:00:00,25.3336984,51.2295295
,Georgia,03/11/2020 06:00,23,0,0,2020-03-11 22:00:00,41.6809707,44.02873820000001
,Algeria,03/11/2020 06:00,20,0,0,2020-03-11 22:00:00,28.000027199999998,2.9999825
,Russia,03/11/2020 06:00,20,0,3,2020-03-11 22:00:00,64.6863136,97.7453061
,Saudi Arabia,03/11/2020 06:00,20,0,1,2020-03-11 22:00:00,25.62426180000001,42.352832799999995
,Argentina,03/11/2020 06:00,19,1,0,2020-03-11 22:00:00,-34.9964963,-64.9672817
,Pakistan,03/11/2020 06:00,19,0,2,2020-03-11 22:00:00,30.3308401,71.247499
,Oman,03/11/2020 06:00,18,0,9,2020-03-11 22:00:00,21.000028699999998,57.00369010000001
,Ecuador,03/11/2020 06:00,17,0,0,2020-03-11 22:00:00,-1.3397668,-79.3666965
,Chile,03/11/2020 06:00,17,0,0,2020-03-11 22:00:00,-31.7613365,-71.3187697
,Croatia,03/11/2020 06:00,15,0,0,2020-03-11 22:00:00,45.5643442,17.0118954
,Estonia,03/11/2020 06:00,13,0,0,2020-03-11 22:00:00,58.75237779999999,25.3319078
,Costa Rica,03/11/2020 06:00,13,0,0,2020-03-11 22:00:00,10.2735633,-84.0739102
,Hungary,03/11/2020 06:00,13,0,0,2020-03-11 22:00:00,47.1817585,19.5060937
,South Africa,03/11/2020 06:00,13,0,0,2020-03-11 22:00:00,-28.816623600000003,24.99163900000001
,Bosnia and Herzegovina,03/11/2020 06:00,12,0,0,2020-03-11 22:00:00,44.30534760000001,17.596146700000006
