Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,19132,,,,,500,2020-07-29,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,35697,,,,,558,2020-07-29,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,98118,,,,,3236,2020-07-29,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,150616,,,,,5753,2020-07-29,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,36849,,,,,840,2020-07-29,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,30316,,,,,479,2020-07-29,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,22851,,,,,357,2020-07-29,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,57142,,,,,1527,2020-07-29,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,153313,,,,,3270,2020-07-29,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,165703,,,,,7616,2020-07-29,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,115988,,,,,2959,2020-07-29,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,78175,,,,,1745,2020-07-29,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,89678,,,,,6421,2020-07-29,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,47551,,,,,1292,2020-07-29,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,48515,,,,,1720,2020-07-29,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,55009,,,,,1359,2020-07-29,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,100726,,,,,1391,2020-07-29,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,61613,,,,,1501,2020-07-29,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,47045,,,,,1700,2020-07-29,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,22443,,,,,328,2020-07-29,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,79468,,,,,2463,2020-07-29,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,116645,,,,,2551,2020-07-29,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,159639,,,,,13033,2020-07-29,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,487654,,,,,21676,2020-07-29,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,69392,,,,,1743,2020-07-29,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,62347,,,,,1680,2020-07-29,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,73771,,,,,960,2020-07-29,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
