Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,06/19/2020 07:00,777,9,584,0,0,2020-06-19 22:00:00,184,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanghai,China,06/19/2020 07:00,697,7,668,0,0,2020-06-19 22:00:00,22,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Sichuan,China,06/19/2020 07:00,589,3,569,0,0,2020-06-19 22:00:00,17,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Guangdong,China,06/19/2020 07:00,1631,8,1604,0,0,2020-06-19 22:00:00,19,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Gansu,China,06/19/2020 07:00,151,2,137,0,0,2020-06-19 22:00:00,12,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hebei,China,06/19/2020 07:00,340,6,322,0,0,2020-06-19 22:00:00,12,74700000.0,Asia,Worldwide,39.0000001,116.0
Fujian,China,06/19/2020 07:00,362,1,357,0,0,2020-06-19 22:00:00,4,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shaanxi,China,06/19/2020 07:00,314,3,306,0,0,2020-06-19 22:00:00,5,37330000.0,Asia,Worldwide,36.0,109.0
Tianjin,China,06/19/2020 07:00,197,3,191,0,0,2020-06-19 22:00:00,3,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Chongqing,China,06/19/2020 07:00,582,6,573,0,0,2020-06-19 22:00:00,3,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Inner Mongolia,China,06/19/2020 07:00,238,1,234,0,0,2020-06-19 22:00:00,3,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Liaoning,China,06/19/2020 07:00,153,2,147,0,0,2020-06-19 22:00:00,4,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Shandong,China,06/19/2020 07:00,792,7,783,0,0,2020-06-19 22:00:00,2,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Hainan,China,06/19/2020 07:00,171,6,163,0,0,2020-06-19 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
