Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Hubei,China,04/23/2020 00:00,68128,4512,63519,0,0,2020-04-23 15:00:00,97,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Heilongjiang,China,04/23/2020 00:00,921,13,479,0,0,2020-04-23 15:00:00,429,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Shanghai,China,04/23/2020 00:00,639,7,532,0,0,2020-04-23 15:00:00,100,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Beijing,China,04/23/2020 00:00,593,8,518,0,0,2020-04-23 15:00:00,67,21540000.0,Asia,Worldwide,39.906217,116.3912757
Guangdong,China,04/23/2020 00:00,1582,8,1511,0,0,2020-04-23 15:00:00,63,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Inner Mongolia,China,04/23/2020 00:00,194,1,108,0,0,2020-04-23 15:00:00,85,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Fujian,China,04/23/2020 00:00,355,1,342,0,0,2020-04-23 15:00:00,12,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shanxi,China,04/23/2020 00:00,197,0,140,0,0,2020-04-23 15:00:00,57,36500000.0,Asia,Worldwide,37.0,112.0
Zhejiang,China,04/23/2020 00:00,1268,1,1252,0,0,2020-04-23 15:00:00,15,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Tianjin,China,04/23/2020 00:00,189,3,176,0,0,2020-04-23 15:00:00,10,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shandong,China,04/23/2020 00:00,787,7,766,0,0,2020-04-23 15:00:00,14,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Jiangsu,China,04/23/2020 00:00,653,0,645,0,0,2020-04-23 15:00:00,8,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Sichuan,China,04/23/2020 00:00,561,3,556,0,0,2020-04-23 15:00:00,2,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Liaoning,China,04/23/2020 00:00,146,2,143,0,0,2020-04-23 15:00:00,1,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Yunnan,China,04/23/2020 00:00,184,2,178,0,0,2020-04-23 15:00:00,4,45970000.0,Asia,Worldwide,25.0,102.0
Hebei,China,04/23/2020 00:00,328,6,317,0,0,2020-04-23 15:00:00,5,74700000.0,Asia,Worldwide,39.0000001,116.0
Shaanxi,China,04/23/2020 00:00,279,3,253,0,0,2020-04-23 15:00:00,23,37330000.0,Asia,Worldwide,36.0,109.0
Jilin,China,04/23/2020 00:00,106,1,98,0,0,2020-04-23 15:00:00,7,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Chongqing,China,04/23/2020 00:00,579,6,570,0,0,2020-04-23 15:00:00,3,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Henan,China,04/23/2020 00:00,1276,22,1254,0,0,2020-04-23 15:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Gansu,China,04/23/2020 00:00,139,2,137,0,0,2020-04-23 15:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hunan,China,04/23/2020 00:00,1019,4,1015,0,0,2020-04-23 15:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,04/23/2020 00:00,991,6,984,0,0,2020-04-23 15:00:00,1,62000000.0,Asia,Worldwide,32.0,117.0
Jiangxi,China,04/23/2020 00:00,937,1,936,0,0,2020-04-23 15:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Guizhou,China,04/23/2020 00:00,147,2,145,0,0,2020-04-23 15:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Guangxi,China,04/23/2020 00:00,254,2,252,0,0,2020-04-23 15:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Hainan,China,04/23/2020 00:00,168,6,162,0,0,2020-04-23 15:00:00,0,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Xinjiang,China,04/23/2020 00:00,76,3,73,0,0,2020-04-23 15:00:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,04/23/2020 00:00,75,0,75,0,0,2020-04-23 15:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,04/23/2020 00:00,18,0,18,0,0,2020-04-23 15:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,04/23/2020 00:00,1,0,1,0,0,2020-04-23 15:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,04/23/2020 00:00,2976,31,1926,175419,0,2020-04-23 15:00:00,1019,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,04/23/2020 00:00,1026,6,738,90168,0,2020-04-23 15:00:00,282,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,04/23/2020 00:00,1337,16,1243,90000,0,2020-04-23 15:00:00,78,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,04/23/2020 00:00,438,4,388,47238,0,2020-04-23 15:00:00,46,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,04/23/2020 00:00,546,7,451,31140,0,2020-04-23 15:00:00,88,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,04/23/2020 00:00,205,8,77,7344,0,2020-04-23 15:00:00,120,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,04/23/2020 00:00,104,3,93,7256,0,2020-04-23 15:00:00,8,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
Northern Territory,Australia,04/23/2020 00:00,27,0,16,3810,0,2020-04-23 15:00:00,11,211945.0,Oceania,Worldwide,-12.46044,130.8410469
New York,US,04/23/2020 00:00,263754,20248,29831,0,0,2020-04-23 15:00:00,213675,19542200.0,North America,Worldwide,40.7127281,-74.0060152
New Jersey,US,04/23/2020 00:00,95914,5150,730,0,0,2020-04-23 15:00:00,90034,8909000.0,North America,Worldwide,40.0757384,-74.4041622
Massachusetts,US,04/23/2020 00:00,42944,2182,1299,0,0,2020-04-23 15:00:00,39463,6902000.0,North America,Worldwide,42.3788774,-72.03236600000001
California,US,04/23/2020 00:00,37701,1439,3580,0,0,2020-04-23 15:00:00,32682,39560000.0,North America,Worldwide,36.7014631,-118.75599740000001
Pennsylvania,US,04/23/2020 00:00,36212,1673,586,0,0,2020-04-23 15:00:00,33953,12810000.0,North America,Worldwide,40.9699889,-77.72788309999999
Illinois,US,04/23/2020 00:00,35109,1565,645,0,0,2020-04-23 15:00:00,32899,12740000.0,North America,Worldwide,40.079660600000004,-89.4337288
Michigan,US,04/23/2020 00:00,33966,2813,3272,0,0,2020-04-23 15:00:00,27881,9996000.0,North America,Worldwide,43.6211955,-84.6824346
Florida,US,04/23/2020 00:00,28586,927,174,0,0,2020-04-23 15:00:00,27485,21300000.0,North America,Worldwide,27.7567667,-81.4639835
Louisiana,US,04/23/2020 00:00,25258,1473,0,0,0,2020-04-23 15:00:00,23785,4660000.0,North America,Worldwide,30.8703881,-92.007126
Connecticut,US,04/23/2020 00:00,22469,1544,63,0,0,2020-04-23 15:00:00,20862,3573000.0,North America,Worldwide,41.6500201,-72.7342163
Texas,US,04/23/2020 00:00,21774,569,7359,0,0,2020-04-23 15:00:00,13846,28700000.0,North America,Worldwide,31.8160381,-99.51209859999999
Georgia,US,04/23/2020 00:00,21102,846,340,0,0,2020-04-23 15:00:00,19916,10520000.0,North America,Worldwide,32.329380900000004,-83.1137366
Maryland,US,04/23/2020 00:00,14775,698,981,0,0,2020-04-23 15:00:00,13096,6043000.0,North America,Worldwide,39.5162234,-76.9382069
Ohio,US,04/23/2020 00:00,14117,610,448,0,0,2020-04-23 15:00:00,13059,11690000.0,North America,Worldwide,40.225356899999994,-82.6881395
WA,US,04/23/2020 00:00,12865,695,1798,0,0,2020-04-23 15:00:00,10372,7536000.0,North America,Worldwide,47.2868352,-120.2126139
Indiana,US,04/23/2020 00:00,12438,666,1559,0,0,2020-04-23 15:00:00,10213,6692000.0,North America,Worldwide,40.327012700000004,-86.1746933
Colorado,US,04/23/2020 00:00,10891,508,559,0,0,2020-04-23 15:00:00,9824,5696000.0,North America,Worldwide,38.7251776,-105.60771670000001
Virginia,US,04/23/2020 00:00,10266,349,721,0,0,2020-04-23 15:00:00,9196,8518000.0,North America,Worldwide,37.1232245,-78.4927721
Tennessee,US,04/23/2020 00:00,7842,166,4012,0,0,2020-04-23 15:00:00,3664,6770000.0,North America,Worldwide,35.7730076,-86.28200809999998
North Carolina,US,04/23/2020 00:00,7545,267,1302,0,0,2020-04-23 15:00:00,5976,10380000.0,North America,Worldwide,35.6729639,-79.03929190000001
Missouri,US,04/23/2020 00:00,6320,242,1244,0,0,2020-04-23 15:00:00,4834,6126000.0,North America,Worldwide,38.7604815,-92.5617875
Rhode Island,US,04/23/2020 00:00,5841,181,0,0,0,2020-04-23 15:00:00,5660,1057000.0,North America,Worldwide,41.7962409,-71.59923719999999
Alabama,US,04/23/2020 00:00,5610,201,0,0,0,2020-04-23 15:00:00,5409,4888000.0,North America,Worldwide,33.258881699999996,-86.8295337
Arizona,US,04/23/2020 00:00,5473,231,6,0,0,2020-04-23 15:00:00,5236,7172000.0,North America,Worldwide,34.395342,-111.76327549999999
Mississippi,US,04/23/2020 00:00,4894,193,0,0,0,2020-04-23 15:00:00,4701,2987000.0,North America,Worldwide,32.9715645,-89.7348497
Wisconsin,US,04/23/2020 00:00,4845,248,196,0,0,2020-04-23 15:00:00,4401,5814000.0,North America,Worldwide,44.4308975,-89.6884637
South Carolina,US,04/23/2020 00:00,4761,140,0,0,0,2020-04-23 15:00:00,4621,5084000.0,North America,Worldwide,33.687438799999995,-80.4363743
Nevada,US,04/23/2020 00:00,4081,187,2209,0,0,2020-04-23 15:00:00,1685,3034000.0,North America,Worldwide,39.515882500000004,-116.85372269999999
Iowa,US,04/23/2020 00:00,3748,90,1171,0,0,2020-04-23 15:00:00,2487,3156000.0,North America,Worldwide,41.9216734,-93.3122705
Utah,US,04/23/2020 00:00,3445,34,218,0,0,2020-04-23 15:00:00,3193,3161000.0,North America,Worldwide,39.4225192,-111.71435840000001
Kentucky,US,04/23/2020 00:00,3373,185,1174,0,0,2020-04-23 15:00:00,2014,4468000.0,North America,Worldwide,37.5726028,-85.1551411
Washington DC,US,04/23/2020 00:00,3206,127,645,0,0,2020-04-23 15:00:00,2434,633427.0,North America,Worldwide,38.894893200000006,-77.0365529
Delaware,US,04/23/2020 00:00,3200,89,599,0,0,2020-04-23 15:00:00,2512,967171.0,North America,Worldwide,38.6920451,-75.4013315
Oklahoma,US,04/23/2020 00:00,2894,170,1774,0,0,2020-04-23 15:00:00,950,3943000.0,North America,Worldwide,34.9550817,-97.2684063
Minnesota,US,04/23/2020 00:00,2722,179,1160,0,0,2020-04-23 15:00:00,1383,5611000.0,North America,Worldwide,45.98965870000001,-94.6113288
Kansas,US,04/23/2020 00:00,2418,112,444,0,0,2020-04-23 15:00:00,1862,2912000.0,North America,Worldwide,38.27312,-98.58218719999999
Arkansas,US,04/23/2020 00:00,2392,44,726,0,0,2020-04-23 15:00:00,1622,3014000.0,North America,Worldwide,35.2048883,-92.4479108
New Mexico,US,04/23/2020 00:00,2210,71,529,0,0,2020-04-23 15:00:00,1610,2095000.0,North America,Worldwide,34.5708167,-105.993007
Oregon,US,04/23/2020 00:00,2059,78,595,0,0,2020-04-23 15:00:00,1386,4191000.0,North America,Worldwide,43.9792797,-120.737257
South Dakota,US,04/23/2020 00:00,1858,9,937,0,0,2020-04-23 15:00:00,912,882235.0,North America,Worldwide,44.6471761,-100.348761
Nebraska,US,04/23/2020 00:00,1813,38,0,0,0,2020-04-23 15:00:00,1775,1929000.0,North America,Worldwide,41.7370229,-99.5873816
Idaho,US,04/23/2020 00:00,1802,54,767,0,0,2020-04-23 15:00:00,981,1754000.0,North America,Worldwide,43.644764200000004,-114.0154071
New Hampshire,US,04/23/2020 00:00,1588,48,550,0,0,2020-04-23 15:00:00,990,1356000.0,North America,Worldwide,43.484913299999995,-71.6553992
Puerto Rico,US,04/23/2020 00:00,1378,67,0,0,0,2020-04-23 15:00:00,1311,3195000.0,North America,Worldwide,18.2214149,-66.4132818
Navajo Nation,US,04/23/2020 00:00,1366,45,0,0,0,2020-04-23 15:00:00,1321,356890.0,North America,Worldwide,36.3089731,-109.32568799999999
West Virginia,US,04/23/2020 00:00,963,29,360,0,0,2020-04-23 15:00:00,574,1806000.0,North America,Worldwide,38.475840600000005,-80.84084150000001
Maine,US,04/23/2020 00:00,907,39,455,0,0,2020-04-23 15:00:00,413,1338000.0,North America,Worldwide,45.709097,-68.8590201
Vermont,US,04/23/2020 00:00,823,40,0,0,0,2020-04-23 15:00:00,783,626299.0,North America,Worldwide,44.5990718,-72.5002608
North Dakota,US,04/23/2020 00:00,679,14,229,0,0,2020-04-23 15:00:00,436,760077.0,North America,Worldwide,47.6201461,-100.540737
Hawaii,US,04/23/2020 00:00,592,12,444,0,0,2020-04-23 15:00:00,136,1420000.0,North America,Worldwide,21.2160437,-157.975203
Wyoming,US,04/23/2020 00:00,447,6,290,0,0,2020-04-23 15:00:00,151,577737.0,North America,Worldwide,43.1700264,-107.5685348
Montana,US,04/23/2020 00:00,439,14,296,0,0,2020-04-23 15:00:00,129,1062000.0,North America,Worldwide,47.3752671,-109.63875790000002
Alaska,US,04/23/2020 00:00,335,9,168,0,0,2020-04-23 15:00:00,158,737438.0,North America,Worldwide,64.44596130000001,-149.680909
Guam,US,04/23/2020 00:00,136,5,97,0,0,2020-04-23 15:00:00,34,164229.0,North America,Worldwide,13.4501257,144.757551
Grand Princess,US,04/23/2020 00:00,103,3,0,0,0,2020-04-23 15:00:00,100,3500.0,North America,Worldwide,37.7268801,-122.203452
US Virgin Islands,US,04/23/2020 00:00,54,3,48,0,0,2020-04-23 15:00:00,3,107268.0,North America,Worldwide,17.789187,-64.7080574
