Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City,Date_last_updated_AEDT,lat,lon
,Sweden,02/23/2020 17:00,1,0,0,,2020-02-24 09:00:00,63.4352121,14.8290863
,Iraq,02/23/2020 17:00,1,0,0,,2020-02-24 09:00:00,33.0955793,44.1749775
British Columbia,Canada,02/23/2020 17:00,6,0,0,,2020-02-24 09:00:00,55.001251,-125.002441
Ontario,Canada,02/23/2020 17:00,3,0,1,,2020-02-24 09:00:00,50.000678,-86.000977
Illinois,US,02/23/2020 17:00,2,0,2,Chicago,2020-02-24 09:00:00,40.0796606,-89.4337288
Massachusetts,US,02/23/2020 17:00,1,0,0,Boston,2020-02-24 09:00:00,42.3788774,-72.032366
WA,US,02/23/2020 17:00,1,0,1,Seattle,2020-02-24 09:00:00,47.2868352,-120.2126139
Arizona,US,02/23/2020 17:00,1,0,0,Tempe,2020-02-24 09:00:00,34.395342,-111.7632755
Wisconsin,US,02/23/2020 17:00,1,0,0,Madison,2020-02-24 09:00:00,44.4308975,-89.6884637
Texas,US,02/23/2020 17:00,1,0,0,San Antonio,2020-02-24 09:00:00,31.8160381,-99.5120986
California,US,02/23/2020 17:00,10,0,0,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt",2020-02-24 09:00:00,36.7014631,-118.7559974
Nebraska,US,02/23/2020 17:00,18,0,0,,2020-02-24 09:00:00,41.7370229,-99.5873816
Melbourne,Australia,02/23/2020 17:00,6,0,4,,2020-02-24 09:00:00,-37.8142176,144.9631608
Sydney,Australia,02/23/2020 17:00,4,0,4,,2020-02-24 09:00:00,-33.8548157,151.2164539
Brisbane,Australia,02/23/2020 17:00,8,0,0,,2020-02-24 09:00:00,-27.4689682,153.0234991
Perth,Australia,02/23/2020 17:00,1,0,0,,2020-02-24 09:00:00,-31.9527121,115.8604796
Adelaide,Australia,02/23/2020 17:00,3,0,2,,2020-02-24 09:00:00,-34.9281805,138.5999312
