Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Beijing,China,06/25/2020 07:00,863,9,584,0,0,2020-06-25 22:00:00,270,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanghai,China,06/25/2020 07:00,703,7,672,0,0,2020-06-25 22:00:00,24,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Sichuan,China,06/25/2020 07:00,589,3,575,0,0,2020-06-25 22:00:00,11,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Guangdong,China,06/25/2020 07:00,1635,8,1621,0,0,2020-06-25 22:00:00,6,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Gansu,China,06/25/2020 07:00,161,2,138,0,0,2020-06-25 22:00:00,21,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Hebei,China,06/25/2020 07:00,349,6,323,0,0,2020-06-25 22:00:00,20,74700000.0,Asia,Worldwide,39.0000001,116.0
Fujian,China,06/25/2020 07:00,363,1,357,0,0,2020-06-25 22:00:00,5,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shaanxi,China,06/25/2020 07:00,319,3,307,0,0,2020-06-25 22:00:00,9,37330000.0,Asia,Worldwide,36.0,109.0
Tianjin,China,06/25/2020 07:00,198,3,192,0,0,2020-06-25 22:00:00,3,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Chongqing,China,06/25/2020 07:00,582,6,573,0,0,2020-06-25 22:00:00,3,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Jiangsu,China,06/25/2020 07:00,654,0,653,0,0,2020-06-25 22:00:00,1,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Inner Mongolia,China,06/25/2020 07:00,238,1,236,0,0,2020-06-25 22:00:00,1,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Liaoning,China,06/25/2020 07:00,154,2,147,0,0,2020-06-25 22:00:00,5,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Hainan,China,06/25/2020 07:00,171,6,163,0,0,2020-06-25 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Zhejiang,China,06/25/2020 07:00,1269,1,1267,0,0,2020-06-25 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Hubei,China,06/25/2020 07:00,68135,4512,63623,0,0,2020-06-25 22:00:00,0,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,06/25/2020 07:00,1276,22,1254,0,0,2020-06-25 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,06/25/2020 07:00,1019,4,1015,0,0,2020-06-25 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,06/25/2020 07:00,991,6,985,0,0,2020-06-25 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Heilongjiang,China,06/25/2020 07:00,945,13,932,0,0,2020-06-25 22:00:00,0,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Jiangxi,China,06/25/2020 07:00,937,1,936,0,0,2020-06-25 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Shandong,China,06/25/2020 07:00,792,7,785,0,0,2020-06-25 22:00:00,0,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Guangxi,China,06/25/2020 07:00,254,2,252,0,0,2020-06-25 22:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Shanxi,China,06/25/2020 07:00,198,0,198,0,0,2020-06-25 22:00:00,0,36500000.0,Asia,Worldwide,37.0,112.0
Yunnan,China,06/25/2020 07:00,185,2,183,0,0,2020-06-25 22:00:00,0,45970000.0,Asia,Worldwide,25.0,102.0
Jilin,China,06/25/2020 07:00,155,2,153,0,0,2020-06-25 22:00:00,0,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Guizhou,China,06/25/2020 07:00,147,2,145,0,0,2020-06-25 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Xinjiang,China,06/25/2020 07:00,76,3,73,0,0,2020-06-25 22:00:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,06/25/2020 07:00,75,0,75,0,0,2020-06-25 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,06/25/2020 07:00,18,0,18,0,0,2020-06-25 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,06/25/2020 07:00,1,0,1,0,0,2020-06-25 22:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,06/25/2020 07:00,3162,48,2776,773415,0,2020-06-25 22:00:00,338,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,06/25/2020 07:00,1066,6,1054,340581,0,2020-06-25 22:00:00,6,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,06/25/2020 07:00,1917,20,1732,716567,0,2020-06-25 22:00:00,165,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
