Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,12022,,,,,326,2020-06-25,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,26919,,,,,387,2020-06-25,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,66764,,,,,2710,2020-06-25,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,94036,,,,,4748,2020-06-25,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,17424,,,,,455,2020-06-25,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,11872,,,,,271,2020-06-25,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,9098,,,,,181,2020-06-25,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,31230,,,,,938,2020-06-25,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,51931,,,,,1541,2020-06-25,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,99578,,,,,5815,2020-06-25,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,73314,,,,,1836,2020-06-25,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,39912,,,,,828,2020-06-25,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,54022,,,,,4425,2020-06-25,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,17080,,,,,546,2020-06-25,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,21844,,,,,814,2020-06-25,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,20353,,,,,524,2020-06-25,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,37254,,,,,495,2020-06-25,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,19302,,,,,375,2020-06-25,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,11571,,,,,445,2020-06-25,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,6201,,,,,56,2020-06-25,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,38483,,,,,1463,2020-06-25,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,31343,,,,,771,2020-06-25,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,103493,,,,,9295,2020-06-25,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,238822,,,,,13352,2020-06-25,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,16963,,,,,521,2020-06-25,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,22009,,,,,500,2020-06-25,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,20921,,,,,279,2020-06-25,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
