Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Baden-Württemberg,Germany,35272,,,,,1824,2020-06-21,11072030,Europe,Worldwide,48.6296972,9.1949534
Bavaria,Germany,47843,,,,,2565,2020-06-21,13068686,Europe,Worldwide,48.9467562,11.4038717
Berlin,Germany,7804,,,,,211,2020-06-21,3740845,Europe,Worldwide,52.517036499999996,13.388859900000002
Brandenburg,Germany,3388,,,,,163,2020-06-21,2514736,Europe,Worldwide,52.84554920000001,13.2461296
Bremen,Germany,1645,,,,,49,2020-06-21,685714,Europe,Worldwide,53.14486899999999,8.6932343
Hamburg,Germany,5163,,,,,259,2020-06-21,1843859,Europe,Worldwide,53.550341,10.000653999999999
Hesse,Germany,10575,,,,,500,2020-06-21,6254237,Europe,Worldwide,50.611853700000005,9.1909725
Lower Saxony,Germany,13136,,,,,618,2020-06-21,7962068,Europe,Worldwide,52.8398531,9.075961999999999
Mecklenburg-Vorpommern,Germany,792,,,,,20,2020-06-21,1635000,Europe,Worldwide,53.773523399999995,12.5755746
North Rhine-Westphalia,Germany,40921,,,,,1663,2020-06-21,17967261,Europe,Worldwide,51.478179600000004,7.5542336
Rhineland-Palatinate,Germany,6907,,,,,234,2020-06-21,4082481,Europe,Worldwide,49.953159899999996,7.310646
Saarland,Germany,2778,,,,,168,2020-06-21,990376,Europe,Worldwide,49.417398799999994,6.9805789
Saxony,Germany,5408,,,,,221,2020-06-21,4069523,Europe,Worldwide,50.92957979999999,13.4585052
Saxony-Anhalt,Germany,1842,,,,,57,2020-06-21,2214285,Europe,Worldwide,51.908526,11.4939134
Schleswig-Holstein,Germany,3134,,,,,152,2020-06-21,2902325,Europe,Worldwide,54.1853998,9.8220089
Thuringia,Germany,3214,,,,,178,2020-06-21,2151724,Europe,Worldwide,50.73331629999999,11.0747905
