Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Xinjiang,China,08/04/2020 07:00,724,3,115,0,0,2020-08-04 22:00:00,606,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Liaoning,China,08/04/2020 07:00,255,2,160,0,0,2020-08-04 22:00:00,93,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Guangdong,China,08/04/2020 07:00,1687,8,1659,0,0,2020-08-04 22:00:00,20,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Shanghai,China,08/04/2020 07:00,750,7,727,0,0,2020-08-04 22:00:00,16,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Inner Mongolia,China,08/04/2020 07:00,258,1,244,0,0,2020-08-04 22:00:00,13,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Beijing,China,08/04/2020 07:00,933,9,918,0,0,2020-08-04 22:00:00,6,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shandong,China,08/04/2020 07:00,804,7,786,0,0,2020-08-04 22:00:00,11,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Tianjin,China,08/04/2020 07:00,205,3,196,0,0,2020-08-04 22:00:00,6,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Sichuan,China,08/04/2020 07:00,609,3,597,0,0,2020-08-04 22:00:00,9,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Shaanxi,China,08/04/2020 07:00,326,3,318,0,0,2020-08-04 22:00:00,5,37330000.0,Asia,Worldwide,36.0,109.0
Hubei,China,08/04/2020 07:00,68138,4512,63623,0,0,2020-08-04 22:00:00,3,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Fujian,China,08/04/2020 07:00,367,1,363,0,0,2020-08-04 22:00:00,3,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Yunnan,China,08/04/2020 07:00,191,2,187,0,0,2020-08-04 22:00:00,2,45970000.0,Asia,Worldwide,25.0,102.0
Jilin,China,08/04/2020 07:00,157,2,153,0,0,2020-08-04 22:00:00,2,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Zhejiang,China,08/04/2020 07:00,1270,1,1268,0,0,2020-08-04 22:00:00,1,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Jiangsu,China,08/04/2020 07:00,658,0,654,0,0,2020-08-04 22:00:00,4,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Henan,China,08/04/2020 07:00,1276,22,1254,0,0,2020-08-04 22:00:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Hunan,China,08/04/2020 07:00,1019,4,1015,0,0,2020-08-04 22:00:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,08/04/2020 07:00,991,6,985,0,0,2020-08-04 22:00:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Heilongjiang,China,08/04/2020 07:00,945,13,932,0,0,2020-08-04 22:00:00,0,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Jiangxi,China,08/04/2020 07:00,937,1,936,0,0,2020-08-04 22:00:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Chongqing,China,08/04/2020 07:00,583,6,577,0,0,2020-08-04 22:00:00,0,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Hebei,China,08/04/2020 07:00,349,6,343,0,0,2020-08-04 22:00:00,0,74700000.0,Asia,Worldwide,39.0000001,116.0
Guangxi,China,08/04/2020 07:00,255,2,253,0,0,2020-08-04 22:00:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Shanxi,China,08/04/2020 07:00,201,0,201,0,0,2020-08-04 22:00:00,0,36500000.0,Asia,Worldwide,37.0,112.0
Hainan,China,08/04/2020 07:00,171,6,163,0,0,2020-08-04 22:00:00,2,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Gansu,China,08/04/2020 07:00,167,2,165,0,0,2020-08-04 22:00:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Guizhou,China,08/04/2020 07:00,147,2,145,0,0,2020-08-04 22:00:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Ningxia,China,08/04/2020 07:00,75,0,75,0,0,2020-08-04 22:00:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,08/04/2020 07:00,18,0,18,0,0,2020-08-04 22:00:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,08/04/2020 07:00,1,0,1,0,0,2020-08-04 22:00:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,08/04/2020 07:00,3620,50,2991,1539739,0,2020-08-04 22:00:00,579,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
