Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,9642,,,,,259,2020-06-15,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,16512,,,,,324,2020-06-15,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,56506,,,,,2492,2020-06-15,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,69224,,,,,4201,2020-06-15,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,11865,,,,,324,2020-06-15,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,6881,,,,,203,2020-06-15,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,6972,,,,,132,2020-06-15,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,22200,,,,,745,2020-06-15,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,36402,,,,,1105,2020-06-15,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,76833,,,,,4885,2020-06-15,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,59850,,,,,1467,2020-06-15,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,28013,,,,,633,2020-06-15,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,45261,,,,,3855,2020-06-15,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,10357,,,,,374,2020-06-15,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,14171,,,,,534,2020-06-15,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,13968,,,,,330,2020-06-15,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,22871,,,,,304,2020-06-15,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,7960,,,,,216,2020-06-15,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,6108,,,,,213,2020-06-15,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,3433,,,,,31,2020-06-15,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,26469,,,,,1055,2020-06-15,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,21381,,,,,475,2020-06-15,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,79572,,,,,7672,2020-06-15,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,178202,,,,,10694,2020-06-15,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,9706,,,,,334,2020-06-15,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,14661,,,,,350,2020-06-15,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,13360,,,,,195,2020-06-15,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
