Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,lat,lon
California,US,03/21/2020 22:00,1470,27,6,2020-03-22 14:00:00,1437,36.7014631,-118.75599740000001
New Jersey,US,03/21/2020 22:00,1327,16,1,2020-03-22 14:00:00,1310,40.0757384,-74.4041622
Michigan,US,03/21/2020 22:00,790,7,0,2020-03-22 14:00:00,783,43.6211955,-84.6824346
Florida,US,03/21/2020 22:00,763,13,0,2020-03-22 14:00:00,750,27.7567667,-81.4639835
Louisiana,US,03/21/2020 22:00,763,20,0,2020-03-22 14:00:00,743,30.8703881,-92.007126
Illinois,US,03/21/2020 22:00,753,6,2,2020-03-22 14:00:00,745,40.079660600000004,-89.4337288
Georgia,US,03/21/2020 22:00,555,20,0,2020-03-22 14:00:00,535,32.329380900000004,-83.1137366
Texas,US,03/21/2020 22:00,554,5,0,2020-03-22 14:00:00,549,31.8160381,-99.51209859999999
Massachusetts,US,03/21/2020 22:00,529,1,1,2020-03-22 14:00:00,527,42.3788774,-72.03236600000002
Colorado,US,03/21/2020 22:00,475,6,0,2020-03-22 14:00:00,469,38.7251776,-105.60771670000001
Pennsylvania,US,03/21/2020 22:00,399,2,0,2020-03-22 14:00:00,397,40.9699889,-77.72788309999999
Tennessee,US,03/21/2020 22:00,371,1,0,2020-03-22 14:00:00,370,35.7730076,-86.28200809999998
Wisconsin,US,03/21/2020 22:00,282,4,1,2020-03-22 14:00:00,277,44.4308975,-89.6884637
North Carolina,US,03/21/2020 22:00,261,0,0,2020-03-22 14:00:00,261,35.6729639,-79.03929190000002
Ohio,US,03/21/2020 22:00,248,3,0,2020-03-22 14:00:00,245,40.225356899999994,-82.6881395
Connecticut,US,03/21/2020 22:00,223,4,0,2020-03-22 14:00:00,219,41.6500201,-72.7342163
Maryland,US,03/21/2020 22:00,193,2,3,2020-03-22 14:00:00,188,39.5162234,-76.9382069
South Carolina,US,03/21/2020 22:00,174,3,0,2020-03-22 14:00:00,171,33.687438799999995,-80.4363743
Virginia,US,03/21/2020 22:00,158,3,0,2020-03-22 14:00:00,155,37.1232245,-78.4927721
Nevada,US,03/21/2020 22:00,157,2,0,2020-03-22 14:00:00,155,39.515882500000004,-116.85372269999999
Mississippi,US,03/21/2020 22:00,140,1,0,2020-03-22 14:00:00,139,32.9715645,-89.7348497
Oregon,US,03/21/2020 22:00,137,4,0,2020-03-22 14:00:00,133,43.9792797,-120.737257
Minnesota,US,03/21/2020 22:00,137,1,0,2020-03-22 14:00:00,136,45.98965870000001,-94.6113288
Utah,US,03/21/2020 22:00,136,0,0,2020-03-22 14:00:00,136,39.4225192,-111.71435840000001
Alabama,US,03/21/2020 22:00,131,0,0,2020-03-22 14:00:00,131,33.258881699999996,-86.8295337
Indiana,US,03/21/2020 22:00,128,4,0,2020-03-22 14:00:00,124,40.327012700000004,-86.1746933
Arkansas,US,03/21/2020 22:00,122,0,0,2020-03-22 14:00:00,122,35.2048883,-92.4479108
Arizona,US,03/21/2020 22:00,104,1,1,2020-03-22 14:00:00,102,34.395342,-111.76327549999999
Washington DC,US,03/21/2020 22:00,98,1,0,2020-03-22 14:00:00,97,38.89489320000001,-77.0365529
Kentucky,US,03/21/2020 22:00,87,3,1,2020-03-22 14:00:00,83,37.5726028,-85.1551411
Missouri,US,03/21/2020 22:00,86,3,0,2020-03-22 14:00:00,83,38.7604815,-92.5617875
Iowa,US,03/21/2020 22:00,70,0,0,2020-03-22 14:00:00,70,41.9216734,-93.3122705
Maine,US,03/21/2020 22:00,70,0,0,2020-03-22 14:00:00,70,45.709097,-68.8590201
Rhode Island,US,03/21/2020 22:00,66,0,0,2020-03-22 14:00:00,66,41.7962409,-71.59923719999998
New Hampshire,US,03/21/2020 22:00,65,0,0,2020-03-22 14:00:00,65,43.484913299999995,-71.6553992
Kansas,US,03/21/2020 22:00,57,2,0,2020-03-22 14:00:00,55,38.27312,-98.58218719999999
New Mexico,US,03/21/2020 22:00,57,0,0,2020-03-22 14:00:00,57,34.5708167,-105.993007
Oklahoma,US,03/21/2020 22:00,53,1,0,2020-03-22 14:00:00,52,34.9550817,-97.2684063
From Diamond Princess cruise,US,03/21/2020 22:00,49,0,0,2020-03-22 14:00:00,49,41.258745899999994,-95.93837579999999
Vermont,US,03/21/2020 22:00,49,2,0,2020-03-22 14:00:00,47,44.5990718,-72.5002608
Hawaii,US,03/21/2020 22:00,48,0,0,2020-03-22 14:00:00,48,21.2160437,-157.975203
Delaware,US,03/21/2020 22:00,45,0,0,2020-03-22 14:00:00,45,38.6920451,-75.4013315
Idaho,US,03/21/2020 22:00,42,0,0,2020-03-22 14:00:00,42,43.644764200000004,-114.0154071
Nebraska,US,03/21/2020 22:00,40,0,0,2020-03-22 14:00:00,40,41.7370229,-99.5873816
From Grand Princess,US,03/21/2020 22:00,30,1,0,2020-03-22 14:00:00,29,37.7268801,-122.203452
Montana,US,03/21/2020 22:00,30,0,0,2020-03-22 14:00:00,30,47.3752671,-109.63875790000002
North Dakota,US,03/21/2020 22:00,28,0,0,2020-03-22 14:00:00,28,47.6201461,-100.540737
Wyoming,US,03/21/2020 22:00,23,0,0,2020-03-22 14:00:00,23,43.1700264,-107.5685348
South Dakota,US,03/21/2020 22:00,14,1,0,2020-03-22 14:00:00,13,44.6471761,-100.348761
Alaska,US,03/21/2020 22:00,14,0,0,2020-03-22 14:00:00,14,64.44596130000001,-149.680909
West Virginia,US,03/21/2020 22:00,12,0,0,2020-03-22 14:00:00,12,38.47584060000001,-80.84084150000002
British Columbia,Canada,03/21/2020 22:00,424,10,4,2020-03-22 14:00:00,410,55.001251,-125.00244099999999
Ontario,Canada,03/21/2020 22:00,377,3,5,2020-03-22 14:00:00,369,50.000678,-86.000977
Alberta,Canada,03/21/2020 22:00,226,1,0,2020-03-22 14:00:00,225,55.001251,-115.00213600000001
Quebec,Canada,03/21/2020 22:00,181,5,0,2020-03-22 14:00:00,176,52.4760892,-71.8258668
Saskatchewan,Canada,03/21/2020 22:00,44,0,0,2020-03-22 14:00:00,44,55.5321257,-106.1412243
Nova Scotia,Canada,03/21/2020 22:00,21,0,0,2020-03-22 14:00:00,21,45.1960403,-63.1653789
Manitoba,Canada,03/21/2020 22:00,19,0,0,2020-03-22 14:00:00,19,55.001251,-97.001038
New Brunswick,Canada,03/21/2020 22:00,17,0,0,2020-03-22 14:00:00,17,46.500283,-66.75018299999999
Newfoundland and Labrador,Canada,03/21/2020 22:00,6,0,0,2020-03-22 14:00:00,6,53.82173270000001,-61.2295532
Prince Edward Island,Canada,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,46.5035454,-63.595517099999995
Northwest Territories,Canada,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,65.00000039999999,-118.0
,Italy,03/21/2020 22:00,53578,4825,6072,2020-03-22 14:00:00,42681,45.6209,9.768892999999998
,Spain,03/21/2020 22:00,25496,1378,2125,2020-03-22 14:00:00,21993,39.3262345,-4.838064900000001
,Germany,03/21/2020 22:00,22364,84,209,2020-03-22 14:00:00,22071,51.0834196,10.4234469
,Iran,03/21/2020 22:00,20610,1556,7635,2020-03-22 14:00:00,11419,32.6475314,54.56435160000001
,France,03/21/2020 22:00,14459,562,1587,2020-03-22 14:00:00,12310,46.603353999999996,1.8883334999999999
,South Korea,03/21/2020 22:00,8897,104,2909,2020-03-22 14:00:00,5884,35.8713,128.6018
,Switzerland,03/21/2020 22:00,6863,80,131,2020-03-22 14:00:00,6652,46.7985624,8.231973599999998
,UK,03/21/2020 22:00,5018,233,93,2020-03-22 14:00:00,4692,54.70235450000001,-3.2765752999999997
,Netherlands,03/21/2020 22:00,3631,136,2,2020-03-22 14:00:00,3493,52.500169799999995,5.7480820999999995
,Austria,03/21/2020 22:00,2992,8,9,2020-03-22 14:00:00,2975,47.2000338,13.199959
Brussels,Belgium,03/21/2020 22:00,2815,67,263,2020-03-22 14:00:00,2485,50.8436709,4.3674367
,Norway,03/21/2020 22:00,2164,7,6,2020-03-22 14:00:00,2151,60.5000209,9.099971499999999
,Sweden,03/21/2020 22:00,1770,20,16,2020-03-22 14:00:00,1734,59.67497120000001,14.5208584
,Denmark,03/21/2020 22:00,1326,13,1,2020-03-22 14:00:00,1312,55.670249,10.333328300000002
,Portugal,03/21/2020 22:00,1280,12,5,2020-03-22 14:00:00,1263,40.0332629,-7.889626299999999
,Malaysia,03/21/2020 22:00,1183,8,114,2020-03-22 14:00:00,1061,4.5693754,102.2656823
,Brazil,03/21/2020 22:00,1178,18,2,2020-03-22 14:00:00,1158,-10.333333300000001,-53.2
,Japan,03/21/2020 22:00,1054,36,215,2020-03-22 14:00:00,803,36.5748441,139.2394179
,Czechia,03/21/2020 22:00,995,0,6,2020-03-22 14:00:00,989,49.816700299999994,15.4749544
,Turkey,03/21/2020 22:00,947,21,0,2020-03-22 14:00:00,926,38.959759399999996,34.9249653
,Israel,03/21/2020 22:00,883,1,36,2020-03-22 14:00:00,846,31.531311300000002,34.8667654
,Ireland,03/21/2020 22:00,785,3,5,2020-03-22 14:00:00,777,52.865196,-7.9794599
Yokohama,Japan,03/21/2020 22:00,712,8,567,2020-03-22 14:00:00,137,35.44499099999999,139.636768
,Luxembourg,03/21/2020 22:00,670,8,6,2020-03-22 14:00:00,656,49.8158683,6.1296751
,Pakistan,03/21/2020 22:00,645,3,13,2020-03-22 14:00:00,629,30.3308401,71.247499
,Chile,03/21/2020 22:00,537,1,8,2020-03-22 14:00:00,528,-31.7613365,-71.3187697
,Poland,03/21/2020 22:00,536,5,13,2020-03-22 14:00:00,518,52.215933,19.134422
,Ecuador,03/21/2020 22:00,532,7,3,2020-03-22 14:00:00,522,-1.3397668,-79.3666965
,Greece,03/21/2020 22:00,530,13,19,2020-03-22 14:00:00,498,38.995368299999996,21.987713199999998
,Finland,03/21/2020 22:00,523,1,10,2020-03-22 14:00:00,512,63.2467777,25.9209164
,Qatar,03/21/2020 22:00,481,0,27,2020-03-22 14:00:00,454,25.3336984,51.2295295
,Iceland,03/21/2020 22:00,473,1,5,2020-03-22 14:00:00,467,64.9841821,-18.1059013
,Indonesia,03/21/2020 22:00,450,38,20,2020-03-22 14:00:00,392,-2.4833826,117.89028529999999
,Singapore,03/21/2020 22:00,432,2,140,2020-03-22 14:00:00,290,1.340863,103.8303918
,Thailand,03/21/2020 22:00,411,1,44,2020-03-22 14:00:00,366,14.8971921,100.83273
,Saudi Arabia,03/21/2020 22:00,392,0,16,2020-03-22 14:00:00,376,25.62426180000001,42.352832799999995
,Slovenia,03/21/2020 22:00,383,1,0,2020-03-22 14:00:00,382,45.813311299999995,14.4808369
,Romania,03/21/2020 22:00,367,0,52,2020-03-22 14:00:00,315,45.98521289999999,24.6859225
,India,03/21/2020 22:00,332,5,23,2020-03-22 14:00:00,304,22.3511148,78.6677428
,Peru,03/21/2020 22:00,318,5,1,2020-03-22 14:00:00,312,-6.8699697,-75.0458515
,Bahrain,03/21/2020 22:00,310,1,125,2020-03-22 14:00:00,184,26.155124899999997,50.5344606
,Philippines,03/21/2020 22:00,307,19,13,2020-03-22 14:00:00,275,12.750348599999999,122.7312101
,Russia,03/21/2020 22:00,306,1,16,2020-03-22 14:00:00,289,64.6863136,97.7453061
,Estonia,03/21/2020 22:00,306,0,2,2020-03-22 14:00:00,304,58.75237779999999,25.3319078
,Egypt,03/21/2020 22:00,294,10,42,2020-03-22 14:00:00,242,26.254049300000002,29.2675469
Hong Kong,Hong Kong,03/21/2020 22:00,274,4,100,2020-03-22 14:00:00,170,22.2793278,114.16281310000001
,Panama,03/21/2020 22:00,245,3,1,2020-03-22 14:00:00,241,8.559559,-81.1308434
,South Africa,03/21/2020 22:00,240,0,2,2020-03-22 14:00:00,238,-28.816623600000003,24.99163900000001
,Lebanon,03/21/2020 22:00,230,4,8,2020-03-22 14:00:00,218,33.875062899999996,35.843409
,Iraq,03/21/2020 22:00,214,17,51,2020-03-22 14:00:00,146,33.0955793,44.174977500000004
,Croatia,03/21/2020 22:00,206,1,5,2020-03-22 14:00:00,200,45.5643442,17.0118954
,Mexico,03/21/2020 22:00,203,2,4,2020-03-22 14:00:00,197,19.4326296,-99.1331785
,Colombia,03/21/2020 22:00,196,0,1,2020-03-22 14:00:00,195,2.8894433999999998,-73.78389200000002
,Slovakia,03/21/2020 22:00,178,0,7,2020-03-22 14:00:00,171,48.74115220000001,19.4528646
,Kuwait,03/21/2020 22:00,176,0,27,2020-03-22 14:00:00,149,29.2733964,47.4979476
,Serbia,03/21/2020 22:00,171,1,2,2020-03-22 14:00:00,168,44.02432279999999,21.0765743
,Bulgaria,03/21/2020 22:00,163,3,3,2020-03-22 14:00:00,157,42.6073975,25.4856617
,San Marino,03/21/2020 22:00,160,20,4,2020-03-22 14:00:00,136,43.945862299999995,12.458306
,Armenia,03/21/2020 22:00,160,0,1,2020-03-22 14:00:00,159,40.7696272,44.6736646
,Argentina,03/21/2020 22:00,158,4,3,2020-03-22 14:00:00,151,-34.9964963,-64.9672817
Taiwan,Taiwan,03/21/2020 22:00,153,2,28,2020-03-22 14:00:00,123,23.973937399999997,120.9820179
,United Arab Emirates,03/21/2020 22:00,153,2,38,2020-03-22 14:00:00,113,24.0002488,53.999482900000004
,Algeria,03/21/2020 22:00,139,15,65,2020-03-22 14:00:00,59,28.000027199999998,2.9999825
,Latvia,03/21/2020 22:00,124,0,1,2020-03-22 14:00:00,123,56.8406494,24.7537645
,Costa Rica,03/21/2020 22:00,117,2,2,2020-03-22 14:00:00,113,10.2735633,-84.0739102
,Dominican Republic,03/21/2020 22:00,112,3,0,2020-03-22 14:00:00,109,19.0974031,-70.30280259999999
,Uruguay,03/21/2020 22:00,110,0,0,2020-03-22 14:00:00,110,-32.8755548,-56.0201525
,Hungary,03/21/2020 22:00,103,4,7,2020-03-22 14:00:00,92,47.1817585,19.5060937
,Jordan,03/21/2020 22:00,100,0,1,2020-03-22 14:00:00,99,31.1667049,36.941628
,Lithuania,03/21/2020 22:00,99,1,1,2020-03-22 14:00:00,97,55.35000030000001,23.7499997
,Morocco,03/21/2020 22:00,96,3,3,2020-03-22 14:00:00,90,31.1728205,-7.3362482
,Vietnam,03/21/2020 22:00,94,0,17,2020-03-22 14:00:00,77,13.2904027,108.42651129999999
,Bosnia and Herzegovina,03/21/2020 22:00,93,1,2,2020-03-22 14:00:00,90,44.30534760000001,17.596146700000006
,Faeroe Islands,03/21/2020 22:00,92,0,3,2020-03-22 14:00:00,89,62.19850039999999,-6.817412400000001
,Andorra,03/21/2020 22:00,88,0,1,2020-03-22 14:00:00,87,42.540716700000004,1.5732033
,North Macedonia,03/21/2020 22:00,85,0,1,2020-03-22 14:00:00,84,41.617121399999995,21.7168387
,Cyprus,03/21/2020 22:00,84,1,3,2020-03-22 14:00:00,80,34.982301799999995,33.1451285
,Brunei,03/21/2020 22:00,83,0,1,2020-03-22 14:00:00,82,4.4137154999999995,114.5653908
,Moldova,03/21/2020 22:00,80,1,1,2020-03-22 14:00:00,78,47.28796079999999,28.5670941
,Sri Lanka,03/21/2020 22:00,77,0,3,2020-03-22 14:00:00,74,7.555494199999999,80.7137847
,Albania,03/21/2020 22:00,76,2,2,2020-03-22 14:00:00,72,41.000028,19.9999619
,Belarus,03/21/2020 22:00,76,0,15,2020-03-22 14:00:00,61,53.4250605,27.6971358
,Malta,03/21/2020 22:00,73,0,2,2020-03-22 14:00:00,71,35.888599299999996,14.4476911
,Venezuela,03/21/2020 22:00,70,0,15,2020-03-22 14:00:00,55,8.0018709,-66.1109318
,New Zealand,03/21/2020 22:00,66,0,0,2020-03-22 14:00:00,66,-41.5000831,172.83440769999999
,Burkina Faso,03/21/2020 22:00,64,3,5,2020-03-22 14:00:00,56,12.075308300000001,-1.6880313999999998
,Tunisia,03/21/2020 22:00,60,1,1,2020-03-22 14:00:00,58,33.8439408,9.400138
,Guadeloupe,03/21/2020 22:00,56,1,0,2020-03-22 14:00:00,55,16.2490067,-61.56504440000001
,Senegal,03/21/2020 22:00,56,0,5,2020-03-22 14:00:00,51,14.475060699999998,-14.452961199999999
,Kazakhstan,03/21/2020 22:00,54,0,0,2020-03-22 14:00:00,54,47.2286086,65.20931970000001
,Azerbaijan,03/21/2020 22:00,53,1,11,2020-03-22 14:00:00,41,40.3936294,47.787250799999995
,Cambodia,03/21/2020 22:00,53,0,2,2020-03-22 14:00:00,51,13.5066394,104.869423
,Palestine,03/21/2020 22:00,53,0,17,2020-03-22 14:00:00,36,31.9469665,35.2738655
,Oman,03/21/2020 22:00,52,0,13,2020-03-22 14:00:00,39,21.000028699999998,57.00369010000001
,Georgia,03/21/2020 22:00,49,0,1,2020-03-22 14:00:00,48,41.6809707,44.02873820000001
,Trinidad and Tobago,03/21/2020 22:00,49,0,0,2020-03-22 14:00:00,49,10.8677845,-60.9821067
,Ukraine,03/21/2020 22:00,47,3,1,2020-03-22 14:00:00,43,49.4871968,31.2718321
,Reunion,03/21/2020 22:00,47,0,0,2020-03-22 14:00:00,47,-21.1309332,55.526577100000004
,Uzbekistan,03/21/2020 22:00,41,0,0,2020-03-22 14:00:00,41,41.32373,63.9528098
,Cameroon,03/21/2020 22:00,40,0,2,2020-03-22 14:00:00,38,4.6125522000000005,13.153581099999998
,Martinique,03/21/2020 22:00,37,1,0,2020-03-22 14:00:00,36,14.636792699999999,-61.0158269
,Liechtenstein,03/21/2020 22:00,37,0,0,2020-03-22 14:00:00,37,47.1416307,9.553152699999998
,Channel Islands,03/21/2020 22:00,32,0,0,2020-03-22 14:00:00,32,49.4622912,-2.5812022999999997
,Bangladesh,03/21/2020 22:00,24,2,3,2020-03-22 14:00:00,19,24.4768598,90.29322990000001
,Afghanistan,03/21/2020 22:00,24,0,1,2020-03-22 14:00:00,23,33.7680065,66.2385139
,Honduras,03/21/2020 22:00,24,0,0,2020-03-22 14:00:00,24,15.2572432,-86.0755145
,DRC,03/21/2020 22:00,23,1,0,2020-03-22 14:00:00,22,-4.0324900999999995,22.4574787
,Paraguay,03/21/2020 22:00,22,1,0,2020-03-22 14:00:00,21,-23.3165935,-58.169344499999994
,Nigeria,03/21/2020 22:00,22,0,1,2020-03-22 14:00:00,21,9.6000359,7.999972099999999
,Cuba,03/21/2020 22:00,21,1,0,2020-03-22 14:00:00,20,23.013133800000002,-80.8328748
,Ghana,03/21/2020 22:00,21,1,0,2020-03-22 14:00:00,20,8.0300284,-1.0800271000000001
,Puerto Rico,03/21/2020 22:00,21,1,0,2020-03-22 14:00:00,20,18.2214149,-66.4132818
,Jamaica,03/21/2020 22:00,19,1,2,2020-03-22 14:00:00,16,18.115295800000002,-77.15984549999997
Macau,Macau,03/21/2020 22:00,19,0,10,2020-03-22 14:00:00,9,22.17576050000001,113.5514142
,Bolivia,03/21/2020 22:00,19,0,0,2020-03-22 14:00:00,19,-17.056869600000002,-64.9912286
,Guyana,03/21/2020 22:00,18,1,0,2020-03-22 14:00:00,17,4.8417097,-58.64168910000001
,Monaco,03/21/2020 22:00,18,0,1,2020-03-22 14:00:00,17,43.7384402,7.4242474000000005
,French Guiana,03/21/2020 22:00,18,0,0,2020-03-22 14:00:00,18,4.0039882,-52.999998
,Guatemala,03/21/2020 22:00,17,1,0,2020-03-22 14:00:00,16,15.635608800000002,-89.8988087
,Rwanda,03/21/2020 22:00,17,0,0,2020-03-22 14:00:00,17,-1.9646631,30.064435800000002
,Montenegro,03/21/2020 22:00,16,0,0,2020-03-22 14:00:00,16,42.9868853,19.5180992
,Togo,03/21/2020 22:00,16,0,0,2020-03-22 14:00:00,16,8.7800265,1.0199764999999998
,French Polynesia,03/21/2020 22:00,15,0,0,2020-03-22 14:00:00,15,-16.0344249,-146.0490931
,Guam,03/21/2020 22:00,15,0,0,2020-03-22 14:00:00,15,13.4501257,144.757551
,Mauritius,03/21/2020 22:00,14,1,0,2020-03-22 14:00:00,13,-20.2759451,57.5703566
,Barbados,03/21/2020 22:00,14,0,0,2020-03-22 14:00:00,14,13.1500331,-59.52503050000001
,Ivory Coast,03/21/2020 22:00,14,0,1,2020-03-22 14:00:00,13,7.9897371,-5.5679457999999995
,Kyrgyzstan,03/21/2020 22:00,14,0,0,2020-03-22 14:00:00,14,41.5089324,74.724091
,Maldives,03/21/2020 22:00,13,0,3,2020-03-22 14:00:00,10,4.7064352,73.3287853
,Mayotte,03/21/2020 22:00,11,0,0,2020-03-22 14:00:00,11,-12.823048,45.1520755
,Gibraltar,03/21/2020 22:00,10,0,2,2020-03-22 14:00:00,8,36.106747,-5.3352772
,Mongolia,03/21/2020 22:00,10,0,0,2020-03-22 14:00:00,10,46.825038799999994,103.8499736
,Ethiopia,03/21/2020 22:00,9,0,0,2020-03-22 14:00:00,9,10.211670199999999,38.6521203
,Kenya,03/21/2020 22:00,7,0,0,2020-03-22 14:00:00,7,1.4419683,38.431397499999996
,Seychelles,03/21/2020 22:00,7,0,0,2020-03-22 14:00:00,7,-4.6574976999999995,55.45401460000001
,Equatorial Guinea,03/21/2020 22:00,6,0,0,2020-03-22 14:00:00,6,1.6131719999999998,10.5170357
,Tanzania,03/21/2020 22:00,6,0,0,2020-03-22 14:00:00,6,-6.5247123,35.7878438
,U.S. Virgin Islands,03/21/2020 22:00,6,0,0,2020-03-22 14:00:00,6,17.789187,-64.7080574
,Gabon,03/21/2020 22:00,5,1,0,2020-03-22 14:00:00,4,-0.8999695,11.689969900000001
,Aruba,03/21/2020 22:00,5,0,1,2020-03-22 14:00:00,4,12.4902998,-69.96098420000001
,Saint Martin,03/21/2020 22:00,5,0,0,2020-03-22 14:00:00,5,18.064818300000002,-63.0491711
,Suriname,03/21/2020 22:00,5,0,0,2020-03-22 14:00:00,5,4.1413025,-56.07711870000001
,Bahamas,03/21/2020 22:00,4,0,0,2020-03-22 14:00:00,4,24.7736546,-78.0000547
,New Caledonia,03/21/2020 22:00,4,0,0,2020-03-22 14:00:00,4,-20.4542886,164.55660580000003
,Cayman Islands,03/21/2020 22:00,3,1,0,2020-03-22 14:00:00,2,19.5417212,-80.5667132
,Curacao,03/21/2020 22:00,3,1,0,2020-03-22 14:00:00,2,12.1845,-68.9640875
,Cabo Verde,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,16.0000552,-24.0083947
,CAR,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,7.0323598,19.9981227
,Congo,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,-0.7264326999999999,15.6419155
,El Salvador,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,13.800038199999998,-88.9140683
,Liberia,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,5.7499721,-9.3658524
,Madagascar,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,-18.9249604,46.441642200000004
,Namibia,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,-23.2335499,17.323110699999994
,St. Barth,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,17.9036287,-62.811568799999996
,Zimbabwe,03/21/2020 22:00,3,0,0,2020-03-22 14:00:00,3,-18.4554963,29.7468414
,Sudan,03/21/2020 22:00,2,1,0,2020-03-22 14:00:00,1,14.584444400000002,29.4917691
,Angola,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,-11.877576800000002,17.5691241
