Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City,Date_last_updated_AEDT,lat,lon
Taiwan,Taiwan,02/07/2020 00:30,16,0,1,,2020-02-07 16:30:00,23.9739374,120.9820179
,Malaysia,02/07/2020 00:30,14,0,1,,2020-02-07 16:30:00,4.5693754,102.2656823
,Germany,02/07/2020 00:30,13,0,0,,2020-02-07 16:30:00,51.3876262,7.0015229
,Vietnam,02/07/2020 00:30,12,0,3,,2020-02-07 16:30:00,13.2904027,108.4265113
Macau,Macau,02/07/2020 00:30,10,0,1,,2020-02-07 16:30:00,22.1757605,113.5514142
,France,02/07/2020 00:30,6,0,0,,2020-02-07 16:30:00,45.1562575,5.4515829
California,US,02/07/2020 00:30,6,0,0,"San Benito, Los Angeles, Orange, Santa Clara",2020-02-07 16:30:00,36.7014631,-118.7559974
,United Arab Emirates,02/07/2020 00:30,5,0,0,,2020-02-07 16:30:00,24.0002488,53.9994829
Brisbane,Australia,02/07/2020 00:30,5,0,0,,2020-02-07 16:30:00,-27.4689682,153.0234991
Sydney,Australia,02/07/2020 00:30,4,0,3,,2020-02-07 16:30:00,-33.8548157,151.2164539
Melbourne,Australia,02/07/2020 00:30,4,0,0,,2020-02-07 16:30:00,-37.8142176,144.9631608
British Columbia,Canada,02/07/2020 00:30,4,0,0,,2020-02-07 16:30:00,55.001251,-125.002441
Ontario,Canada,02/07/2020 00:30,3,0,0,,2020-02-07 16:30:00,50.000678,-86.000977
,India,02/07/2020 00:30,3,0,0,,2020-02-07 16:30:00,16.3876987,73.7305913
,Philippines,02/07/2020 00:30,3,1,0,,2020-02-07 16:30:00,12.7503486,122.7312101
,UK,02/07/2020 00:30,3,0,0,,2020-02-07 16:30:00,54.7023545,-3.2765753
,Italy,02/07/2020 00:30,3,0,0,,2020-02-07 16:30:00,46.3144754,11.0480288
,Russia,02/07/2020 00:30,2,0,0,,2020-02-07 16:30:00,48.2783785,46.1663642
Illinois,US,02/07/2020 00:30,2,0,0,Chicago,2020-02-07 16:30:00,40.0796606,-89.4337288
Adelaide,Australia,02/07/2020 00:30,2,0,0,,2020-02-07 16:30:00,-34.9281805,138.5999312
,Cambodia,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,13.5066394,104.869423
,Finland,02/07/2020 00:30,1,0,1,,2020-02-07 16:30:00,63.2467777,25.9209164
Tibet,China,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,31.8943432,87.0781371
,Nepal,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,28.1083929,84.0917139
,Spain,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,39.3262345,-4.8380649
,Sri Lanka,02/07/2020 00:30,1,0,1,,2020-02-07 16:30:00,7.1895221,79.9548574
,Sweden,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,63.4352121,14.8290863
Massachusetts,US,02/07/2020 00:30,1,0,0,Boston,2020-02-07 16:30:00,42.3788774,-72.032366
WA,US,02/07/2020 00:30,1,0,0,Seattle,2020-02-07 16:30:00,47.2868352,-120.2126139
Arizona,US,02/07/2020 00:30,1,0,0,Tempe,2020-02-07 16:30:00,34.395342,-111.7632755
,Belgium,02/07/2020 00:30,1,0,0,,2020-02-07 16:30:00,50.4073222,4.3258288
WI,US,02/07/2020 00:30,1,0,0,Madison,2020-02-07 16:30:00,44.4308975,-89.6884637
