Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/26/2020 15:30,65187,2615,20951,
Guangdong,Mainland China,2/26/2020 15:30,1347,7,851,
Zhejiang,Mainland China,2/26/2020 15:30,1205,1,867,
Shandong,Mainland China,2/26/2020 15:30,756,6,375,
Henan,Mainland China,2/26/2020 15:30,1271,19,1033,
Anhui,Mainland China,2/26/2020 15:30,989,6,744,
Jiangxi,Mainland China,2/26/2020 15:30,934,1,719,
Hunan,Mainland China,2/26/2020 15:30,1016,4,783,
Heilongjiang,Mainland China,2/26/2020 15:30,480,12,249,
Sichuan,Mainland China,2/26/2020 15:30,531,3,307,
Chongqing,Mainland China,2/26/2020 15:30,576,6,373,
Jiangsu,Mainland China,2/26/2020 15:30,631,0,478,
Beijing,Mainland China,2/26/2020 15:30,400,4,235,
Guangxi,Mainland China,2/26/2020 15:30,252,2,144,
Fujian,Mainland China,2/26/2020 15:30,294,1,218,
Shanghai,Mainland China,2/26/2020 15:30,336,3,272,
Hebei,Mainland China,2/26/2020 15:30,312,6,261,
Shaanxi,Mainland China,2/26/2020 15:30,245,1,189,
Yunnan,Mainland China,2/26/2020 15:30,174,2,144,
Tianjin,Mainland China,2/26/2020 15:30,135,3,91,
Hainan,Mainland China,2/26/2020 15:30,168,5,127,
Hong Kong,Hong Kong,2/26/2020 15:30,89,2,18,
Guizhou,Mainland China,2/26/2020 15:30,146,2,104,
Liaoning,Mainland China,2/26/2020 15:30,121,1,88,
Shanxi,Mainland China,2/26/2020 15:30,133,0,102,
Inner Mongolia,Mainland China,2/26/2020 15:30,75,0,36,
Xinjiang,Mainland China,2/26/2020 15:30,76,2,30,
Jilin,Mainland China,2/26/2020 15:30,93,1,63,
Ningxia,Mainland China,2/26/2020 15:30,71,0,65,
Taiwan,Taiwan,2/26/2020 15:30,32,1,5,
Gansu,Mainland China,2/26/2020 15:30,91,2,80,
Macau,Macau,2/26/2020 15:30,10,0,7,
Qinghai,Mainland China,2/26/2020 15:30,18,0,18,
Tibet,Mainland China,2/26/2020 15:30,1,0,1,
,South Korea,2/26/2020 15:30,1261,12,24,
Yokohama,Japan,2/26/2020 15:30,696,4,10,
,Italy,2/26/2020 15:30,458,12,3,
,Japan,2/26/2020 15:30,172,3,23,
,Iran,2/26/2020 15:30,139,19,3,
,Singapore,2/26/2020 15:30,93,0,62,
,Thailand,2/26/2020 15:30,40,0,22,
,Bahrain,2/26/2020 15:30,26,0,0,
,Kuwait,2/26/2020 15:30,26,0,0,
,Malaysia,2/26/2020 15:30,22,0,20,
,Germany,2/26/2020 15:30,19,0,15,
,France,2/26/2020 15:30,18,2,11,
,Vietnam,2/26/2020 15:30,16,0,16,
,United Arab Emirates,2/26/2020 15:30,13,0,3,
,UK,2/26/2020 15:30,13,0,8,
,Spain,2/26/2020 15:30,12,0,2,
,Iraq,2/26/2020 15:30,5,0,0,
,Oman,2/26/2020 15:30,4,0,0,
,Philippines,2/26/2020 15:30,3,1,2,
,India,2/26/2020 15:30,3,0,3,
,Croatia,2/26/2020 15:30,3,0,0,
,Russia,2/26/2020 15:30,2,0,2,
,Austria,2/26/2020 15:30,2,0,0,
,Israel,2/26/2020 15:30,2,0,0,
,Lebanon,2/26/2020 15:30,2,0,0,
,Pakistan,2/26/2020 15:30,2,0,0,
,Sweden,2/26/2020 15:30,2,0,0,
,Afghanistan,2/26/2020 15:30,1,0,0,
,Algeria,2/26/2020 15:30,1,0,0,
Brussels,Belgium,2/26/2020 15:30,1,0,1,
,Cambodia,2/26/2020 15:30,1,0,1,
,Egypt,2/26/2020 15:30,1,0,1,
,Finland,2/26/2020 15:30,1,0,1,
,Nepal,2/26/2020 15:30,1,0,1,
,Sri Lanka,2/26/2020 15:30,1,0,1,
,Switzerland,2/26/2020 15:30,1,0,0,
,Brazil,2/26/2020 15:30,1,0,0,
,Georgia,2/26/2020 15:30,1,0,0,
,Greece,2/26/2020 15:30,1,0,0,
,North Macedonia,2/26/2020 15:30,1,0,0,
,Norway,2/26/2020 15:30,1,0,0,
British Columbia,Canada,2/26/2020 15:30,7,0,0,
Ontario,Canada,2/26/2020 15:30,5,0,3,
Massachusetts,US,2/26/2020 15:30,1,0,0,Boston
Illinois,US,2/26/2020 15:30,2,0,2,Chicago
Wisconsin,US,2/26/2020 15:30,1,0,0,Madison
WA,US,2/26/2020 15:30,1,0,1,Seattle
California,US,2/26/2020 15:30,11,0,2,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt"
Arizona,US,2/26/2020 15:30,1,0,0,Tempe
Texas,US,2/26/2020 15:30,1,0,0,San Antonio
Nebraska,US,2/26/2020 15:30,42,0,0,
Victoria,Australia,2/26/2020 15:30,7,0,4,
New South Wales,Australia,2/26/2020 15:30,4,0,4,
Queensland,Australia,2/26/2020 15:30,8,0,5,
Western Australia,Australia,2/26/2020 15:30,1,0,0,
South Australia,Australia,2/26/2020 15:30,3,0,2,
