Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/11/2020 23:00,33366,1068,2639,
Guangdong,Mainland China,2/11/2020 23:00,1219,1,241,
Zhejiang,Mainland China,2/11/2020 23:00,1131,0,279,
Henan,Mainland China,2/11/2020 23:00,1135,8,232,
Hunan,Mainland China,2/11/2020 23:00,946,2,263,
Anhui,Mainland China,2/11/2020 23:00,889,4,117,
Jiangxi,Mainland China,2/11/2020 23:00,844,1,152,
Jiangsu,Mainland China,2/11/2020 23:00,543,0,106,
Chongqing,Mainland China,2/11/2020 23:00,505,3,79,
Shandong,Mainland China,2/11/2020 23:00,497,1,80,
Sichuan,Mainland China,2/11/2020 23:00,436,1,87,
Heilongjiang,Mainland China,2/11/2020 23:00,378,8,28,
Beijing,Mainland China,2/11/2020 23:00,352,3,56,
Shanghai,Mainland China,2/11/2020 23:00,306,1,53,
Fujian,Mainland China,2/11/2020 23:00,272,0,46,
Hebei,Mainland China,2/11/2020 23:00,251,2,49,
Shaanxi,Mainland China,2/11/2020 23:00,225,0,36,
Guangxi,Mainland China,2/11/2020 23:00,222,1,31,
Yunnan,Mainland China,2/11/2020 23:00,154,0,21,
Hainan,Mainland China,2/11/2020 23:00,151,3,20,
Yokohama,Japan,2/11/2020 23:00,174,0,0,
Guizhou,Mainland China,2/11/2020 23:00,131,1,17,
Shanxi,Mainland China,2/11/2020 23:00,124,0,30,
Liaoning,Mainland China,2/11/2020 23:00,116,0,19,
Tianjin,Mainland China,2/11/2020 23:00,107,2,10,
Gansu,Mainland China,2/11/2020 23:00,86,2,24,
Jilin,Mainland China,2/11/2020 23:00,83,1,18,
Inner Mongolia,Mainland China,2/11/2020 23:00,60,0,5,
Xinjiang,Mainland China,2/11/2020 23:00,59,0,3,
Ningxia,Mainland China,2/11/2020 23:00,58,0,22,
Hong Kong,Hong Kong,2/11/2020 23:00,49,1,0,
,Singapore,2/11/2020 23:00,47,0,9,
,Thailand,2/11/2020 23:00,33,0,10,
,South Korea,2/11/2020 23:00,28,0,4,
,Japan,2/11/2020 23:00,28,0,9,
Qinghai,Mainland China,2/11/2020 23:00,18,0,5,
Taiwan,Taiwan,2/11/2020 23:00,18,0,1,
,Malaysia,2/11/2020 23:00,18,0,3,
,Germany,2/11/2020 23:00,16,0,0,
,Vietnam,2/11/2020 23:00,15,0,6,
,France,2/11/2020 23:00,11,0,0,
Macau,Macau,2/11/2020 23:00,10,0,1,
,UK,2/11/2020 23:00,8,0,1,
,United Arab Emirates,2/11/2020 23:00,8,0,1,
California,US,2/11/2020 23:00,7,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/11/2020 23:00,5,0,0,
New South Wales,Australia,2/11/2020 23:00,4,0,3,
Victoria,Australia,2/11/2020 23:00,4,0,2,
British Columbia,Canada,2/11/2020 23:00,4,0,0,
Ontario,Canada,2/11/2020 23:00,3,0,0,
,India,2/11/2020 23:00,3,0,0,
,Philippines,2/11/2020 23:00,3,1,2,
,Italy,2/11/2020 23:00,3,0,0,
,Russia,2/11/2020 23:00,2,0,0,
Illinois,US,2/11/2020 23:00,2,0,2,Chicago
South Australia,Australia,2/11/2020 23:00,2,0,0,
,Spain,2/11/2020 23:00,2,0,0,
,Cambodia,2/11/2020 23:00,1,0,1,
,Finland,2/11/2020 23:00,1,0,1,
,Sri Lanka,2/11/2020 23:00,1,0,1,
Tibet,Mainland China,2/11/2020 23:00,1,0,0,
,Nepal,2/11/2020 23:00,1,0,0,
,Sweden,2/11/2020 23:00,1,0,0,
Massachusetts,US,2/11/2020 23:00,1,0,0,Boston
WA,US,2/11/2020 23:00,1,0,0,Seattle
Arizona,US,2/11/2020 23:00,1,0,0,Tempe
Brussels,Belgium,2/11/2020 23:00,1,0,0,
WI,US,2/11/2020 23:00,1,0,0,Madison
