Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Heilongjiang,China,05/10/2020 16:30,945,13,891,0,0,2020-05-11 07:30:00,41,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Shanghai,China,05/10/2020 16:30,659,7,626,0,0,2020-05-11 07:30:00,26,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Inner Mongolia,China,05/10/2020 16:30,201,1,184,0,0,2020-05-11 07:30:00,16,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Shaanxi,China,05/10/2020 16:30,308,3,293,0,0,2020-05-11 07:30:00,12,37330000.0,Asia,Worldwide,36.0,109.0
Beijing,China,05/10/2020 16:30,593,9,565,0,0,2020-05-11 07:30:00,19,21540000.0,Asia,Worldwide,39.906217,116.3912757
Shanxi,China,05/10/2020 16:30,198,0,197,0,0,2020-05-11 07:30:00,1,36500000.0,Asia,Worldwide,37.0,112.0
Guangdong,China,05/10/2020 16:30,1589,8,1576,0,0,2020-05-11 07:30:00,5,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Shandong,China,05/10/2020 16:30,788,7,776,0,0,2020-05-11 07:30:00,5,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Jilin,China,05/10/2020 16:30,124,1,105,0,0,2020-05-11 07:30:00,18,27460000.0,Asia,Worldwide,42.9995032,125.9816054
Jiangsu,China,05/10/2020 16:30,653,0,652,0,0,2020-05-11 07:30:00,1,80400000.0,Asia,Worldwide,33.0000001,119.9999999
Fujian,China,05/10/2020 16:30,356,1,354,0,0,2020-05-11 07:30:00,1,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Tianjin,China,05/10/2020 16:30,191,3,186,0,0,2020-05-11 07:30:00,2,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Hebei,China,05/10/2020 16:30,328,6,321,0,0,2020-05-11 07:30:00,1,74700000.0,Asia,Worldwide,39.0000001,116.0
Yunnan,China,05/10/2020 16:30,185,2,182,0,0,2020-05-11 07:30:00,1,45970000.0,Asia,Worldwide,25.0,102.0
Hubei,China,05/10/2020 16:30,68129,4512,63616,0,0,2020-05-11 07:30:00,1,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Henan,China,05/10/2020 16:30,1276,22,1254,0,0,2020-05-11 07:30:00,0,95590000.0,Asia,Worldwide,34.0000001,113.9999999
Zhejiang,China,05/10/2020 16:30,1268,1,1267,0,0,2020-05-11 07:30:00,0,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Hunan,China,05/10/2020 16:30,1019,4,1015,0,0,2020-05-11 07:30:00,0,67370000.0,Asia,Worldwide,27.6662087,111.74870630000001
Anhui,China,05/10/2020 16:30,991,6,985,0,0,2020-05-11 07:30:00,0,62000000.0,Asia,Worldwide,32.0,117.0
Jiangxi,China,05/10/2020 16:30,937,1,936,0,0,2020-05-11 07:30:00,0,45200000.0,Asia,Worldwide,28.0,116.0
Chongqing,China,05/10/2020 16:30,579,6,573,0,0,2020-05-11 07:30:00,0,30480000.0,Asia,Worldwide,29.5585712,106.5492822
Sichuan,China,05/10/2020 16:30,561,3,558,0,0,2020-05-11 07:30:00,0,81100000.0,Asia,Worldwide,30.500000099999998,102.4999999
Guangxi,China,05/10/2020 16:30,254,2,252,0,0,2020-05-11 07:30:00,0,48380000.0,Asia,Worldwide,24.0,109.0
Hainan,China,05/10/2020 16:30,168,6,162,0,0,2020-05-11 07:30:00,0,9258000.0,Asia,Worldwide,19.2000001,109.5999999
Guizhou,China,05/10/2020 16:30,147,2,145,0,0,2020-05-11 07:30:00,0,34750000.0,Asia,Worldwide,27.0,107.0
Liaoning,China,05/10/2020 16:30,146,2,144,0,0,2020-05-11 07:30:00,0,43900000.0,Asia,Worldwide,40.9739116,122.3263915
Gansu,China,05/10/2020 16:30,139,2,137,0,0,2020-05-11 07:30:00,0,25580000.0,Asia,Worldwide,38.0000001,101.9999999
Xinjiang,China,05/10/2020 16:30,76,3,73,0,0,2020-05-11 07:30:00,0,21810000.0,Asia,Worldwide,41.7574769,87.1673842
Ningxia,China,05/10/2020 16:30,75,0,75,0,0,2020-05-11 07:30:00,0,6301000.0,Asia,Worldwide,37.3095528,105.9608553
Qinghai,China,05/10/2020 16:30,18,0,18,0,0,2020-05-11 07:30:00,0,5627000.0,Asia,Worldwide,35.40709520000001,95.95211570000001
Tibet,China,05/10/2020 16:30,1,0,1,0,0,2020-05-11 07:30:00,0,3180000.0,Asia,Worldwide,31.894343199999998,87.07813709999999
New South Wales,Australia,05/10/2020 16:30,3053,44,2515,304464,0,2020-05-11 07:30:00,494,7544000.0,Oceania,Worldwide,-33.8548157,151.2164539
Queensland,Australia,05/10/2020 16:30,1045,6,1019,135806,0,2020-05-11 07:30:00,20,5071000.0,Oceania,Worldwide,-27.468968199999996,153.02349909999998
Victoria,Australia,05/10/2020 16:30,1487,18,1346,226889,0,2020-05-11 07:30:00,123,6359000.0,Oceania,Worldwide,-37.814217600000006,144.9631608
South Australia,Australia,05/10/2020 16:30,439,4,434,69178,0,2020-05-11 07:30:00,1,1677000.0,Oceania,Worldwide,-34.928180499999996,138.5999312
Western Australia,Australia,05/10/2020 16:30,552,9,536,55758,0,2020-05-11 07:30:00,7,2589000.0,Oceania,Worldwide,-31.952712100000003,115.86047959999999
Tasmania,Australia,05/10/2020 16:30,227,13,185,18545,0,2020-05-11 07:30:00,29,515000.0,Oceania,Worldwide,-42.8825088,147.3281233
Australian Capital Territory,Australia,05/10/2020 16:30,107,3,104,11737,0,2020-05-11 07:30:00,0,412576.0,Oceania,Worldwide,-35.488350200000006,149.00269419999998
Northern Territory,Australia,05/10/2020 16:30,29,0,28,5389,0,2020-05-11 07:30:00,1,211945.0,Oceania,Worldwide,-12.46044,130.8410469
New York,US,05/10/2020 16:30,345871,26776,36980,0,0,2020-05-11 07:30:00,282115,19542200.0,North America,Worldwide,40.7127281,-74.0060152
New Jersey,US,05/10/2020 16:30,138754,9256,3214,0,0,2020-05-11 07:30:00,126284,8909000.0,North America,Worldwide,40.0757384,-74.4041622
Massachusetts,US,05/10/2020 16:30,77793,4979,7948,0,0,2020-05-11 07:30:00,64866,6902000.0,North America,Worldwide,42.3788774,-72.03236600000001
Illinois,US,05/10/2020 16:30,77741,3406,1518,0,0,2020-05-11 07:30:00,72817,12740000.0,North America,Worldwide,40.079660600000004,-89.4337288
California,US,05/10/2020 16:30,67097,2700,8186,0,0,2020-05-11 07:30:00,56211,39560000.0,North America,Worldwide,36.7014631,-118.75599740000001
Pennsylvania,US,05/10/2020 16:30,59939,3806,1120,0,0,2020-05-11 07:30:00,55013,12810000.0,North America,Worldwide,40.9699889,-77.72788309999999
Michigan,US,05/10/2020 16:30,47182,4555,22686,0,0,2020-05-11 07:30:00,19941,9996000.0,North America,Worldwide,43.6211955,-84.6824346
Florida,US,05/10/2020 16:30,40596,1721,174,0,0,2020-05-11 07:30:00,38701,21300000.0,North America,Worldwide,27.7567667,-81.4639835
Texas,US,05/10/2020 16:30,38464,1068,20141,0,0,2020-05-11 07:30:00,17255,28700000.0,North America,Worldwide,31.8160381,-99.51209859999999
Connecticut,US,05/10/2020 16:30,33554,2967,63,0,0,2020-05-11 07:30:00,30524,3573000.0,North America,Worldwide,41.6500201,-72.7342163
Louisiana,US,05/10/2020 16:30,31600,2286,20316,0,0,2020-05-11 07:30:00,8998,4660000.0,North America,Worldwide,30.8703881,-92.007126
Georgia,US,05/10/2020 16:30,33469,1406,340,0,0,2020-05-11 07:30:00,31723,10520000.0,North America,Worldwide,32.329380900000004,-83.1137366
Maryland,US,05/10/2020 16:30,32587,1644,2293,0,0,2020-05-11 07:30:00,28650,6043000.0,North America,Worldwide,39.5162234,-76.9382069
Indiana,US,05/10/2020 16:30,24126,1508,1691,0,0,2020-05-11 07:30:00,20927,6692000.0,North America,Worldwide,40.327012700000004,-86.1746933
Ohio,US,05/10/2020 16:30,24081,1341,2384,0,0,2020-05-11 07:30:00,20356,11690000.0,North America,Worldwide,40.225356899999994,-82.6881395
Virginia,US,05/10/2020 16:30,24081,839,3201,0,0,2020-05-11 07:30:00,20041,8518000.0,North America,Worldwide,37.1232245,-78.4927721
Colorado,US,05/10/2020 16:30,19387,967,695,0,0,2020-05-11 07:30:00,17725,5696000.0,North America,Worldwide,38.7251776,-105.60771670000001
WA,US,05/10/2020 16:30,17212,922,2106,0,0,2020-05-11 07:30:00,14184,7536000.0,North America,Worldwide,47.2868352,-120.2126139
Tennessee,US,05/10/2020 16:30,14768,242,7374,0,0,2020-05-11 07:30:00,7152,6770000.0,North America,Worldwide,35.7730076,-86.28200809999998
North Carolina,US,05/10/2020 16:30,14920,562,2314,0,0,2020-05-11 07:30:00,12044,10380000.0,North America,Worldwide,35.6729639,-79.03929190000001
Iowa,US,05/10/2020 16:30,11959,265,5154,0,0,2020-05-11 07:30:00,6540,3156000.0,North America,Worldwide,41.9216734,-93.3122705
Rhode Island,US,05/10/2020 16:30,11274,422,809,0,0,2020-05-11 07:30:00,10043,1057000.0,North America,Worldwide,41.7962409,-71.59923719999999
Veteran Affair,US,05/10/2020 16:30,10944,857,0,0,0,2020-05-11 07:30:00,10087,18000000.0,North America,Worldwide,34.279195,-119.28909499999999
Arizona,US,05/10/2020 16:30,10960,532,6,0,0,2020-05-11 07:30:00,10422,7172000.0,North America,Worldwide,34.395342,-111.76327549999999
Missouri,US,05/10/2020 16:30,10039,503,2523,0,0,2020-05-11 07:30:00,7013,6126000.0,North America,Worldwide,38.7604815,-92.5617875
