Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/02/2020  20:30,67217,2834,36167
Guangdong,Mainland China,3/02/2020  20:30,1350,7,1081
Zhejiang,Mainland China,3/02/2020  20:30,1206,1,1069
Shandong,Mainland China,3/02/2020  20:30,758,6,497
Henan,Mainland China,3/02/2020  20:30,1272,22,1223
Anhui,Mainland China,3/02/2020  20:30,990,6,917
Jiangxi,Mainland China,3/02/2020  20:30,935,1,850
Hunan,Mainland China,3/02/2020  20:30,1018,4,892
Heilongjiang,Mainland China,3/02/2020  20:30,480,13,358
Sichuan,Mainland China,3/02/2020  20:30,538,3,389
Chongqing,Mainland China,3/02/2020  20:30,576,6,469
Jiangsu,Mainland China,3/02/2020  20:30,631,0,543
Beijing,Mainland China,3/02/2020  20:30,414,8,282
Guangxi,Mainland China,3/02/2020  20:30,252,2,202
Fujian,Mainland China,3/02/2020  20:30,296,1,255
Shanghai,Mainland China,3/02/2020  20:30,337,3,292
Hebei,Mainland China,3/02/2020  20:30,318,6,297
Shaanxi,Mainland China,3/02/2020  20:30,245,1,216
Yunnan,Mainland China,3/02/2020  20:30,174,2,168
Tianjin,Mainland China,3/02/2020  20:30,136,3,111
Hainan,Mainland China,3/02/2020  20:30,168,5,151
Guizhou,Mainland China,3/02/2020  20:30,146,2,114
Liaoning,Mainland China,3/02/2020  20:30,125,1,103
Shanxi,Mainland China,3/02/2020  20:30,133,0,119
Inner Mongolia,Mainland China,3/02/2020  20:30,75,0,54
Xinjiang,Mainland China,3/02/2020  20:30,76,3,66
Jilin,Mainland China,3/02/2020  20:30,93,1,83
Ningxia,Mainland China,3/02/2020  20:30,74,0,69
Gansu,Mainland China,3/02/2020  20:30,91,2,85
Qinghai,Mainland China,3/02/2020  20:30,18,0,18
Tibet,Mainland China,3/02/2020  20:30,1,0,1
,South Korea,3/02/2020  20:30,4335,28,30
,Italy,3/02/2020  20:30,2036,52,149
,Iran,3/02/2020  20:30,1501,66,291
Yokohama,Japan,3/02/2020  20:30,696,6,100
,Japan,3/02/2020  20:30,274,6,42
,France,3/02/2020  20:30,191,3,12
,Germany,3/02/2020  20:30,165,0,16
,Spain,3/02/2020  20:30,120,0,2
,Singapore,3/02/2020  20:30,108,0,78
Hong Kong,Hong Kong,3/02/2020  20:30,100,2,36
