Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,19966,,,,,537,2020-08-03,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,36639,,,,,571,2020-08-03,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,102124,,,,,3283,2020-08-03,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,156505,,,,,5784,2020-08-03,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,39893,,,,,884,2020-08-03,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,33151,,,,,513,2020-08-03,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,26434,,,,,395,2020-08-03,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,62240,,,,,1594,2020-08-03,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,170476,,,,,3572,2020-08-03,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,176773,,,,,7710,2020-08-03,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,121953,,,,,3050,2020-08-03,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,84008,,,,,1850,2020-08-03,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,97970,,,,,6634,2020-08-03,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,53224,,,,,1385,2020-08-03,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,51988,,,,,1889,2020-08-03,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,60035,,,,,1465,2020-08-03,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,110028,,,,,1523,2020-08-03,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,70176,,,,,1701,2020-08-03,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,53440,,,,,1902,2020-08-03,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,26003,,,,,404,2020-08-03,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,84255,,,,,2578,2020-08-03,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,132801,,,,,2891,2020-08-03,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,167225,,,,,13572,2020-08-03,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,558685,,,,,23317,2020-08-03,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,79605,,,,,2005,2020-08-03,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,71040,,,,,1974,2020-08-03,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,87982,,,,,1175,2020-08-03,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
