Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,Population,lat,lon
Chongqing,China,04/07/2020 16:30,579,6,570,2020-04-08 07:30:00,3,30480000.0,29.5585712,106.5492822
Henan,China,04/07/2020 16:30,1276,22,1252,2020-04-08 07:30:00,2,95590000.0,34.0000001,113.9999999
Hunan,China,04/07/2020 16:30,1019,4,1014,2020-04-08 07:30:00,1,67370000.0,27.6662087,111.7487063
Jiangxi,China,04/07/2020 16:30,937,1,935,2020-04-08 07:30:00,1,45200000.0,28.0,116.0
Guizhou,China,04/07/2020 16:30,147,2,144,2020-04-08 07:30:00,1,34750000.0,27.0,107.0
Anhui,China,04/07/2020 16:30,990,6,984,2020-04-08 07:30:00,0,62000000.0,32.0,117.0
Guangxi,China,04/07/2020 16:30,254,2,252,2020-04-08 07:30:00,0,48380000.0,24.0,109.0
Hainan,China,04/07/2020 16:30,168,6,162,2020-04-08 07:30:00,0,9258000.0,19.2000001,109.5999999
Xinjiang,China,04/07/2020 16:30,76,3,73,2020-04-08 07:30:00,0,21810000.0,41.7574769,87.1673842
Ningxia,China,04/07/2020 16:30,75,0,75,2020-04-08 07:30:00,0,6301000.0,37.3095528,105.9608553
Qinghai,China,04/07/2020 16:30,18,0,18,2020-04-08 07:30:00,0,5627000.0,35.40709520000001,95.9521157
Tibet,China,04/07/2020 16:30,1,0,1,2020-04-08 07:30:00,0,3180000.0,31.8943432,87.07813709999998
New South Wales,Australia,04/07/2020 16:30,2686,21,4,2020-04-08 07:30:00,2661,7544000.0,-33.8548157,151.2164539
Queensland,Australia,04/07/2020 16:30,934,5,173,2020-04-08 07:30:00,756,5071000.0,-27.4689682,153.02349909999995
Victoria,Australia,04/07/2020 16:30,1191,11,686,2020-04-08 07:30:00,494,6359000.0,-37.814217600000006,144.9631608
South Australia,Australia,04/07/2020 16:30,415,1,53,2020-04-08 07:30:00,361,1677000.0,-34.9281805,138.5999312
Western Australia,Australia,04/07/2020 16:30,470,6,170,2020-04-08 07:30:00,294,2589000.0,-31.95271210000001,115.8604796
Tasmania,Australia,04/07/2020 16:30,98,3,29,2020-04-08 07:30:00,66,515000.0,-42.8825088,147.3281233
Australian Capital Territory,Australia,04/07/2020 16:30,97,2,40,2020-04-08 07:30:00,55,412576.0,-35.488350200000006,149.00269419999995
Northern Territory,Australia,04/07/2020 16:30,28,0,2,2020-04-08 07:30:00,26,211945.0,-12.46044,130.8410469
,Artania Cruise,04/07/2020 16:30,41,0,0,2020-04-08 07:30:00,41,1300.0,-32.065715000000004,115.677863
,Australia,04/07/2020 16:30,0,0,1490,2020-04-08 07:30:00,-1490,,-24.7761086,134.755
New York,US,04/07/2020 16:30,138863,5489,14236,2020-04-08 07:30:00,119138,19542200.0,40.7127281,-74.0060152
New Jersey,US,04/07/2020 16:30,44416,1232,50,2020-04-08 07:30:00,43134,8909000.0,40.0757384,-74.4041622
Michigan,US,04/07/2020 16:30,17221,727,94,2020-04-08 07:30:00,16400,9996000.0,43.6211955,-84.6824346
California,US,04/07/2020 16:30,16429,397,285,2020-04-08 07:30:00,15747,39560000.0,36.7014631,-118.7559974
Louisiana,US,04/07/2020 16:30,16284,582,0,2020-04-08 07:30:00,15702,4660000.0,30.8703881,-92.007126
Pennsylvania,US,04/07/2020 16:30,14852,240,76,2020-04-08 07:30:00,14536,12810000.0,40.9699889,-77.72788309999999
Florida,US,04/07/2020 16:30,14504,283,0,2020-04-08 07:30:00,14221,21300000.0,27.7567667,-81.4639835
Massachusetts,US,04/07/2020 16:30,13837,260,311,2020-04-08 07:30:00,13266,6902000.0,42.3788774,-72.03236600000002
Illinois,US,04/07/2020 16:30,12266,308,24,2020-04-08 07:30:00,11934,12740000.0,40.0796606,-89.4337288
Georgia,US,04/07/2020 16:30,8822,329,0,2020-04-08 07:30:00,8493,10520000.0,32.329380900000004,-83.1137366
Texas,US,04/07/2020 16:30,8495,158,802,2020-04-08 07:30:00,7535,28700000.0,31.8160381,-99.5120986
WA,US,04/07/2020 16:30,8405,385,839,2020-04-08 07:30:00,7181,7536000.0,47.2868352,-120.2126139
Connecticut,US,04/07/2020 16:30,6906,206,0,2020-04-08 07:30:00,6700,3573000.0,41.6500201,-72.7342163
Indiana,US,04/07/2020 16:30,5510,173,0,2020-04-08 07:30:00,5337,6692000.0,40.3270127,-86.1746933
Colorado,US,04/07/2020 16:30,5183,150,0,2020-04-08 07:30:00,5033,5696000.0,38.7251776,-105.6077167
Ohio,US,04/07/2020 16:30,4782,167,0,2020-04-08 07:30:00,4615,11690000.0,40.2253569,-82.6881395
Maryland,US,04/07/2020 16:30,4371,103,184,2020-04-08 07:30:00,4084,6043000.0,39.5162234,-76.9382069
Tennessee,US,04/07/2020 16:30,3802,65,356,2020-04-08 07:30:00,3381,6770000.0,35.7730076,-86.28200809999998
Virginia,US,04/07/2020 16:30,3335,66,2,2020-04-08 07:30:00,3267,8518000.0,37.1232245,-78.4927721
North Carolina,US,04/07/2020 16:30,3270,51,155,2020-04-08 07:30:00,3064,10380000.0,35.6729639,-79.03929190000002
Missouri,US,04/07/2020 16:30,2869,65,69,2020-04-08 07:30:00,2735,6126000.0,38.7604815,-92.5617875
Arizona,US,04/07/2020 16:30,2575,73,3,2020-04-08 07:30:00,2499,7172000.0,34.395342,-111.7632755
Wisconsin,US,04/07/2020 16:30,2511,85,1,2020-04-08 07:30:00,2425,5814000.0,44.4308975,-89.6884637
South Carolina,US,04/07/2020 16:30,2232,48,0,2020-04-08 07:30:00,2184,5084000.0,33.687438799999995,-80.4363743
Alabama,US,04/07/2020 16:30,2105,56,0,2020-04-08 07:30:00,2049,4888000.0,33.2588817,-86.8295337
Nevada,US,04/07/2020 16:30,2096,71,36,2020-04-08 07:30:00,1989,3034000.0,39.5158825,-116.8537227
Mississippi,US,04/07/2020 16:30,1915,60,0,2020-04-08 07:30:00,1855,2987000.0,32.9715645,-89.7348497
Utah,US,04/07/2020 16:30,1680,13,26,2020-04-08 07:30:00,1641,3161000.0,39.4225192,-111.7143584
Oklahoma,US,04/07/2020 16:30,1329,51,409,2020-04-08 07:30:00,869,3943000.0,34.9550817,-97.2684063
Washington DC,US,04/07/2020 16:30,1211,22,318,2020-04-08 07:30:00,871,633427.0,38.89489320000001,-77.0365529
Idaho,US,04/07/2020 16:30,1170,13,0,2020-04-08 07:30:00,1157,1754000.0,43.6447642,-114.0154071
Oregon,US,04/07/2020 16:30,1132,29,0,2020-04-08 07:30:00,1103,4191000.0,43.9792797,-120.737257
Rhode Island,US,04/07/2020 16:30,1082,27,0,2020-04-08 07:30:00,1055,1057000.0,41.7962409,-71.59923719999998
Minnesota,US,04/07/2020 16:30,1069,34,549,2020-04-08 07:30:00,486,5611000.0,45.98965870000001,-94.6113288
Kentucky,US,04/07/2020 16:30,1008,60,306,2020-04-08 07:30:00,642,4468000.0,37.5726028,-85.1551411
Iowa,US,04/07/2020 16:30,946,25,3,2020-04-08 07:30:00,918,3156000.0,41.9216734,-93.3122705
Arkansas,US,04/07/2020 16:30,932,16,142,2020-04-08 07:30:00,774,3014000.0,35.2048883,-92.4479108
Kansas,US,04/07/2020 16:30,904,25,4,2020-04-08 07:30:00,875,2912000.0,38.27312,-98.5821872
Delaware,US,04/07/2020 16:30,783,15,71,2020-04-08 07:30:00,697,967171.0,38.6920451,-75.4013315
New Hampshire,US,04/07/2020 16:30,715,9,151,2020-04-08 07:30:00,555,1356000.0,43.4849133,-71.6553992
New Mexico,US,04/07/2020 16:30,686,12,133,2020-04-08 07:30:00,541,2095000.0,34.5708167,-105.993007
Vermont,US,04/07/2020 16:30,575,23,0,2020-04-08 07:30:00,552,626299.0,44.5990718,-72.5002608
Puerto Rico,US,04/07/2020 16:30,573,23,0,2020-04-08 07:30:00,550,3195000.0,18.2214149,-66.4132818
Maine,US,04/07/2020 16:30,519,12,176,2020-04-08 07:30:00,331,1338000.0,45.709097,-68.8590201
Nebraska,US,04/07/2020 16:30,417,9,0,2020-04-08 07:30:00,408,1929000.0,41.7370229,-99.5873816
West Virginia,US,04/07/2020 16:30,410,4,0,2020-04-08 07:30:00,406,1806000.0,38.47584060000001,-80.84084150000002
Hawaii,US,04/07/2020 16:30,387,5,72,2020-04-08 07:30:00,310,1420000.0,21.2160437,-157.975203
South Dakota,US,04/07/2020 16:30,320,6,98,2020-04-08 07:30:00,216,882235.0,44.6471761,-100.348761
Montana,US,04/07/2020 16:30,319,6,32,2020-04-08 07:30:00,281,1062000.0,47.3752671,-109.63875790000002
North Dakota,US,04/07/2020 16:30,237,4,82,2020-04-08 07:30:00,151,760077.0,47.6201461,-100.540737
Wyoming,US,04/07/2020 16:30,216,0,62,2020-04-08 07:30:00,154,577737.0,43.1700264,-107.5685348
Alaska,US,04/07/2020 16:30,191,6,0,2020-04-08 07:30:00,185,737438.0,64.44596130000001,-149.680909
Guam,US,04/07/2020 16:30,121,4,27,2020-04-08 07:30:00,90,164229.0,13.4501257,144.757551
Grand Princess,US,04/07/2020 16:30,103,3,0,2020-04-08 07:30:00,100,3500.0,37.7268801,-122.203452
Diamond Princess,US,04/07/2020 16:30,49,0,0,2020-04-08 07:30:00,49,3700.0,41.2587459,-95.9383758
US Virgin Islands,US,04/07/2020 16:30,43,1,36,2020-04-08 07:30:00,6,107268.0,17.789187,-64.7080574
Quebec,Canada,04/07/2020 16:30,8580,121,611,2020-04-08 07:30:00,7848,8485000.0,52.4760892,-71.8258668
Ontario,Canada,04/07/2020 16:30,4726,153,1802,2020-04-08 07:30:00,2771,14570000.0,50.000678,-86.000977
Alberta,Canada,04/07/2020 16:30,1348,24,361,2020-04-08 07:30:00,963,4371000.0,55.001251,-115.002136
British Columbia,Canada,04/07/2020 16:30,1266,39,783,2020-04-08 07:30:00,444,5071000.0,55.001251,-125.002441
Nova Scotia,Canada,04/07/2020 16:30,293,1,64,2020-04-08 07:30:00,228,971395.0,45.1960403,-63.1653789
Saskatchewan,Canada,04/07/2020 16:30,253,3,81,2020-04-08 07:30:00,169,1174000.0,55.5321257,-106.1412243
Newfoundland and Labrador,Canada,04/07/2020 16:30,226,1,32,2020-04-08 07:30:00,193,521542.0,53.82173270000001,-61.2295532
Manitoba,Canada,04/07/2020 16:30,204,2,17,2020-04-08 07:30:00,185,1369000.0,55.001251,-97.001038
New Brunswick,Canada,04/07/2020 16:30,103,0,28,2020-04-08 07:30:00,75,776827.0,46.500283,-66.75018299999999
Prince Edward Island,Canada,04/07/2020 16:30,22,0,8,2020-04-08 07:30:00,14,156947.0,46.5035454,-63.5955171
Yukon,Canada,04/07/2020 16:30,7,0,3,2020-04-08 07:30:00,4,35874.0,63.000147,-136.002502
Northwest Territories,Canada,04/07/2020 16:30,5,0,1,2020-04-08 07:30:00,4,44826.0,65.00000039999999,-118.0
,Spain,04/07/2020 16:30,140617,13912,43208,2020-04-08 07:30:00,83497,46660000.0,39.3262345,-4.838064900000001
,Italy,04/07/2020 16:30,135586,17127,24392,2020-04-08 07:30:00,94067,60480000.0,45.6209,9.768892999999998
,France,04/07/2020 16:30,109069,10328,19337,2020-04-08 07:30:00,79404,66990000.0,46.603354,1.8883335
,Germany,04/07/2020 16:30,107458,1983,36081,2020-04-08 07:30:00,69394,82790000.0,51.0834196,10.4234469
,Iran,04/07/2020 16:30,62589,3872,27039,2020-04-08 07:30:00,31678,81160000.0,32.6475314,54.56435160000001
,UK,04/07/2020 16:30,55242,6159,135,2020-04-08 07:30:00,48948,66440000.0,54.70235450000001,-3.2765753
,Turkey,04/07/2020 16:30,34109,725,1582,2020-04-08 07:30:00,31802,80810000.0,38.9597594,34.9249653
,Switzerland,04/07/2020 16:30,22253,821,8704,2020-04-08 07:30:00,12728,8570000.0,46.7985624,8.231973599999998
Brussels,Belgium,04/07/2020 16:30,22194,2035,4157,2020-04-08 07:30:00,16002,11400000.0,50.8436709,4.3674367
,Netherlands,04/07/2020 16:30,19580,2101,250,2020-04-08 07:30:00,17229,17180000.0,52.5001698,5.7480821
,Brazil,04/07/2020 16:30,13831,681,127,2020-04-08 07:30:00,13023,209300000.0,-10.3333333,-53.2
,Austria,04/07/2020 16:30,12635,243,4046,2020-04-08 07:30:00,8346,8822000.0,47.2000338,13.199959
,Portugal,04/07/2020 16:30,12442,345,184,2020-04-08 07:30:00,11913,10290000.0,40.0332629,-7.889626299999999
,South Korea,04/07/2020 16:30,10331,192,6694,2020-04-08 07:30:00,3445,51470000.0,35.8713,128.6018
,Israel,04/07/2020 16:30,9248,65,770,2020-04-08 07:30:00,8413,8712000.0,31.5313113,34.8667654
,Sweden,04/07/2020 16:30,7693,591,205,2020-04-08 07:30:00,6897,10120000.0,59.67497120000001,14.5208584
,Russia,04/07/2020 16:30,7497,58,494,2020-04-08 07:30:00,6945,144500000.0,64.6863136,97.7453061
,Norway,04/07/2020 16:30,5907,89,32,2020-04-08 07:30:00,5786,5368000.0,60.5000209,9.0999715
,Ireland,04/07/2020 16:30,5709,210,25,2020-04-08 07:30:00,5474,4830000.0,52.865196,-7.9794599
,India,04/07/2020 16:30,5311,150,421,2020-04-08 07:30:00,4740,1339000000.0,22.3511148,78.6677428
,Chile,04/07/2020 16:30,5116,43,898,2020-04-08 07:30:00,4175,18050000.0,-31.7613365,-71.3187697
,Denmark,04/07/2020 16:30,5071,203,1491,2020-04-08 07:30:00,3377,5603000.0,55.670249,10.333328300000002
,Czechia,04/07/2020 16:30,4944,88,172,2020-04-08 07:30:00,4684,10650000.0,49.8167003,15.4749544
,Poland,04/07/2020 16:30,4848,129,191,2020-04-08 07:30:00,4528,37980000.0,52.215933,19.134422
,Romania,04/07/2020 16:30,4417,197,460,2020-04-08 07:30:00,3760,19530000.0,45.98521289999999,24.6859225
,Pakistan,04/07/2020 16:30,4035,57,429,2020-04-08 07:30:00,3549,197000000.0,30.3308401,71.247499
,Malaysia,04/07/2020 16:30,3963,63,1321,2020-04-08 07:30:00,2579,31620000.0,4.5693754,102.2656823
,Japan,04/07/2020 16:30,3906,92,592,2020-04-08 07:30:00,3222,126800000.0,36.5748441,139.2394179
,Philippines,04/07/2020 16:30,3764,177,84,2020-04-08 07:30:00,3503,104900000.0,12.7503486,122.7312101
,Ecuador,04/07/2020 16:30,3747,191,100,2020-04-08 07:30:00,3456,16620000.0,-1.3397668,-79.3666965
,Luxembourg,04/07/2020 16:30,2970,44,500,2020-04-08 07:30:00,2426,602005.0,49.8158683,6.1296751
,Peru,04/07/2020 16:30,2954,107,1301,2020-04-08 07:30:00,1546,32170000.0,-6.8699697,-75.0458515
,Saudi Arabia,04/07/2020 16:30,2795,41,615,2020-04-08 07:30:00,2139,32940000.0,25.62426180000001,42.3528328
,Indonesia,04/07/2020 16:30,2738,221,204,2020-04-08 07:30:00,2313,264000000.0,-2.4833826,117.8902853
,Serbia,04/07/2020 16:30,2447,61,118,2020-04-08 07:30:00,2268,7022000.0,44.02432279999999,21.0765743
,Mexico,04/07/2020 16:30,2439,125,633,2020-04-08 07:30:00,1681,129200000.0,19.4326296,-99.1331785
,United Arab Emirates,04/07/2020 16:30,2359,12,186,2020-04-08 07:30:00,2161,9400000.0,24.0002488,53.9994829
,Finland,04/07/2020 16:30,2308,34,300,2020-04-08 07:30:00,1974,5513000.0,63.2467777,25.9209164
,Thailand,04/07/2020 16:30,2258,27,888,2020-04-08 07:30:00,1343,69040000.0,14.8971921,100.83273
,Panama,04/07/2020 16:30,2100,55,14,2020-04-08 07:30:00,2031,4099000.0,8.559559,-81.1308434
,Qatar,04/07/2020 16:30,2057,6,150,2020-04-08 07:30:00,1901,2639000.0,25.3336984,51.2295295
,Dominican Republic,04/07/2020 16:30,1956,98,36,2020-04-08 07:30:00,1822,10770000.0,19.0974031,-70.30280259999999
,Greece,04/07/2020 16:30,1832,81,269,2020-04-08 07:30:00,1482,10740000.0,38.9953683,21.9877132
,Colombia,04/07/2020 16:30,1780,50,100,2020-04-08 07:30:00,1630,49070000.0,2.8894434,-73.78389200000002
,South Africa,04/07/2020 16:30,1749,13,95,2020-04-08 07:30:00,1641,56720000.0,-28.816623600000003,24.99163900000001
,Argentina,04/07/2020 16:30,1628,56,338,2020-04-08 07:30:00,1234,44270000.0,-34.9964963,-64.9672817
,Iceland,04/07/2020 16:30,1586,6,559,2020-04-08 07:30:00,1021,364260.0,64.9841821,-18.1059013
,Singapore,04/07/2020 16:30,1481,6,377,2020-04-08 07:30:00,1098,5612000.0,1.340863,103.8303918
,Algeria,04/07/2020 16:30,1468,193,113,2020-04-08 07:30:00,1162,41320000.0,28.0000272,2.9999825
,Ukraine,04/07/2020 16:30,1462,45,28,2020-04-08 07:30:00,1389,42220000.0,49.4871968,31.2718321
,Egypt,04/07/2020 16:30,1450,94,276,2020-04-08 07:30:00,1080,97550000.0,26.2540493,29.2675469
,Croatia,04/07/2020 16:30,1282,18,167,2020-04-08 07:30:00,1097,4067000.0,45.5643442,17.0118954
,Morocco,04/07/2020 16:30,1184,90,93,2020-04-08 07:30:00,1001,35740000.0,31.1728205,-7.3362482
,New Zealand,04/07/2020 16:30,1160,1,241,2020-04-08 07:30:00,918,4794000.0,-41.5000831,172.8344077
,Estonia,04/07/2020 16:30,1149,21,69,2020-04-08 07:30:00,1059,1328000.0,58.75237779999999,25.3319078
,Iraq,04/07/2020 16:30,1122,65,373,2020-04-08 07:30:00,684,38270000.0,33.0955793,44.1749775
,Slovenia,04/07/2020 16:30,1059,36,102,2020-04-08 07:30:00,921,2067000.0,45.8133113,14.4808369
,Moldova,04/07/2020 16:30,1056,22,40,2020-04-08 07:30:00,994,3550000.0,47.28796079999999,28.5670941
Hong Kong,Hong Kong,04/07/2020 16:30,936,4,236,2020-04-08 07:30:00,696,7392000.0,22.2793278,114.1628131
,Lithuania,04/07/2020 16:30,880,15,8,2020-04-08 07:30:00,857,2794000.0,55.35000030000001,23.7499997
,Belarus,04/07/2020 16:30,861,13,54,2020-04-08 07:30:00,794,9508000.0,53.4250605,27.6971358
,Armenia,04/07/2020 16:30,853,8,87,2020-04-08 07:30:00,758,2973000.0,40.7696272,44.6736646
,Hungary,04/07/2020 16:30,817,47,71,2020-04-08 07:30:00,699,9773000.0,47.1817585,19.5060937
,Bahrain,04/07/2020 16:30,811,5,458,2020-04-08 07:30:00,348,1493000.0,26.1551249,50.5344606
,Bosnia and Herzegovina,04/07/2020 16:30,764,33,68,2020-04-08 07:30:00,663,3507000.0,44.30534760000001,17.596146700000006
,Kuwait,04/07/2020 16:30,743,1,105,2020-04-08 07:30:00,637,4137000.0,29.2733964,47.4979476
,Azerbaijan,04/07/2020 16:30,717,8,44,2020-04-08 07:30:00,665,9898000.0,40.3936294,47.7872508
Yokohama,Japan,04/07/2020 16:30,712,11,619,2020-04-08 07:30:00,82,3700.0,35.44499099999999,139.636768
,Kazakhstan,04/07/2020 16:30,697,6,51,2020-04-08 07:30:00,640,18040000.0,47.2286086,65.20931970000001
,Cameroon,04/07/2020 16:30,658,9,43,2020-04-08 07:30:00,606,24050000.0,4.6125522000000005,13.153581099999998
,Tunisia,04/07/2020 16:30,623,23,25,2020-04-08 07:30:00,575,11530000.0,33.8439408,9.400138
,North Macedonia,04/07/2020 16:30,599,26,30,2020-04-08 07:30:00,543,2077000.0,41.6171214,21.7168387
,Slovakia,04/07/2020 16:30,581,2,13,2020-04-08 07:30:00,566,5450000.0,48.74115220000001,19.4528646
,Bulgaria,04/07/2020 16:30,577,23,42,2020-04-08 07:30:00,512,7050000.0,42.6073975,25.4856617
,Lebanon,04/07/2020 16:30,548,19,62,2020-04-08 07:30:00,467,6082000.0,33.8750629,35.843409
,Latvia,04/07/2020 16:30,548,2,16,2020-04-08 07:30:00,530,1920000.0,56.8406494,24.7537645
,Andorra,04/07/2020 16:30,545,22,39,2020-04-08 07:30:00,484,76965.0,42.5407167,1.5732033
,Uzbekistan,04/07/2020 16:30,504,2,30,2020-04-08 07:30:00,472,32390000.0,41.32373,63.9528098
,Cyprus,04/07/2020 16:30,494,9,47,2020-04-08 07:30:00,438,1170000.0,34.982301799999995,33.1451285
,Costa Rica,04/07/2020 16:30,483,2,24,2020-04-08 07:30:00,457,4906000.0,10.2735633,-84.0739102
,Afghanistan,04/07/2020 16:30,423,14,18,2020-04-08 07:30:00,391,35530000.0,33.7680065,66.2385139
,Uruguay,04/07/2020 16:30,415,6,123,2020-04-08 07:30:00,286,3457000.0,-32.8755548,-56.0201525
,Cuba,04/07/2020 16:30,396,11,27,2020-04-08 07:30:00,358,11480000.0,23.0131338,-80.8328748
,Burkina Faso,04/07/2020 16:30,384,19,127,2020-04-08 07:30:00,238,19190000.0,12.0753083,-1.6880313999999998
,Albania,04/07/2020 16:30,383,22,131,2020-04-08 07:30:00,230,2877000.0,41.000028,19.9999619
Taiwan,Taiwan,04/07/2020 16:30,376,5,61,2020-04-08 07:30:00,310,23780000.0,23.9739374,120.9820179
,Oman,04/07/2020 16:30,371,2,67,2020-04-08 07:30:00,302,4636000.0,21.0000287,57.00369010000001
,Jordan,04/07/2020 16:30,353,6,138,2020-04-08 07:30:00,209,9702000.0,31.1667049,36.941628
,Ivory Coast,04/07/2020 16:30,349,3,41,2020-04-08 07:30:00,305,25717000.0,7.9897371,-5.5679458
,Reunion,04/07/2020 16:30,349,0,40,2020-04-08 07:30:00,309,859959.0,-21.1309332,55.5265771
,Channel Islands,04/07/2020 16:30,335,7,34,2020-04-08 07:30:00,294,170499.0,49.4622912,-2.5812023
,Honduras,04/07/2020 16:30,305,22,6,2020-04-08 07:30:00,277,9265000.0,15.2572432,-86.0755145
,Malta,04/07/2020 16:30,293,0,5,2020-04-08 07:30:00,288,493559.0,35.8885993,14.4476911
,Ghana,04/07/2020 16:30,287,5,31,2020-04-08 07:30:00,251,28830000.0,8.0300284,-1.0800271
,Niger,04/07/2020 16:30,278,11,26,2020-04-08 07:30:00,241,21480000.0,17.7356214,9.3238432
,San Marino,04/07/2020 16:30,277,32,35,2020-04-08 07:30:00,210,33400.0,43.9458623,12.458306
,Mauritius,04/07/2020 16:30,268,7,8,2020-04-08 07:30:00,253,1265000.0,-20.2759451,57.5703566
,Palestine,04/07/2020 16:30,261,1,42,2020-04-08 07:30:00,218,5052000.0,31.9469665,35.2738655
,Nigeria,04/07/2020 16:30,254,6,44,2020-04-08 07:30:00,204,190900000.0,9.6000359,7.999972099999999
,Vietnam,04/07/2020 16:30,249,0,123,2020-04-08 07:30:00,126,95540000.0,13.2904027,108.4265113
,Montenegro,04/07/2020 16:30,241,2,4,2020-04-08 07:30:00,235,631219.0,42.9868853,19.5180992
,Senegal,04/07/2020 16:30,237,2,105,2020-04-08 07:30:00,130,15850000.0,14.475060699999998,-14.4529612
,Kyrgyzstan,04/07/2020 16:30,228,4,33,2020-04-08 07:30:00,191,6202000.0,41.5089324,74.724091
,Georgia,04/07/2020 16:30,196,3,46,2020-04-08 07:30:00,147,3717000.0,41.6809707,44.02873820000001
,Bolivia,04/07/2020 16:30,194,14,2,2020-04-08 07:30:00,178,11050000.0,-17.056869600000002,-64.9912286
,Sri Lanka,04/07/2020 16:30,185,6,42,2020-04-08 07:30:00,137,21440000.0,7.555494199999999,80.7137847
,Faeroe Islands,04/07/2020 16:30,184,0,120,2020-04-08 07:30:00,64,49290.0,62.19850039999999,-6.817412400000001
,DRC,04/07/2020 16:30,180,18,9,2020-04-08 07:30:00,153,81340000.0,-4.0324901,22.4574787
,Kenya,04/07/2020 16:30,172,6,7,2020-04-08 07:30:00,159,49700000.0,1.4419683,38.4313975
,Venezuela,04/07/2020 16:30,165,7,65,2020-04-08 07:30:00,93,31980000.0,8.0018709,-66.1109318
,Bangladesh,04/07/2020 16:30,164,17,33,2020-04-08 07:30:00,114,164700000.0,24.4768598,90.2932299
,Mayotte,04/07/2020 16:30,164,2,15,2020-04-08 07:30:00,147,270372.0,-12.823048,45.1520755
,Martinique,04/07/2020 16:30,152,4,50,2020-04-08 07:30:00,98,376480.0,14.6367927,-61.0158269
,Isle of Man,04/07/2020 16:30,150,1,73,2020-04-08 07:30:00,76,84287.0,54.2358167,-4.5145987000000005
,Guinea,04/07/2020 16:30,144,0,5,2020-04-08 07:30:00,139,12720000.0,10.7226226,-10.7083587
,Guadeloupe,04/07/2020 16:30,139,7,31,2020-04-08 07:30:00,101,395700.0,16.2490067,-61.56504440000001
,Brunei,04/07/2020 16:30,135,1,85,2020-04-08 07:30:00,49,428697.0,4.4137155,114.5653908
,Paraguay,04/07/2020 16:30,115,5,15,2020-04-08 07:30:00,95,6811000.0,-23.3165935,-58.1693445
,Cambodia,04/07/2020 16:30,115,0,58,2020-04-08 07:30:00,57,16010000.0,13.5066394,104.869423
,Gibraltar,04/07/2020 16:30,113,0,60,2020-04-08 07:30:00,53,34571.0,36.106747,-5.3352772
,Trinidad and Tobago,04/07/2020 16:30,107,8,1,2020-04-08 07:30:00,98,1369000.0,10.8677845,-60.9821067
,Rwanda,04/07/2020 16:30,105,0,7,2020-04-08 07:30:00,98,12210000.0,-1.9646631,30.0644358
,Djibouti,04/07/2020 16:30,90,0,9,2020-04-08 07:30:00,81,956985.0,11.8145966,42.8453061
,Madagascar,04/07/2020 16:30,88,0,2,2020-04-08 07:30:00,86,25570000.0,-18.9249604,46.4416422
,Monaco,04/07/2020 16:30,79,1,4,2020-04-08 07:30:00,74,38695.0,43.7384402,7.4242474
,El Salvador,04/07/2020 16:30,78,4,5,2020-04-08 07:30:00,69,6378000.0,13.800038199999998,-88.9140683
