Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,16479,,,,,436,2020-07-15,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,31885,,,,,483,2020-07-15,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,85800,,,,,3064,2020-07-15,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,130834,,,,,5337,2020-07-15,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,27528,,,,,663,2020-07-15,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,23681,,,,,403,2020-07-15,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,15723,,,,,267,2020-07-15,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,47005,,,,,1314,2020-07-15,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,110029,,,,,2584,2020-07-15,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,139437,,,,,6977,2020-07-15,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,101467,,,,,2536,2020-07-15,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,62467,,,,,1342,2020-07-15,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,73576,,,,,5715,2020-07-15,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,35445,,,,,1019,2020-07-15,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,40455,,,,,1449,2020-07-15,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,39167,,,,,1033,2020-07-15,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,73654,,,,,960,2020-07-15,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,38346,,,,,910,2020-07-15,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,29918,,,,,1157,2020-07-15,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,13934,,,,,177,2020-07-15,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,65213,,,,,2082,2020-07-15,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,78643,,,,,1688,2020-07-15,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,132822,,,,,11624,2020-07-15,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,386607,,,,,18324,2020-07-15,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,45363,,,,,1146,2020-07-15,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,40993,,,,,1060,2020-07-15,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,46050,,,,,534,2020-07-15,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
