Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
Hubei,China,03/10/2020 14:30,67760,3024,47741,2020-03-11 06:30:00,31.151725199999998,112.87832220000001
Guangdong,China,03/10/2020 14:30,1353,8,1274,2020-03-11 06:30:00,23.135769399999997,113.19826880000001
Zhejiang,China,03/10/2020 14:30,1215,1,1191,2020-03-11 06:30:00,29.000000099999998,119.9999999
Shandong,China,03/10/2020 14:30,758,6,719,2020-03-11 06:30:00,36.0000001,118.9999999
Henan,China,03/10/2020 14:30,1272,22,1247,2020-03-11 06:30:00,34.0000001,113.9999999
Anhui,China,03/10/2020 14:30,990,6,984,2020-03-11 06:30:00,32.0,117.0
Jiangxi,China,03/10/2020 14:30,935,1,927,2020-03-11 06:30:00,28.0,116.0
Hunan,China,03/10/2020 14:30,1018,4,990,2020-03-11 06:30:00,27.6662087,111.74870630000001
Heilongjiang,China,03/10/2020 14:30,481,13,434,2020-03-11 06:30:00,48.00000470000001,127.99999199999999
Sichuan,China,03/10/2020 14:30,539,3,478,2020-03-11 06:30:00,30.500000099999998,102.4999999
Chongqing,China,03/10/2020 14:30,576,6,542,2020-03-11 06:30:00,29.5585712,106.5492822
Jiangsu,China,03/10/2020 14:30,631,0,627,2020-03-11 06:30:00,33.0000001,119.9999999
Beijing,China,03/10/2020 14:30,429,8,320,2020-03-11 06:30:00,39.906217,116.3912757
Guangxi,China,03/10/2020 14:30,252,2,234,2020-03-11 06:30:00,24.0,109.0
Fujian,China,03/10/2020 14:30,296,1,295,2020-03-11 06:30:00,26.5450001,117.84277800000001
Shanghai,China,03/10/2020 14:30,342,3,319,2020-03-11 06:30:00,31.225298499999997,121.4890497
Hebei,China,03/10/2020 14:30,318,6,307,2020-03-11 06:30:00,39.0000001,116.0
Shaanxi,China,03/10/2020 14:30,245,1,227,2020-03-11 06:30:00,36.0,109.0
Yunnan,China,03/10/2020 14:30,174,2,170,2020-03-11 06:30:00,25.0,102.0
Tianjin,China,03/10/2020 14:30,136,3,131,2020-03-11 06:30:00,39.1235635,117.1980785
Hainan,China,03/10/2020 14:30,168,6,159,2020-03-11 06:30:00,19.2000001,109.5999999
Guizhou,China,03/10/2020 14:30,146,2,129,2020-03-11 06:30:00,27.0,107.0
Liaoning,China,03/10/2020 14:30,125,1,111,2020-03-11 06:30:00,40.9739116,122.3263915
Shanxi,China,03/10/2020 14:30,133,0,128,2020-03-11 06:30:00,37.0,112.0
Inner Mongolia,China,03/10/2020 14:30,75,1,70,2020-03-11 06:30:00,43.2443242,114.32516640000001
Xinjiang,China,03/10/2020 14:30,76,3,73,2020-03-11 06:30:00,41.7574769,87.1673842
Jilin,China,03/10/2020 14:30,93,1,91,2020-03-11 06:30:00,42.9995032,125.9816054
Ningxia,China,03/10/2020 14:30,75,0,71,2020-03-11 06:30:00,37.3095528,105.9608553
Gansu,China,03/10/2020 14:30,124,2,88,2020-03-11 06:30:00,38.0000001,101.9999999
Qinghai,China,03/10/2020 14:30,18,0,18,2020-03-11 06:30:00,35.40709520000001,95.95211570000001
Tibet,China,03/10/2020 14:30,1,0,1,2020-03-11 06:30:00,31.894343199999998,87.07813709999998
Queensland,Australia,03/10/2020 14:30,18,0,8,2020-03-11 06:30:00,-27.468968199999996,153.02349909999995
New South Wales,Australia,03/10/2020 14:30,54,2,5,2020-03-11 06:30:00,-33.8548157,151.2164539
Victoria,Australia,03/10/2020 14:30,19,0,7,2020-03-11 06:30:00,-37.814217600000006,144.9631608
South Australia,Australia,03/10/2020 14:30,7,0,3,2020-03-11 06:30:00,-34.928180499999996,138.5999312
Western Australia,Australia,03/10/2020 14:30,6,1,0,2020-03-11 06:30:00,-31.95271210000001,115.86047959999999
Tasmania,Australia,03/10/2020 14:30,2,0,0,2020-03-11 06:30:00,-42.8825088,147.3281233
WA,US,03/10/2020 14:30,167,22,1,2020-03-11 06:30:00,47.2868352,-120.2126139
New York,US,03/10/2020 14:30,173,0,0,2020-03-11 06:30:00,40.7127281,-74.0060152
California,US,03/10/2020 14:30,144,2,2,2020-03-11 06:30:00,36.7014631,-118.75599740000001
From Diamond Princess cruise,US,03/10/2020 14:30,45,0,0,2020-03-11 06:30:00,41.258745899999994,-95.93837579999999
Massachusetts,US,03/10/2020 14:30,41,0,1,2020-03-11 06:30:00,42.3788774,-72.03236600000002
From Grand Princess,US,03/10/2020 14:30,21,0,0,2020-03-11 06:30:00,37.7268801,-122.203452
Georgia,US,03/10/2020 14:30,17,0,0,2020-03-11 06:30:00,32.329380900000004,-83.1137366
Oregon,US,03/10/2020 14:30,14,0,0,2020-03-11 06:30:00,43.9792797,-120.737257
Florida,US,03/10/2020 14:30,16,2,0,2020-03-11 06:30:00,27.7567667,-81.4639835
Texas,US,03/10/2020 14:30,16,0,0,2020-03-11 06:30:00,31.8160381,-99.51209859999999
Colorado,US,03/10/2020 14:30,15,0,0,2020-03-11 06:30:00,38.7251776,-105.60771670000001
Illinois,US,03/10/2020 14:30,12,0,2,2020-03-11 06:30:00,40.079660600000004,-89.4337288
New Jersey,US,03/10/2020 14:30,15,0,0,2020-03-11 06:30:00,40.0757384,-74.4041622
Pennsylvania,US,03/10/2020 14:30,12,0,0,2020-03-11 06:30:00,40.9699889,-77.72788309999999
Iowa,US,03/10/2020 14:30,8,0,0,2020-03-11 06:30:00,41.9216734,-93.3122705
South Carolina,US,03/10/2020 14:30,7,0,0,2020-03-11 06:30:00,33.687438799999995,-80.4363743
North Carolina,US,03/10/2020 14:30,7,0,0,2020-03-11 06:30:00,35.6729639,-79.03929190000002
Virginia,US,03/10/2020 14:30,7,0,0,2020-03-11 06:30:00,37.1232245,-78.4927721
Arizona,US,03/10/2020 14:30,6,0,1,2020-03-11 06:30:00,34.395342,-111.76327549999999
