Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
,Greece,03/04/2020  22:00,9,0,0,2020-03-05 14:00:00,38.9953683,21.9877132
,Czechia,03/04/2020  22:00,8,0,0,2020-03-05 14:00:00,49.8167003,15.4749544
,Qatar,03/04/2020  22:00,8,0,0,2020-03-05 14:00:00,25.3336984,51.2295295
,Finland,03/04/2020  22:00,7,0,1,2020-03-05 14:00:00,63.2467777,25.9209164
,Belarus,03/04/2020  22:00,6,0,0,2020-03-05 14:00:00,53.4250605,27.6971358
,Ireland,03/04/2020  22:00,6,0,0,2020-03-05 14:00:00,52.865196,-7.9794599
,Mexico,03/04/2020  22:00,6,0,1,2020-03-05 14:00:00,19.4326296,-99.1331785
,Portugal,03/04/2020  22:00,6,0,0,2020-03-05 14:00:00,40.0332629,-7.8896263
,Romania,03/04/2020  22:00,6,0,1,2020-03-05 14:00:00,45.9852129,24.6859225
,Pakistan,03/04/2020  22:00,5,0,0,2020-03-05 14:00:00,30.3308401,71.247499
,Senegal,03/04/2020  22:00,4,0,0,2020-03-05 14:00:00,14.4750607,-14.4529612
,Philippines,03/04/2020  22:00,3,1,2,2020-03-05 14:00:00,12.7503486,122.7312101
,Azerbaijan,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,40.3936294,47.7872508
,Brazil,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,-10.3333333,-53.2
,Georgia,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,41.6809707,44.0287382
,New Zealand,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,-41.5000831,172.8344077
,Russia,03/04/2020  22:00,3,0,2,2020-03-05 14:00:00,64.6863136,97.7453061
,Chile,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,-31.7613365,-71.3187697
,Egypt,03/04/2020  22:00,2,0,1,2020-03-05 14:00:00,26.2540493,29.2675469
,Estonia,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,58.7523778,25.3319078
,Indonesia,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,-2.4833826,117.8902853
,Saudi Arabia,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,25.6242618,42.3528328
,Hungary,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,47.1817585,19.5060937
,Afghanistan,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,33.7680065,66.2385139
,Andorra,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,42.5407167,1.5732033
,Armenia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,40.7696272,44.6736646
,Cambodia,03/04/2020  22:00,1,0,1,2020-03-05 14:00:00,13.5066394,104.869423
,Dominican Republic,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,19.0974031,-70.3028026
,Jordan,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,31.1667049,36.941628
,Latvia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,56.8406494,24.7537645
,Lithuania,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,55.3500003,23.7499997
,Luxembourg,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,49.8158683,6.1296751
,North Macedonia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,41.6171214,21.7168387
,Monaco,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,43.7384402,7.4242474
,Morocco,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,31.1728205,-7.3362482
,Nepal,03/04/2020  22:00,1,0,1,2020-03-05 14:00:00,28.1083929,84.0917139
,Nigeria,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,9.6000359,7.9999721
,Sri Lanka,03/04/2020  22:00,1,0,1,2020-03-05 14:00:00,7.5554942,80.7137847
,Tunisia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,33.8439408,9.400138
,Ukraine,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,49.4871968,31.2718321
,Argentina,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,-34.9964963,-64.9672817
,Liechtenstein,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,47.1416307,9.5531527
,Poland,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,52.215933,19.134422
,Slovenia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,45.8133113,14.4808369
British Columbia,Canada,03/04/2020  22:00,12,0,3,2020-03-05 14:00:00,55.001251,-125.002441
Ontario,Canada,03/04/2020  22:00,20,0,3,2020-03-05 14:00:00,50.000678,-86.000977
Quebec,Canada,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,52.4760892,-71.8258668
WA,US,03/04/2020  22:00,39,10,1,2020-03-05 14:00:00,47.2868352,-120.2126139
Oregon,US,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,43.9792797,-120.737257
California,US,03/04/2020  22:00,40,1,2,2020-03-05 14:00:00,36.7014631,-118.7559974
Arizona,US,03/04/2020  22:00,2,0,1,2020-03-05 14:00:00,34.395342,-111.7632755
Texas,US,03/04/2020  22:00,5,0,0,2020-03-05 14:00:00,31.8160381,-99.5120986
Florida,US,03/04/2020  22:00,3,0,0,2020-03-05 14:00:00,27.7567667,-81.4639835
Georgia,US,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,32.3293809,-83.1137366
North Carolina,US,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,35.6729639,-79.0392919
New Jersey,US,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,40.0757384,-74.4041622
New York,US,03/04/2020  22:00,11,0,0,2020-03-05 14:00:00,40.7127281,-74.0060152
Rhode Island,US,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,41.7962409,-71.5992372
Massachusetts,US,03/04/2020  22:00,2,0,1,2020-03-05 14:00:00,42.3788774,-72.032366
New Hampshire,US,03/04/2020  22:00,2,0,0,2020-03-05 14:00:00,43.4849133,-71.6553992
Illinois,US,03/04/2020  22:00,4,0,2,2020-03-05 14:00:00,40.0796606,-89.4337288
Wisconsin,US,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,44.4308975,-89.6884637
From Diamond Princess cruise,US,03/04/2020  22:00,42,0,0,2020-03-05 14:00:00,41.7370229,-99.5873816
Queensland,Australia,03/04/2020  22:00,11,0,8,2020-03-05 14:00:00,-27.4689682,153.0234991
New South Wales,Australia,03/04/2020  22:00,22,1,4,2020-03-05 14:00:00,-33.8548157,151.2164539
Victoria,Australia,03/04/2020  22:00,10,0,7,2020-03-05 14:00:00,-37.8142176,144.9631608
South Australia,Australia,03/04/2020  22:00,5,0,2,2020-03-05 14:00:00,-34.9281805,138.5999312
Western Australia,Australia,03/04/2020  22:00,2,1,0,2020-03-05 14:00:00,-31.9527121,115.8604796
Tasmania,Australia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,-42.8825088,147.3281233
Northern Territory,Australia,03/04/2020  22:00,1,0,0,2020-03-05 14:00:00,-12.46044,130.8410469
