Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/01/2020 10:00,7153,249.0,168.0
Zhejiang,Mainland China,2/01/2020 10:00,599,,21.0
Guangdong,Mainland China,2/01/2020 10:00,535,,14.0
Henan,Mainland China,2/01/2020 10:00,422,2.0,3.0
Hunan,Mainland China,2/01/2020 10:00,389,,8.0
Anhui,Mainland China,2/01/2020 10:00,297,,5.0
Jiangxi,Mainland China,2/01/2020 10:00,286,,9.0
Chongqing,Mainland China,2/01/2020 10:00,247,1.0,3.0
Sichuan,Mainland China,2/01/2020 10:00,207,1.0,3.0
Shandong,Mainland China,2/01/2020 10:00,206,,3.0
Jiangsu,Mainland China,2/01/2020 10:00,202,,6.0
Shanghai,Mainland China,2/01/2020 10:00,169,1.0,10.0
Beijing,Mainland China,2/01/2020 10:00,168,1.0,9.0
Fujian,Mainland China,2/01/2020 10:00,144,,
Shaanxi,Mainland China,2/01/2020 10:00,101,,
Guangxi,Mainland China,2/01/2020 10:00,100,,2.0
Hebei,Mainland China,2/01/2020 10:00,96,1.0,
Yunnan,Mainland China,2/01/2020 10:00,91,,2.0
Heilongjiang,Mainland China,2/01/2020 10:00,80,2.0,2.0
Liaoning,Mainland China,2/01/2020 10:00,63,,1.0
Hainan,Mainland China,2/01/2020 10:00,62,1.0,1.0
Shanxi,Mainland China,2/01/2020 10:00,47,,1.0
Tianjin,Mainland China,2/01/2020 10:00,38,,
Gansu,Mainland China,2/01/2020 10:00,35,,
Guizhou,Mainland China,2/01/2020 10:00,29,,2.0
Ningxia,Mainland China,2/01/2020 10:00,26,,
Inner Mongolia,Mainland China,2/01/2020 10:00,23,,1.0
Xinjiang,Mainland China,2/01/2020 10:00,18,,
Jilin,Mainland China,2/01/2020 10:00,17,,1.0
Hong Kong,Hong Kong,2/01/2020 10:00,13,,
Taiwan,Taiwan,2/01/2020 10:00,10,,
Qinghai,Mainland China,2/01/2020 10:00,9,,
Macau,Macau,2/01/2020 10:00,7,,
Tibet,Mainland China,2/01/2020 10:00,1,,
WA,US,2/01/2020 10:00,1,,
Illinois,US,2/01/2020 10:00,2,,
California,US,2/01/2020 10:00,3,,
Arizona,US,2/01/2020 10:00,1,,
,Japan,2/01/2020 10:00,17,,1.0
,Thailand,2/01/2020 10:00,19,,5.0
,South Korea,2/01/2020 10:00,12,,
,Singapore,2/01/2020 10:00,18,,
,Vietnam,2/01/2020 10:00,6,,1.0
,France,2/01/2020 10:00,6,,
,Nepal,2/01/2020 10:00,1,,
,Malaysia,2/01/2020 10:00,8,,
Ontario,Canada,2/01/2020 10:00,3,,
British Columbia,Canada,2/01/2020 10:00,1,,
,Cambodia,2/01/2020 10:00,1,,
,Sri Lanka,2/01/2020 10:00,1,,1.0
New South Wales,Australia,2/01/2020 10:00,4,,2.0
Victoria,Australia,2/01/2020 10:00,4,,
Queensland,Australia,2/01/2020 10:00,2,,
South Australia,Australia,2/01/2020 10:00,2,,
Bavaria,Germany,2/01/2020 10:00,7,,
,Finland,2/01/2020 10:00,1,,
,United Arab Emirates,2/01/2020 10:00,4,,
,Philippines,2/01/2020 10:00,1,,
,India,2/01/2020 10:00,1,,
,Italy,2/01/2020 10:00,2,,
,Sweden,2/01/2020 10:00,1,,
,Russia,2/01/2020 10:00,2,,
,Spain,2/01/2020 10:00,1,,
,UK,2/01/2020 10:00,2,,
